iucn_sid,sciname,main_common_name,published_year,old_cat,criteria,cat,cat_score,iucn_version
133064,Montipora florida,NA,2008,VU,A4c,VU,0.4,2017-3
133065,Tubipora musica,Organ Pipe Coral,2008,NT,NA,NT,0.2,2017-3
133066,Montipora informis,NA,2014,LC,NA,LC,0,2017-3
133067,Platygyra yaeyamaensis,NA,2008,VU,A4c,VU,0.4,2017-3
133068,Platygyra sinensis,NA,2008,LC,NA,LC,0,2017-3
133069,Astreopora cucullata,NA,2008,VU,A4ce,VU,0.4,2017-3
133070,Montastrea colemani,NA,2014,NT,NA,NT,0.2,2017-3
133071,Montipora foliosa,NA,2014,NT,NA,NT,0.2,2017-3
133072,Montipora echinata,NA,2008,DD,NA,DD,NA,2017-3
133074,Goniastrea deformis,NA,2008,VU,A4c,VU,0.4,2017-3
133075,Palauastrea ramosa,NA,2008,NT,NA,NT,0.2,2017-3
133076,Lobophyllia robusta,NA,2014,LC,NA,LC,0,2017-3
133077,Coscinaraea mcneilli,NA,2008,LC,NA,LC,0,2017-3
133078,Favites acuticollis,NA,2008,NT,NA,NT,0.2,2017-3
133079,Montipora meandrina,NA,2008,VU,A4c,VU,0.4,2017-3
133080,Acropora selago,NA,2008,NT,NA,NT,0.2,2017-3
133081,Acropora kirstyae,NA,2008,VU,A4ce,VU,0.4,2017-3
133082,Porites lutea,NA,2014,LC,NA,LC,0,2017-3
133083,Ctenactis albitentaculata,NA,2014,NT,NA,NT,0.2,2017-3
133084,Barabattoia amicorum,NA,2014,LC,NA,LC,0,2017-3
133085,Balanophyllia europaea,Tooth Coral,2015,LC,NA,LC,0,2017-3
133086,Acropora lamarcki,NA,2008,DD,NA,DD,NA,2017-3
133087,Acropora subglabra,NA,2014,LC,NA,LC,0,2017-3
133088,Echinopora lamellosa,NA,2014,LC,NA,LC,0,2017-3
133089,Echinophyllia patula,NA,2008,LC,NA,LC,0,2017-3
133090,Leptastrea purpurea,NA,2014,LC,NA,LC,0,2017-3
133091,Leptoseris scabra,NA,2014,LC,NA,LC,0,2017-3
133092,Astreopora incrustans,NA,2008,VU,A4ce,VU,0.4,2017-3
133093,Alveopora daedalea,NA,2008,VU,A4c,VU,0.4,2017-3
133094,Psammocora nierstraszi,NA,2008,LC,NA,LC,0,2017-3
133095,Pocillopora meandrina,NA,2014,LC,NA,LC,0,2017-3
133096,Porites columnaris,NA,2008,LC,NA,LC,0,2017-3
133097,Pocillopora danae,NA,2014,VU,A4ce,VU,0.4,2017-3
133098,Leptoseris papyracea,NA,2014,LC,NA,LC,0,2017-3
133099,Pocillopora elegans,NA,2014,VU,A4ce,VU,0.4,2017-3
133100,Agaricia undata,Scroll Coral,2008,DD,NA,DD,NA,2017-3
133101,Goniastrea minuta,NA,2008,NT,NA,NT,0.2,2017-3
133102,Dichocoenia stokesii,Elliptical Star Coral,2008,VU,A4c,VU,0.4,2017-3
133105,Porites murrayensis,NA,2014,NT,NA,NT,0.2,2017-3
133106,Acanthastrea hillae,NA,2014,NT,NA,NT,0.2,2017-3
133107,Porites attenuata,NA,2008,VU,A4cde,VU,0.4,2017-3
133108,Hydnophora bonsai,NA,2008,EN,A4c,EN,0.6,2017-3
133109,Galaxea acrhelia,NA,2008,VU,A4c,VU,0.4,2017-3
133110,Ctenactis crassa,NA,2008,LC,NA,LC,0,2017-3
133111,Montipora saudii,NA,2008,NT,NA,NT,0.2,2017-3
133112,Acropora caroliniana,NA,2008,VU,A4ce,VU,0.4,2017-3
133113,Montipora cactus,NA,2008,VU,A4ce,VU,0.4,2017-3
133114,Duncanopsammia axifuga,NA,2008,NT,NA,NT,0.2,2017-3
133115,Acropora retusa,NA,2008,VU,A4ce,VU,0.4,2017-3
133116,Plerogyra simplex,NA,2014,NT,NA,NT,0.2,2017-3
133117,Montipora lobulata,NA,2014,VU,A4c,VU,0.4,2017-3
133118,Porites sillimaniana,NA,2008,VU,A4cde,VU,0.4,2017-3
133120,Acropora latistella,NA,2008,LC,NA,LC,0,2017-3
133121,Siderastrea glynni,NA,2008,CR,"B2ab(iii,iv,v)",CR,0.8,2017-3
133123,Porites cumulatus,NA,2008,VU,A4cde,VU,0.4,2017-3
133124,Dendrogyra cylindrus,Pillar Coral,2008,VU,A4ce,VU,0.4,2017-3
133125,Acropora fenneri,NA,2008,DD,NA,DD,NA,2017-3
133126,Symphyllia hassi,NA,2008,VU,A4c,VU,0.4,2017-3
133127,Symphyllia valenciennesii,NA,2014,LC,NA,LC,0,2017-3
133129,Astreopora ocellata,NA,2008,LC,NA,LC,0,2017-3
133131,Montipora friabilis,NA,2008,VU,A4ce,VU,0.4,2017-3
133132,Acropora aspera,NA,2014,VU,A4ce,VU,0.4,2017-3
133133,Acropora abrolhosensis,NA,2008,VU,A4cde,VU,0.4,2017-3
133134,Montastraea annularis,Boulder Star Coral,2008,EN,A2ace,EN,0.6,2017-3
133135,Madracis pharensis,Star Coral,2008,LC,NA,LC,0,2017-3
133136,Favia marshae,NA,2014,NT,NA,NT,0.2,2017-3
133137,Astreopora scabra,NA,2014,LC,NA,LC,0,2017-3
133138,Acropora parapharaonis,NA,2008,DD,NA,DD,NA,2017-3
133139,Isopora palifera,Catch Bowl Coral,2014,NT,NA,NT,0.2,2017-3
133140,Millepora exaesa,NA,2014,LC,NA,LC,0,2017-3
133142,Cladocora caespitosa,Mediterranean Pillow Coral,2015,EN,A4a,EN,0.6,2017-3
133143,Millepora squarrosa,NA,2008,LC,NA,LC,0,2017-3
133144,Millepora alcicornis,NA,2008,LC,NA,LC,0,2017-3
133145,Stylocoeniella cocosensis,NA,2008,VU,A4c,VU,0.4,2017-3
133146,Turbinaria frondens,NA,2008,LC,NA,LC,0,2017-3
133147,Leptoseris yabei,NA,2008,VU,A4ce,VU,0.4,2017-3
133148,Ctenactis echinata,NA,2014,LC,NA,LC,0,2017-3
133149,Goniopora ciliatus,NA,2008,LC,NA,LC,0,2017-3
133150,Porites aranetai,NA,2008,VU,A4cde,VU,0.4,2017-3
133151,Favia lacuna,NA,2008,NT,NA,NT,0.2,2017-3
133152,Lobophyllia pachysepta,NA,2008,NT,NA,NT,0.2,2017-3
133153,Agaricia fragilis,Fragile Saucer Coral,2008,DD,NA,DD,NA,2017-3
133154,Echinophyllia pectinata,NA,2008,DD,NA,DD,NA,2017-3
133155,Diploria strigosa,Symmetrical Brain Coral,2008,LC,NA,LC,0,2017-3
133156,Alveopora verrilliana,NA,2014,VU,A4cd,VU,0.4,2017-3
133157,Scolymia vitiensis,NA,2008,NT,NA,NT,0.2,2017-3
133158,Podabacia crustacea,NA,2014,LC,NA,LC,0,2017-3
133159,Plesiastrea devantieri,NA,2008,NT,NA,NT,0.2,2017-3
133160,Acropora austera,NA,2008,NT,NA,NT,0.2,2017-3
133161,Platygyra contorta,NA,2008,LC,NA,LC,0,2017-3
133162,Montastrea salebrosa,NA,2008,VU,A4c,VU,0.4,2017-3
133163,Coscinaraea marshae,NA,2008,LC,NA,LC,0,2017-3
133164,Acropora russelli,NA,2008,VU,A4c,VU,0.4,2017-3
133165,Oculina varicosa,Large Ivory Coral,2008,VU,A2ac,VU,0.4,2017-3
133166,Halomitra pileus,Bowl Coral,2014,LC,NA,LC,0,2017-3
133167,Cyphastrea serailia,NA,2014,LC,NA,LC,0,2017-3
133169,Stylophora mamillata,NA,2008,LC,NA,LC,0,2017-3
133170,Montipora dilatata,NA,2008,EN,B2ac(iii),EN,0.6,2017-3
133171,Coeloseris mayeri,NA,2014,LC,NA,LC,0,2017-3
133172,Echinophyllia aspera,NA,2014,LC,NA,LC,0,2017-3
133173,Euphyllia ancora,NA,2008,VU,A4cd,VU,0.4,2017-3
133174,Astreopora moretonensis,NA,2008,VU,A4ce,VU,0.4,2017-3
133175,Montipora efflorescens,NA,2014,NT,NA,NT,0.2,2017-3
133176,Coscinaraea exesa,NA,2008,LC,NA,LC,0,2017-3
133177,Turbinaria patula,NA,2008,VU,A4c,VU,0.4,2017-3
133178,Montastrea annuligera,NA,2008,NT,NA,NT,0.2,2017-3
133179,Fungia scabra,NA,2008,LC,NA,LC,0,2017-3
133180,Galaxea longisepta,NA,2008,NT,NA,NT,0.2,2017-3
133182,Isopora brueggemanni,NA,2008,VU,A4ce,VU,0.4,2017-3
133183,Fungia granulosa,NA,2014,LC,NA,LC,0,2017-3
133185,Montipora calcarea,NA,2008,VU,A4ce,VU,0.4,2017-3
133186,Montipora floweri,NA,2014,LC,NA,LC,0,2017-3
133187,Porites arnaudi,NA,2008,LC,NA,LC,0,2017-3
133188,Echinopora hirsutissima,NA,2008,LC,NA,LC,0,2017-3
133190,Montipora vietnamensis,NA,2008,VU,A4c,VU,0.4,2017-3
133191,Montipora porites,NA,2008,NT,NA,NT,0.2,2017-3
133192,Oxypora glabra,NA,2014,LC,NA,LC,0,2017-3
133193,Heliopora coerulea,Blue Coral,2008,VU,A4cde,VU,0.4,2017-3
133194,Montipora digitata,NA,2008,LC,NA,LC,0,2017-3
133196,Montipora incrassata,NA,2008,NT,NA,NT,0.2,2017-3
133197,Pocillopora verrucosa,Rasp Coral,2014,LC,NA,LC,0,2017-3
133198,Goniopora fruticosa,NA,2014,LC,NA,LC,0,2017-3
133199,Montipora aspergillus,NA,2008,DD,NA,DD,NA,2017-3
133200,Oulophyllia crispa,NA,2014,NT,NA,NT,0.2,2017-3
133201,Fungia scutaria,NA,2014,LC,NA,LC,0,2017-3
133202,Montipora hemispherica,NA,2008,DD,NA,DD,NA,2017-3
133203,Acropora tenella,NA,2014,VU,A4ce,VU,0.4,2017-3
133205,Pectinia teres,NA,2008,NT,NA,NT,0.2,2017-3
133206,Acropora roseni,NA,2008,EN,A4ce,EN,0.6,2017-3
133207,Acropora clathrata,NA,2008,LC,NA,LC,0,2017-3
133208,Psammocora contigua,NA,2014,NT,NA,NT,0.2,2017-3
133209,Favites pentagona,NA,2014,LC,NA,LC,0,2017-3
133210,Favia speciosa,NA,2008,LC,NA,LC,0,2017-3
133211,Porites negrosensis,NA,2008,NT,NA,NT,0.2,2017-3
133212,Oculina diffusa,Diffuse Ivory Bush Coral,2008,LC,NA,LC,0,2017-3
133213,Lithophyllon undulatum,NA,2008,NT,NA,NT,0.2,2017-3
133215,Fungia tenuis,NA,2014,LC,NA,LC,0,2017-3
133216,Porites lobata,NA,2014,NT,NA,NT,0.2,2017-3
133217,Meandrina danae,NA,2008,LC,NA,LC,0,2017-3
133218,Pachyseris foliosa,NA,2008,LC,NA,LC,0,2017-3
133219,Nemenzophyllia turbida,NA,2008,VU,A4cd,VU,0.4,2017-3
133220,Montipora caliculata,NA,2014,VU,A4ce,VU,0.4,2017-3
133222,Pocillopora damicornis,Cauliflower Coral,2014,LC,NA,LC,0,2017-3
133223,Acropora donei,NA,2008,VU,A4ce,VU,0.4,2017-3
133224,Meandrina meandrites,Maze Coral,2008,LC,NA,LC,0,2017-3
133225,Euphyllia divisa,NA,2008,NT,NA,NT,0.2,2017-3
133226,Lobophyllia serratus,NA,2008,EN,A4c,EN,0.6,2017-3
133227,Astreopora expansa,NA,2008,NT,NA,NT,0.2,2017-3
133228,Euphyllia paraglabrescens,NA,2008,VU,A4c,VU,0.4,2017-3
133229,Montipora flabellata,NA,2008,VU,D2,VU,0.4,2017-3
133230,Fungia vaughani,NA,2014,LC,NA,LC,0,2017-3
133231,Diploastrea heliopora,NA,2014,NT,NA,NT,0.2,2017-3
133232,Goniopora palmensis,NA,2008,LC,NA,LC,0,2017-3
133233,Acropora kimbeensis,NA,2008,VU,A4cde,VU,0.4,2017-3
133234,Stylophora danae,NA,2008,LC,NA,LC,0,2017-3
133235,Turbinaria heronensis,NA,2008,VU,A4c,VU,0.4,2017-3
133236,Galaxea paucisepta,NA,2014,NT,NA,NT,0.2,2017-3
133237,Montastraea cavernosa,Great Star Coral,2008,LC,NA,LC,0,2017-3
133238,Montipora hispida,NA,2008,LC,NA,LC,0,2017-3
133239,Acropora nasuta,NA,2014,NT,NA,NT,0.2,2017-3
133240,Pavona clavus,NA,2014,LC,NA,LC,0,2017-3
133242,Pavona frondifera,NA,2014,LC,NA,LC,0,2017-3
133243,Echinopora pacificus,NA,2008,NT,NA,NT,0.2,2017-3
133244,Favites flexuosa,NA,2014,NT,NA,NT,0.2,2017-3
133245,Montipora spongodes,NA,2008,LC,NA,LC,0,2017-3
133246,Acanthastrea echinata,NA,2014,LC,NA,LC,0,2017-3
133247,Acropora pharaonis,NA,2008,VU,A4ce,VU,0.4,2017-3
133248,Acropora robusta,NA,2014,LC,NA,LC,0,2017-3
133249,Porites mayeri,NA,2008,LC,NA,LC,0,2017-3
133250,Acropora digitifera,NA,2014,NT,NA,NT,0.2,2017-3
133251,Stylophora wellsi,NA,2008,NT,NA,NT,0.2,2017-3
133252,Acropora tortuosa,NA,2008,LC,NA,LC,0,2017-3
133253,Blastomussa wellsi,NA,2008,NT,NA,NT,0.2,2017-3
133254,Acropora suharsonoi,NA,2008,EN,A4ce,EN,0.6,2017-3
133255,Agaricia humilis,Lowrelief Lettuce Coral,2008,LC,NA,LC,0,2017-3
133256,Euphyllia glabrescens,NA,2014,NT,NA,NT,0.2,2017-3
133257,Diploria labyrinthiformis,Grooved Brain Coral,2008,LC,NA,LC,0,2017-3
133258,Plerogyra sinuosa,NA,2014,NT,NA,NT,0.2,2017-3
133259,Montipora stellata,NA,2008,LC,NA,LC,0,2017-3
133260,Trachyphyllia geoffroyi,NA,2008,NT,NA,NT,0.2,2017-3
133261,Pavona danai,NA,2008,VU,A4c,VU,0.4,2017-3
133262,Porites annae,NA,2014,NT,NA,NT,0.2,2017-3
133263,Montastrea serageldini,NA,2008,VU,A4c,VU,0.4,2017-3
133264,Acropora cardenae,NA,2008,DD,NA,DD,NA,2017-3
133266,Acropora nobilis,NA,2008,LC,NA,LC,0,2017-3
133267,Astreopora listeri,NA,2014,LC,NA,LC,0,2017-3
133268,Micromussa diminuta,NA,2008,DD,NA,DD,NA,2017-3
133269,Heliofungia actiniformis,NA,2008,VU,A4cd,VU,0.4,2017-3
133270,Porites myrmidonensis,NA,2008,LC,NA,LC,0,2017-3
133271,Acropora sarmentosa,NA,2008,LC,NA,LC,0,2017-3
133272,Pectinia paeonia,NA,2014,NT,NA,NT,0.2,2017-3
133274,Acropora sekiseiensis,NA,2008,DD,NA,DD,NA,2017-3
133275,Psammocora decussata,NA,2008,DD,NA,DD,NA,2017-3
133276,Millepora latifolia,NA,2008,VU,A4c,VU,0.4,2017-3
133277,Porites australiensis,NA,2014,LC,NA,LC,0,2017-3
133278,Leptastrea pruinosa,NA,2008,LC,NA,LC,0,2017-3
133280,Acropora navini,NA,2008,DD,NA,DD,NA,2017-3
133281,Madracis formosa,Eight-ray Finger Coral,2008,LC,NA,LC,0,2017-3
133282,Montipora kellyi,NA,2008,DD,NA,DD,NA,2017-3
133283,Acropora batunai,NA,2008,VU,A4ce,VU,0.4,2017-3
133284,Plesiastrea versipora,NA,2014,LC,NA,LC,0,2017-3
133285,Montipora palawanensis,NA,2008,NT,NA,NT,0.2,2017-3
133287,Caulastrea connata,NA,2008,VU,A4c,VU,0.4,2017-3
133288,Agaricia grahamae,Graham's Sheet Coral,2008,LC,NA,LC,0,2017-3
133289,Euphyllia paraancora,NA,2014,VU,A4cd,VU,0.4,2017-3
133290,Favites abdita,NA,2014,NT,NA,NT,0.2,2017-3
133291,Acropora striata,NA,2014,VU,A4ce,VU,0.4,2017-3
133292,Astreopora myriophthalma,NA,2014,LC,NA,LC,0,2017-3
133293,Acropora valida,NA,2014,LC,NA,LC,0,2017-3
133294,Acropora lokani,NA,2008,VU,A4ce,VU,0.4,2017-3
133295,Mycedium umbra,NA,2008,LC,NA,LC,0,2017-3
133296,Porites tuberculosa,NA,2008,VU,A4cde,VU,0.4,2017-3
133297,Goniopora savignyi,NA,2008,LC,NA,LC,0,2017-3
133298,Montipora turgescens,NA,2008,LC,NA,LC,0,2017-3
133299,Fungia sinensis,NA,2014,LC,NA,LC,0,2017-3
133300,Millepora boschmai,NA,2008,CR,A2ac,CR,0.8,2017-3
133301,Porites ornata,NA,2008,EN,A4cde,EN,0.6,2017-3
133302,Astreopora gracilis,NA,2014,LC,NA,LC,0,2017-3
133303,Acropora lutkeni,NA,2014,NT,NA,NT,0.2,2017-3
133304,Lobophyllia hataii,NA,2014,LC,NA,LC,0,2017-3
133305,Montipora verrilli,NA,2014,DD,NA,DD,NA,2017-3
133306,Astreopora macrostoma,NA,2008,NT,NA,NT,0.2,2017-3
133307,Favia rotundata,NA,2008,NT,NA,NT,0.2,2017-3
133308,Fungia scruposa,NA,2014,LC,NA,LC,0,2017-3
133309,Pocillopora inflata,NA,2008,VU,A4ce,VU,0.4,2017-3
133310,Leptoria irregularis,NA,2008,VU,A4c,VU,0.4,2017-3
133311,Acropora halmaherae,NA,2008,DD,NA,DD,NA,2017-3
133313,Acropora cytherea,NA,2008,LC,NA,LC,0,2017-3
133314,Montipora aequituberculata,NA,2014,LC,NA,LC,0,2017-3
133315,Acropora monticulosa,NA,2014,NT,NA,NT,0.2,2017-3
133316,Mycedium robokaki,NA,2008,LC,NA,LC,0,2017-3
133317,Lithophyllon mokai,NA,2008,LC,NA,LC,0,2017-3
133318,Acropora torihalimeda,NA,2008,DD,NA,DD,NA,2017-3
133319,Acropora horrida,NA,2008,VU,A4cde,VU,0.4,2017-3
133320,Acropora solitaryensis,NA,2008,VU,A4ce,VU,0.4,2017-3
133321,Cyphastrea ocellina,NA,2008,VU,A4c,VU,0.4,2017-3
133322,Acropora dendrum,NA,2008,VU,A4ce,VU,0.4,2017-3
133323,Coscinaraea monile,NA,2008,LC,NA,LC,0,2017-3
133324,Acropora gemmifera,NA,2014,LC,NA,LC,0,2017-3
133325,Cyphastrea chalcidicum,NA,2014,LC,NA,LC,0,2017-3
133326,Acanthastrea regularis,NA,2014,VU,A4c,VU,0.4,2017-3
133327,Acropora lovelli,NA,2014,VU,A4ce,VU,0.4,2017-3
133328,Psammocora verrilli,NA,2008,DD,NA,DD,NA,2017-3
133329,Porites stephensoni,NA,2014,NT,NA,NT,0.2,2017-3
133330,Leptoseris foliosa,NA,2014,LC,NA,LC,0,2017-3
133332,Alveopora allingi,NA,2014,VU,A4cd,VU,0.4,2017-3
133333,Oulophyllia bennettae,NA,2008,NT,NA,NT,0.2,2017-3
133334,Acropora branchi,NA,2008,DD,NA,DD,NA,2017-3
133335,Mycedium steeni,NA,2008,VU,A4c,VU,0.4,2017-3
133336,Echinopora tiranensis,NA,2008,DD,NA,DD,NA,2017-3
133337,Merulina ampliata,NA,2014,LC,NA,LC,0,2017-3
133338,Acropora speciosa,NA,2008,VU,A4ce,VU,0.4,2017-3
133339,Alveopora ocellata,NA,2008,DD,NA,DD,NA,2017-3
133340,Symphyllia wilsoni,NA,2008,LC,NA,LC,0,2017-3
133341,Anacropora forbesi,NA,2008,LC,NA,LC,0,2017-3
133342,Montipora cryptus,NA,2008,NT,NA,NT,0.2,2017-3
133343,Favites russelli,NA,2014,NT,NA,NT,0.2,2017-3
133344,Podabacia sinai,NA,2008,DD,NA,DD,NA,2017-3
133345,Montipora tuberculosa,NA,2014,LC,NA,LC,0,2017-3
133348,Acropora variolosa,NA,2008,LC,NA,LC,0,2017-3
133349,Porites compressa,NA,2008,LC,NA,LC,0,2017-3
133350,Acropora ridzwani,NA,2008,DD,NA,DD,NA,2017-3
133351,Leptoseris mycetoseroides,NA,2014,LC,NA,LC,0,2017-3
133352,Acropora gomezi,NA,2008,DD,NA,DD,NA,2017-3
133353,Psammocora obtusangula,NA,2014,NT,NA,NT,0.2,2017-3
133354,Galaxea astreata,NA,2008,VU,A4cd,VU,0.4,2017-3
133356,Mycetophyllia ferox,Rough Cactus Coral,2008,VU,A4ce,VU,0.4,2017-3
133357,Goniopora eclipsensis,NA,2014,LC,NA,LC,0,2017-3
133358,Porites napopora,NA,2014,VU,A4cde,VU,0.4,2017-3
133359,Acropora microclados,NA,2008,VU,A4ce,VU,0.4,2017-3
133360,Pavona bipartita,NA,2014,VU,A4c,VU,0.4,2017-3
133361,Montipora setosa,NA,2008,EN,A4c,EN,0.6,2017-3
133364,Stylaraea punctata,NA,2014,DD,NA,DD,NA,2017-3
133365,Goniastrea edwardsi,NA,2014,LC,NA,LC,0,2017-3
133366,Acanthastrea lordhowensis,NA,2008,NT,NA,NT,0.2,2017-3
133367,Montipora confusa,NA,2008,NT,NA,NT,0.2,2017-3
133368,Goniopora albiconus,NA,2008,VU,A4c,VU,0.4,2017-3
133369,Echinopora robusta,NA,2008,VU,A4c,VU,0.4,2017-3
133370,Porites profundus,NA,2008,LC,NA,LC,0,2017-3
133371,Fungia distorta,Distorted Mushroom Coral,2008,LC,NA,LC,0,2017-3
133372,Polyphyllia novaehiberniae,NA,2008,NT,NA,NT,0.2,2017-3
133373,Montastraea faveolata,NA,2008,EN,A2ace,EN,0.6,2017-3
133374,Montastrea multipunctata,NA,2008,VU,A4c,VU,0.4,2017-3
133375,Montipora corbettensis,NA,2008,VU,A4c,VU,0.4,2017-3
133376,Acanthastrea ishigakiensis,NA,2014,VU,A4c,VU,0.4,2017-3
133377,Diploria clivosa,Knobby Brain Coral,2008,LC,NA,LC,0,2017-3
133378,Goniopora somaliensis,NA,2014,LC,NA,LC,0,2017-3
133380,Madracis kirbyi,NA,2014,LC,NA,LC,0,2017-3
133381,Acropora cervicornis,Staghorn Coral,2008,CR,A2ace,CR,0.8,2017-3
133382,Pavona explanulata,NA,2014,LC,NA,LC,0,2017-3
133383,Barabattoia laddi,NA,2014,VU,A4c,VU,0.4,2017-3
133384,Cantharellus noumeae,NA,2008,EN,B2ab(iii),EN,0.6,2017-3
133385,Acropora parahemprichii,NA,2008,DD,NA,DD,NA,2017-3
133386,Acanthastrea rotundoflora,NA,2014,NT,NA,NT,0.2,2017-3
133387,Acropora globiceps,NA,2014,VU,A4ce,VU,0.4,2017-3
133388,Pocillopora setichelli,NA,2014,LC,NA,LC,0,2017-3
133389,Siderastrea siderea,Massive Starlet Coral,2008,LC,NA,LC,0,2017-3
133390,Seriatopora hystrix,Thin Birdsnest Coral,2014,LC,NA,LC,0,2017-3
133391,Goniopora burgosi,NA,2008,VU,A4c,VU,0.4,2017-3
133392,Favia laxa,NA,2008,NT,NA,NT,0.2,2017-3
133394,Acropora loisetteae,NA,2008,VU,A4ce,VU,0.4,2017-3
133395,Porites porites,Finger Coral,2008,LC,NA,LC,0,2017-3
133396,Acropora desalwii,NA,2008,VU,A4ce,VU,0.4,2017-3
133397,Fungia somervillei,NA,2008,LC,NA,LC,0,2017-3
133398,Pavona varians,NA,2014,LC,NA,LC,0,2017-3
133399,Porites okinawensis,NA,2008,VU,A4ce,VU,0.4,2017-3
133400,Eusmilia fastigiata,Smooth Flower Coral,2008,LC,NA,LC,0,2017-3
133401,Acropora hoeksemai,NA,2008,VU,A4ce,VU,0.4,2017-3
133402,Acropora squarrosa,NA,2008,LC,NA,LC,0,2017-3
133403,Turbinaria stellulata,NA,2014,VU,A4c,VU,0.4,2017-3
133404,Montipora samarensis,NA,2008,VU,A4c,VU,0.4,2017-3
133405,Caulastrea tumida,NA,2008,NT,NA,NT,0.2,2017-3
133406,Psammocora haimeana,NA,2014,LC,NA,LC,0,2017-3
133407,Pocillopora eydouxi,NA,2014,NT,NA,NT,0.2,2017-3
133408,Coscinaraea wellsi,NA,2008,LC,NA,LC,0,2017-3
133409,Montipora verruculosus,NA,2008,VU,A4c,VU,0.4,2017-3
133410,Pachyseris speciosa,NA,2014,LC,NA,LC,0,2017-3
133411,Acanthastrea bowerbanki,NA,2008,VU,A4ce,VU,0.4,2017-3
133412,Gyrosmilia interrupta,NA,2008,LC,NA,LC,0,2017-3
133413,Cynarina lacrymalis,NA,2008,NT,NA,NT,0.2,2017-3
133414,Goniastrea pectinata,NA,2014,LC,NA,LC,0,2017-3
133415,Anacropora puertogalerae,NA,2014,VU,A4ce,VU,0.4,2017-3
133416,Montipora circumvallata,NA,2008,LC,NA,LC,0,2017-3
133417,Caulastrea furcata,NA,2008,LC,NA,LC,0,2017-3
133418,Fungia concinna,NA,2014,LC,NA,LC,0,2017-3
133419,Lobophyllia hemprichii,Largebrain Root Coral,2014,LC,NA,LC,0,2017-3
133420,Montipora grisea,NA,2014,LC,NA,LC,0,2017-3
133422,Montipora capricornis,NA,2008,VU,A4ce,VU,0.4,2017-3
133423,Fungia horrida,NA,2014,LC,NA,LC,0,2017-3
133424,Leptastrea inaequalis,NA,2008,NT,NA,NT,0.2,2017-3
133425,Solenastrea hyades,Knobby Star Coral,2008,LC,NA,LC,0,2017-3
133426,Favia danae,NA,2014,LC,NA,LC,0,2017-3
133427,Acropora simplex,NA,2008,VU,A4ce,VU,0.4,2017-3
133428,Coscinaraea columna,NA,2014,LC,NA,LC,0,2017-3
133429,Echinopora horrida,NA,2008,NT,NA,NT,0.2,2017-3
133430,Porites heronensis,NA,2008,LC,NA,LC,0,2017-3
133431,Heterocyathus aequicostatus,NA,2008,LC,NA,LC,0,2017-3
133432,Acropora spicifera,NA,2008,VU,A4ce,VU,0.4,2017-3
133433,Montipora crassituberculata,NA,2008,VU,A4c,VU,0.4,2017-3
133434,Montipora mactanensis,NA,2008,VU,A4c,VU,0.4,2017-3
133435,Seriatopora dendritica,NA,2008,VU,A4c,VU,0.4,2017-3
133436,Dichocoenia stellaris,NA,2008,DD,NA,DD,NA,2017-3
133437,Fungia moluccensis,NA,2008,LC,NA,LC,0,2017-3
133438,Montipora foveolata,NA,2014,NT,NA,NT,0.2,2017-3
133439,Agaricia tenuifolia,Thin Leaf Lettuce Coral,2008,NT,NA,NT,0.2,2017-3
133440,Platygyra pini,NA,2014,LC,NA,LC,0,2017-3
133441,Acropora walindii,NA,2008,VU,A4ce,VU,0.4,2017-3
133442,Oxypora lacera,NA,2008,LC,NA,LC,0,2017-3
133443,Montipora australiensis,NA,2008,VU,A4ce,VU,0.4,2017-3
133444,Oculina valenciennesi,Ivory Tree Coral,2008,DD,NA,DD,NA,2017-3
133445,Porites harrisoni,NA,2008,NT,NA,NT,0.2,2017-3
133446,Astrangia poculata,NA,2008,LC,NA,LC,0,2017-3
133448,Goniopora columna,NA,2014,NT,NA,NT,0.2,2017-3
133449,Acropora haimei,NA,2008,DD,NA,DD,NA,2017-3
133450,Montipora turtlensis,NA,2008,VU,A4c,VU,0.4,2017-3
133451,Montipora danae,NA,2014,LC,NA,LC,0,2017-3
133452,Goniastrea aspera,NA,2014,LC,NA,LC,0,2017-3
133453,Pachyseris rugosa,NA,2014,VU,A4cd,VU,0.4,2017-3
133454,Montipora pachytuberculata,NA,2008,DD,NA,DD,NA,2017-3
133456,Physogyra lichtensteini,NA,2014,VU,A4cd,VU,0.4,2017-3
133457,Mussa angulosa,Spiny Flower Coral,2008,LC,NA,LC,0,2017-3
133458,Hydnophora microconos,NA,2014,NT,NA,NT,0.2,2017-3
133459,Goniopora lobata,NA,2014,NT,NA,NT,0.2,2017-3
133460,Montipora cocosensis,NA,2008,VU,A4ce,VU,0.4,2017-3
133461,Meandrina braziliensis,Brazilian Rose Coral,2008,DD,NA,DD,NA,2017-3
133462,Acropora rongelapensis,NA,2008,DD,NA,DD,NA,2017-3
133463,Acropora aculeus,NA,2014,VU,A4ce,VU,0.4,2017-3
133464,Alveopora excelsa,NA,2008,EN,A4c,EN,0.6,2017-3
133465,Plerogyra multilobata,NA,2008,DD,NA,DD,NA,2017-3
133467,Alveopora minuta,NA,2008,EN,A4cd,EN,0.6,2017-3
133468,Platygyra daedalea,Brain Coral,2014,LC,NA,LC,0,2017-3
133469,Acropora downingi,NA,2008,LC,NA,LC,0,2017-3
133470,Micromussa amakusensis,NA,2014,NT,NA,NT,0.2,2017-3
133471,Acropora bushyensis,NA,2008,LC,NA,LC,0,2017-3
