iucn_sid,habs,deep_ok
44207,"11.1.1, 11.1.2",TRUE
44209,10.1,TRUE
44210,10.1,TRUE
44211,10.1,TRUE
44212,10.1,TRUE
44213,10.1,TRUE
44214,10.1,TRUE
44215,10.1,TRUE
44216,9.1,FALSE
44217,"11.1.1, 11.1.2",TRUE
44218,10.1,TRUE
44219,10.1,TRUE
44220,10.1,TRUE
44221,10.1,TRUE
44222,"11.1.1, 11.1.2",TRUE
44223,"11.1.1, 11.1.2",TRUE
44224,10.1,TRUE
44225,"11.1.1, 11.1.2",TRUE
44226,10.1,TRUE
44227,"11.1.1, 11.1.2",TRUE
44228,10.1,TRUE
44229,10.1,TRUE
44275,12.2,FALSE
44478,9.1,FALSE
44479,9.1,FALSE
44496,10.1,TRUE
44502,9.1,FALSE
44514,10.1,TRUE
44515,10.1,TRUE
44563,10.1,TRUE
44564,10.1,TRUE
44565,10.1,TRUE
44566,"11.1.1, 11.1.2, 11.5",TRUE
44567,10.1,TRUE
44568,10.1,TRUE
44569,10.1,TRUE
44570,10.1,TRUE
44571,10.1,TRUE
44572,9.1,FALSE
44573,10.1,TRUE
44574,10.1,TRUE
44575,10.1,TRUE
44576,10.1,TRUE
44577,10.1,TRUE
44578,10.1,TRUE
44579,9.2,FALSE
44580,10.1,TRUE
44581,"10.1, 9.1",TRUE
44582,10.1,TRUE
44583,10.1,TRUE
44584,"10.1, 9.1",TRUE
44585,"10.1, 9.1",TRUE
44586,10.1,TRUE
44587,10.1,TRUE
44588,10.1,TRUE
44589,10.1,TRUE
44590,10.1,TRUE
44591,"10.1, 9.1, 9.1",TRUE
44592,"9.1, 9.1",FALSE
44595,"12.4, 9.1, 9.1",FALSE
44596,9.1,FALSE
44597,"10.1, 9.1, 9.1",TRUE
44598,"10.1, 9.1",TRUE
44599,10.1,TRUE
44600,10.1,TRUE
44601,10.1,TRUE
44602,10.1,TRUE
44603,10.1,TRUE
44604,10.1,TRUE
44605,10.1,TRUE
44606,10.1,TRUE
44607,10.1,TRUE
44608,10.1,TRUE
44609,10.1,TRUE
44610,10.1,TRUE
44611,10.1,TRUE
44612,"10.1, 9.1",TRUE
44613,10.1,TRUE
44614,10.1,TRUE
44615,10.1,TRUE
44618,10.1,TRUE
44619,10.1,TRUE
44620,10.1,TRUE
44621,"10.1, 12.4, 9.1, 9.1",TRUE
44640,10.1,TRUE
44641,10.1,TRUE
44642,"10.1, 9.1",TRUE
44643,10.1,TRUE
44644,10.1,TRUE
44645,10.1,TRUE
44646,10.1,TRUE
44647,10.1,TRUE
44649,10.1,TRUE
44650,10.1,TRUE
44651,10.1,TRUE
44652,10.1,TRUE
44653,10.1,TRUE
44654,10.1,TRUE
44655,10.1,TRUE
44656,10.1,TRUE
44657,10.1,TRUE
44666,"10.1, 9.1, 9.1",TRUE
44668,"9.1, 9.9",FALSE
44669,"9.1, 9.9",FALSE
44670,"9.1, 9.9",FALSE
44671,"9.1, 9.7, 9.9",FALSE
44672,"10.1, 9.1",TRUE
44673,9.9,FALSE
44674,"10.1, 12.4, 9.1, 9.1, 9.9",TRUE
44675,"10.1, 9.1, 9.7",TRUE
44676,9.1,FALSE
44678,9.1,FALSE
44680,10.1,TRUE
44681,"9.1, 9.1, 9.9",FALSE
44682,"10.1, 9.1, 9.7",TRUE
44683,"9.1, 9.9",FALSE
44684,10.1,TRUE
44685,9.1,FALSE
44686,9.2,FALSE
44993,10.1,TRUE
44994,10.1,TRUE
44995,10.1,TRUE
44996,10.1,TRUE
46864,10.1,TRUE
46865,10.1,TRUE
54734,12.5,FALSE
58269,"12.5, 9.1",FALSE
58360,12.5,FALSE
58542,12.5,FALSE
58705,9.1,FALSE
58742,9.1,FALSE
60080,9.5,FALSE
60081,"10.1, 9.1",TRUE
60082,"10.1, 9.1, 9.1, 9.9",TRUE
60083,"10.1, 9.1, 9.9",TRUE
60084,"10.1, 9.1, 9.1, 9.9",TRUE
60085,"9.1, 9.1",FALSE
60088,10.1,TRUE
60089,"9.1, 9.7",FALSE
60090,"10.1, 9.1",TRUE
60091,10.1,TRUE
60092,10.1,TRUE
60093,10.1,TRUE
60094,"10.1, 9.9",TRUE
60097,"10.1, 9.1, 9.1, 9.9",TRUE
60098,10.1,TRUE
60099,10.1,TRUE
60100,10.1,TRUE
60101,10.1,TRUE
60102,"10.1, 9.1, 9.1, 9.9",TRUE
60103,10.1,TRUE
60104,10.1,TRUE
60105,10.1,TRUE
60106,10.1,TRUE
60107,"12.5, 9.1, 9.4, 9.7",FALSE
60108,"10.1, 9.1",TRUE
60109,"9.1, 9.1, 9.9",FALSE
60110,"12.5, 9.1, 9.1, 9.7",FALSE
60111,11.1.2,TRUE
60112,"12.5, 9.1, 9.4, 9.5, 9.6, 9.7",FALSE
60113,"10.1, 9.1, 9.1, 9.9",TRUE
60115,"9.1, 9.1, 9.9",FALSE
60116,"10.1, 9.1, 9.1",TRUE
60117,"10.1, 12.5, 9.1, 9.1, 9.9",TRUE
60118,10.1,TRUE
60119,"10.1, 9.1, 9.1, 9.9",TRUE
60120,"10.1, 9.1, 9.1, 9.9",TRUE
60121,"10.1, 9.1, 9.1, 9.4, 9.9",TRUE
60123,10.1,TRUE
60124,"11.1.2, 9.5",TRUE
60125,"12.5, 9.1, 9.4, 9.7",FALSE
60127,"10.1, 9.1, 9.1, 9.9",TRUE
60128,"10.1, 12.5, 9.1, 9.1, 9.9",TRUE
60129,"10.1, 9.1, 9.1, 9.9",TRUE
60130,"10.1, 12.5, 9.1, 9.4, 9.7",TRUE
60131,9.6,FALSE
60132,10.1,TRUE
60133,10.1,TRUE
60134,10.1,TRUE
60135,10.1,TRUE
60136,10.1,TRUE
60137,10.1,TRUE
60138,10.1,TRUE
60139,"11.1.1, 11.1.2",TRUE
60140,"11.1.1, 11.1.2",TRUE
60141,10.1,TRUE
60142,10.1,TRUE
60143,"11.1.1, 11.1.2",TRUE
60144,"11.1.1, 11.1.2",TRUE
60145,10.1,TRUE
60146,"11.1.1, 11.1.2",TRUE
60147,10.1,TRUE
60148,10.1,TRUE
60149,"10.1, 12.5, 9.1, 9.1, 9.9",TRUE
60150,"9.4, 9.5, 9.6, 9.9",FALSE
60151,"10.1, 9.1, 9.1",TRUE
60152,"12.5, 9.1, 9.5, 9.7",FALSE
60153,10.1,TRUE
60154,"10.1, 9.1, 9.1",TRUE
60155,9.1,FALSE
60156,"9.2, 9.3, 9.4, 9.5, 9.6",FALSE
60157,"10.1, 9.1, 9.1",TRUE
60158,"9.1, 9.1, 9.9",FALSE
60159,"9.1, 9.1, 9.9",FALSE
60160,"10.1, 9.1, 9.9",TRUE
60161,"10.1, 9.1, 9.1",TRUE
60162,"11.1.2, 9.4",TRUE
60163,"9.1, 9.1",FALSE
60164,"9.1, 9.1",FALSE
60166,"10.1, 9.1",TRUE
60167,"10.1, 9.1, 9.1",TRUE
60168,"12.5, 9.1, 9.4, 9.7",FALSE
60169,10.1,TRUE
60170,"10.1, 9.1, 9.1",TRUE
60171,"9.1, 9.5, 9.7",FALSE
60172,"9.4, 9.5, 9.6",FALSE
60175,"10.1, 9.1",TRUE
60176,"10.1, 9.1",TRUE
60177,"9.4, 9.7",FALSE
60179,"9.4, 9.5",FALSE
60180,"9.1, 9.1",FALSE
60181,"10.1, 9.1, 9.1",TRUE
60182,"10.1, 9.1",TRUE
60183,10.1,TRUE
60184,10.1,TRUE
60185,"11.1.1, 11.1.2",TRUE
60186,10.1,TRUE
60187,10.1,TRUE
60188,10.1,TRUE
60189,10.1,TRUE
60190,10.1,TRUE
60191,"10.1, 9.1",TRUE
60192,"11.1.1, 11.1.2",TRUE
60193,10.1,TRUE
60194,10.1,TRUE
60195,"11.1.1, 11.1.2",TRUE
60196,10.1,TRUE
60197,"11.1.2, 11.5",TRUE
60198,"9.1, 9.7",FALSE
60199,"10.1, 10.2, 10.3, 9.1",TRUE
60200,"10.1, 9.1, 9.7",TRUE
60201,10.1,TRUE
60202,9.1,FALSE
60203,"10.1, 9.1",TRUE
60204,"10.1, 9.1",TRUE
60205,10.1,TRUE
60206,10.1,TRUE
60208,10.1,TRUE
60209,10.1,TRUE
60210,"10.1, 10.2, 10.3",TRUE
60211,10.1,TRUE
60212,"10.1, 10.2",TRUE
60213,"10.1, 9.1",TRUE
60214,10.1,TRUE
60215,10.1,TRUE
60216,10.1,TRUE
60217,"10.1, 9.1",TRUE
60218,"10.1, 9.1",TRUE
60219,10.1,TRUE
60220,"9.1, 9.1, 9.9",FALSE
60221,10.1,TRUE
60223,"10.1, 9.1",TRUE
60224,"10.1, 9.1",TRUE
60225,10.1,TRUE
60226,10.1,TRUE
60227,"9.1, 9.7",FALSE
60228,10.1,TRUE
60229,10.1,TRUE
60230,10.1,TRUE
60231,10.1,TRUE
60232,10.1,TRUE
60233,10.1,TRUE
60234,10.1,TRUE
60235,10.1,TRUE
60236,10.1,TRUE
60237,10.1,TRUE
60238,10.1,TRUE
60239,10.1,TRUE
60240,10.1,TRUE
60241,10.1,TRUE
60242,10.1,TRUE
60243,10.1,TRUE
60244,10.1,TRUE
60245,10.1,TRUE
60246,10.1,TRUE
60247,10.1,TRUE
60248,"10.1, 9.1",TRUE
60302,"12.4, 12.5, 12.7",FALSE
60324,"9.1, 9.1",FALSE
60344,"10.1, 10.2, 10.3, 12.1, 12.2, 12.3, 12.4, 12.5, 12.6, 12.7, 15.11, 15.13, 9.1, 9.1, 9.2, 9.3, 9.4, 9.5, 9.6, 9.7, 9.9",TRUE
60708,12.4,FALSE
61207,"12.7, 9.10",FALSE
61213,"12.7, 9.10",FALSE
61235,9.10,FALSE
61250,"12.7, 9.10, 9.2",FALSE
61314,"10.1, 9.1, 9.7, 9.9",TRUE
61333,"10.1, 12.5, 9.1, 9.10",TRUE
61334,"10.1, 12.1, 9.1, 9.10, 9.9",TRUE
61335,"10.1, 9.1",TRUE
61336,"10.1, 9.1, 9.7",TRUE
61337,"10.1, 9.1, 9.10",TRUE
61338,"10.1, 12.4, 12.5, 9.1, 9.10, 9.9",TRUE
61339,"10.1, 12.1, 9.1, 9.7",TRUE
61340,"10.1, 9.1, 9.10, 9.7",TRUE
61395,9.10,FALSE
61398,"10.1, 9.1",TRUE
61399,10.1,TRUE
61400,10.1,TRUE
61401,10.1,TRUE
61402,10.1,TRUE
61403,10.1,TRUE
61404,"10.1, 12.4, 9.1, 9.9",TRUE
61405,"11.1.1, 11.1.2, 9.3, 9.4",TRUE
61406,10.1,TRUE
61407,"10.1, 9.1, 9.10",TRUE
61408,10.1,TRUE
61409,"10.1, 9.1, 9.10",TRUE
61410,"10.1, 9.1, 9.10",TRUE
61411,"10.1, 9.1, 9.10",TRUE
61414,"10.1, 9.1, 9.10",TRUE
61415,"10.1, 9.1, 9.10",TRUE
61416,10.1,TRUE
61417,10.1,TRUE
61418,10.1,TRUE
61419,"10.1, 9.2, 9.4",TRUE
61420,"10.1, 9.1",TRUE
61422,"10.1, 9.1, 9.9",TRUE
61442,"10.1, 9.1",TRUE
61460,12.4,FALSE
61478,12.1,FALSE
61538,"12.5, 9.10",FALSE
61584,12.1,FALSE
61617,12.1,FALSE
61618,12.2,FALSE
61654,12.2,FALSE
61743,"12.1, 9.2",FALSE
62222,10.1,TRUE
62223,9.10,FALSE
62237,12.5,FALSE
62239,12.5,FALSE
62256,"12.2, 12.7, 9.10, 9.4, 9.5, 9.6",FALSE
62466,12.7,FALSE
62543,12.2,FALSE
63100,"10.1, 10.2, 11.1.1, 11.1.2, 9.4, 9.5, 9.6",TRUE
63101,9.5,FALSE
63102,"11.1.1, 11.1.2, 9.3, 9.4, 9.5, 9.6",TRUE
63103,"11.1.1, 11.1.2",TRUE
63104,"11.1.1, 11.1.2",TRUE
63106,"11.1.1, 11.1.2, 9.3, 9.4, 9.5, 9.6",TRUE
63107,"9.3, 9.4, 9.5, 9.6",FALSE
63108,"10.1, 10.2",TRUE
63109,"9.3, 9.4, 9.5, 9.6",FALSE
63110,"9.4, 9.5, 9.6",FALSE
63111,"11.1.1, 11.1.2, 9.3, 9.4, 9.5, 9.6",TRUE
63112,"11.1.1, 11.1.2",TRUE
63113,"11.1.1, 11.1.2, 9.3, 9.4, 9.5, 9.6",TRUE
63114,"10.1, 10.2",TRUE
63115,"11.1.1, 11.1.2",TRUE
63116,"9.3, 9.4, 9.5, 9.6",FALSE
63117,"11.1.1, 11.1.2, 9.3, 9.4, 9.5, 9.6",TRUE
63118,"11.1.1, 11.1.2",TRUE
63119,"11.1.1, 11.1.2",TRUE
63120,"11.1.2, 9.4, 9.5, 9.6",TRUE
63121,"9.4, 9.5, 9.6",FALSE
63122,"11.1.1, 11.1.2, 9.3, 9.4, 9.5, 9.6",TRUE
63123,"11.1.1, 11.1.2",TRUE
63124,"11.1.1, 11.1.2, 9.3, 9.4, 9.5, 9.6",TRUE
63125,"11.1.1, 11.1.2",TRUE
63126,"11.1.1, 11.1.2",TRUE
63127,"11.1.1, 11.1.2",TRUE
63128,"9.1, 9.2, 9.3, 9.4, 9.5, 9.6, 9.7",FALSE
63129,"11.1.1, 11.1.2, 9.2, 9.3, 9.4, 9.5, 9.6",TRUE
63130,"9.2, 9.3",FALSE
63131,9.4,FALSE
63132,9.4,FALSE
63134,10.1,TRUE
63135,"12.7, 9.10",FALSE
63137,10.3,TRUE
63140,9.1,FALSE
63141,10.2,TRUE
63142,"12.4, 9.1, 9.10, 9.9",FALSE
63143,9.1,FALSE
63144,9.1,FALSE
63145,10.1,TRUE
63146,"11.1.2, 9.4, 9.5, 9.6",TRUE
63147,"11.1.2, 9.1",TRUE
63148,10.2,TRUE
63149,11.1.2,TRUE
63150,9.5,FALSE
63151,10.2,TRUE
63152,"9.10, 9.4, 9.5, 9.6",FALSE
63153,"9.4, 9.5, 9.6",FALSE
63154,"12.2, 12.7, 9.10",FALSE
63155,9.1,FALSE
63157,"9.5, 9.6",FALSE
63158,9.1,FALSE
63159,11.5,TRUE
63160,11.5,TRUE
63161,"11.1.1, 11.1.2",TRUE
63162,"11.1.1, 11.1.2",TRUE
63163,"9.2, 9.3, 9.4, 9.8.1, 9.8.2, 9.8.3, 9.8.4, 9.8.5, 9.8.6",FALSE
63164,"11.1.1, 11.1.2",TRUE
63165,"10.1, 9.1",TRUE
63166,"10.1, 9.1, 9.9",TRUE
63167,"10.1, 9.1, 9.9",TRUE
63338,"12.5, 9.10",FALSE
63353,9.10,FALSE
63356,9.10,FALSE
63359,9.10,FALSE
63360,9.10,FALSE
63361,9.10,FALSE
63378,9.10,FALSE
63442,9.10,FALSE
63449,"12.5, 9.10",FALSE
63570,"10.1, 12.7, 9.10, 9.4",TRUE
63572,"15.11, 9.4, 9.9",FALSE
63576,9.2,FALSE
63579,9.2,FALSE
63580,9.2,FALSE
63581,9.2,FALSE
63582,9.2,FALSE
63584,12.1,FALSE
63585,9.7,FALSE
63586,"9.3, 9.4",FALSE
63587,9.2,FALSE
63588,"9.2, 9.3, 9.7",FALSE
63589,9.2,FALSE
63590,9.2,FALSE
63591,9.2,FALSE
63593,"12.1, 9.2",FALSE
63594,9.2,FALSE
63595,"12.1, 9.2",FALSE
63598,9.2,FALSE
63599,"9.2, 9.3, 9.4",FALSE
63601,12.1,FALSE
63602,9.4,FALSE
63604,"9.3, 9.4",FALSE
63606,12.1,FALSE
63607,12.1,FALSE
63608,9.2,FALSE
63611,12.1,FALSE
63612,9.2,FALSE
63614,9.2,FALSE
63615,9.2,FALSE
63616,12.1,FALSE
63617,"9.2, 9.3",FALSE
63618,12.1,FALSE
63619,9.2,FALSE
63620,12.1,FALSE
63621,12.1,FALSE
63622,"12.1, 9.2",FALSE
63624,9.2,FALSE
63625,"12.1, 9.2",FALSE
63626,"12.1, 9.2",FALSE
63629,12.6,FALSE
63638,"12.1, 9.2",FALSE
63639,"12.1, 9.2",FALSE
63640,9.2,FALSE
63641,9.2,FALSE
63643,12.1,FALSE
63644,"12.1, 12.6, 9.2",FALSE
63645,12.1,FALSE
63647,9.2,FALSE
63648,"12.1, 9.2",FALSE
63649,"12.1, 9.2",FALSE
63650,"12.1, 9.2",FALSE
63651,9.2,FALSE
63652,9.2,FALSE
63653,9.2,FALSE
63654,9.2,FALSE
63655,9.2,FALSE
63656,9.2,FALSE
63758,12.2,FALSE
63779,12.5,FALSE
63780,12.5,FALSE
63852,12.5,FALSE
63853,12.5,FALSE
63855,12.5,FALSE
63857,12.5,FALSE
64097,12.2,FALSE
64175,12.1,FALSE
64176,"12.1, 12.3",FALSE
64178,12.1,FALSE
64181,12.1,FALSE
64253,12.2,FALSE
64255,12.2,FALSE
64260,12.2,FALSE
64261,12.2,FALSE
64284,12.2,FALSE
64298,12.5,FALSE
64309,12.1,FALSE
64325,12.1,FALSE
64396,"9.2, 9.5",FALSE
64398,9.2,FALSE
64399,9.5,FALSE
64400,"9.2, 9.3, 9.5",FALSE
64401,9.2,FALSE
64402,"9.2, 9.5",FALSE
64405,11.1.1,TRUE
64406,"11.1.1, 9.2",TRUE
64408,9.2,FALSE
64409,9.2,FALSE
64410,9.2,FALSE
64411,"9.8.1, 9.8.2, 9.8.3, 9.8.4",FALSE
64412,"9.8.1, 9.8.3",FALSE
64442,9.1,FALSE
132722,"12.7, 9.2, 9.5",FALSE
132723,"9.8.1, 9.8.2, 9.8.3, 9.8.4, 12.7, 9.9",FALSE
132724,"12.7, 9.1, 9.2, 9.9",FALSE
132726,"9.8.1, 9.8.2, 9.8.3, 9.8.4, 9.2",FALSE
132727,9.2,FALSE
132728,"9.8.1, 9.8.2, 9.8.3, 9.8.4, 9.1",FALSE
132729,9.3,FALSE
132730,9.2,FALSE
132731,9.2,FALSE
132732,"9.8.1, 9.8.2, 9.8.3, 9.8.4",FALSE
132733,"9.2, 9.3",FALSE
132734,"9.2, 9.5",FALSE
132735,"11.1.1, 11.1.2, 9.2, 9.3, 9.4, 9.5, 9.6",TRUE
132736,"9.8.6, 9.2, 9.9",FALSE
132737,"9.8.1, 9.8.2, 9.8.3, 9.8.4",FALSE
132738,9.8.3,FALSE
132739,"15.11, 9.5, 9.6",FALSE
132740,9.2,FALSE
132741,"9.8.1, 9.8.2, 9.8.3",FALSE
132742,9.2,FALSE
132743,"9.8.6, 9.2, 9.3",FALSE
132744,"9.2, 9.3",FALSE
132745,"11.1.1, 11.5, 9.2",TRUE
132746,9.8.4,FALSE
132747,"9.8.1, 9.8.4",FALSE
132748,"9.8.1, 9.8.2, 9.8.3, 9.8.4, 9.8.5, 9.8.6, 9.2, 9.4",FALSE
132749,"9.4, 9.5, 9.6",FALSE
132750,"9.2, 9.3",FALSE
132751,"9.8.1, 9.8.2, 9.8.3, 9.8.4, 9.8.6, 12.6, 12.7",FALSE
132752,"9.2, 9.3",FALSE
132753,"9.2, 9.4",FALSE
132754,"9.2, 9.4, 9.7, 9.9",FALSE
132755,"11.1.1, 9.2",TRUE
132756,"12.7, 9.6, 9.9",FALSE
132757,9.2,FALSE
132758,"9.8.1, 9.8.3, 12.6, 12.7, 9.1",FALSE
132759,"9.8.3, 9.8.4, 9.2",FALSE
132760,"9.8.3, 9.8.6, 9.2, 9.3",FALSE
132761,"12.7, 9.9",FALSE
132762,"12.6, 9.2, 9.3, 9.4",FALSE
132763,"9.8.1, 9.8.3, 9.8.4, 9.8.5, 9.8.6, 9.1",FALSE
132764,"9.8.6, 9.2, 9.7, 9.9",FALSE
132765,"9.2, 9.3, 9.4, 9.5, 9.6",FALSE
132766,"9.8.1, 9.8.2, 9.8.3, 9.8.4, 9.2",FALSE
132767,"9.8.1, 9.8.3, 9.2",FALSE
132769,9.2,FALSE
132770,"9.8.1, 9.8.2, 9.8.3, 12.7, 9.2, 9.9",FALSE
132771,"9.2, 9.4, 9.5",FALSE
132772,"11.1.1, 11.5, 9.2",TRUE
132773,"9.8.1, 9.8.2, 9.8.3, 9.8.4, 11.5, 9.2",TRUE
132774,"9.8.5, 9.2, 9.4, 9.5, 9.6, 9.9",FALSE
132775,"9.8.1, 9.8.2, 9.8.3, 9.8.4",FALSE
132776,"9.8.1, 9.8.3",FALSE
132777,"11.1.2, 9.2, 9.4, 9.5, 9.6",TRUE
132778,"9.8.1, 9.8.2, 9.8.3, 9.8.4, 9.8.6",FALSE
132779,"9.8.5, 9.2, 9.5",FALSE
132780,"9.4, 9.5, 9.6",FALSE
132781,"9.8.1, 9.8.2, 9.8.3, 9.8.4",FALSE
132782,9.5,FALSE
132783,"9.8.1, 9.8.2, 9.8.3, 9.8.4",FALSE
132784,"11.1.1, 9.8.3, 9.2",TRUE
132785,"9.5, 9.6",FALSE
132786,9.2,FALSE
132787,"9.8.1, 9.8.2, 9.8.3, 9.8.4",FALSE
132788,9.8.4,FALSE
132789,"12.6, 9.1, 9.2, 9.3, 9.5, 9.9",FALSE
132790,"9.2, 9.5",FALSE
132791,"11.1.1, 9.8.3, 11.5, 9.2",TRUE
132792,12.7,FALSE
132793,"9.2, 9.4",FALSE
132794,"11.1.1, 9.8.1, 9.8.3",TRUE
132795,"11.1.1, 9.2",TRUE
132796,"12.6, 9.2, 9.4, 9.5",FALSE
132797,"9.8.3, 9.2",FALSE
132798,"11.1.2, 9.4, 9.5, 9.6",TRUE
132800,"9.8.1, 9.8.3",FALSE
132801,"9.8.3, 9.2",FALSE
132802,"11.1.1, 9.2",TRUE
132803,"12.6, 9.2, 9.9",FALSE
132804,"9.8.1, 9.8.2, 9.8.3, 9.8.4, 9.8.6, 9.1, 9.2",FALSE
132805,"9.8.1, 9.8.2, 9.8.3, 12.6",FALSE
132806,"12.1, 9.9",FALSE
132807,9.2,FALSE
132808,"9.8.2, 9.8.4, 9.9",FALSE
132809,"9.2, 9.3, 9.7, 9.9",FALSE
132810,"9.8.1, 9.8.3, 9.8.4, 9.8.5",FALSE
132811,"12.7, 9.1, 9.2",FALSE
132812,"9.8.1, 9.2",FALSE
132813,"9.2, 9.6",FALSE
132814,"9.8.1, 9.8.2, 9.8.3, 9.8.4, 9.2",FALSE
132815,"9.8.1, 9.8.2, 9.8.3, 9.8.4, 9.8.5, 9.8.6, 9.1",FALSE
132816,9.2,FALSE
132817,"9.8.1, 9.8.2, 9.8.3, 9.8.4, 9.8.6, 9.2, 9.3, 9.9",FALSE
132818,"9.8.2, 9.8.4, 9.8.6, 9.2",FALSE
132819,"9.2, 9.7",FALSE
132820,"9.2, 9.3",FALSE
132821,9.2,FALSE
132822,9.2,FALSE
132823,"9.2, 9.5",FALSE
132824,"11.1.1, 11.1.2, 9.2, 9.4, 9.5, 9.6",TRUE
132825,"9.8.1, 9.8.2, 9.8.3, 9.8.4, 12.1",FALSE
132826,"9.1, 9.2",FALSE
132827,9.2,FALSE
132828,"9.2, 9.5",FALSE
132829,"9.8.1, 9.8.2, 9.8.3, 9.8.4, 9.2, 9.9",FALSE
132830,"9.8.3, 12.7, 9.2, 9.9",FALSE
132832,"10.1, 9.1",TRUE
132835,"10.1, 9.1",TRUE
132859,"9.8.2, 9.8.3, 9.8.4, 9.8.6, 9.2",FALSE
132860,"9.8.2, 9.8.3, 9.8.4, 9.2",FALSE
132861,"9.2, 9.7",FALSE
132864,9.8.3,FALSE
132865,"9.8.1, 9.8.2, 9.8.3, 9.8.4, 9.8.5, 9.8.6, 9.2",FALSE
132866,"9.8.1, 9.8.2, 9.8.3, 9.8.4, 9.2",FALSE
132867,"9.8.2, 9.8.3",FALSE
132868,"9.8.2, 9.8.3, 9.8.4",FALSE
132869,"9.8.2, 9.8.3, 9.8.4",FALSE
132870,"9.8.2, 9.8.3, 9.8.4",FALSE
132871,"9.8.1, 9.8.2, 9.8.3, 9.8.4, 9.8.5, 9.8.6, 9.2",FALSE
132872,"9.8.2, 9.8.3, 9.8.4, 9.2",FALSE
132873,"9.8.1, 9.8.2, 9.8.3, 9.8.4, 9.8.5, 9.8.6, 9.2",FALSE
132874,"9.8.1, 9.8.3, 9.8.4",FALSE
132875,9.8.3,FALSE
132876,9.8.3,FALSE
132877,9.8.3,FALSE
132878,"9.8.2, 9.8.3, 9.8.4, 9.8.5, 9.2",FALSE
132879,"9.8.1, 9.8.2, 9.8.3, 9.8.4, 9.8.5, 9.8.6, 9.2",FALSE
132880,9.8.3,FALSE
132881,"9.8.1, 9.8.2, 9.8.3, 9.8.4, 9.8.5",FALSE
132882,"9.8.2, 9.8.3",FALSE
132883,"9.8.1, 9.8.2, 9.8.3, 9.8.4, 9.2",FALSE
132884,"9.8.1, 9.8.2, 9.8.3, 9.8.4, 9.8.6, 9.2, 9.3",FALSE
132885,9.8.3,FALSE
132887,9.8.3,FALSE
132888,"9.8.2, 9.8.3, 9.8.4",FALSE
132889,"9.8.1, 9.8.2, 9.8.3, 9.8.4, 9.8.5, 9.8.6, 9.2",FALSE
132890,"9.8.2, 9.8.3, 9.8.4, 9.8.5, 9.8.6",FALSE
132891,"9.8.3, 9.8.4",FALSE
132892,"9.8.1, 9.8.2, 9.8.3, 9.8.4",FALSE
132893,"9.8.2, 9.8.3, 9.8.4",FALSE
132894,"9.8.1, 9.8.2, 9.8.3, 9.8.4, 9.2",FALSE
132895,"9.8.2, 9.8.3, 9.8.4",FALSE
132896,"9.8.1, 9.8.2, 9.8.3, 9.8.4, 9.8.5, 9.8.6, 9.2",FALSE
132897,"9.8.1, 9.8.2, 9.8.3, 9.8.4, 9.8.5, 9.8.6, 9.2",FALSE
132898,"9.8.1, 9.8.2, 9.8.3, 9.8.4, 9.8.5, 9.8.6, 9.2",FALSE
132899,"9.8.2, 9.8.3, 9.8.4",FALSE
132900,"9.8.1, 9.8.2, 9.8.3, 9.8.4, 9.2",FALSE
132901,9.8.3,FALSE
132902,"9.8.1, 9.8.2, 9.8.3, 9.8.4, 9.8.5, 9.8.6, 9.2",FALSE
132903,9.8.3,FALSE
132904,9.8.3,FALSE
132905,"9.8.1, 9.8.3, 9.8.4, 9.8.5, 9.2",FALSE
132907,"9.8.2, 9.8.3, 9.8.4, 9.2",FALSE
132909,"9.8.3, 9.8.4",FALSE
132910,"9.8.2, 9.8.3, 9.8.4",FALSE
132911,9.8.3,FALSE
132913,"9.8.2, 9.8.3, 9.8.4",FALSE
132914,"9.8.2, 9.8.3",FALSE
132915,"9.8.1, 9.8.2, 9.8.3, 9.8.4, 12.6, 9.2, 9.3",FALSE
132916,9.8.3,FALSE
132917,9.8.3,FALSE
132918,"9.8.1, 9.8.2, 9.8.3, 9.8.4, 9.8.5, 9.8.6, 9.2",FALSE
132920,"9.8.2, 9.8.3, 9.8.4, 9.8.5",FALSE
132921,"9.8.2, 9.8.4, 9.2, 9.3",FALSE
132922,"9.8.1, 9.8.2, 9.8.3, 9.8.4, 9.2",FALSE
132923,"9.8.1, 9.8.3",FALSE
132924,"9.8.3, 9.8.4",FALSE
132925,"9.8.3, 9.8.5",FALSE
132927,9.8.3,FALSE
132928,"9.8.1, 9.8.2, 9.8.3, 9.8.4, 9.8.5, 9.8.6, 9.2",FALSE
132929,"9.8.1, 9.8.2, 9.8.3, 9.8.4, 9.2",FALSE
132930,"9.8.2, 9.8.3, 9.8.4",FALSE
132931,"9.8.3, 9.8.4",FALSE
132932,"9.8.2, 9.8.3, 9.8.4",FALSE
132933,"9.8.3, 9.8.4, 9.8.5",FALSE
132934,9.8.3,FALSE
132935,"9.8.3, 9.8.4",FALSE
132936,"9.8.1, 9.8.2, 9.8.3, 9.8.4, 9.8.5, 9.2",FALSE
132938,"9.8.1, 9.8.2, 9.8.3, 9.8.4, 9.8.5, 9.8.6, 9.2",FALSE
132939,"9.8.3, 9.8.6",FALSE
132940,"9.8.3, 9.8.4",FALSE
132941,"9.8.5, 9.8.6",FALSE
132942,"9.8.1, 9.8.2, 9.8.3, 9.8.4, 9.2",FALSE
132943,9.8.3,FALSE
132944,"9.8.1, 9.8.2, 9.8.3, 9.8.4",FALSE
