iucn_sid,iucn_rgn,years,cat_ts,scores,pop_trend_desc,calc_trend
22698365,global,"1994, 2000, 2003, 2004, 2005, 2008, 2010, 2012, 2013, 2016, 2018","LC, LC, VU, VU, VU, VU, NT, NT, NT, NT, NT","0, 0, 0.4, 0.4, 0.4, 0.4, 0.2, 0.2, 0.2, 0.2, 0.2",stable,0.00422
22698375,global,"2000, 2002, 2003, 2004, 2005, 2008, 2010, 2012, 2013, 2014, 2016, 2017, 2018","NT, VU, EN, EN, EN, EN, EN, EN, NT, NT, NT, LC, LC","0.2, 0.4, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.2, 0.2, 0.2, 0, 0",increasing,-0.02316
22698388,global,"2000, 2003, 2004, 2005, 2008, 2010, 2012, 2016, 2018","VU, VU, VU, VU, VU, VU, VU, VU, VU","0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4",unknown,0
22698393,global,"2000, 2003, 2004, 2005, 2007, 2008, 2009, 2010, 2012, 2016, 2018","CR, CR, CR, CR, CR, CR, CR, VU, VU, VU, VU","0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.4, 0.4, 0.4, 0.4",stable,-0.03021
22698398,global,"1994, 2000, 2003, 2004, 2005, 2007, 2008, 2010, 2012, 2013, 2016, 2018","NT, VU, VU, VU, VU, VU, VU, VU, VU, EN, EN, EN","0.2, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.6, 0.6, 0.6",decreasing,0.0147
22698425,global,"2000, 2003, 2004, 2005, 2007, 2008, 2010, 2012, 2016, 2017, 2018","NT, EN, EN, EN, EN, EN, EN, EN, EN, EN, EN","0.2, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6",decreasing,0.00991
22698431,global,"1994, 2000, 2003, 2004, 2005, 2007, 2008, 2010, 2012, 2016, 2017, 2018","NT, VU, EN, EN, EN, EN, EN, EN, EN, EN, EN, EN","0.2, 0.4, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6",decreasing,0.01233
22698436,global,"1994, 2000, 2004, 2008, 2009, 2012, 2016, 2018","LC, LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0, 0",stable,0
22698448,global,"1994, 2000, 2003, 2004, 2005, 2008, 2010, 2012, 2016, 2018","LC, NT, NT, NT, NT, NT, NT, NT, NT, NT","0, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2",decreasing,0.00537
22698453,global,"1994, 2000, 2004, 2008, 2009, 2012, 2016, 2018","LC, LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0, 0",decreasing,0
22698459,global,"1994, 2000, 2004, 2008, 2009, 2012, 2016, 2018","LC, LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0, 0",decreasing,0
22698465,global,"1994, 2000, 2004, 2008, 2009, 2012, 2016, 2018","LC, LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0, 0",decreasing,0
22698471,global,"1994, 2000, 2004, 2006, 2007, 2008, 2010, 2012, 2016, 2018","LC, VU, VU, VU, VU, VU, EN, EN, EN, EN","0, 0.4, 0.4, 0.4, 0.4, 0.4, 0.6, 0.6, 0.6, 0.6",decreasing,0.02292
22698477,global,"1994, 2000, 2004, 2008, 2009, 2012, 2016, 2017, 2018","LC, LC, LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0, 0, 0",unknown,0
22698485,global,"1994, 2000, 2004, 2008, 2009, 2012, 2016, 2018","LC, LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0, 0",stable,0
22698496,global,"1994, 2000, 2004, 2008, 2009, 2012, 2013, 2016, 2018","NT, LC, LC, LC, LC, LC, LC, LC, LC","0.2, 0, 0, 0, 0, 0, 0, 0, 0",decreasing,-0.00591
22698520,global,"1994, 2000, 2004, 2008, 2009, 2012, 2014, 2016, 2018","NT, LC, LC, LC, LC, NT, NT, NT, NT","0.2, 0, 0, 0, 0, 0.2, 0.2, 0.2, 0.2",stable,0.00501
22698530,global,"1994, 1996, 2000, 2004, 2005, 2006, 2008, 2009, 2010, 2012, 2016, 2018","CR, CR, CR, CR, CR, CR, CR, CR, CR, CR, CR, CR","0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8",unknown,-0
22698535,global,"1994, 2000, 2004, 2008, 2010, 2012, 2016, 2018","NT, NT, NT, NT, NT, NT, NT, NT","0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2",stable,0
22698548,global,"2014, 2016, 2018","VU, VU, VU","0.4, 0.4, 0.4",unknown,-0
22698557,global,"1994, 2000, 2004, 2008, 2009, 2012, 2013, 2016, 2018","LC, LC, LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0, 0, 0",decreasing,0
22698562,global,"1994, 2000, 2004, 2005, 2007, 2008, 2010, 2012, 2013, 2016, 2018","NT, NT, EN, EN, EN, EN, EN, EN, EN, EN, EN","0.2, 0.2, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6",decreasing,0.01763
22698572,global,"1994, 2000, 2004, 2008, 2009, 2012, 2016, 2018","LC, LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0, 0",increasing,0
22700142,global,"1994, 2000, 2004, 2008, 2009, 2012, 2016","LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0",decreasing,0
22702103,global,"1994, 2000, 2004, 2008, 2009, 2012, 2016","LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0",stable,0
22702107,global,"1994, 2000, 2004, 2008, 2009, 2012, 2016","LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0",stable,0
22704484,global,"1994, 2000, 2004, 2008, 2009, 2012, 2016","LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0",increasing,0
22704600,global,"1994, 2000, 2004, 2008, 2009, 2012, 2016","LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0",decreasing,0
22704604,global,"1994, 2000, 2004, 2008, 2009, 2012, 2016","LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0",decreasing,0
22705499,global,"1994, 2000, 2004, 2008, 2009, 2012, 2016, 2017","LC, LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0, 0",stable,0
22705916,global,"1994, 2000, 2004, 2008, 2009, 2012, 2016","LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0",decreasing,0
22705929,global,"1994, 2000, 2004, 2008, 2009, 2012, 2014, 2016, 2017, 2018","LC, LC, LC, LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0, 0, 0, 0",stable,0
22705986,global,"1994, 2000, 2004, 2008, 2009, 2012, 2016","LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0",increasing,0
22705993,global,"1994, 2000, 2004, 2008, 2009, 2012, 2016","LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0",increasing,0
22705999,global,"1994, 2000, 2004, 2008, 2009, 2012, 2016","LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0",stable,0
22706016,global,"1994, 2000, 2004, 2008, 2009, 2012, 2014, 2016","LC, LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0, 0",increasing,0
22706033,global,"1994, 2000, 2004, 2008, 2009, 2012, 2016","LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0",increasing,0
22709707,global,"1994, 2000, 2004, 2008, 2009, 2012, 2016","LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0",stable,0
22710051,global,"1994, 2000, 2004, 2008, 2009, 2012, 2014, 2016, 2018","LC, LC, LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0, 0, 0",increasing,0
22710259,global,"1994, 2000, 2004, 2008, 2009, 2012, 2016, 2017, 2018","LC, LC, LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0, 0, 0",decreasing,0
22710333,global,"1994, 2000, 2004, 2008, 2009, 2012, 2016","LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0",stable,0
22710886,global,"1994, 2000, 2004, 2008, 2009, 2012, 2014, 2015, 2016","LC, LC, LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0, 0, 0",decreasing,0
22711374,global,"1994, 2000, 2004, 2008, 2009, 2012, 2016","LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0",increasing,0
22712065,global,"1994, 2000, 2004, 2008, 2009, 2012, 2016","LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0",stable,0
22712077,global,"1994, 2000, 2004, 2008, 2009, 2012, 2016","LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0",increasing,0
22712198,global,"1994, 2000, 2004, 2008, 2009, 2012, 2016","LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0",stable,0
22712266,global,"1994, 2000, 2004, 2008, 2009, 2012, 2016","LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0",increasing,0
22712294,global,"1994, 2000, 2004, 2008, 2009, 2012, 2016, 2017","LC, LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0, 0",increasing,0
22713491,global,"1994, 2000, 2004, 2008, 2009, 2012, 2014, 2016, 2017","LC, LC, LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0, 0, 0",increasing,0
22713519,global,"1994, 2000, 2004, 2008, 2009, 2012, 2016","LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0",decreasing,0
22713615,global,"1994, 2000, 2004, 2008, 2009, 2012, 2016","LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0",stable,0
22715501,global,"1994, 2000, 2004, 2008, 2009, 2012, 2016","LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0",increasing,0
22716364,global,"1994, 2000, 2004, 2008, 2009, 2012, 2016, 2018","LC, LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0, 0",increasing,0
22716971,global,"1994, 2000, 2004, 2008, 2009, 2012, 2015, 2016","LC, LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0, 0",stable,0
22716976,global,"1994, 2000, 2004, 2008, 2009, 2012, 2014, 2016","LC, LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0, 0",unknown,0
22716984,global,"1994, 2000, 2004, 2008, 2012, 2016","LC, LC, LC, NT, NT, NT","0, 0, 0, 0.2, 0.2, 0.2",decreasing,0.01175
22717336,global,"1994, 2000, 2004, 2008, 2009, 2012, 2016, 2017","LC, LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0, 0",stable,0
22717383,global,"1994, 2000, 2004, 2008, 2009, 2012, 2016","LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0",decreasing,0
22717424,global,"1994, 2000, 2004, 2008, 2009, 2012, 2016","LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0",decreasing,0
22717434,global,"1994, 2000, 2004, 2008, 2009, 2012, 2016, 2017","LC, LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0, 0",decreasing,0
22717629,global,"1994, 2000, 2004, 2008, 2009, 2012, 2016, 2018","LC, LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0, 0",stable,0
22718187,global,"1994, 2000, 2004, 2008, 2009, 2012, 2016","LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0",stable,0
22718194,global,"1994, 2000, 2004, 2008, 2009, 2012, 2016","LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0",stable,0
22718371,global,"1994, 2000, 2004, 2008, 2009, 2012, 2016","LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0",stable,0
22718375,global,"1994, 2000, 2004, 2008, 2009, 2012, 2016","LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0",stable,0
22718379,global,"1994, 2000, 2004, 2008, 2009, 2012, 2015, 2016","LC, LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0, 0",increasing,0
22718414,global,"1994, 2000, 2004, 2008, 2009, 2012, 2016","LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0",stable,0
22718556,global,"1994, 2000, 2004, 2008, 2009, 2012, 2015, 2016, 2018","LC, LC, LC, LC, LC, LC, NT, NT, NT","0, 0, 0, 0, 0, 0, 0.2, 0.2, 0.2",decreasing,0.00939
22718560,global,"1994, 2000, 2004, 2008, 2009, 2012, 2016","LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0",stable,0
22718567,global,"1994, 2000, 2004, 2008, 2009, 2012, 2016, 2018","LC, LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0, 0",stable,0
22718575,global,"1994, 2000, 2004, 2008, 2009, 2012, 2013, 2016, 2017, 2018","LC, LC, LC, LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0, 0, 0, 0",decreasing,0
22718588,global,"1994, 2000, 2004, 2008, 2012, 2016","LC, NT, NT, NT, NT, NT","0, 0.2, 0.2, 0.2, 0.2, 0.2",stable,0.00722
22718770,global,"1994, 2000, 2004, 2008, 2009, 2012, 2016, 2017, 2018","LC, LC, LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0, 0, 0",stable,0
22720722,global,"1994, 1996, 2000, 2004, 2008, 2009, 2012, 2013, 2016, 2018","VU, VU, CR, CR, CR, CR, CR, CR, CR, CR","0.4, 0.4, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8",stable,0.01558
22721016,global,"1994, 2000, 2004, 2008, 2012, 2016, 2018","NT, NT, NT, NT, NT, NT, NT","0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2",decreasing,0
22721033,global,"1994, 2000, 2004, 2008, 2009, 2012, 2016","LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0",increasing,0
22721043,global,"1994, 2000, 2004, 2008, 2009, 2012, 2016","LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0",decreasing,0
22721046,global,"1994, 2000, 2004, 2008, 2012, 2014, 2016","LC, NT, NT, NT, NT, LC, LC","0, 0.2, 0.2, 0.2, 0.2, 0, 0",increasing,-0.00179
22721058,global,"1994, 2000, 2004, 2008, 2009, 2012, 2016","LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0",stable,0
22721123,global,"1994, 2000, 2004, 2008, 2009, 2012, 2015, 2016, 2018","LC, LC, LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0, 0, 0",decreasing,0
22721836,global,"1994, 2000, 2004, 2008, 2009, 2012, 2016","LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0",stable,0
22724178,global,"1994, 2000, 2004, 2008, 2009, 2012, 2016, 2018","LC, LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0, 0",stable,0
22724323,global,"1994, 2000, 2004, 2008, 2009, 2012, 2016, 2018","LC, LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0, 0",stable,0
22724326,global,"1994, 2000, 2004, 2008, 2009, 2012, 2016, 2018","LC, LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0, 0",stable,0
22724332,global,"1994, 2000, 2004, 2008, 2009, 2012, 2016","LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0",decreasing,0
22724836,global,"2012, 2013, 2015, 2016, 2018","EN, EN, VU, VU, VU","0.6, 0.6, 0.4, 0.4, 0.4",decreasing,-0.04035
22724845,global,"2012, 2013, 2016, 2017, 2018","LC, LC, LC, LC, LC","0, 0, 0, 0, 0",decreasing,0
22724879,global,"2012, 2013, 2016, 2018","LC, LC, LC, LC","0, 0, 0, 0",unknown,0
22725033,global,"2014, 2016","NT, NT","0.2, 0.2",decreasing,0
22725660,global,"2014, 2016","LC, LC","0, 0",decreasing,0
22725672,global,"2014, 2016","VU, VU","0.4, 0.4",decreasing,0
22725846,global,"2014, 2016, 2017","LC, LC, LC","0, 0, 0",increasing,0
22725856,global,"2014, 2016","LC, LC","0, 0",unknown,0
22727255,global,"2014, 2016, 2017","VU, VU, VU","0.4, 0.4, 0.4",decreasing,-0
22727265,global,"2014, 2016","LC, LC","0, 0",stable,0
22727487,global,"2014, 2016","LC, LC","0, 0",decreasing,0
22727668,global,"2014, 2016","LC, LC","0, 0",decreasing,0
22727677,global,"2014, 2016","LC, LC","0, 0",decreasing,0
22727683,global,"2014, 2016","LC, LC","0, 0",decreasing,0
22727746,global,"2014, 2016, 2018","LC, LC, LC","0, 0, 0",stable,0
22727969,global,"2014, 2016","LC, LC","0, 0",increasing,0
22728011,global,"2014, 2016, 2017, 2018","NT, NT, NT, NT","0.2, 0.2, 0.2, 0.2",unknown,0
22728182,global,"2014, 2016","LC, LC","0, 0",decreasing,0
22728318,global,"2000, 2003, 2004, 2005, 2007, 2008, 2010, 2012, 2016, 2017, 2018","VU, VU, VU, VU, VU, VU, VU, VU, VU, EN, EN","0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.6, 0.6",decreasing,0.00917
22728323,global,"2000, 2003, 2004, 2005, 2007, 2008, 2010, 2012, 2013, 2016, 2017, 2018","EN, EN, EN, EN, EN, EN, EN, EN, EN, EN, EN, EN","0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6",decreasing,0
22728328,global,"1994, 2000, 2003, 2004, 2005, 2008, 2010, 2012, 2016, 2017, 2018","NT, VU, VU, VU, VU, NT, NT, NT, NT, NT, NT","0.2, 0.4, 0.4, 0.4, 0.4, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2",stable,-0.00683
22728349,global,"2000, 2003, 2004, 2005, 2008, 2010, 2012, 2016, 2018","VU, VU, VU, VU, VU, VU, VU, VU, VU","0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4",increasing,0
22728364,global,"2000, 2003, 2004, 2005, 2007, 2008, 2009, 2010, 2012, 2013, 2015, 2016, 2018","EN, EN, EN, EN, EN, CR, CR, CR, CR, CR, CR, CR, CR","0.6, 0.6, 0.6, 0.6, 0.6, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8",decreasing,0.01533
22728372,global,"2000, 2003, 2004, 2005, 2007, 2008, 2010, 2012, 2016, 2018","VU, EN, EN, EN, EN, EN, EN, EN, EN, EN","0.4, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6",decreasing,0.00557
22728393,global,"2000, 2004, 2008, 2009, 2012, 2016, 2018","LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0",stable,0
22728432,global,"2000, 2004, 2005, 2008, 2009, 2010, 2012, 2013, 2015, 2016, 2018","NT, CR, CR, CR, CR, CR, CR, CR, CR, CR, CR","0.2, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8",decreasing,0.01974
22728437,global,"2000, 2004, 2005, 2007, 2008, 2010, 2012, 2013, 2016, 2017, 2018","CR, CR, CR, VU, VU, VU, VU, VU, VU, VU, VU","0.8, 0.8, 0.8, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4",increasing,-0.025
22728442,global,"2000, 2004, 2006, 2007, 2008, 2010, 2012, 2016, 2018","EN, EN, EN, EN, EN, EN, EN, EN, EN","0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6",decreasing,0
22728596,global,"1994, 2000, 2004, 2005, 2008, 2012, 2016","NT, VU, VU, NT, NT, NT, NT","0.2, 0.4, 0.4, 0.2, 0.2, 0.2, 0.2",decreasing,-0.00441
22728621,global,"1994, 2000, 2004, 2006, 2008, 2012, 2014, 2016","LC, NT, NT, NT, NT, NT, NT, NT","0, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2",decreasing,0.00665
22728808,global,"1994, 2000, 2004, 2005, 2008, 2009, 2010, 2012, 2013, 2015, 2016, 2018","EX, EX, CR, CR, CR, CR, CR, CR, CR, CR, CR, CR","1, 1, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8",unknown,-0.00866
22728950,global,"1994, 2000, 2004, 2008, 2009, 2012, 2016, 2018","LC, LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0, 0",decreasing,0
22728990,global,"2000, 2004, 2008, 2009, 2012, 2016, 2018","LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0",decreasing,0
22729000,global,"2000, 2004, 2008, 2010, 2012, 2016, 2018","LC, NT, NT, NT, NT, NT, NT","0, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2",decreasing,0.00798
22729148,global,"1994, 2000, 2004, 2008, 2009, 2012, 2016, 2018","LC, LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0, 0",decreasing,0
22729421,global,"2004, 2008, 2010, 2012, 2016, 2017, 2018","NT, NT, NT, NT, NT, NT, NT","0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2",decreasing,0
22729604,global,"2007, 2008, 2010, 2012, 2016, 2018","NT, NT, NT, NT, NT, NT","0.2, 0.2, 0.2, 0.2, 0.2, 0.2",unknown,0
22729609,global,"2007, 2008, 2010, 2012, 2013, 2016, 2018","NT, NT, NT, NT, NT, NT, NT","0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2",decreasing,0
22729686,global,"2014, 2016, 2018","LC, LC, LC","0, 0, 0",unknown,0
22729692,global,"2014, 2016","LC, LC","0, 0",stable,0
22729877,global,"1994, 2018","LC, LC","0, 0",stable,0
22731577,global,"2014, 2016","NT, NT","0.2, 0.2",decreasing,0
22731855,global,"2004, 2006, 2008, 2012, 2013, 2016","EN, EN, EN, EN, EN, EN","0.6, 0.6, 0.6, 0.6, 0.6, 0.6",decreasing,0
22732244,global,"2014, 2015, 2016, 2018","LC, LC, LC, LC","0, 0, 0, 0",unknown,0
22732425,global,"2012, 2013, 2016, 2018","NT, NT, NT, NT","0.2, 0.2, 0.2, 0.2",decreasing,0
22733462,global,"2014, 2015, 2016, 2017","LC, NT, NT, NT","0, 0.2, 0.2, 0.2",decreasing,0.06
22733705,global,"2014, 2016, 2018","LC, LC, LC","0, 0, 0",stable,0
22733979,global,"2014, 2016, 2018","LC, LC, LC","0, 0, 0",decreasing,0
22733989,global,"1994, 2000, 2004, 2008, 2009, 2012, 2016, 2018","LC, LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0, 0",increasing,0
22734070,global,"2014, 2016, 2018","LC, LC, LC","0, 0, 0",stable,0
22734194,global,"2012, 2013, 2016, 2018","LC, LC, LC, LC","0, 0, 0, 0",decreasing,0
22734408,global,"2008, 2010, 2012, 2016, 2018","EN, EN, EN, EN, EN","0.6, 0.6, 0.6, 0.6, 0.6",decreasing,0
22734972,global,"2010, 2012, 2013, 2015, 2016","LC, LC, LC, LC, LC","0, 0, 0, 0, 0",unknown,0
22735250,global,"2008, 2010, 2012, 2016, 2017, 2018","VU, VU, VU, VU, VU, VU","0.4, 0.4, 0.4, 0.4, 0.4, 0.4",decreasing,0
22735624,global,"2010, 2012, 2013, 2016, 2018","VU, VU, VU, VU, VU","0.4, 0.4, 0.4, 0.4, 0.4",stable,0
22735692,global,"2010, 2012, 2016","EN, EN, EN","0.6, 0.6, 0.6",decreasing,-0
22735810,global,"2010, 2012, 2016","LC, LC, LC","0, 0, 0",decreasing,0
22735929,global,"2010, 2012, 2013, 2014, 2016, 2017, 2018","LC, LC, LC, LC, LC, LC, LC","0, 0, 0, 0, 0, 0, 0",increasing,0
22736135,global,"2014, 2016, 2018","VU, VU, VU","0.4, 0.4, 0.4",stable,-0
22736173,global,"2010, 2012, 2016, 2018","LC, LC, LC, LC","0, 0, 0, 0",decreasing,0
22736215,global,"2010, 2012, 2013, 2016","LC, LC, LC, LC","0, 0, 0, 0",stable,0
43270317,global,"2003, 2015","LC, LC","0, 0",stable,0
45048812,global,"2014, 2016, 2018","LC, LC, LC","0, 0, 0",decreasing,0
45048990,global,"2014, 2016, 2018","LC, LC, LC","0, 0, 0",decreasing,0
45061132,global,"2014, 2015, 2016, 2017, 2018","LC, LC, LC, LC, LC","0, 0, 0, 0, 0",decreasing,0
45354718,global,"2014, 2015, 2016, 2017, 2018","CR, CR, CR, CR, CR","0.8, 0.8, 0.8, 0.8, 0.8",decreasing,0
45354964,global,"2014, 2015, 2016","LC, LC, LC","0, 0, 0",stable,0
45959011,global,"2014, 2015, 2016, 2018","LC, LC, LC, LC","0, 0, 0, 0",decreasing,0
45959182,global,"2014, 2015, 2016, 2017, 2018","LC, LC, LC, LC, LC","0, 0, 0, 0, 0",decreasing,0
45959186,global,"2014, 2016, 2018","LC, LC, LC","0, 0, 0",decreasing,0
46075359,global,"2015, 2018","LC, LC","0, 0",unknown,0
46967827,global,"2013, 2019","LC, EN","0, 0.6",decreasing,0.1
48342104,global,"2014, 2017","VU, VU","0.4, 0.4",unknown,0
48342180,global,"2014, 2017","LC, LC","0, 0",stable,0
48342396,global,"2014, 2015","VU, VU","0.4, 0.4",unknown,0
61382025,global,"1996, 2016","EN, LC","0.6, 0",increasing,-0.03
61650582,global,"2014, 2016","LC, LC","0, 0",stable,0
61709141,global,"2014, 2015, 2016","LC, LC, LC","0, 0, 0",stable,0
61709172,global,"2014, 2016","LC, LC","0, 0",stable,0
62015238,global,"2014, 2016","LC, LC","0, 0",unknown,0
62021891,global,"2014, 2016, 2018","LC, LC, LC","0, 0, 0",increasing,0
62026481,global,"2014, 2015, 2016, 2018","LC, LC, LC, LC","0, 0, 0, 0",decreasing,0
62026537,global,"2014, 2015, 2016, 2018","LC, LC, LC, LC","0, 0, 0, 0",unknown,0
62030590,global,"2014, 2016, 2018","LC, LC, LC","0, 0, 0",decreasing,0
62030608,global,"2014, 2015, 2016, 2018","LC, LC, LC, LC","0, 0, 0, 0",decreasing,0
62030970,global,"2014, 2016, 2017, 2018","LC, LC, LC, LC","0, 0, 0, 0",increasing,0
62101215,global,"2014, 2016, 2018","EN, EN, EN","0.6, 0.6, 0.6",decreasing,-0
62101249,global,"2014, 2016, 2018","VU, VU, VU","0.4, 0.4, 0.4",decreasing,-0
62154828,global,"2014, 2016","LC, LC","0, 0",decreasing,0
62155296,global,"2014, 2016, 2018","LC, LC, LC","0, 0, 0",decreasing,0
62169677,global,"2012, 2014, 2016","LC, LC, LC","0, 0, 0",decreasing,0
62289271,global,"2014, 2016","EN, EN","0.6, 0.6",decreasing,0
62289571,global,"2014, 2016, 2017, 2018","LC, LC, LC, LC","0, 0, 0, 0",decreasing,0
