iucn_sid,sciname,dbf,shp,max_depth,kingdom,phylum,class,order,family,taxon
178084,Clarkichthys bilineatus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Microdesmidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Microdesmidae.shp,< 200 m,ANIMALIA,chordata,actinopterygii,perciformes,microdesmidae,microdesmidae
21132133,Microdesmus aethiopicus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Microdesmidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Microdesmidae.shp,< 200 m,ANIMALIA,chordata,actinopterygii,perciformes,microdesmidae,microdesmidae
178086,Microdesmus affinis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Microdesmidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Microdesmidae.shp,< 200 m,ANIMALIA,chordata,actinopterygii,perciformes,microdesmidae,microdesmidae
21132139,Microdesmus africanus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Microdesmidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Microdesmidae.shp,< 200 m,ANIMALIA,chordata,actinopterygii,perciformes,microdesmidae,microdesmidae
20665821,Microdesmus bahianus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Microdesmidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Microdesmidae.shp,unknown,ANIMALIA,chordata,actinopterygii,perciformes,microdesmidae,microdesmidae
20665832,Microdesmus carri,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Microdesmidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Microdesmidae.shp,< 200 m,ANIMALIA,chordata,actinopterygii,perciformes,microdesmidae,microdesmidae
178087,Microdesmus dipus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Microdesmidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Microdesmidae.shp,< 200 m,ANIMALIA,chordata,actinopterygii,perciformes,microdesmidae,microdesmidae
178088,Microdesmus dorsipunctatus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Microdesmidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Microdesmidae.shp,< 200 m,ANIMALIA,chordata,actinopterygii,perciformes,microdesmidae,microdesmidae
178089,Microdesmus hildebrandi,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Microdesmidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Microdesmidae.shp,< 200 m,ANIMALIA,chordata,actinopterygii,perciformes,microdesmidae,microdesmidae
178090,Microdesmus intermedius,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Microdesmidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Microdesmidae.shp,< 200 m,ANIMALIA,chordata,actinopterygii,perciformes,microdesmidae,microdesmidae
178091,Microdesmus knappi,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Microdesmidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Microdesmidae.shp,< 20 m,ANIMALIA,chordata,actinopterygii,perciformes,microdesmidae,microdesmidae
196689,Microdesmus lanceolatus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Microdesmidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Microdesmidae.shp,< 200 m,ANIMALIA,chordata,actinopterygii,perciformes,microdesmidae,microdesmidae
20665873,Microdesmus longipinnis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Microdesmidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Microdesmidae.shp,unknown,ANIMALIA,chordata,actinopterygii,perciformes,microdesmidae,microdesmidae
190408,Microdesmus luscus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Microdesmidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Microdesmidae.shp,< 200 m,ANIMALIA,chordata,actinopterygii,perciformes,microdesmidae,microdesmidae
178092,Microdesmus multiradiatus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Microdesmidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Microdesmidae.shp,< 200 m,ANIMALIA,chordata,actinopterygii,perciformes,microdesmidae,microdesmidae
178093,Microdesmus retropinnis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Microdesmidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Microdesmidae.shp,< 200 m,ANIMALIA,chordata,actinopterygii,perciformes,microdesmidae,microdesmidae
178094,Microdesmus suttkusi,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Microdesmidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Microdesmidae.shp,< 200 m,ANIMALIA,chordata,actinopterygii,perciformes,microdesmidae,microdesmidae
155229,Nemateleotris magnifica,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Microdesmidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Microdesmidae.shp,< 200 m,ANIMALIA,chordata,actinopterygii,perciformes,microdesmidae,microdesmidae
196339,Parioglossus formosus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Microdesmidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Microdesmidae.shp,< 200 m,ANIMALIA,chordata,actinopterygii,perciformes,microdesmidae,microdesmidae
196341,Parioglossus lineatus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Microdesmidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Microdesmidae.shp,< 200 m,ANIMALIA,chordata,actinopterygii,perciformes,microdesmidae,microdesmidae
196343,Parioglossus palustris,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Microdesmidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Microdesmidae.shp,< 20 m,ANIMALIA,chordata,actinopterygii,perciformes,microdesmidae,microdesmidae
196344,Parioglossus rainfordi,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Microdesmidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Microdesmidae.shp,< 200 m,ANIMALIA,chordata,actinopterygii,perciformes,microdesmidae,microdesmidae
196345,Parioglossus raoi,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Microdesmidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Microdesmidae.shp,< 200 m,ANIMALIA,chordata,actinopterygii,perciformes,microdesmidae,microdesmidae
154863,Parioglossus taeniatus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Microdesmidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Microdesmidae.shp,< 200 m,ANIMALIA,chordata,actinopterygii,perciformes,microdesmidae,microdesmidae
196347,Parioglossus triquetrus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Microdesmidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Microdesmidae.shp,< 20 m,ANIMALIA,chordata,actinopterygii,perciformes,microdesmidae,microdesmidae
186052,Ptereleotris calliura,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Microdesmidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Microdesmidae.shp,< 200 m,ANIMALIA,chordata,actinopterygii,perciformes,microdesmidae,microdesmidae
183650,Ptereleotris carinata,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Microdesmidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Microdesmidae.shp,< 200 m,ANIMALIA,chordata,actinopterygii,perciformes,microdesmidae,microdesmidae
186053,Ptereleotris helenae,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Microdesmidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Microdesmidae.shp,< 200 m,ANIMALIA,chordata,actinopterygii,perciformes,microdesmidae,microdesmidae
195877,Ptereleotris randalli,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Microdesmidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Microdesmidae.shp,< 200 m,ANIMALIA,chordata,actinopterygii,perciformes,microdesmidae,microdesmidae
69128053,Gunnellichthys curiosus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Microdesmidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Microdesmidae.shp,< 200 m,ANIMALIA,chordata,actinopterygii,perciformes,microdesmidae,microdesmidae
69128212,Gunnellichthys grandoculis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Microdesmidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Microdesmidae.shp,< 200 m,ANIMALIA,chordata,actinopterygii,perciformes,microdesmidae,microdesmidae
69128289,Gunnellichthys monostigma,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Microdesmidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Microdesmidae.shp,< 200 m,ANIMALIA,chordata,actinopterygii,perciformes,microdesmidae,microdesmidae
69128107,Gunnellichthys pleurotaenia,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Microdesmidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Microdesmidae.shp,< 200 m,ANIMALIA,chordata,actinopterygii,perciformes,microdesmidae,microdesmidae
46086355,Gunnellichthys viridescens,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Microdesmidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Microdesmidae.shp,< 200 m,ANIMALIA,chordata,actinopterygii,perciformes,microdesmidae,microdesmidae
69128478,Nemateleotris decora,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Microdesmidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Microdesmidae.shp,< 200 m,ANIMALIA,chordata,actinopterygii,perciformes,microdesmidae,microdesmidae
69128541,Nemateleotris helfrichi,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Microdesmidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Microdesmidae.shp,< 200 m,ANIMALIA,chordata,actinopterygii,perciformes,microdesmidae,microdesmidae
69130320,Paragunnellichthys seychellensis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Microdesmidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Microdesmidae.shp,< 200 m,ANIMALIA,chordata,actinopterygii,perciformes,microdesmidae,microdesmidae
69130229,Parioglossus nudus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Microdesmidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Microdesmidae.shp,< 200 m,ANIMALIA,chordata,actinopterygii,perciformes,microdesmidae,microdesmidae
69130241,Parioglossus philippinus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Microdesmidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Microdesmidae.shp,< 200 m,ANIMALIA,chordata,actinopterygii,perciformes,microdesmidae,microdesmidae
69130281,Parioglossus verticalis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Microdesmidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Microdesmidae.shp,unknown,ANIMALIA,chordata,actinopterygii,perciformes,microdesmidae,microdesmidae
69179175,Ptereleotris brachyptera,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Microdesmidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Microdesmidae.shp,< 200 m,ANIMALIA,chordata,actinopterygii,perciformes,microdesmidae,microdesmidae
69179838,Ptereleotris evides,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Microdesmidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Microdesmidae.shp,< 200 m,ANIMALIA,chordata,actinopterygii,perciformes,microdesmidae,microdesmidae
69180312,Ptereleotris grammica,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Microdesmidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Microdesmidae.shp,< 200 m,ANIMALIA,chordata,actinopterygii,perciformes,microdesmidae,microdesmidae
69180629,Ptereleotris hanae,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Microdesmidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Microdesmidae.shp,< 200 m,ANIMALIA,chordata,actinopterygii,perciformes,microdesmidae,microdesmidae
69181442,Ptereleotris heteroptera,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Microdesmidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Microdesmidae.shp,< 200 m,ANIMALIA,chordata,actinopterygii,perciformes,microdesmidae,microdesmidae
69181472,Ptereleotris lineopinnis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Microdesmidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Microdesmidae.shp,unknown,ANIMALIA,chordata,actinopterygii,perciformes,microdesmidae,microdesmidae
69181491,Ptereleotris melanopogon,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Microdesmidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Microdesmidae.shp,< 200 m,ANIMALIA,chordata,actinopterygii,perciformes,microdesmidae,microdesmidae
69181503,Ptereleotris monoptera,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Microdesmidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Microdesmidae.shp,< 200 m,ANIMALIA,chordata,actinopterygii,perciformes,microdesmidae,microdesmidae
69181516,Ptereleotris uroditaenia,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Microdesmidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Microdesmidae.shp,< 200 m,ANIMALIA,chordata,actinopterygii,perciformes,microdesmidae,microdesmidae
69181519,Ptereleotris zebra,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Microdesmidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Microdesmidae.shp,< 200 m,ANIMALIA,chordata,actinopterygii,perciformes,microdesmidae,microdesmidae
166925,Monodactylus argenteus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Monodactylidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Monodactylidae.shp,< 200 m,ANIMALIA,chordata,actinopterygii,perciformes,monodactylidae,monodactylidae
95568324,Monodactylus falciformis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Monodactylidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Monodactylidae.shp,< 200 m,ANIMALIA,chordata,actinopterygii,perciformes,monodactylidae,monodactylidae
135606,Dicentrarchus labrax,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Moronidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Moronidae.shp,< 200 m,ANIMALIA,chordata,actinopterygii,perciformes,moronidae,moronidae
198671,Dicentrarchus punctatus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Moronidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Moronidae.shp,< 200 m,ANIMALIA,chordata,actinopterygii,perciformes,moronidae,moronidae
192942,Morone saxatilis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Moronidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Moronidae.shp,< 200 m,ANIMALIA,chordata,actinopterygii,perciformes,moronidae,moronidae
155245,Mulloidichthys dentatus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Mulllidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Mulllidae.shp,< 200 m,ANIMALIA,chordata,actinopterygii,perciformes,mullidae,mullidae
50903119,Mulloidichthys flavolineatus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Mulllidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Mulllidae.shp,< 200 m,ANIMALIA,chordata,actinopterygii,perciformes,mullidae,mullidae
190429,Mulloidichthys martinicus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Mulllidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Mulllidae.shp,< 200 m,ANIMALIA,chordata,actinopterygii,perciformes,mullidae,mullidae
69181822,Mulloidichthys mimicus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Mulllidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Mulllidae.shp,< 200 m,ANIMALIA,chordata,actinopterygii,perciformes,mullidae,mullidae
69181847,Mulloidichthys pfluegeri,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Mulllidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Mulllidae.shp,< 200 m,ANIMALIA,chordata,actinopterygii,perciformes,mullidae,mullidae
69181884,Mulloidichthys vanicolensis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Mulllidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Mulllidae.shp,< 200 m,ANIMALIA,chordata,actinopterygii,perciformes,mullidae,mullidae
16545072,Mullus auratus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Mulllidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Mulllidae.shp,< 200 m,ANIMALIA,chordata,actinopterygii,perciformes,mullidae,mullidae
198673,Mullus barbatus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Mulllidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Mulllidae.shp,deep oceanic,ANIMALIA,chordata,actinopterygii,perciformes,mullidae,mullidae
198674,Mullus surmuletus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Mulllidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Mulllidae.shp,200 m +,ANIMALIA,chordata,actinopterygii,perciformes,mullidae,mullidae
69181934,Parupeneus barberinoides,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Mulllidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Mulllidae.shp,< 200 m,ANIMALIA,chordata,actinopterygii,perciformes,mullidae,mullidae
69181941,Parupeneus barberinus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Mulllidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Mulllidae.shp,< 200 m,ANIMALIA,chordata,actinopterygii,perciformes,mullidae,mullidae
