iucn_sid,spp_shp,valid,xmin,xmax,ymin,ymax,exceeds_bounds
183357,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Atheriniformes.shp,TRUE,-114.9606781,-110.55300024,27.56159869,31.91462326,FALSE
183267,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Atheriniformes.shp,TRUE,-114.9606781,-108.86295702,23.43477283,31.91462326,FALSE
183556,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Atheriniformes.shp,TRUE,-106.5951865,-77.74856567,-2.10925291,21.60212174,FALSE
190241,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Atheriniformes.shp,TRUE,-85.85668945,-58.5210537,8.77565385,26.28212262,FALSE
16441303,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Atheriniformes.shp,TRUE,-73.18467115,-63.33813095,9.039464,13.36263039,FALSE
16441433,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Atheriniformes.shp,TRUE,-75.06596266,-74.8241283,10.9482702,11.16742689,FALSE
183772,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Atheriniformes.shp,TRUE,-112.64659327,-77.00251013,-4.26448835,28.77822807,FALSE
154767,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Atheriniformes.shp,TRUE,-97.86716455,-70.54295941,18.14718056,41.47257533,FALSE
191191,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Atheriniformes.shp,TRUE,-97.86716455,-75.00342605,18.14718051,35.22161482,FALSE
47140142,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Atheriniformes.shp,TRUE,-97.68642022,-94.10053327,26.46562688,29.78652771,FALSE
16441575,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Atheriniformes.shp,TRUE,-81.48197937,-56.82868037,27.34527588,51.60892868,FALSE
155207,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Atheriniformes.shp,TRUE,-97.86716455,-79.28399654,20.84132112,31.11457716,FALSE
