iucn_sid,sciname,main_common_name,published_year,old_cat,criteria,cat,cat_score,iucn_version
18253282,Argyropelecus gigas,Giant Hatchetfish,2015,LC,NA,LC,0,2019-2
18253287,Argyropelecus olfersii,Silver Hatchetfish,2019,LC,NA,LC,0,2019-2
18253296,Sternoptyx diaphana,Diaphanous Hatchet Fish,2015,LC,NA,LC,0,2019-2
18253303,Valenciennellus tripunctulatus,Constellationfish,2015,LC,NA,LC,0,2019-2
18256447,Astronesthes gemmifer,Snaggletooth,2015,DD,NA,DD,NA,2019-2
18256458,Bathophilus digitatus,Scaleless Black Dragonfish,2015,LC,NA,LC,0,2019-2
18256490,Bathophilus vaillanti,Scaleless Dragonfish,2015,LC,NA,LC,0,2019-2
18256504,Borostomias abyssorum,NA,2014,DD,NA,DD,NA,2019-2
18256560,Echiostoma barbatum,Threadfin Dragonfish,2015,LC,NA,LC,0,2019-2
18256726,Eustomias braueri,NA,2015,DD,NA,DD,NA,2019-2
18256883,Eustomias filifer,NA,2019,LC,NA,LC,0,2019-2
18256943,Eustomias obscurus,Scaleless Dragonfish,2015,LC,NA,LC,0,2019-2
18256992,Flagellostomias boureei,Longbarb Dragonfish,2015,LC,NA,LC,0,2019-2
18257189,Grammatostomias flagellibarba,NA,2015,LC,NA,LC,0,2019-2
18257198,Idiacanthus fasciola,Ribbon Sawtail Fish,2015,LC,NA,LC,0,2019-2
18257269,Leptostomias gladiator,Scaleless Dragonfish,2015,LC,NA,LC,0,2019-2
18257303,Melanostomias bartonbeani,Scaleless Black Dragonfish,2015,LC,NA,LC,0,2019-2
18257306,Melanostomias macrophotus,NA,2019,LC,NA,LC,0,2019-2
18257309,Melanostomias valdiviae,Valdivia Black Dragon Fish,2015,LC,NA,LC,0,2019-2
18257331,Neonesthes capensis,Cape Snaggletooth,2015,LC,NA,LC,0,2019-2
18257417,Pachystomias microdon,NA,2015,LC,NA,LC,0,2019-2
18257501,Rhadinesthes decimus,Slender Snaggletooth,2015,LC,NA,LC,0,2019-2
18257533,Stomias brevibarbatus,NA,2015,LC,NA,LC,0,2019-2
18257655,Stomias longibarbatus,Longbarb Scaly Dragonfish,2015,LC,NA,LC,0,2019-2
18257684,Trigonolampa miriceps,Threelights Dragonfish,2015,LC,NA,LC,0,2019-2
18257687,Stephanolepis diaspros,Reticulated Leatherjacket,2019,LC,NA,LC,0,2019-2
18257696,Grammicolepis brachiusculus,Thorny Tinselfish,2015,LC,NA,LC,0,2019-2
18257762,Spinachia spinachia,Sea Stickleback,2014,LC,NA,LC,0,2019-2
18257780,Fistularia commersonii,Bluespotted Cornetfish,2016,LC,NA,LC,0,2019-2
18258072,Entelurus aequoreus,Snake Pipefish,2014,LC,NA,LC,0,2019-2
18258153,Minyichthys sentus,NA,2014,DD,NA,DD,NA,2019-2
18258202,Nerophis lumbriciformis,Worm Pipefish,2015,LC,NA,LC,0,2019-2
18258249,Syngnathus rostellatus,Nilsson's Pipefish,2014,LC,NA,LC,0,2019-2
18258256,Syngnathus schmidti,Black Sea Pelagic Pipefish,2014,DD,NA,DD,NA,2019-2
18258266,Syngnathus variegatus,Thickly Snouted Pipefish,2014,DD,NA,DD,NA,2019-2
18258584,Apletodon bacescui,NA,2014,LC,NA,LC,0,2019-2
18263684,Petroscirtes ancylodon,Arabian Fangblenny,2014,LC,NA,LC,0,2019-2
18267928,Callimachus youngorum,NA,2014,DD,NA,DD,NA,2019-2
18435966,Anguilla luzonensis,Philippine Mottled Eel,2014,NT,NA,NT,0.2,2019-2
18584848,Pristis pristis,Largetooth Sawfish,2013,CR,A2cd,CR,0.8,2019-2
19014407,Platichthys stellatus,Starry Flounder,2013,LC,NA,LC,0,2019-2
19513675,Boleophthalmus dussumieri,Mud Skipper,2019,LC,NA,LC,0,2019-2
19513716,Periophthalmus waltoni,Walton's Mudskipper,2019,LC,NA,LC,0,2019-2
19516809,Salmo coruhensis,Anatolian Sea Trout,2019,NT,NA,NT,0.2,2019-2
19708732,Actinopyga varians,NA,2013,DD,NA,DD,NA,2019-2
19708753,Argiodia maculata,NA,2013,DD,NA,DD,NA,2019-2
19708759,Holothuria aemula,NA,2013,DD,NA,DD,NA,2019-2
19708766,Holothuria albifasciatus,NA,2013,DD,NA,DD,NA,2019-2
19708770,Holothuria altaturricula,NA,2013,DD,NA,DD,NA,2019-2
19708780,Holothuria austrinabassa,NA,2013,LC,NA,LC,0,2019-2
19708816,Holothuria cadelli,NA,2013,DD,NA,DD,NA,2019-2
19708918,Holothuria casoae,NA,2013,DD,NA,DD,NA,2019-2
19708976,Holothuria duoturriforma,NA,2013,DD,NA,DD,NA,2019-2
19709023,Holothuria enalia,NA,2013,DD,NA,DD,NA,2019-2
19709100,Holothuria huberti,NA,2013,DD,NA,DD,NA,2019-2
19709103,Holothuria immobilis,NA,2013,LC,NA,LC,0,2019-2
19710303,Holothuria insignis,NA,2013,LC,NA,LC,0,2019-2
19710863,Holothuria isuga,NA,2013,LC,NA,LC,0,2019-2
19710927,Holothuria longicosta,NA,2013,DD,NA,DD,NA,2019-2
19710984,Holothuria manningi,NA,2013,LC,NA,LC,0,2019-2
19711070,Holothuria nigralutea,NA,2013,DD,NA,DD,NA,2019-2
19711082,Holothuria papillata,NA,2013,DD,NA,DD,NA,2019-2
19711112,Holothuria pluricuriosa,NA,2013,LC,NA,LC,0,2019-2
19711179,Holothuria pseudonotabilis,NA,2013,DD,NA,DD,NA,2019-2
19711252,Holothuria pyxoides,NA,2013,DD,NA,DD,NA,2019-2
19711306,Holothuria rathbunii,NA,2013,LC,NA,LC,0,2019-2
19711325,Holothuria squamifera,NA,2013,DD,NA,DD,NA,2019-2
19711394,Holothuria truncata,NA,2013,DD,NA,DD,NA,2019-2
19711507,Holothuria tuberculata,NA,2013,DD,NA,DD,NA,2019-2
19711761,Apostichopus johnsoni,NA,2013,DD,NA,DD,NA,2019-2
19711843,Apostichopus leukothele,NA,2013,LC,NA,LC,0,2019-2
19711938,Apostichopus multidentis,NA,2013,DD,NA,DD,NA,2019-2
19712189,Apostichopus nigripunctatus,NA,2013,DD,NA,DD,NA,2019-2
19712304,Apostichopus nipponensis,NA,2013,DD,NA,DD,NA,2019-2
19712515,Allopatides corrugatus,NA,2013,DD,NA,DD,NA,2019-2
19712597,Allopatides dendroeides,NA,2013,DD,NA,DD,NA,2019-2
19712646,Amphigymnas bahamensis,NA,2013,LC,NA,LC,0,2019-2
19712826,Amphigymnas multipes,NA,2013,DD,NA,DD,NA,2019-2
19715239,Bathyplotes baculosus,NA,2013,DD,NA,DD,NA,2019-2
19715267,Bathyplotes bigelowi,NA,2013,DD,NA,DD,NA,2019-2
19715433,Bathyplotes cinctus,NA,2013,DD,NA,DD,NA,2019-2
19715512,Bathyplotes crenulata,NA,2013,DD,NA,DD,NA,2019-2
19715612,Bathyplotes golden-hindi,NA,2013,LC,NA,LC,0,2019-2
19715689,Bathyplotes phlegmaticus,NA,2013,DD,NA,DD,NA,2019-2
19715765,Bathyplotes roseus,NA,2013,DD,NA,DD,NA,2019-2
19716054,Bathyplotes rubicundus,NA,2013,DD,NA,DD,NA,2019-2
19716454,Synallactes triplax,NA,2013,DD,NA,DD,NA,2019-2
19716630,Synallactes pellucidus,NA,2013,DD,NA,DD,NA,2019-2
19717202,Benthothuria cristata,NA,2013,LC,NA,LC,0,2019-2
19717334,Benthothuria distorta,NA,2013,DD,NA,DD,NA,2019-2
19717382,Benthothuria fusiformis,NA,2013,DD,NA,DD,NA,2019-2
19717509,Capheira sulcata,NA,2013,LC,NA,LC,0,2019-2
19718050,Capheira mollis,NA,2013,LC,NA,LC,0,2019-2
19718342,Hansenothuria benti,NA,2013,LC,NA,LC,0,2019-2
19718565,Mesothuria edwardensis,NA,2015,DD,NA,DD,NA,2019-2
19718927,Mesothuria gargantua,NA,2013,LC,NA,LC,0,2019-2
19719775,Mesothuria holothurioides,NA,2013,DD,NA,DD,NA,2019-2
19719847,Mesothuria incerta,NA,2013,DD,NA,DD,NA,2019-2
19719913,Mesothuria magellani,NA,2013,LC,NA,LC,0,2019-2
19720016,Mesothuria megapoda,NA,2013,LC,NA,LC,0,2019-2
19720058,Mesothuria multipora,NA,2013,DD,NA,DD,NA,2019-2
19720743,Mesothuria oktaknemoides,NA,2013,DD,NA,DD,NA,2019-2
19720826,Mesothuria oktaknemus,NA,2013,DD,NA,DD,NA,2019-2
19720909,Mesothuria squamosa,NA,2013,DD,NA,DD,NA,2019-2
19720962,Molpadiodemas violaceus,NA,2013,LC,NA,LC,0,2019-2
19723127,Paroriza grevei,NA,2013,LC,NA,LC,0,2019-2
19725134,Paroriza verrucosa,NA,2013,DD,NA,DD,NA,2019-2
19742996,Paelopatides dissidens,NA,2013,DD,NA,DD,NA,2019-2
19743004,Paelopatides gelatinosa,NA,2013,DD,NA,DD,NA,2019-2
19743016,Paelopatides illicitus,NA,2013,DD,NA,DD,NA,2019-2
19743022,Paelopatides insignis,NA,2013,DD,NA,DD,NA,2019-2
19743027,Paelopatides mammillatus,NA,2013,LC,NA,LC,0,2019-2
19743032,Paelopatides modestus,NA,2013,DD,NA,DD,NA,2019-2
19743037,Paelopatides mollis,NA,2013,DD,NA,DD,NA,2019-2
19743044,Paelopatides ovalis,NA,2013,DD,NA,DD,NA,2019-2
19743050,Paelopatides retifer,NA,2013,LC,NA,LC,0,2019-2
19743056,Paelopatides suspecta,NA,2013,DD,NA,DD,NA,2019-2
19743065,Paelopatides verrucosus,NA,2013,DD,NA,DD,NA,2019-2
19743072,Perizona magna,NA,2013,DD,NA,DD,NA,2019-2
19743079,Pseudostichopus elegans,NA,2013,LC,NA,LC,0,2019-2
19743094,Pseudostichopus hyalegerus,NA,2013,LC,NA,LC,0,2019-2
19743108,Pseudostichopus langeae,NA,2013,DD,NA,DD,NA,2019-2
19743115,Synallactes aenigma,NA,2013,LC,NA,LC,0,2019-2
19743123,Synallactes alexandri,NA,2013,LC,NA,LC,0,2019-2
19743170,Synallactes challengeri,NA,2013,LC,NA,LC,0,2019-2
19743205,Synallactes chuni,NA,2013,DD,NA,DD,NA,2019-2
19743226,Synallactes discoidalis,NA,2013,DD,NA,DD,NA,2019-2
19743237,Synallactes elongata,NA,2013,DD,NA,DD,NA,2019-2
19743257,Synallactes gilberti,NA,2013,LC,NA,LC,0,2019-2
19743295,Synallactes horridus,NA,2013,LC,NA,LC,0,2019-2
19743327,Synallactes longipapillata,NA,2013,DD,NA,DD,NA,2019-2
19743348,Synallactes multivesiculatus,NA,2013,DD,NA,DD,NA,2019-2
19743419,Synallactes nozawai,NA,2013,LC,NA,LC,0,2019-2
19743545,Synallactes rigidus,NA,2013,DD,NA,DD,NA,2019-2
19743604,Synallactes sagamiensis,NA,2013,LC,NA,LC,0,2019-2
19743628,Synallactes samyni,NA,2013,DD,NA,DD,NA,2019-2
19743631,Synallactes triradiata,NA,2013,LC,NA,LC,0,2019-2
19743693,Mesothuria marginata,NA,2013,DD,NA,DD,NA,2019-2
19743767,Mesothuria thomsoni,NA,2013,DD,NA,DD,NA,2019-2
19922589,Pungitius tymensis,Short-spined Ninespine Stickleback,2016,DD,NA,DD,NA,2019-2
19922686,Gasterosteus wheatlandi,Blackspotted Stickleback,2015,LC,NA,LC,0,2019-2
20249232,Caesio cuning,Redbelly yellowtail fusilier,2016,LC,NA,LC,0,2019-2
20249446,Caesio lunaris,Lunar Fusilier,2016,LC,NA,LC,0,2019-2
20249586,Caesio striata,Striated fusilier,2019,LC,NA,LC,0,2019-2
20249860,Caesio suevica,Suez Fusilier,2019,LC,NA,LC,0,2019-2
20250059,Caesio teres,Yellow and Blueback Fusilier,2016,LC,NA,LC,0,2019-2
20250177,Caesio varilineata,Variable-lined Fusilier,2019,LC,NA,LC,0,2019-2
20250214,Caesio xanthonota,Yellowback Fusilier,2016,LC,NA,LC,0,2019-2
20251047,Dipterygonotus balteatus,Mottled Fusilier,2016,LC,NA,LC,0,2019-2
20251174,Gymnocaesio gymnoptera,Slender Fusilier,2016,LC,NA,LC,0,2019-2
20251407,Pterocaesio capricornis,Capricorn Fusilier,2019,DD,NA,DD,NA,2019-2
20251507,Pterocaesio chrysozona,Goldband Fusilier,2016,LC,NA,LC,0,2019-2
20252379,Pterocaesio digramma,Double-lined Fusilier,2016,LC,NA,LC,0,2019-2
20252707,Pterocaesio lativittata,Wide-band Fusilier,2016,LC,NA,LC,0,2019-2
20252738,Pterocaesio marri,Marr's Fusilier,2016,LC,NA,LC,0,2019-2
20252870,Pterocaesio pisang,Banana Fusilier,2016,LC,NA,LC,0,2019-2
20253006,Pterocaesio tessellata,One-stripe Fusilier,2016,LC,NA,LC,0,2019-2
20253151,Pterocaesio tile,Dark-banded Fusilier,2016,LC,NA,LC,0,2019-2
20253212,Pterocaesio trilineata,Three-stripe Fusilier,2016,LC,NA,LC,0,2019-2
20253300,Alectis indica,Indian Threadfish,2016,LC,NA,LC,0,2019-2
20255775,Alepes apercna,Smallmouth Scad,2016,LC,NA,LC,0,2019-2
20256067,Alepes kleinii,Razorbelly Scad,2016,LC,NA,LC,0,2019-2
20256270,Alepes melanoptera,Blackfin Scad,2018,LC,NA,LC,0,2019-2
20256645,Atropus atropos,Cleftbelly Trevally,2018,LC,NA,LC,0,2019-2
20256729,Atule mate,Yellowtail Scad,2016,LC,NA,LC,0,2019-2
20257156,Carangoides armatus,Longfin Trevally,2018,LC,NA,LC,0,2019-2
20257324,Carangoides chrysophrys,Longnose Trevally,2016,LC,NA,LC,0,2019-2
20429419,Carangoides coeruleopinnatus,Coastal Trevally,2016,LC,NA,LC,0,2019-2
20429438,Carangoides dinema,Shadow Trevally,2016,LC,NA,LC,0,2019-2
20429448,Carangoides equula,Whitefin Trevally,2016,LC,NA,LC,0,2019-2
20429455,Carangoides ferdau,Blue Trevally,2016,LC,NA,LC,0,2019-2
20429462,Carangoides fulvoguttatus,Yellowspotted Trevally,2016,LC,NA,LC,0,2019-2
20429774,Carangoides gymnostethus,Bludger,2016,LC,NA,LC,0,2019-2
20429787,Carangoides hedlandensis,Bumpnose Trevally	,2016,LC,NA,LC,0,2019-2
20429793,Carangoides humerosus,Duskyshoulder Trevally,2016,LC,NA,LC,0,2019-2
20429800,Carangoides malabaricus,Malabar Trevally,2016,LC,NA,LC,0,2019-2
20429854,Carangoides oblongus,Coachwhip Trevally ,2016,LC,NA,LC,0,2019-2
20429869,Carangoides orthogrammus,Island Trevally,2016,LC,NA,LC,0,2019-2
20429950,Carangoides plagiotaenia,Barcheek Trevally,2016,LC,NA,LC,0,2019-2
20429981,Carangoides praeustus,Brownback Trevally,2018,LC,NA,LC,0,2019-2
20430011,Carangoides talamparoides,Imposter Trevally,2016,LC,NA,LC,0,2019-2
20430510,Caranx bucculentus,Bluespotted Trevally,2018,LC,NA,LC,0,2019-2
20430563,Caranx heberi,Blacktip Trevally,2016,LC,NA,LC,0,2019-2
20430651,Caranx ignobilis,Giant Trevally,2016,LC,NA,LC,0,2019-2
20430679,Caranx melampygus,Bluefin Trevally,2016,LC,NA,LC,0,2019-2
20430774,Caranx papuensis,Brassy Trevally,2016,LC,NA,LC,0,2019-2
20430800,Caranx tille,Tille Trevally	,2016,LC,NA,LC,0,2019-2
20431493,Decapterus akaadsi,Red Scad,2018,LC,NA,LC,0,2019-2
20431506,Decapterus koheru,Koheru,2018,LC,NA,LC,0,2019-2
20431513,Decapterus kurroides,Redtail Scad,2018,LC,NA,LC,0,2019-2
20431518,Decapterus macrosoma,Shortfin Scad,2016,LC,NA,LC,0,2019-2
20431525,Decapterus maruadsi,Japanese Scad,2018,LC,NA,LC,0,2019-2
20431538,Decapterus muroadsi,Amberstripe Scad	,2015,LC,NA,LC,0,2019-2
20432145,Gnathanodon speciosus,Golden Trevally,2016,LC,NA,LC,0,2019-2
20432158,Megalaspis cordyla,Torpedo Scad,2016,LC,NA,LC,0,2019-2
20432226,Pantolabus radiatus,Fringefin Trevally,2016,LC,NA,LC,0,2019-2
20432288,Parastromateus niger,Black Pomfret,2018,LC,NA,LC,0,2019-2
20433018,Pseudocaranx chilensis,Juan Fernandez Mackerel,2018,VU,"B2ab(iii,v)",VU,0.4,2019-2
20433442,Pseudocaranx dinjerra,Skipjack Trevally,2018,LC,NA,LC,0,2019-2
20433543,Pseudocaranx wrighti,Skipjack Trevally,2018,LC,NA,LC,0,2019-2
20434340,Pseudocaranx georgianus,Silver Trevally,2018,LC,NA,LC,0,2019-2
20434679,Scomberoides commersonnianus,Talang Queenfish,2016,LC,NA,LC,0,2019-2
20434766,Scomberoides lysan,Doublespotted Queenfish,2016,LC,NA,LC,0,2019-2
20435070,Scomberoides tala,Barred Queenfish,2016,LC,NA,LC,0,2019-2
20435185,Scomberoides tol,Needlescaled Queenfish,2016,LC,NA,LC,0,2019-2
20435470,Selaroides leptolepis,Yellowstripe Scad,2016,LC,NA,LC,0,2019-2
20435675,Seriola hippos,Samson Fish,2016,LC,NA,LC,0,2019-2
20435860,Seriola quinqueradiata,Japanese Amberjack,2016,LC,NA,LC,0,2019-2
20435980,Seriolina nigrofasciata,Blackbanded Trevally,2016,LC,NA,LC,0,2019-2
20436417,Trachinotus africanus,African Pompano,2018,LC,NA,LC,0,2019-2
20436452,Trachinotus anak,Oyster Pompano,2016,DD,NA,DD,NA,2019-2
20436473,Trachinotus baillonii,Small Spotted Dart,2016,LC,NA,LC,0,2019-2
20436497,Trachinotus blochii,Snubnose Pompano,2016,LC,NA,LC,0,2019-2
20436632,Trachinotus botla,Largespotted Dart,2018,LC,NA,LC,0,2019-2
20437309,Trachinotus coppingeri,Swallowtail Dart,2016,LC,NA,LC,0,2019-2
20437454,Trachinotus marginatus,Plata Pompano,2018,LC,NA,LC,0,2019-2
20437461,Trachinotus mookalee,Indian Pompano,2018,LC,NA,LC,0,2019-2
20437665,Trachurus declivis,Jack Mackerel,2018,LC,NA,LC,0,2019-2
20437678,Trachurus delagoa,African Scad,2018,LC,NA,LC,0,2019-2
20437726,Trachurus indicus,Arabian Scad,2018,VU,A2bd,VU,0.4,2019-2
20437783,Trachurus japonicus,Japanese Jack Mackerel,2018,NT,NA,NT,0.2,2019-2
20437880,Trachurus longimanus,Crozet Scad,2018,LC,NA,LC,0,2019-2
20437921,Trachurus novaezelandiae,Yellowtail Scad,2018,LC,NA,LC,0,2019-2
20661580,Parasudis truculenta,Longnose Greeneye,2015,LC,NA,LC,0,2019-2
20661897,Lestidiops mirabilis,Strange Pike Smelt,2019,LC,NA,LC,0,2019-2
20662018,Rosenblattichthys hubbsi,Hubb’s Pearleye,2015,LC,NA,LC,0,2019-2
20662028,Scopelarchoides danae,NA,2015,LC,NA,LC,0,2019-2
20662040,Kryptophanaron alfredi,Atlantic Flashlightfish,2015,LC,NA,LC,0,2019-2
20662062,Aulotrachichthys argyrophanus,Western Luminous Roughy,2019,DD,NA,DD,NA,2019-2
20662092,Anchoviella lepidentostole,Broadband Anchovy,2015,LC,NA,LC,0,2019-2
20662212,Anchoviella cayennensis,Cayenne Anchovy,2015,LC,NA,LC,0,2019-2
20662958,Fundulus majalis,Striped Killifish,2015,LC,NA,LC,0,2019-2
20663855,Dibranchus atlanticus,Atlantic Batfish,2015,LC,NA,LC,0,2019-2
20663917,Dibranchus tremendus,NA,2015,LC,NA,LC,0,2019-2
20664078,Halieutichthys aculeatus,Pancake Batfish,2015,LC,NA,LC,0,2019-2
20664248,Ogcocephalus cubifrons,Polka-dot Batfish,2015,LC,NA,LC,0,2019-2
20664320,Ogcocephalus nasutus,Shortnose Batfish,2015,LC,NA,LC,0,2019-2
20664578,Ogcocephalus notatus,Marked Batfish,2015,LC,NA,LC,0,2019-2
20664652,Ogcocephalus parvus,Roughback Batfish,2015,LC,NA,LC,0,2019-2
20664658,Ogcocephalus rostellum,Palefin Batfish,2015,LC,NA,LC,0,2019-2
20664904,Bythites gerdae,Fivepore Brotula,2019,LC,NA,LC,0,2019-2
20664908,Diplacanthopoma brachysoma,Twospine Brotula,2019,LC,NA,LC,0,2019-2
20664969,Lepophidium marmoratum,Marbled Cusk-Eel,2015,LC,NA,LC,0,2019-2
20665034,Neobythites monocellatus,Cusk-Eel,2015,LC,NA,LC,0,2019-2
20665060,Neobythites ocellatus,NA,2019,LC,NA,LC,0,2019-2
20665149,Saccogaster staigeri,Hiddenspine Brotula,2019,LC,NA,LC,0,2019-2
20665159,Snyderidia canina,NA,2015,LC,NA,LC,0,2019-2
20665243,Verilus sordidus,Black Verilus,2015,LC,NA,LC,0,2019-2
20665360,Eumegistus brevorti,Tropical Pomfret,2019,LC,NA,LC,0,2019-2
20665551,Diplospinus multistriatus,Striped Escolar,2015,LC,NA,LC,0,2019-2
20665719,Howella simplex,Cosmopolitan Oceanic Basslet,2019,LC,NA,LC,0,2019-2
20665743,Howella atlantica,Atlantic Pricklefish,2015,LC,NA,LC,0,2019-2
20665797,Cerdale floridana,Pugjaw Wormfish,2015,LC,NA,LC,0,2019-2
20665821,Microdesmus bahianus,Reef Wormfish,2015,LC,NA,LC,0,2019-2
20665832,Microdesmus carri,Stippled Wormfish,2015,LC,NA,LC,0,2019-2
20665873,Microdesmus longipinnis,Pink Wormfish,2015,LC,NA,LC,0,2019-2
20666166,Sphyraena borealis,Northern Sennet,2015,LC,NA,LC,0,2019-2
20666310,Benthodesmus tenuis,NA,2015,LC,NA,LC,0,2019-2
20666401,Anthias woodsi,Swallowtail Bass,2015,LC,NA,LC,0,2019-2
20672304,Chascanopsetta danae,Angry Pelican Flounder,2019,LC,NA,LC,0,2019-2
20672307,Trichopsetta orbisulcus,Furrowed Sash Flounder,2015,LC,NA,LC,0,2019-2
20672310,Trichopsetta melasma,Spot-fin Sash Flounder,2015,LC,NA,LC,0,2019-2
20672323,Citharichthys amblybregmatus,Blunthead Whiff,2015,DD,NA,DD,NA,2019-2
20672326,Citharichthys dinoceros,Doublespot Whiff,2015,LC,NA,LC,0,2019-2
20672329,Peristedion greyae,Alligator Armored Searobin,2019,LC,NA,LC,0,2019-2
20672331,Peristedion imberbe,Tropical Slender Armored Searobin,2019,LC,NA,LC,0,2019-2
20672336,Peristedion thompsoni,Rimspine Searobin,2019,LC,NA,LC,0,2019-2
20672341,Peristedion truncatum,Black Armoured Searobin,2019,LC,NA,LC,0,2019-2
20675299,Lepophidium collettei,Brazilian Cusk-Eel,2015,LC,NA,LC,0,2019-2
20675303,Lepophidium crossotum,Whitespot Cusk-Eel,2015,LC,NA,LC,0,2019-2
20675306,Lepophidium cultratum,Blackear Cusk-Eel,2015,LC,NA,LC,0,2019-2
20675356,Lepophidium entomelan,Blackthroat Cusk-Eel,2015,LC,NA,LC,0,2019-2
20675360,Lepophidium gilmorei,Pepperfin Cusk-Eel,2015,LC,NA,LC,0,2019-2
20675363,Lepophidium robustum,Robust Cusk-Eel,2015,LC,NA,LC,0,2019-2
20675416,Lepophidium wileyi,Fringed Cusk-Eel,2015,LC,NA,LC,0,2019-2
20675431,Lepophidium zophochir,Sooty Cusk-Eel,2015,LC,NA,LC,0,2019-2
20885884,Cypselurus comatus,Clearwing Flyingfish,2015,LC,NA,LC,0,2019-2
20885891,Parexocoetus hillianus,Atlantc Sailfin Flyingfish,2015,LC,NA,LC,0,2019-2
20885921,Prognichthys glaphyrae,Gyre Flyingfish,2015,LC,NA,LC,0,2019-2
20885924,Prognichthys occidentalis,Western Bluntnose Flyingfish,2015,LC,NA,LC,0,2019-2
20885933,Paralepis elongata,Barracudina,2015,LC,NA,LC,0,2019-2
21101200,Dolichopteroides binocularis,NA,2015,LC,NA,LC,0,2019-2
21101322,Winteria telescopa,NA,2015,LC,NA,LC,0,2019-2
21103888,Holtbyrnia cyanocephala,NA,2015,LC,NA,LC,0,2019-2
21104612,Holtbyrnia innesi,NA,2015,LC,NA,LC,0,2019-2
21104620,Maulisia acuticeps,Sharpsnout Tubeshoulder,2019,LC,NA,LC,0,2019-2
21108245,Maulisia microlepis,Smallscale searsid,2015,LC,NA,LC,0,2019-2
21110056,Diretmoides pauciradiatus,Longwing Spinyfin,2015,LC,NA,LC,0,2019-2
21110117,Hoplostethus cadenati,Black Roughy,2015,LC,NA,LC,0,2019-2
21110190,Hoplostethus melanopus,Smallscale Slimehead,2019,LC,NA,LC,0,2019-2
21110276,Barbourisia rufa,Redvelvet Whalefish,2015,LC,NA,LC,0,2019-2
21110389,Apletodon pellegrini,Chubby Clingfish,2015,LC,NA,LC,0,2019-2
21110501,Chorisochismus dentex,Rocksucker,2018,LC,NA,LC,0,2019-2
21110616,Eckloniaichthys scylliorhiniceps,Weedsucker,2018,LC,NA,LC,0,2019-2
21110692,Lecanogaster chrysea,NA,2015,LC,NA,LC,0,2019-2
21110723,Opeatogenys cadenati,NA,2015,DD,NA,DD,NA,2019-2
21112632,Radiicephalus elongatus,Tapertail,2015,LC,NA,LC,0,2019-2
21112669,Stylephorus chordatus,Tube-eye,2015,LC,NA,LC,0,2019-2
21112742,Zu elongatus,Taper-Tail Ribbonfish,2015,LC,NA,LC,0,2019-2
21112785,Antennarius pardalis,NA,2015,LC,NA,LC,0,2019-2
21112836,Fowlerichthys senegalensis,Senegalese Frogfish,2015,LC,NA,LC,0,2019-2
21112867,Caulophryne polynema,NA,2015,LC,NA,LC,0,2019-2
21112879,Ceratias uranoscopus,Stargazing Seadevil,2015,LC,NA,LC,0,2019-2
21112889,Linophryne arborifera,Deepsea Anglerfish ,2015,LC,NA,LC,0,2019-2
21112898,Linophryne pennibarbata,NA,2015,LC,NA,LC,0,2019-2
21112909,Lophiodes kempi,Longspine African Angler,2015,DD,NA,DD,NA,2019-2
21112967,Dolopichthys dinema,NA,2015,LC,NA,LC,0,2019-2
21112977,Oneirodes theodoritissieri,NA,2015,LC,NA,LC,0,2019-2
21112990,Draculo shango,Shango Dragonet,2015,LC,NA,LC,0,2019-2
21113041,Caranx senegallus,NA,2015,LC,NA,LC,0,2019-2
21113051,Hemicaranx bicolor,NA,2015,LC,NA,LC,0,2019-2
21113090,Trachinotus goreensis,NA,2015,LC,NA,LC,0,2019-2
21113095,Trachinotus maxillosus,NA,2015,LC,NA,LC,0,2019-2
21113098,Trachinotus teraia,NA,2015,LC,NA,LC,0,2019-2
21113101,Trachurus capensis,Cape Horse Mackerel,2018,LC,NA,LC,0,2019-2
21113110,Trachurus trecae,NA,2015,LC,NA,LC,0,2019-2
21113133,Schedophilus huttoni,NA,2015,LC,NA,LC,0,2019-2
21113146,Schedophilus velaini,NA,2015,LC,NA,LC,0,2019-2
21113900,Dysalotus alcocki,NA,2015,LC,NA,LC,0,2019-2
21113904,Kali indica,NA,2015,LC,NA,LC,0,2019-2
21113907,Kali parri,NA,2015,LC,NA,LC,0,2019-2
21114995,Cirrhitus atlanticus,West African Hawkfish,2015,LC,NA,LC,0,2019-2
21115046,Centrarchops chapini,Barred Seabass,2015,LC,NA,LC,0,2019-2
21115107,Drepane africana,African Sicklefish,2015,LC,NA,LC,0,2019-2
21128487,Emmelichthys nitidus,Southern Rover,2019,LC,NA,LC,0,2019-2
21128493,Chaetodipterus lippei,West African Spadefish,2015,LC,NA,LC,0,2019-2
21128498,Ephippus goreensis,African Spadefish,2015,LC,NA,LC,0,2019-2
21129279,Gerres nigri,Guinean Striped Mojarra,2015,LC,NA,LC,0,2019-2
21129297,Caffrogobius nudiceps,Barehead Goby,2019,LC,NA,LC,0,2019-2
21129628,Caffrogobius saldanha,NA,2019,LC,NA,LC,0,2019-2
21130020,Corcyrogobius lubbocki,NA,2015,VU,B2ab(iii),VU,0.4,2019-2
21130060,Ctenogobius lepturus,NA,2015,LC,NA,LC,0,2019-2
21130109,Didogobius kochi,Gobie Nain des Canaries,2015,LC,NA,LC,0,2019-2
21130112,Didogobius wirtzi,NA,2015,LC,NA,LC,0,2019-2
