iucn_sid,sciname
179071,Enneapterygius destai
179013,Enneapterygius elaine
179102,Enneapterygius elegans
179106,Enneapterygius etheostoma
179002,Enneapterygius fasciatus
178894,Enneapterygius flavoccipitis
178913,Enneapterygius fuscoventer
178982,Enneapterygius genamaculatus
179057,Enneapterygius gracilis
179066,Enneapterygius gruschkai
179112,Enneapterygius hemimelas
178940,Enneapterygius hollemani
179107,Enneapterygius howensis
189746,Enneapterygius hsiojenae
178934,Enneapterygius kermadecensis
178893,Enneapterygius kosiensis
179019,Enneapterygius larsonae
189747,Enneapterygius leucopunctatus
178959,Enneapterygius melanospilus
179074,Enneapterygius minutus
179037,Enneapterygius mirabilis
179077,Enneapterygius miyakensis
154700,Enneapterygius namarrgon
179001,Enneapterygius nanus
178937,Enneapterygius niger
179062,Enneapterygius nigricauda
178967,Enneapterygius obscurus
178908,Enneapterygius ornatus
178985,Enneapterygius pallidoserialis
189748,Enneapterygius pallidus
178977,Enneapterygius paucifasciatus
179085,Enneapterygius philippinus
179045,Enneapterygius pusillus
178957,Enneapterygius pyramis
48342435,Enneapterygius qirmiz
178911,Enneapterygius randalli
178889,Enneapterygius rhabdotus
179017,Enneapterygius rhothion
178895,Enneapterygius rubicauda
178986,Enneapterygius rufopileus
179072,Enneapterygius senoui
179087,Enneapterygius shaoi
178954,Enneapterygius sheni
178928,Enneapterygius signicauda
178915,Enneapterygius similis
178963,Enneapterygius triserialis
179086,Enneapterygius trisignatus
178932,Enneapterygius tutuilae
179093,Enneapterygius unimaculatus
178958,Enneapterygius ventermaculus
179068,Enneapterygius vexillarius
178991,Enneapterygius williamsi
179056,Enneapterygius ziegleri
7778,Entomacrodus cadenati
48342521,Entomacrodus caudofasciatus
48342534,Entomacrodus chapmani
183886,Entomacrodus chiostictus
48342228,Entomacrodus corneliae
48342260,Entomacrodus cymatobiotus
48342389,Entomacrodus decussatus
48342383,Entomacrodus epalzeocheilos
48342356,Entomacrodus lemuria
48342100,Entomacrodus lighti
48342511,Entomacrodus longicirrus
154927,Entomacrodus macrospilus
48342177,Entomacrodus marmoratus
46104049,Entomacrodus nigricans
48342201,Entomacrodus niuafoouensis
48342129,Entomacrodus randalli
48342176,Entomacrodus rofeni
48342326,Entomacrodus sealei
48342221,Entomacrodus solus
155270,Entomacrodus stellifer
48342144,Entomacrodus strasburgi
48342213,Entomacrodus striatus
48342414,Entomacrodus textilis
48342265,Entomacrodus thalassinus
172447,Entomacrodus vermiculatus
185176,Entomacrodus vomerinus
48342518,Entomacrodus williamsi
179005,Ericentrus rubrus
48342137,Exallias brevis
183764,Exerpes asper
179099,Forsterygion capito
178990,Forsterygion flavonigrum
179022,Forsterygion gymnota
178904,Forsterygion lapillum
179095,Forsterygion malcolmi
178969,Forsterygion maryannae
179115,Forsterygion nigripenne
179014,Forsterygion varium
178994,Fucomimus mus
178925,Gibbonsia elegans
178917,Gibbonsia metzi
178902,Gibbonsia montereyensis
183845,Gillellus arenicola
183393,Gillellus chathamensis
46104170,Gillellus greyae
155059,Gillellus healae
47143421,Gillellus inescatus
47143432,Gillellus jacksoni
183717,Gillellus ornatus
183838,Gillellus searcheri
184012,Gillellus semicinctus
46104173,Gillellus uranidea
178961,Gilloblennius abditus
179088,Gilloblennius tripennis
48342496,Glyptoparus delicatulus
46104208,Gobioclinus bucciferus
183943,Gobioclinus dendriticus
47143869,Gobioclinus filamentosus
46104211,Gobioclinus gobio
46104218,Gobioclinus guppyi
46104227,Gobioclinus haitiensis
46104232,Gobioclinus kalisherae
47143866,Haptoclinus apectolophus
47259883,Haptoclinus dropi
48342409,Haptogenys bipunctata
179058,Helcogramma albimacula
178916,Helcogramma alkamr
179047,Helcogramma aquila
189750,Helcogramma ascensionis
179110,Helcogramma billi
179012,Helcogramma capidata
179060,Helcogramma cerasina
179109,Helcogramma chica
155321,Helcogramma decurrens
179103,Helcogramma desa
178912,Helcogramma ellioti
179033,Helcogramma ememes
178949,Helcogramma fuscipectoris
179044,Helcogramma fuscopinna
179053,Helcogramma gymnauchen
178989,Helcogramma hudsoni
154834,Helcogramma inclinata
178926,Helcogramma kranos
179052,Helcogramma lacuna
178984,Helcogramma larvata
179018,Helcogramma maldivensis
179031,Helcogramma microstigma
178907,Helcogramma nesion
179040,Helcogramma nigra
179000,Helcogramma novaecaledoniae
178981,Helcogramma obtusirostris
178921,Helcogramma randalli
178973,Helcogramma rharhabe
178979,Helcogramma rhinoceros
179038,Helcogramma rosea
179046,Helcogramma serendip
178966,Helcogramma solorensis
154849,Helcogramma springeri
179020,Helcogramma steinitzi
154626,Helcogramma striata
179111,Helcogramma trigloides
178909,Helcogramma vulcana
179030,Helcogrammoides antarcticus
179089,Helcogrammoides chilensis
178996,Helcogrammoides cunninghami
46104147,Hemiemblemaria simulus
183396,Heteristius cinctus
178903,Heteroclinus adelaidae
179009,Heteroclinus antinectes
178935,Heteroclinus eckloniae
179070,Heteroclinus equiradiatus
178897,Heteroclinus heptaeolus
178945,Heteroclinus johnstoni
178899,Heteroclinus kuiteri
178930,Heteroclinus macrophthalmus
179007,Heteroclinus nasutus
179108,Heteroclinus perspicillatus
178936,Heteroclinus puellarum
154958,Heteroclinus roseus
179079,Heteroclinus tristis
154943,Heteroclinus whiteleggii
178901,Heteroclinus wilsoni
179015,Heterostichus rostratus
46079775,Hirculops cornifer
185141,Hypleurochilus aequipinnis
154753,Hypleurochilus bananensis
46104052,Hypleurochilus bermudensis
196687,Hypleurochilus caudovittatus
185149,Hypleurochilus fissicornis
47141089,Hypleurochilus geminatus
185170,Hypleurochilus langi
196688,Hypleurochilus multifilis
47141104,Hypleurochilus pseudoaequipinnis
46104061,Hypleurochilus springeri
183425,Hypsoblennius brevipinnis
184022,Hypsoblennius caulopus
47141177,Hypsoblennius exstochilus
183611,Hypsoblennius gentilis
183781,Hypsoblennius gilberti
46104064,Hypsoblennius hentz
46104071,Hypsoblennius invemar
46104074,Hypsoblennius ionthas
183875,Hypsoblennius jenkinsi
183551,Hypsoblennius maculipinna
183207,Hypsoblennius paytensis
183373,Hypsoblennius proteus
183924,Hypsoblennius robustus
183766,Hypsoblennius sordidus
154957,Hypsoblennius striatus
48342134,Istiblennius bellus
180125,Istiblennius colei
48342482,Istiblennius dussumieri
46079801,Istiblennius edentulus
48342133,Istiblennius flaviumbrinus
48342321,Istiblennius lineatus
48342442,Istiblennius meleagris
48342271,Istiblennius muelleri
46079816,Istiblennius pox
48342441,Istiblennius rivulatus
46079840,Istiblennius spilotus
48342281,Istiblennius steindachneri
48342337,Istiblennius unicolor
48342379,Istiblennius zebra
179029,Karalepis stewarti
185184,Labrisomus conditus
185148,Labrisomus cricota
185161,Labrisomus fernandezianus
183360,Labrisomus jenkinsi
183854,Labrisomus multiporosus
21132053,Labrisomus nuchipinnis
185195,Labrisomus philippii
183959,Labrisomus pomaspilus
184001,Labrisomus socorroensis
183318,Labrisomus wigginsi
183840,Labrisomus xanti
48342410,Laiphognathus longispinis
48342362,Laiphognathus multimaculatus
179055,Lepidoblennius haplodactylus
178947,Lepidoblennius marmoratus
183427,Lepidonectes bimaculatus
183280,Lepidonectes clarkhubbsi
155156,Lepidonectes corallicola
47143452,Leurochilus acon
185180,Lipophrys pholis
185127,Lipophrys trigloides
48342473,Litobranchus fowleri
47143309,Lucayablennius zingaro
191828,Lupinoblennius nicholsi
185152,Lupinoblennius paivai
46104077,Lupinoblennius vinctus
185186,Malacoctenus africanus
46104251,Malacoctenus aurolineatus
47144358,Malacoctenus boehlkei
183728,Malacoctenus costaricanus
47144430,Malacoctenus delalandii
183420,Malacoctenus ebisui
47144448,Malacoctenus erdmani
183212,Malacoctenus gigas
46104265,Malacoctenus gilli
183655,Malacoctenus hubbsi
155167,Malacoctenus macropus
183486,Malacoctenus margaritae
48342351,Malacoctenus mexicanus
48342268,Malacoctenus polyporosus
48342523,Malacoctenus sudensis
183555,Malacoctenus tetranemus
46104272,Malacoctenus triangulatus
47144466,Malacoctenus versicolor
183552,Malacoctenus zacae
183366,Malacoctenus zonifer
154817,Malacoctenus zonogaster
178944,Matanui bathytaton
179076,Matanui profundum
183535,Mccoskerichthys sandae
48342288,Medusablennius chani
48342460,Meiacanthus abditus
48342104,Meiacanthus abruptus
196307,Meiacanthus anema
48342093,Meiacanthus atrodorsalis
48342405,Meiacanthus bundoon
48342398,Meiacanthus crinitus
48342294,Meiacanthus cyanopterus
48342295,Meiacanthus ditrema
48342283,Meiacanthus erdmanni
48342416,Meiacanthus fraseri
48342185,Meiacanthus geminatus
48342154,Meiacanthus grammistes
48342466,Meiacanthus kamoharai
48342158,Meiacanthus limbatus
48342417,Meiacanthus lineatus
48342254,Meiacanthus luteus
48342164,Meiacanthus mossambicus
48342236,Meiacanthus naevius
48342376,Meiacanthus nigrolineatus
48342397,Meiacanthus oualanensis
48342272,Meiacanthus phaeus
48342280,Meiacanthus procne
48342207,Meiacanthus reticulatus
48342445,Meiacanthus smithi
48342099,Meiacanthus tongaensis
48342378,Meiacanthus urostigma
48342264,Meiacanthus vicinus
48342373,Meiacanthus vittatus
194851,Microlipophrys adriaticus
185187,Microlipophrys bauchotae
185151,Microlipophrys caboverdensis
185156,Microlipophrys canevae
194853,Microlipophrys dalmatinus
194854,Microlipophrys nigriceps
185160,Microlipophrys velifer
48342174,Mimoblennius atrocinctus
48342208,Mimoblennius cas
46079868,Mimoblennius cirrosus
48342357,Mimoblennius lineathorax
48342290,Mimoblennius rusi
179051,Muraenoclinus dorsalis
47143476,Myxodagnus belone
184031,Myxodagnus macrognathus
183615,Myxodagnus opercularis
183221,Myxodagnus sagitta
185134,Myxodagnus walkeri
179028,Myxodes cristatus
178900,Myxodes ornatus
179094,Myxodes viridis
48342505,Nannosalarias nativitatis
154837,Nemaclinus atelestos
185133,Neoclinus blanchardi
185157,Neoclinus bryope
185130,Neoclinus chihiroe
185150,Neoclinus lacunicola
185132,Neoclinus nudus
185188,Neoclinus okazakii
185171,Neoclinus stephensae
185167,Neoclinus toshimaensis
155174,Neoclinus uninotatus
178992,Norfolkia brachylepis
178956,Norfolkia leeuwin
179065,Norfolkia squamiceps
179043,Norfolkia thomasi
178995,Notoclinops caerulepunctus
178965,Notoclinops segmentatus
178988,Notoclinops yaldwyni
179113,Notoclinus compressus
178970,Notoclinus fenestratus
48342120,Oman ypsilon
155099,Omobranchus anolius
48342108,Omobranchus aurosplendidus
48342381,Omobranchus banditus
48342332,Omobranchus elegans
48342312,Omobranchus elongatus
48342119,Omobranchus fasciolatoceps
155086,Omobranchus fasciolatus
196308,Omobranchus ferox
48342171,Omobranchus germaini
48342152,Omobranchus hikkaduwensis
48342181,Omobranchus lineolatus
48342142,Omobranchus loxozonus
46079873,Omobranchus mekranensis
48342168,Omobranchus obliquus
172487,Omobranchus punctatus
48342358,Omobranchus robertsi
155108,Omobranchus rotundiceps
48342284,Omobranchus smithi
48342141,Omobranchus steinitzi
48342529,Omobranchus verticalis
48342420,Omobranchus woodi
172376,Omobranchus zebra
196310,Omox biporos
48342180,Omox lupus
179008,Ophiclinops hutchinsi
178923,Ophiclinops pardalis
179027,Ophiclinops varius
179114,Ophiclinus antarcticus
179092,Ophiclinus brevipinnis
179100,Ophiclinus gabrieli
179036,Ophiclinus gracilis
178929,Ophiclinus ningulus
179025,Ophiclinus pectoralis
185129,Ophioblennius atlanticus
48342396,Ophioblennius clippertonensis
46104090,Ophioblennius macclurei
183308,Ophioblennius steindachneri
185191,Ophioblennius trinitatis
48342109,Parablennius cornutus
48342258,Parablennius cyclops
185138,Parablennius dialloi
185128,Parablennius gattorugine
185153,Parablennius goreensis
185181,Parablennius incognitus
48342502,Parablennius intermedius
48342464,Parablennius laticlavius
48342467,Parablennius lodosus
46104109,Parablennius marmoreus
46079911,Parablennius opercularis
155013,Parablennius parvicornis
198774,Parablennius pilicornis
48342455,Parablennius postoculomaculatus
194855,Parablennius rouxi
185162,Parablennius ruber
185136,Parablennius salensis
185193,Parablennius sanguinolentus
48342282,Parablennius serratolineatus
185140,Parablennius sierraensis
48342223,Parablennius tasmanianus
185185,Parablennius tentacularis
46079924,Parablennius thysanius
185145,Parablennius verryckeni
154829,Parablennius yatabei
154972,Parablennius zvonimiri
183320,Paraclinus altivelis
185169,Paraclinus arcanus
47144528,Paraclinus barbatus
183290,Paraclinus beebei
46104287,Paraclinus cingulatus
183949,Paraclinus ditrichus
46104430,Paraclinus fasciatus
183513,Paraclinus fehlmanni
47144544,Paraclinus grandicomis
47144580,Paraclinus infrons
155121,Paraclinus integripinnis
154986,Paraclinus magdalenae
46104765,Paraclinus marmoratus
183788,Paraclinus mexicanus
183503,Paraclinus monophthalmus
47144628,Paraclinus naeorhegmis
46104789,Paraclinus nigripinnis
155263,Paraclinus rubicundus
183701,Paraclinus sini
185190,Paraclinus spectator
183630,Paraclinus stephensi
183654,Paraclinus tanygnathus
183896,Paraclinus walkeri
183907,Parahypsos piersoni
48342437,Paralticus amboinensis
154643,Parenchelyurus hepburni
48342218,Parenchelyurus hyena
179104,Pavoclinus caeruleopunctatus
179016,Pavoclinus graminis
178943,Pavoclinus laurentii
178922,Pavoclinus litorafontis
178927,Pavoclinus mentalis
178906,Pavoclinus myae
179075,Pavoclinus pavo
178974,Pavoclinus profundus
178968,Pavoclinus smalei
46080027,Pereulixia kosiensis
179067,Peronedys anguillaris
18263684,Petroscirtes ancylodon
48342225,Petroscirtes breviceps
48342191,Petroscirtes fallax
48342394,Petroscirtes lupus
48342200,Petroscirtes marginatus
46080080,Petroscirtes mitratus
48342391,Petroscirtes pylei
48342325,Petroscirtes springeri
48342300,Petroscirtes thepassii
48342187,Petroscirtes variabilis
48342309,Petroscirtes xestus
180982,Phenablennius heyligeri
183980,Plagiotremus azaleus
48342097,Plagiotremus ewaensis
48342153,Plagiotremus flavus
48342392,Plagiotremus goslinei
180126,Plagiotremus iosodon
48342530,Plagiotremus laudandus
48342412,Plagiotremus phenax
48342477,Plagiotremus rhinorhynchos
48342388,Plagiotremus spilistius
48342366,Plagiotremus tapeinosoma
46080101,Plagiotremus townsendi
183705,Platygillellus altivelis
185137,Platygillellus brasiliensis
183694,Platygillellus bussingi
183794,Platygillellus rubellulus
46104176,Platygillellus rubrocinctus
47143503,Platygillellus smithi
48342217,Praealticus bilineatus
48342229,Praealticus caesius
155109,Praealticus dayi
48342475,Praealticus labrovittatus
48342485,Praealticus margaritatus
48342273,Praealticus multistriatus
48342342,Praealticus natalis
48342186,Praealticus oortii
48342400,Praealticus poptae
61935092,Praealticus semicrenatus
48342289,Praealticus striatus
48342316,Praealticus tanegasimae
48342122,Praealticus triangulus
183479,Protemblemaria bicirrus
183732,Protemblemaria perla
18374,Protemblemaria punctata
48342411,Rhabdoblennius nigropunctatus
48342488,Rhabdoblennius nitidus
48342143,Rhabdoblennius papuensis
48342519,Rhabdoblennius rhabdotrachelus
48342471,Rhabdoblennius snowi
179023,Ribeiroclinus eigenmanni
178998,Ruanoho decemdigitatus
189752,Ruanoho whero
194856,Salaria basilisca
61353,Salaria economidisi
60764,Salaria fluviatilis
185175,Salaria pavo
48342516,Salarias alboguttatus
48342159,Salarias atlantica
155029,Salarias ceramensis
48342111,Salarias fasciatus
48342130,Salarias guttatus
48342524,Salarias luctuosus
48342128,Salarias nigrocinctus
48342492,Salarias obscurus
48342256,Salarias patzneri
48342354,Salarias ramosus
48342359,Salarias segmentatus
48342305,Salarias sexfilum
48342243,Salarias sibogai
158632,Salarias sinuosus
185166,Scartella caboverdiana
198632,Scartella cristata
48342462,Scartella emarginata
185139,Scartella itajobi
185163,Scartella nuchifilis
185147,Scartella poiti
185144,Scartella springeri
183909,Scartichthys crapulatus
183275,Scartichthys gigas
183725,Scartichthys variolatus
183260,Scartichthys viridis
185154,Sindoscopus australis
179083,Smithichthys fucorum
185177,Spaniblennius clandestinus
185131,Spaniblennius riodourensis
179081,Springeratus polyporatus
179049,Springeratus xanthosoma
178924,Springerichthys bapturus
178951,Springerichthys kulbickii
48342292,Stanulus seychellensis
48342314,Stanulus talboti
194905,Starksia atlantica
185194,Starksia brasiliensis
183469,Starksia cremnobates
47144698,Starksia culebrae
47144741,Starksia elongata
47144879,Starksia fasciata
183804,Starksia fulva
183853,Starksia galapagensis
183241,Starksia grammilaga
194913,Starksia greenfieldi
185196,Starksia guadalupae
155248,Starksia guttata
47144896,Starksia hassi
183955,Starksia hoesei
194914,Starksia langi
194908,Starksia lepicoelia
184048,Starksia lepidogaster
154811,Starksia leucovitta
47144901,Starksia melasma
185159,Starksia multilepis
47144911,Starksia nanodes
47144922,Starksia occidentalis
46104807,Starksia ocellata
183371,Starksia posthon
47144957,Starksia rava
194911,Starksia robertsoni
194906,Starksia sangreyae
47144987,Starksia sella
194912,Starksia sluiteri
47144995,Starksia smithvanizi
183730,Starksia spinipenis
194907,Starksia springeri
46104864,Starksia starcki
47144999,Starksia variabilis
194909,Starksia weigti
194910,Starksia williamsi
47145002,Starksia y-lineata
183228,Stathmonotus culebrai
47143314,Stathmonotus gymnodermis
46104150,Stathmonotus hemphillii
183626,Stathmonotus lugubris
154713,Stathmonotus sinuscalifornici
