iucn_sid,pop_trend,iucn_version,iucn_rgn
133353,unknown,2017-3,global
133354,unknown,2017-3,global
133356,unknown,2017-3,global
133357,unknown,2017-3,global
133359,decreasing,2017-3,global
133360,unknown,2017-3,global
133365,decreasing,2017-3,global
133366,unknown,2017-3,global
133367,decreasing,2017-3,global
133371,stable,2017-3,global
133372,unknown,2017-3,global
133374,decreasing,2017-3,global
133375,decreasing,2017-3,global
133376,unknown,2017-3,global
133377,stable,2017-3,global
133378,unknown,2017-3,global
133380,unknown,2017-3,global
133381,stable,2017-3,global
133382,unknown,2017-3,global
133384,unknown,2017-3,global
133386,unknown,2017-3,global
133387,decreasing,2017-3,global
133389,stable,2017-3,global
133390,unknown,2017-3,global
133392,decreasing,2017-3,global
133395,stable,2017-3,global
133396,decreasing,2017-3,global
133398,unknown,2017-3,global
133400,stable,2017-3,global
133401,decreasing,2017-3,global
133402,decreasing,2017-3,global
133403,unknown,2017-3,global
133404,decreasing,2017-3,global
133405,decreasing,2017-3,global
133406,unknown,2017-3,global
133407,unknown,2017-3,global
133408,unknown,2017-3,global
133409,decreasing,2017-3,global
133410,unknown,2017-3,global
133411,unknown,2017-3,global
133412,decreasing,2017-3,global
133413,unknown,2017-3,global
133414,decreasing,2017-3,global
133415,decreasing,2017-3,global
133416,decreasing,2017-3,global
133417,decreasing,2017-3,global
133418,unknown,2017-3,global
133419,unknown,2017-3,global
133420,decreasing,2017-3,global
133422,decreasing,2017-3,global
133423,unknown,2017-3,global
133424,decreasing,2017-3,global
133426,decreasing,2017-3,global
133427,decreasing,2017-3,global
133428,unknown,2017-3,global
133429,decreasing,2017-3,global
133431,unknown,2017-3,global
133432,decreasing,2017-3,global
133433,decreasing,2017-3,global
133435,unknown,2017-3,global
133437,unknown,2017-3,global
133438,decreasing,2017-3,global
133439,unknown,2017-3,global
133440,decreasing,2017-3,global
133442,unknown,2017-3,global
133443,decreasing,2017-3,global
133446,unknown,2017-3,global
133448,unknown,2017-3,global
133450,decreasing,2017-3,global
133451,decreasing,2017-3,global
133452,decreasing,2017-3,global
133453,unknown,2017-3,global
133456,unknown,2017-3,global
133457,stable,2017-3,global
133458,unknown,2017-3,global
133459,unknown,2017-3,global
133460,decreasing,2017-3,global
133463,decreasing,2017-3,global
133468,decreasing,2017-3,global
133469,decreasing,2017-3,global
133470,unknown,2017-3,global
133471,decreasing,2017-3,global
133472,decreasing,2017-3,global
133473,unknown,2017-3,global
133474,unknown,2017-3,global
133478,unknown,2017-3,global
133479,decreasing,2017-3,global
133481,decreasing,2017-3,global
133482,unknown,2017-3,global
133484,decreasing,2017-3,global
133485,decreasing,2017-3,global
133486,unknown,2017-3,global
133488,unknown,2017-3,global
133490,unknown,2017-3,global
133493,decreasing,2017-3,global
133495,unknown,2017-3,global
133496,unknown,2017-3,global
133497,decreasing,2017-3,global
133498,unknown,2017-3,global
133500,decreasing,2017-3,global
133502,unknown,2017-3,global
133503,unknown,2017-3,global
133504,stable,2017-3,global
133509,unknown,2017-3,global
133510,decreasing,2017-3,global
133511,increasing,2017-3,global
133513,decreasing,2017-3,global
133515,decreasing,2017-3,global
133516,decreasing,2017-3,global
133521,stable,2017-3,global
133522,stable,2017-3,global
133523,unknown,2017-3,global
133525,decreasing,2017-3,global
133526,unknown,2017-3,global
133528,unknown,2017-3,global
133529,unknown,2017-3,global
133530,unknown,2017-3,global
133531,decreasing,2017-3,global
133532,decreasing,2017-3,global
133534,unknown,2017-3,global
133535,stable,2017-3,global
133536,stable,2017-3,global
133538,unknown,2017-3,global
133539,unknown,2017-3,global
133543,unknown,2017-3,global
133545,unknown,2017-3,global
133547,decreasing,2017-3,global
133548,unknown,2017-3,global
133550,decreasing,2017-3,global
133551,unknown,2017-3,global
133556,decreasing,2017-3,global
133557,unknown,2017-3,global
133558,unknown,2017-3,global
133559,unknown,2017-3,global
133560,decreasing,2017-3,global
133563,decreasing,2017-3,global
133564,stable,2017-3,global
133565,unknown,2017-3,global
133566,unknown,2017-3,global
133569,decreasing,2017-3,global
133570,unknown,2017-3,global
133571,decreasing,2017-3,global
133573,unknown,2017-3,global
133575,unknown,2017-3,global
133576,decreasing,2017-3,global
133581,unknown,2017-3,global
133582,unknown,2017-3,global
133584,stable,2017-3,global
133585,unknown,2017-3,global
133587,unknown,2017-3,global
133588,stable,2017-3,global
133589,unknown,2017-3,global
133590,unknown,2017-3,global
133591,stable,2017-3,global
133593,decreasing,2017-3,global
133594,stable,2017-3,global
133595,unknown,2017-3,global
133597,unknown,2017-3,global
133599,decreasing,2017-3,global
133601,decreasing,2017-3,global
133604,decreasing,2017-3,global
133606,unknown,2017-3,global
133607,unknown,2017-3,global
133609,unknown,2017-3,global
133613,unknown,2017-3,global
133614,unknown,2017-3,global
133616,decreasing,2017-3,global
133617,decreasing,2017-3,global
133619,unknown,2017-3,global
133620,decreasing,2017-3,global
133621,decreasing,2017-3,global
133622,decreasing,2017-3,global
133623,decreasing,2017-3,global
133624,unknown,2017-3,global
133627,decreasing,2017-3,global
133631,decreasing,2017-3,global
133633,unknown,2017-3,global
133634,decreasing,2017-3,global
133635,decreasing,2017-3,global
133636,unknown,2017-3,global
133637,unknown,2017-3,global
133638,decreasing,2017-3,global
133639,decreasing,2017-3,global
133640,unknown,2017-3,global
133641,unknown,2017-3,global
133642,unknown,2017-3,global
133644,decreasing,2017-3,global
133645,unknown,2017-3,global
133646,decreasing,2017-3,global
133647,decreasing,2017-3,global
133648,decreasing,2017-3,global
133649,decreasing,2017-3,global
133650,decreasing,2017-3,global
133651,decreasing,2017-3,global
133652,decreasing,2017-3,global
133654,decreasing,2017-3,global
133657,stable,2017-3,global
133659,unknown,2017-3,global
133660,decreasing,2017-3,global
133661,decreasing,2017-3,global
133662,unknown,2017-3,global
133663,stable,2017-3,global
133665,decreasing,2017-3,global
133666,decreasing,2017-3,global
133668,unknown,2017-3,global
133670,unknown,2017-3,global
133673,unknown,2017-3,global
133674,decreasing,2017-3,global
133675,unknown,2017-3,global
133676,unknown,2017-3,global
133679,unknown,2017-3,global
133680,increasing,2017-3,global
133682,decreasing,2017-3,global
133685,unknown,2017-3,global
133686,unknown,2017-3,global
133688,decreasing,2017-3,global
133690,decreasing,2017-3,global
133693,unknown,2017-3,global
133695,decreasing,2017-3,global
133696,decreasing,2017-3,global
133697,unknown,2017-3,global
133698,decreasing,2017-3,global
133700,decreasing,2017-3,global
133702,unknown,2017-3,global
135301,stable,2017-3,global
135301,stable,2017-3,global
135491,unknown,2017-3,global
135525,unknown,2017-3,global
135567,stable,2017-3,global
135574,unknown,2017-3,global
135579,unknown,2017-3,global
135606,unknown,2017-3,global
135660,unknown,2017-3,global
135672,decreasing,2017-3,global
135681,unknown,2017-3,global
135689,unknown,2017-3,global
135690,increasing,2017-3,global
135714,unknown,2017-3,global
135717,decreasing,2017-3,global
135719,unknown,2017-3,global
136315,decreasing,2017-3,global
154613,stable,2017-3,global
154615,unknown,2017-3,global
154616,unknown,2017-3,global
154618,unknown,2017-3,global
154619,unknown,2017-3,global
154620,unknown,2017-3,global
154623,stable,2017-3,global
154624,unknown,2017-3,global
154626,unknown,2017-3,global
154628,unknown,2017-3,global
154630,unknown,2017-3,global
154631,unknown,2017-3,global
154632,stable,2017-3,global
154634,unknown,2017-3,global
154635,unknown,2017-3,global
154638,unknown,2017-3,global
154641,unknown,2017-3,global
154643,stable,2017-3,global
154644,unknown,2017-3,global
154647,unknown,2017-3,global
154649,decreasing,2017-3,global
154653,unknown,2017-3,global
154655,unknown,2017-3,global
154657,unknown,2017-3,global
154658,unknown,2017-3,global
154660,stable,2017-3,global
154663,unknown,2017-3,global
154665,unknown,2017-3,global
154667,unknown,2017-3,global
154669,unknown,2017-3,global
154670,unknown,2017-3,global
154673,unknown,2017-3,global
154674,unknown,2017-3,global
154676,stable,2017-3,global
154677,stable,2017-3,global
154678,unknown,2017-3,global
154680,unknown,2017-3,global
154682,unknown,2017-3,global
154683,stable,2017-3,global
154684,unknown,2017-3,global
154686,unknown,2017-3,global
154687,unknown,2017-3,global
154691,unknown,2017-3,global
154692,unknown,2017-3,global
154693,unknown,2017-3,global
154694,unknown,2017-3,global
154695,unknown,2017-3,global
154696,unknown,2017-3,global
154697,unknown,2017-3,global
154698,unknown,2017-3,global
154701,unknown,2017-3,global
154705,decreasing,2017-3,global
154706,unknown,2017-3,global
154707,stable,2017-3,global
154709,unknown,2017-3,global
154711,unknown,2017-3,global
154712,stable,2017-3,global
154713,unknown,2017-3,global
154715,unknown,2017-3,global
154718,unknown,2017-3,global
154721,unknown,2017-3,global
154722,unknown,2017-3,global
154726,unknown,2017-3,global
154728,unknown,2017-3,global
154729,unknown,2017-3,global
154730,unknown,2017-3,global
154731,stable,2017-3,global
154732,decreasing,2017-3,global
154734,decreasing,2017-3,global
154736,unknown,2017-3,global
154740,unknown,2017-3,global
154741,stable,2017-3,global
154742,decreasing,2017-3,global
154743,unknown,2017-3,global
154744,unknown,2017-3,global
154745,unknown,2017-3,global
154747,unknown,2017-3,global
154748,unknown,2017-3,global
154749,unknown,2017-3,global
154750,unknown,2017-3,global
154753,unknown,2017-3,global
154754,unknown,2017-3,global
154755,decreasing,2017-3,global
154760,stable,2017-3,global
154765,unknown,2017-3,global
154766,unknown,2017-3,global
154767,unknown,2017-3,global
154770,unknown,2017-3,global
154771,unknown,2017-3,global
154774,unknown,2017-3,global
154775,stable,2017-3,global
154779,unknown,2017-3,global
154780,unknown,2017-3,global
154781,unknown,2017-3,global
154785,stable,2017-3,global
154788,stable,2017-3,global
154789,unknown,2017-3,global
154790,unknown,2017-3,global
154792,unknown,2017-3,global
154793,decreasing,2017-3,global
154794,unknown,2017-3,global
154797,unknown,2017-3,global
154798,unknown,2017-3,global
154799,unknown,2017-3,global
154801,unknown,2017-3,global
154802,decreasing,2017-3,global
154803,unknown,2017-3,global
154806,unknown,2017-3,global
154807,unknown,2017-3,global
154808,unknown,2017-3,global
154809,unknown,2017-3,global
154812,stable,2017-3,global
154813,unknown,2017-3,global
154814,unknown,2017-3,global
154815,unknown,2017-3,global
154816,unknown,2017-3,global
154817,unknown,2017-3,global
154818,unknown,2017-3,global
154820,unknown,2017-3,global
154822,stable,2017-3,global
154823,unknown,2017-3,global
154825,unknown,2017-3,global
154827,unknown,2017-3,global
154828,unknown,2017-3,global
154829,stable,2017-3,global
154830,unknown,2017-3,global
154831,stable,2017-3,global
154833,stable,2017-3,global
154834,stable,2017-3,global
154836,unknown,2017-3,global
154841,unknown,2017-3,global
154842,unknown,2017-3,global
154844,stable,2017-3,global
154845,stable,2017-3,global
154846,unknown,2017-3,global
154847,unknown,2017-3,global
154848,unknown,2017-3,global
154849,stable,2017-3,global
154850,unknown,2017-3,global
154851,unknown,2017-3,global
154853,decreasing,2017-3,global
154855,unknown,2017-3,global
154856,unknown,2017-3,global
154859,stable,2017-3,global
154860,unknown,2017-3,global
154861,unknown,2017-3,global
154863,unknown,2017-3,global
154865,unknown,2017-3,global
154866,unknown,2017-3,global
154870,decreasing,2017-3,global
154872,stable,2017-3,global
154874,unknown,2017-3,global
154875,unknown,2017-3,global
154878,stable,2017-3,global
154880,unknown,2017-3,global
154882,unknown,2017-3,global
154883,decreasing,2017-3,global
154888,unknown,2017-3,global
154890,unknown,2017-3,global
154891,unknown,2017-3,global
154894,unknown,2017-3,global
154895,unknown,2017-3,global
154898,unknown,2017-3,global
154900,decreasing,2017-3,global
154901,unknown,2017-3,global
154904,unknown,2017-3,global
154906,unknown,2017-3,global
154907,unknown,2017-3,global
154909,unknown,2017-3,global
154910,unknown,2017-3,global
154912,unknown,2017-3,global
154913,unknown,2017-3,global
154914,decreasing,2017-3,global
154915,stable,2017-3,global
154916,unknown,2017-3,global
154917,unknown,2017-3,global
154918,unknown,2017-3,global
154919,stable,2017-3,global
154920,stable,2017-3,global
154922,unknown,2017-3,global
154924,unknown,2017-3,global
154927,stable,2017-3,global
154928,unknown,2017-3,global
154929,unknown,2017-3,global
154930,unknown,2017-3,global
154931,unknown,2017-3,global
154932,unknown,2017-3,global
154933,unknown,2017-3,global
154935,unknown,2017-3,global
154936,unknown,2017-3,global
154937,decreasing,2017-3,global
154938,unknown,2017-3,global
154939,unknown,2017-3,global
154940,unknown,2017-3,global
154942,unknown,2017-3,global
154943,stable,2017-3,global
154944,stable,2017-3,global
154945,unknown,2017-3,global
154946,unknown,2017-3,global
154947,stable,2017-3,global
154948,unknown,2017-3,global
154951,unknown,2017-3,global
154952,unknown,2017-3,global
154953,unknown,2017-3,global
154954,stable,2017-3,global
154956,stable,2017-3,global
154958,stable,2017-3,global
154959,unknown,2017-3,global
154960,unknown,2017-3,global
154962,unknown,2017-3,global
154964,unknown,2017-3,global
154967,unknown,2017-3,global
154968,unknown,2017-3,global
154969,unknown,2017-3,global
154970,unknown,2017-3,global
154971,stable,2017-3,global
154972,stable,2017-3,global
154973,unknown,2017-3,global
154974,unknown,2017-3,global
154975,unknown,2017-3,global
154976,stable,2017-3,global
154977,stable,2017-3,global
154978,unknown,2017-3,global
154980,unknown,2017-3,global
154982,unknown,2017-3,global
154983,decreasing,2017-3,global
154984,stable,2017-3,global
154988,unknown,2017-3,global
154989,decreasing,2017-3,global
154992,unknown,2017-3,global
154993,unknown,2017-3,global
154995,unknown,2017-3,global
154996,unknown,2017-3,global
154997,unknown,2017-3,global
154998,stable,2017-3,global
154999,unknown,2017-3,global
155000,unknown,2017-3,global
155001,unknown,2017-3,global
155002,unknown,2017-3,global
155003,unknown,2017-3,global
155006,unknown,2017-3,global
155008,unknown,2017-3,global
155009,unknown,2017-3,global
155010,unknown,2017-3,global
155012,unknown,2017-3,global
155013,unknown,2017-3,global
155014,unknown,2017-3,global
155015,unknown,2017-3,global
155016,unknown,2017-3,global
155017,unknown,2017-3,global
155018,decreasing,2017-3,global
155020,unknown,2017-3,global
155021,unknown,2017-3,global
155022,stable,2017-3,global
155023,unknown,2017-3,global
155024,unknown,2017-3,global
155025,unknown,2017-3,global
155026,unknown,2017-3,global
155029,unknown,2017-3,global
155030,unknown,2017-3,global
155032,unknown,2017-3,global
155034,unknown,2017-3,global
155036,unknown,2017-3,global
155039,unknown,2017-3,global
155040,unknown,2017-3,global
155042,stable,2017-3,global
155043,decreasing,2017-3,global
155044,unknown,2017-3,global
155046,unknown,2017-3,global
155047,unknown,2017-3,global
155049,unknown,2017-3,global
155050,unknown,2017-3,global
155051,unknown,2017-3,global
155052,unknown,2017-3,global
155055,unknown,2017-3,global
155056,unknown,2017-3,global
155057,stable,2017-3,global
155058,unknown,2017-3,global
155059,unknown,2017-3,global
155064,stable,2017-3,global
155068,stable,2017-3,global
155071,unknown,2017-3,global
155072,unknown,2017-3,global
155073,unknown,2017-3,global
155074,unknown,2017-3,global
155075,unknown,2017-3,global
155076,stable,2017-3,global
155077,unknown,2017-3,global
155078,unknown,2017-3,global
155079,unknown,2017-3,global
155081,unknown,2017-3,global
155083,stable,2017-3,global
155084,unknown,2017-3,global
155087,stable,2017-3,global
155088,unknown,2017-3,global
155089,decreasing,2017-3,global
155090,unknown,2017-3,global
155091,unknown,2017-3,global
155093,unknown,2017-3,global
155094,unknown,2017-3,global
155096,stable,2017-3,global
155097,unknown,2017-3,global
155099,stable,2017-3,global
155102,unknown,2017-3,global
155104,unknown,2017-3,global
155106,unknown,2017-3,global
155107,unknown,2017-3,global
155108,stable,2017-3,global
155111,unknown,2017-3,global
155112,unknown,2017-3,global
155114,unknown,2017-3,global
155115,unknown,2017-3,global
155116,unknown,2017-3,global
155117,unknown,2017-3,global
155118,unknown,2017-3,global
155119,unknown,2017-3,global
155120,decreasing,2017-3,global
155123,increasing,2017-3,global
155124,unknown,2017-3,global
155126,unknown,2017-3,global
155128,unknown,2017-3,global
155130,decreasing,2017-3,global
