shp_iucn_sid,iucn_sid,sciname,presence,subpop,dbf_file,max_depth,comp_assessed
194887,194887,Pseudaphya ferreri,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/gobiidae.dbf,< 200 m,FALSE
196350,196350,Pseudogobius poicilosoma,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/gobiidae.dbf,< 200 m,FALSE
185895,185895,Psilotris alepis,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/gobiidae.dbf,unknown,FALSE
185894,185894,Psilotris amblyrhynchus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/gobiidae.dbf,< 200 m,FALSE
185891,185891,Psilotris batrachodes,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/gobiidae.dbf,unknown,FALSE
185892,185892,Psilotris boehlkei,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/gobiidae.dbf,unknown,FALSE
185893,185893,Psilotris celsus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/gobiidae.dbf,< 200 m,FALSE
185896,185896,Psilotris kaufmani,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/gobiidae.dbf,unknown,FALSE
186054,186054,Pycnomma roosevelti,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/gobiidae.dbf,< 200 m,FALSE
183681,183681,Pycnomma semisquamatum,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/gobiidae.dbf,< 200 m,FALSE
183723,183723,Quietula guaymasiae,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/gobiidae.dbf,< 200 m,FALSE
183926,183926,Quietula y-cauda,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/gobiidae.dbf,< 200 m,FALSE
196351,196351,Redigobius balteatus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/gobiidae.dbf,< 200 m,FALSE
19388,19388,Redigobius bikolanus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/gobiidae.dbf,< 200 m,FALSE
196352,196352,Redigobius chrysosoma,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/gobiidae.dbf,< 20 m,FALSE
19387,19387,Redigobius dewaali,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/gobiidae.dbf,< 200 m,FALSE
185898,185898,Risor ruber,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/gobiidae.dbf,unknown,FALSE
185900,185900,Robinsichthys arrowsmithensis,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/gobiidae.dbf,unknown,FALSE
154862,154862,Scartelaos cantoris,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/gobiidae.dbf,< 20 m,FALSE
155188,155188,Sicydium plumieri,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/gobiidae.dbf,200 m +,FALSE
186056,186056,Sicydium punctatum,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/gobiidae.dbf,< 200 m,FALSE
44167,44167,Sicyopterus stimpsoni,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/gobiidae.dbf,unknown,FALSE
154769,154769,Silhouettea evanida,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/gobiidae.dbf,< 200 m,FALSE
154857,154857,Silhouettea nuchipunctatus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/gobiidae.dbf,< 20 m,FALSE
194889,194889,Speleogobius trigloides,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/gobiidae.dbf,< 200 m,FALSE
193057,193057,Stenogobius fehlmanni,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/gobiidae.dbf,< 200 m,FALSE
186089,186089,Stenogobius gymnopomus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/gobiidae.dbf,< 200 m,FALSE
188021,188021,Stigmatogobius sella,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/gobiidae.dbf,< 20 m,FALSE
196407,196407,Taenioides cirratus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/gobiidae.dbf,< 200 m,FALSE
166963,166963,Taenioides gracilis,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/gobiidae.dbf,< 200 m,FALSE
21326,21326,Taenioides jacksoni,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/gobiidae.dbf,< 200 m,FALSE
46085237,46085237,Taenioides kentalleni,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/gobiidae.dbf,< 200 m,FALSE
21130938,21130938,Thorogobius angolensis,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/gobiidae.dbf,< 200 m,FALSE
198669,198669,Thorogobius ephippiatus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/gobiidae.dbf,< 200 m,FALSE
194891,194891,Thorogobius macrolepis,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/gobiidae.dbf,< 200 m,FALSE
21130959,21130959,Thorogobius rofeni,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/gobiidae.dbf,deep oceanic,FALSE
185903,185903,Tigrigobius dilepis,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/gobiidae.dbf,unknown,FALSE
185904,185904,Tigrigobius gemmatus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/gobiidae.dbf,unknown,FALSE
68309114,68309114,Tigrigobius harveyi,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/gobiidae.dbf,unknown,FALSE
185982,185982,Tigrigobius macrodon,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/gobiidae.dbf,< 20 m,FALSE
185981,185981,Tigrigobius multifasciatus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/gobiidae.dbf,< 20 m,FALSE
185906,185906,Tigrigobius pallens,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/gobiidae.dbf,unknown,FALSE
185905,185905,Tigrigobius redimiculus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/gobiidae.dbf,unknown,FALSE
185983,185983,Tigrigobius saucrus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/gobiidae.dbf,unknown,FALSE
185902,185902,Tigrigobius zebrellus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/gobiidae.dbf,< 200 m,FALSE
154746,154746,Trimma fraena,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/gobiidae.dbf,< 200 m,FALSE
21130979,21130979,Vanneaugobius canariensis,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/gobiidae.dbf,< 200 m,FALSE
18161514,18161514,Vanneaugobius pruvoti,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/gobiidae.dbf,200 m +,FALSE
185949,185949,Varicus imswe,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/gobiidae.dbf,unknown,FALSE
185909,185909,Varicus marilynae,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/gobiidae.dbf,< 200 m,FALSE
185911,185911,Vomerogobius flavus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/gobiidae.dbf,unknown,FALSE
21131347,21131347,Wheelerigobius maltzani,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/gobiidae.dbf,< 200 m,FALSE
21131356,21131356,Wheelerigobius wirtzi,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/gobiidae.dbf,< 200 m,FALSE
186090,186090,Yongeichthys nebulosus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/gobiidae.dbf,< 200 m,FALSE
181933,181933,Yongeichthys thomasi,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/gobiidae.dbf,< 200 m,FALSE
194893,194893,Zebrus zebrus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/gobiidae.dbf,< 200 m,FALSE
23259,23259,Zosterisessor ophiocephalus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/gobiidae.dbf,< 200 m,FALSE
68325526,68325526,Acentrogobius caninus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/gobiidae.dbf,< 200 m,FALSE
68326478,68326478,Amblyeleotris japonica,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/gobiidae.dbf,< 200 m,FALSE
193238,193238,Amblyeleotris wheeleri,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/gobiidae.dbf,< 200 m,FALSE
193082,193082,Amblygobius sphynx,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/gobiidae.dbf,< 200 m,FALSE
68326585,68326585,Ancistrogobius yanoi,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/gobiidae.dbf,< 200 m,FALSE
68326872,68326872,Arcygobius baliurus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/gobiidae.dbf,< 200 m,FALSE
68327714,68327714,Arenigobius leftwichi,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/gobiidae.dbf,< 200 m,FALSE
193e3,193e3,Asterropteryx ensifera,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/gobiidae.dbf,< 200 m,FALSE
193467,193467,Asterropteryx senoui,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/gobiidae.dbf,< 200 m,FALSE
193227,193227,Asterropteryx spinosa,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/gobiidae.dbf,< 200 m,FALSE
68328081,68328081,Austrolethops wardi,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/gobiidae.dbf,< 200 m,FALSE
196325,196325,Awaous melanocephalus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/gobiidae.dbf,< 200 m,FALSE
192998,192998,Bryaninops erythrops,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/gobiidae.dbf,< 200 m,FALSE
68328401,68328401,Bryaninops isis,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/gobiidae.dbf,< 200 m,FALSE
192996,192996,Bryaninops loki,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/gobiidae.dbf,< 200 m,FALSE
193091,193091,Bryaninops ridens,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/gobiidae.dbf,< 200 m,FALSE
193251,193251,Bryaninops tigris,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/gobiidae.dbf,< 200 m,FALSE
193093,193093,Bryaninops yongei,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/gobiidae.dbf,< 200 m,FALSE
68328587,68328587,Cabillus lacertops,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/gobiidae.dbf,< 200 m,FALSE
193221,193221,Cabillus tongarevae,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/gobiidae.dbf,< 200 m,FALSE
193003,193003,Cryptocentrus caeruleomaculatus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/gobiidae.dbf,< 200 m,FALSE
193248,193248,Cryptocentrus maudae,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/gobiidae.dbf,< 200 m,FALSE
193206,193206,Cryptocentrus strigilliceps,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/gobiidae.dbf,< 200 m,FALSE
193002,193002,Ctenogobiops aurocingulus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/gobiidae.dbf,< 200 m,FALSE
68329253,68329253,Ctenogobiops crocineus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/gobiidae.dbf,< 200 m,FALSE
193244,193244,Ctenogobiops feroculus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/gobiidae.dbf,< 200 m,FALSE
193114,193114,Ctenogobiops maculosus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/gobiidae.dbf,< 200 m,FALSE
193226,193226,Discordipinna griessingeri,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/gobiidae.dbf,< 200 m,FALSE
193108,193108,Eviota afelei,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/gobiidae.dbf,< 200 m,FALSE
47402970,47402970,Eviota atriventris,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/gobiidae.dbf,< 200 m,FALSE
192987,192987,Eviota bifasciata,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/gobiidae.dbf,< 200 m,FALSE
193027,193027,Eviota cometa,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/gobiidae.dbf,< 200 m,FALSE
68329324,68329324,Eviota deminuta,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/gobiidae.dbf,< 200 m,FALSE
193215,193215,Eviota disrupta,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/gobiidae.dbf,< 200 m,FALSE
193139,193139,Eviota distigma,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/gobiidae.dbf,< 200 m,FALSE
68329463,68329463,Eviota dorsimaculata,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/gobiidae.dbf,< 200 m,FALSE
47269831,47269831,Eviota dorsogilva,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/gobiidae.dbf,< 200 m,FALSE
47402974,47402974,Eviota fallax,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/gobiidae.dbf,< 200 m,FALSE
193131,193131,Eviota fasciola,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/gobiidae.dbf,< 200 m,FALSE
193011,193011,Eviota herrei,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/gobiidae.dbf,unknown,FALSE
68329587,68329587,Eviota hinanoae,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/gobiidae.dbf,< 200 m,FALSE
193107,193107,Eviota infulata,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/gobiidae.dbf,< 200 m,FALSE
47402978,47402978,Eviota jewettae,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/gobiidae.dbf,< 200 m,FALSE
193152,193152,Eviota lachdeberei,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/gobiidae.dbf,< 200 m,FALSE
68329725,68329725,Eviota lacrimae,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/gobiidae.dbf,< 200 m,FALSE
68329804,68329804,Eviota lacrimosa,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/gobiidae.dbf,< 200 m,FALSE
193235,193235,Eviota latifasciata,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/gobiidae.dbf,< 200 m,FALSE
193237,193237,Eviota melasma,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/gobiidae.dbf,< 200 m,FALSE
193228,193228,Eviota monostigma,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/gobiidae.dbf,< 200 m,FALSE
193245,193245,Eviota nebulosa,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/gobiidae.dbf,< 200 m,FALSE
68329897,68329897,Eviota occasa,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/gobiidae.dbf,< 200 m,FALSE
192997,192997,Eviota pellucida,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/gobiidae.dbf,< 200 m,FALSE
47403067,47403067,Eviota pinocchioi,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/gobiidae.dbf,< 200 m,FALSE
68329954,68329954,Eviota piperata,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/gobiidae.dbf,< 200 m,FALSE
193060,193060,Eviota prasina,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/gobiidae.dbf,unknown,FALSE
193159,193159,Eviota prasites,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/gobiidae.dbf,< 200 m,FALSE
193035,193035,Eviota punctulata,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/gobiidae.dbf,< 200 m,FALSE
193025,193025,Eviota queenslandica,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/gobiidae.dbf,< 200 m,FALSE
193187,193187,Eviota rubra,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/gobiidae.dbf,unknown,FALSE
193175,193175,Eviota saipanensis,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/gobiidae.dbf,< 200 m,FALSE
193471,193471,Eviota shimadai,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/gobiidae.dbf,< 200 m,FALSE
193078,193078,Eviota sigillata,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/gobiidae.dbf,< 200 m,FALSE
193130,193130,Eviota smaragdus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/gobiidae.dbf,< 200 m,FALSE
193246,193246,Eviota sparsa,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/gobiidae.dbf,< 200 m,FALSE
193472,193472,Eviota winterbottomi,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/gobiidae.dbf,< 200 m,FALSE
193076,193076,Eviota zebrina,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/gobiidae.dbf,< 200 m,FALSE
193123,193123,Eviota zonura,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/gobiidae.dbf,< 200 m,FALSE
193073,193073,Exyrias belissimus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/gobiidae.dbf,< 200 m,FALSE
68330082,68330082,Exyrias ferrarisi,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/gobiidae.dbf,< 200 m,FALSE
193223,193223,Feia nympha,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/gobiidae.dbf,< 200 m,FALSE
193160,193160,Fusigobius duospilus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/gobiidae.dbf,< 200 m,FALSE
193230,193230,Fusigobius humeralis,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/gobiidae.dbf,< 200 m,FALSE
193128,193128,Fusigobius maximus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/gobiidae.dbf,< 200 m,FALSE
193167,193167,Fusigobius neophytus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/gobiidae.dbf,< 200 m,FALSE
193062,193062,Fusigobius pallidus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/gobiidae.dbf,< 200 m,FALSE
68330332,68330332,Gladiogobius brevispinis,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/gobiidae.dbf,< 200 m,FALSE
95984916,95984916,Gnatholepis knighti,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/gobiidae.dbf,< 200 m,FALSE
68330520,68330520,Gnatholepis ophthalmotaenia,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/gobiidae.dbf,< 200 m,FALSE
193037,193037,Gobiopsis exigua,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/gobiidae.dbf,< 200 m,FALSE
193074,193074,Gobiopsis quinquecincta,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/gobiidae.dbf,< 200 m,FALSE
193256,193256,Istigobius spence,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/gobiidae.dbf,< 200 m,FALSE
193242,193242,Kelloggella quindecimfasciata,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/gobiidae.dbf,< 20 m,FALSE
68332344,68332344,Koumansetta hectori,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/gobiidae.dbf,< 200 m,FALSE
68332472,68332472,Koumansetta rainfordi,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/gobiidae.dbf,< 200 m,FALSE
97780868,97780868,Lotilia klausewitzi,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/gobiidae.dbf,< 200 m,FALSE
193188,193188,Luposicya lupus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/gobiidae.dbf,unknown,FALSE
193229,193229,Macrodontogobius wilburi,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/gobiidae.dbf,< 200 m,FALSE
192982,192982,Mahidolia mystacina,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/gobiidae.dbf,< 200 m,FALSE
193143,193143,Oxyurichthys lonchotus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/gobiidae.dbf,< 200 m,FALSE
68332598,68332598,Oxyurichthys microlepis,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/gobiidae.dbf,< 200 m,FALSE
186088,186088,Oxyurichthys ophthalmonema,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/gobiidae.dbf,< 200 m,FALSE
193018,193018,Oxyurichthys takagi,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/gobiidae.dbf,< 20 m,FALSE
167010,167010,Oxyurichthys tentacularis,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/gobiidae.dbf,< 200 m,FALSE
193214,193214,Palutrus pruinosa,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/gobiidae.dbf,unknown,FALSE
193205,193205,Palutrus reticularis,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/gobiidae.dbf,< 200 m,FALSE
193031,193031,Palutrus scapulopunctatus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/gobiidae.dbf,< 200 m,FALSE
193150,193150,Paragobiodon echinocephalus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/gobiidae.dbf,unknown,FALSE
193017,193017,Paragobiodon lacunicolus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/gobiidae.dbf,unknown,FALSE
193013,193013,Paragobiodon melanosomus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/gobiidae.dbf,unknown,FALSE
193217,193217,Paragobiodon modestus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/gobiidae.dbf,unknown,FALSE
193168,193168,Paragobiodon xanthosomus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/gobiidae.dbf,unknown,FALSE
68332934,68332934,Paratrypauchen microcephalus,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/gobiidae.dbf,< 200 m,FALSE
193087,193087,Pleurosicya australis,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/gobiidae.dbf,< 200 m,FALSE
193163,193163,Pleurosicya bilobata,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/gobiidae.dbf,< 200 m,FALSE
193250,193250,Pleurosicya coerulea,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/gobiidae.dbf,unknown,FALSE
193009,193009,Pleurosicya fringilla,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/gobiidae.dbf,unknown,FALSE
68332983,68332983,Pleurosicya labiata,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/gobiidae.dbf,unknown,FALSE
193028,193028,Pleurosicya micheli,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/gobiidae.dbf,unknown,FALSE
193189,193189,Pleurosicya mossambica,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/gobiidae.dbf,unknown,FALSE
193043,193043,Pleurosicya muscarum,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/gobiidae.dbf,unknown,FALSE
193039,193039,Pleurosicya plicata,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/gobiidae.dbf,< 200 m,FALSE
68333054,68333054,Priolepis akihitoi,1,NA,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/gobiidae.dbf,unknown,FALSE
