loiczid,lat
122854,4.75
123575,4.25
123576,4.25
122855,4.75
122856,4.75
123577,4.25
123578,4.25
122857,4.75
122858,4.75
123579,4.25
123580,4.25
122859,4.75
122860,4.75
122121,5.25
122122,5.25
121401,5.75
121402,5.75
122123,5.25
122124,5.25
121403,5.75
121404,5.75
122125,5.25
122126,5.25
121405,5.75
121406,5.75
122127,5.25
122128,5.25
121407,5.75
121408,5.75
122129,5.25
122130,5.25
121409,5.75
121410,5.75
120681,6.25
120682,6.25
119961,6.75
119962,6.75
120683,6.25
120684,6.25
119963,6.75
119964,6.75
120685,6.25
120686,6.25
119965,6.75
119966,6.75
120687,6.25
120688,6.25
119967,6.75
119968,6.75
120689,6.25
120690,6.25
119969,6.75
119970,6.75
119241,7.25
119242,7.25
118521,7.75
118522,7.75
119243,7.25
119244,7.25
118523,7.75
118524,7.75
119245,7.25
119246,7.25
118525,7.75
118526,7.75
119247,7.25
119248,7.25
118527,7.75
118528,7.75
119249,7.25
119250,7.25
118529,7.75
118530,7.75
117801,8.25
117802,8.25
117081,8.75
117082,8.75
117803,8.25
117804,8.25
117083,8.75
117084,8.75
117805,8.25
117806,8.25
117085,8.75
117086,8.75
117807,8.25
117808,8.25
117087,8.75
117088,8.75
117809,8.25
117810,8.25
117089,8.75
117090,8.75
116361,9.25
116362,9.25
115641,9.75
115642,9.75
116363,9.25
116364,9.25
115643,9.75
115644,9.75
116365,9.25
116366,9.25
115645,9.75
115646,9.75
116367,9.25
116368,9.25
115647,9.75
115648,9.75
116369,9.25
116370,9.25
115649,9.75
115650,9.75
122131,5.25
122132,5.25
121411,5.75
121412,5.75
122133,5.25
122134,5.25
121413,5.75
121414,5.75
122135,5.25
122136,5.25
121415,5.75
121416,5.75
122137,5.25
122138,5.25
121417,5.75
121418,5.75
122139,5.25
122140,5.25
121419,5.75
121420,5.75
120691,6.25
120692,6.25
119971,6.75
119972,6.75
120693,6.25
120694,6.25
119973,6.75
119974,6.75
120695,6.25
120696,6.25
119975,6.75
119976,6.75
120697,6.25
120698,6.25
119977,6.75
119978,6.75
120699,6.25
120700,6.25
119979,6.75
119980,6.75
119251,7.25
119252,7.25
118531,7.75
118532,7.75
119253,7.25
119254,7.25
118533,7.75
118534,7.75
119255,7.25
119256,7.25
118535,7.75
118536,7.75
119257,7.25
119258,7.25
118537,7.75
118538,7.75
119259,7.25
119260,7.25
118539,7.75
118540,7.75
117811,8.25
117812,8.25
117091,8.75
117092,8.75
117813,8.25
117814,8.25
117093,8.75
117094,8.75
117815,8.25
117816,8.25
117095,8.75
117096,8.75
117817,8.25
117818,8.25
117097,8.75
117098,8.75
117819,8.25
117820,8.25
117099,8.75
117100,8.75
116371,9.25
116372,9.25
115651,9.75
115652,9.75
116373,9.25
116374,9.25
115653,9.75
115654,9.75
116375,9.25
116376,9.25
115655,9.75
115656,9.75
116377,9.25
116378,9.25
115657,9.75
115658,9.75
116379,9.25
116380,9.25
115659,9.75
115660,9.75
129341,0.25
129342,0.25
128621,0.75
128622,0.75
129343,0.25
129344,0.25
128623,0.75
128624,0.75
129345,0.25
129346,0.25
128625,0.75
128626,0.75
129347,0.25
129348,0.25
128627,0.75
128628,0.75
129349,0.25
129350,0.25
128629,0.75
128630,0.75
127901,1.25
127902,1.25
127181,1.75
127182,1.75
127903,1.25
127904,1.25
127183,1.75
127184,1.75
127905,1.25
127906,1.25
127185,1.75
127186,1.75
127907,1.25
127908,1.25
127187,1.75
127188,1.75
127909,1.25
127910,1.25
127189,1.75
127190,1.75
126461,2.25
126462,2.25
125741,2.75
125742,2.75
126463,2.25
126464,2.25
125743,2.75
125744,2.75
126465,2.25
126466,2.25
125745,2.75
125746,2.75
126467,2.25
126468,2.25
125747,2.75
125748,2.75
126469,2.25
126470,2.25
125749,2.75
125750,2.75
125021,3.25
125022,3.25
124301,3.75
124302,3.75
125023,3.25
125024,3.25
124303,3.75
124304,3.75
125025,3.25
125026,3.25
124305,3.75
124306,3.75
125027,3.25
125028,3.25
124307,3.75
124308,3.75
125029,3.25
125030,3.25
124309,3.75
124310,3.75
123581,4.25
123582,4.25
122861,4.75
122862,4.75
123583,4.25
123584,4.25
122863,4.75
122864,4.75
123585,4.25
123586,4.25
122865,4.75
122866,4.75
123587,4.25
123588,4.25
122867,4.75
122868,4.75
123589,4.25
123590,4.25
122869,4.75
122870,4.75
129351,0.25
129352,0.25
128631,0.75
128632,0.75
129353,0.25
129354,0.25
128633,0.75
128634,0.75
129355,0.25
129356,0.25
128635,0.75
128636,0.75
129357,0.25
129358,0.25
128637,0.75
128638,0.75
129359,0.25
129360,0.25
128639,0.75
128640,0.75
127911,1.25
127912,1.25
127191,1.75
127192,1.75
127913,1.25
127914,1.25
127193,1.75
127194,1.75
127915,1.25
127916,1.25
127195,1.75
127196,1.75
127917,1.25
127918,1.25
127197,1.75
127198,1.75
127919,1.25
127920,1.25
127199,1.75
127200,1.75
126471,2.25
126472,2.25
125751,2.75
125752,2.75
126473,2.25
126474,2.25
125753,2.75
125754,2.75
126475,2.25
126476,2.25
125755,2.75
125756,2.75
126477,2.25
126478,2.25
125757,2.75
125758,2.75
126479,2.25
126480,2.25
125759,2.75
125760,2.75
125031,3.25
125032,3.25
124311,3.75
124312,3.75
125033,3.25
125034,3.25
124313,3.75
124314,3.75
125035,3.25
125036,3.25
124315,3.75
124316,3.75
125037,3.25
125038,3.25
124317,3.75
124318,3.75
125039,3.25
125040,3.25
124319,3.75
124320,3.75
123591,4.25
123592,4.25
122871,4.75
122872,4.75
123593,4.25
123594,4.25
122873,4.75
122874,4.75
123595,4.25
123596,4.25
122875,4.75
122876,4.75
123597,4.25
123598,4.25
122877,4.75
122878,4.75
123599,4.25
123600,4.25
122879,4.75
122880,4.75
122141,5.25
122142,5.25
121421,5.75
121422,5.75
122143,5.25
122144,5.25
121423,5.75
121424,5.75
122145,5.25
122146,5.25
121425,5.75
121426,5.75
122147,5.25
122148,5.25
121427,5.75
121428,5.75
122149,5.25
122150,5.25
121429,5.75
121430,5.75
120701,6.25
120702,6.25
119981,6.75
119982,6.75
120703,6.25
120704,6.25
119983,6.75
119984,6.75
120705,6.25
120706,6.25
119985,6.75
119986,6.75
120707,6.25
120708,6.25
119987,6.75
119988,6.75
120709,6.25
120710,6.25
119989,6.75
119990,6.75
119261,7.25
119262,7.25
118541,7.75
118542,7.75
119263,7.25
119264,7.25
118543,7.75
118544,7.75
119265,7.25
119266,7.25
118545,7.75
118546,7.75
119267,7.25
119268,7.25
118547,7.75
118548,7.75
119269,7.25
119270,7.25
118549,7.75
118550,7.75
117821,8.25
117822,8.25
117101,8.75
117102,8.75
117823,8.25
117824,8.25
117103,8.75
117104,8.75
117825,8.25
117826,8.25
117105,8.75
117106,8.75
117827,8.25
117828,8.25
117107,8.75
117108,8.75
117829,8.25
117830,8.25
117109,8.75
117110,8.75
116381,9.25
116382,9.25
115661,9.75
115662,9.75
116383,9.25
116384,9.25
115663,9.75
115664,9.75
116385,9.25
116386,9.25
115665,9.75
115666,9.75
116387,9.25
116388,9.25
115667,9.75
115668,9.75
116389,9.25
116390,9.25
115669,9.75
115670,9.75
122151,5.25
122152,5.25
121431,5.75
121432,5.75
122153,5.25
122154,5.25
121433,5.75
121434,5.75
122155,5.25
122156,5.25
121435,5.75
121436,5.75
122157,5.25
122158,5.25
121437,5.75
121438,5.75
122159,5.25
122160,5.25
121439,5.75
121440,5.75
120711,6.25
120712,6.25
119991,6.75
119992,6.75
120713,6.25
120714,6.25
119993,6.75
119994,6.75
120715,6.25
120716,6.25
119995,6.75
119996,6.75
120717,6.25
120718,6.25
119997,6.75
119998,6.75
120719,6.25
120720,6.25
119999,6.75
120000,6.75
119271,7.25
119272,7.25
118551,7.75
118552,7.75
119273,7.25
119274,7.25
118553,7.75
118554,7.75
119275,7.25
119276,7.25
118555,7.75
118556,7.75
119277,7.25
119278,7.25
118557,7.75
118558,7.75
119279,7.25
119280,7.25
118559,7.75
118560,7.75
117831,8.25
117832,8.25
117111,8.75
117112,8.75
117833,8.25
117834,8.25
117113,8.75
117114,8.75
117835,8.25
117836,8.25
117115,8.75
117116,8.75
117837,8.25
117838,8.25
117117,8.75
117118,8.75
117839,8.25
117840,8.25
117119,8.75
117120,8.75
116391,9.25
116392,9.25
115671,9.75
115672,9.75
116393,9.25
116394,9.25
115673,9.75
115674,9.75
116395,9.25
116396,9.25
115675,9.75
115676,9.75
116397,9.25
116398,9.25
115677,9.75
115678,9.75
116399,9.25
116400,9.25
115679,9.75
115680,9.75
129361,0.25
129362,0.25
128641,0.75
128642,0.75
129363,0.25
129364,0.25
128643,0.75
128644,0.75
129365,0.25
129366,0.25
128645,0.75
128646,0.75
129367,0.25
129368,0.25
128647,0.75
128648,0.75
129369,0.25
129370,0.25
128649,0.75
128650,0.75
127921,1.25
127922,1.25
127201,1.75
127202,1.75
127923,1.25
127924,1.25
127203,1.75
127204,1.75
127925,1.25
127926,1.25
127205,1.75
127206,1.75
127927,1.25
127928,1.25
127207,1.75
127208,1.75
127929,1.25
127930,1.25
127209,1.75
127210,1.75
126481,2.25
126482,2.25
125761,2.75
125762,2.75
126483,2.25
126484,2.25
125763,2.75
125764,2.75
126485,2.25
126486,2.25
125765,2.75
125766,2.75
126487,2.25
126488,2.25
125767,2.75
125768,2.75
126489,2.25
126490,2.25
125769,2.75
125770,2.75
125041,3.25
125042,3.25
124321,3.75
124322,3.75
125043,3.25
125044,3.25
124323,3.75
124324,3.75
125045,3.25
125046,3.25
124325,3.75
124326,3.75
125047,3.25
125048,3.25
124327,3.75
124328,3.75
125049,3.25
125050,3.25
124329,3.75
124330,3.75
123601,4.25
123602,4.25
122881,4.75
122882,4.75
123603,4.25
123604,4.25
122883,4.75
122884,4.75
123605,4.25
123606,4.25
122885,4.75
122886,4.75
123607,4.25
123608,4.25
122887,4.75
122888,4.75
123609,4.25
123610,4.25
122889,4.75
122890,4.75
129371,0.25
129372,0.25
128651,0.75
128652,0.75
129373,0.25
129374,0.25
128653,0.75
128654,0.75
129375,0.25
129376,0.25
128655,0.75
128656,0.75
129377,0.25
129378,0.25
128657,0.75
128658,0.75
129379,0.25
129380,0.25
128659,0.75
128660,0.75
127931,1.25
127932,1.25
127211,1.75
127212,1.75
127933,1.25
127934,1.25
127213,1.75
127214,1.75
127935,1.25
127936,1.25
127215,1.75
127216,1.75
127937,1.25
127938,1.25
127217,1.75
127218,1.75
127939,1.25
127940,1.25
127219,1.75
127220,1.75
126491,2.25
126492,2.25
125771,2.75
125772,2.75
126493,2.25
126494,2.25
125773,2.75
125774,2.75
126495,2.25
126496,2.25
125775,2.75
125776,2.75
126497,2.25
126498,2.25
125777,2.75
125778,2.75
126499,2.25
126500,2.25
125779,2.75
125780,2.75
125051,3.25
125052,3.25
124331,3.75
124332,3.75
125053,3.25
125054,3.25
124333,3.75
124334,3.75
125055,3.25
125056,3.25
124335,3.75
124336,3.75
125057,3.25
125058,3.25
124337,3.75
124338,3.75
125059,3.25
125060,3.25
124339,3.75
124340,3.75
123611,4.25
123612,4.25
122891,4.75
122892,4.75
123613,4.25
123614,4.25
122893,4.75
122894,4.75
123615,4.25
123616,4.25
122895,4.75
122896,4.75
123617,4.25
123618,4.25
122897,4.75
122898,4.75
123619,4.25
123620,4.25
122899,4.75
122900,4.75
122161,5.25
122162,5.25
121441,5.75
121442,5.75
122163,5.25
122164,5.25
121443,5.75
121444,5.75
122165,5.25
122166,5.25
121445,5.75
121446,5.75
122167,5.25
122168,5.25
121447,5.75
121448,5.75
122169,5.25
122170,5.25
121449,5.75
121450,5.75
120721,6.25
120722,6.25
120001,6.75
120002,6.75
120723,6.25
120724,6.25
120003,6.75
120004,6.75
120725,6.25
120726,6.25
120005,6.75
120006,6.75
120727,6.25
120728,6.25
120007,6.75
120008,6.75
120729,6.25
120730,6.25
120009,6.75
120010,6.75
119281,7.25
119282,7.25
118561,7.75
118562,7.75
119283,7.25
119284,7.25
118563,7.75
118564,7.75
119285,7.25
119286,7.25
118565,7.75
118566,7.75
119287,7.25
119288,7.25
118567,7.75
118568,7.75
119289,7.25
119290,7.25
118569,7.75
118570,7.75
117841,8.25
117842,8.25
117121,8.75
117122,8.75
117843,8.25
117844,8.25
117123,8.75
117124,8.75
117845,8.25
117846,8.25
117125,8.75
117126,8.75
117847,8.25
117848,8.25
117127,8.75
117128,8.75
117849,8.25
117850,8.25
117129,8.75
117130,8.75
116401,9.25
116402,9.25
115681,9.75
115682,9.75
116403,9.25
116404,9.25
115683,9.75
115684,9.75
116405,9.25
116406,9.25
115685,9.75
115686,9.75
116407,9.25
116408,9.25
115687,9.75
115688,9.75
116409,9.25
116410,9.25
115689,9.75
115690,9.75
122171,5.25
122172,5.25
121451,5.75
121452,5.75
122173,5.25
122174,5.25
121453,5.75
121454,5.75
122175,5.25
122176,5.25
121455,5.75
121456,5.75
122177,5.25
122178,5.25
121457,5.75
121458,5.75
122179,5.25
122180,5.25
121459,5.75
121460,5.75
120731,6.25
120732,6.25
120011,6.75
120012,6.75
120733,6.25
120734,6.25
120013,6.75
120014,6.75
120735,6.25
120736,6.25
120015,6.75
120016,6.75
120737,6.25
120738,6.25
120017,6.75
120018,6.75
120739,6.25
120740,6.25
120019,6.75
120020,6.75
119291,7.25
119292,7.25
118571,7.75
118572,7.75
119293,7.25
119294,7.25
118573,7.75
118574,7.75
119295,7.25
119296,7.25
118575,7.75
118576,7.75
119297,7.25
119298,7.25
118577,7.75
118578,7.75
119299,7.25
119300,7.25
118579,7.75
118580,7.75
117851,8.25
117852,8.25
117131,8.75
117132,8.75
117853,8.25
117854,8.25
117133,8.75
117134,8.75
117855,8.25
117856,8.25
117135,8.75
117136,8.75
117857,8.25
117858,8.25
117137,8.75
117138,8.75
117859,8.25
117860,8.25
117139,8.75
117140,8.75
116411,9.25
116412,9.25
115691,9.75
115692,9.75
116413,9.25
116414,9.25
115693,9.75
115694,9.75
116415,9.25
116416,9.25
115695,9.75
115696,9.75
116417,9.25
116418,9.25
115697,9.75
115698,9.75
116419,9.25
116420,9.25
115699,9.75
115700,9.75
129381,0.25
129382,0.25
128661,0.75
128662,0.75
129383,0.25
129384,0.25
128663,0.75
128664,0.75
129385,0.25
129386,0.25
128665,0.75
128666,0.75
129387,0.25
129388,0.25
128667,0.75
128668,0.75
129389,0.25
129390,0.25
128669,0.75
128670,0.75
127941,1.25
127942,1.25
127221,1.75
127222,1.75
127943,1.25
127944,1.25
127223,1.75
127224,1.75
127945,1.25
127946,1.25
127225,1.75
127226,1.75
127947,1.25
127948,1.25
127227,1.75
127228,1.75
127949,1.25
127950,1.25
127229,1.75
127230,1.75
126501,2.25
126502,2.25
125781,2.75
125782,2.75
126503,2.25
126504,2.25
125783,2.75
125784,2.75
126505,2.25
126506,2.25
125785,2.75
125786,2.75
126507,2.25
126508,2.25
125787,2.75
125788,2.75
126509,2.25
126510,2.25
125789,2.75
125790,2.75
125061,3.25
125062,3.25
124341,3.75
124342,3.75
125063,3.25
125064,3.25
124343,3.75
124344,3.75
125065,3.25
125066,3.25
124345,3.75
124346,3.75
125067,3.25
125068,3.25
124347,3.75
124348,3.75
125069,3.25
125070,3.25
124349,3.75
124350,3.75
123621,4.25
123622,4.25
122901,4.75
122902,4.75
123623,4.25
123624,4.25
122903,4.75
122904,4.75
123625,4.25
123626,4.25
122905,4.75
122906,4.75
123627,4.25
123628,4.25
122907,4.75
122908,4.75
123629,4.25
123630,4.25
122909,4.75
122910,4.75
129391,0.25
129392,0.25
128671,0.75
128672,0.75
129393,0.25
129394,0.25
128673,0.75
128674,0.75
129395,0.25
129396,0.25
128675,0.75
128676,0.75
129397,0.25
129398,0.25
128677,0.75
128678,0.75
129399,0.25
129400,0.25
128679,0.75
128680,0.75
127951,1.25
127952,1.25
127231,1.75
127232,1.75
127953,1.25
127954,1.25
127233,1.75
127234,1.75
127955,1.25
127956,1.25
127235,1.75
127236,1.75
127957,1.25
127958,1.25
127237,1.75
127238,1.75
127959,1.25
127960,1.25
127239,1.75
127240,1.75
126511,2.25
126512,2.25
125791,2.75
125792,2.75
126513,2.25
126514,2.25
125793,2.75
125794,2.75
126515,2.25
126516,2.25
125795,2.75
125796,2.75
126517,2.25
126518,2.25
125797,2.75
125798,2.75
126519,2.25
126520,2.25
125799,2.75
125800,2.75
125071,3.25
125072,3.25
124351,3.75
124352,3.75
125073,3.25
125074,3.25
124353,3.75
124354,3.75
125075,3.25
125076,3.25
124355,3.75
124356,3.75
125077,3.25
125078,3.25
124357,3.75
124358,3.75
125079,3.25
125080,3.25
124359,3.75
124360,3.75
123631,4.25
123632,4.25
122911,4.75
122912,4.75
123633,4.25
123634,4.25
122913,4.75
122914,4.75
123635,4.25
123636,4.25
122915,4.75
122916,4.75
123637,4.25
123638,4.25
122917,4.75
122918,4.75
123639,4.25
123640,4.25
122919,4.75
122920,4.75
122181,5.25
122182,5.25
121461,5.75
121462,5.75
122183,5.25
122184,5.25
121463,5.75
121464,5.75
122185,5.25
122186,5.25
121465,5.75
121466,5.75
122187,5.25
122188,5.25
121467,5.75
121468,5.75
122189,5.25
122190,5.25
121469,5.75
121470,5.75
120741,6.25
120742,6.25
120021,6.75
120022,6.75
120743,6.25
120744,6.25
120023,6.75
120024,6.75
120745,6.25
120746,6.25
120025,6.75
120026,6.75
120747,6.25
120748,6.25
120027,6.75
120028,6.75
120749,6.25
120750,6.25
120029,6.75
120030,6.75
119301,7.25
119302,7.25
118581,7.75
118582,7.75
119303,7.25
119304,7.25
118583,7.75
118584,7.75
119305,7.25
119306,7.25
118585,7.75
118586,7.75
119307,7.25
119308,7.25
118587,7.75
118588,7.75
119309,7.25
119310,7.25
118589,7.75
118590,7.75
117861,8.25
117862,8.25
117141,8.75
117142,8.75
117863,8.25
117864,8.25
117143,8.75
117144,8.75
117865,8.25
117866,8.25
117145,8.75
117146,8.75
117867,8.25
117868,8.25
117147,8.75
117148,8.75
117869,8.25
117870,8.25
117149,8.75
117150,8.75
116421,9.25
116422,9.25
115701,9.75
115702,9.75
116423,9.25
116424,9.25
115703,9.75
115704,9.75
116425,9.25
116426,9.25
115705,9.75
115706,9.75
116427,9.25
116428,9.25
115707,9.75
115708,9.75
116429,9.25
116430,9.25
115709,9.75
115710,9.75
122191,5.25
122192,5.25
121471,5.75
121472,5.75
122193,5.25
122194,5.25
121473,5.75
121474,5.75
122195,5.25
122196,5.25
121475,5.75
121476,5.75
122197,5.25
122198,5.25
121477,5.75
121478,5.75
122199,5.25
122200,5.25
121479,5.75
121480,5.75
120751,6.25
120752,6.25
120031,6.75
120032,6.75
120753,6.25
120754,6.25
120033,6.75
120034,6.75
120755,6.25
120756,6.25
120035,6.75
120036,6.75
120757,6.25
120758,6.25
120037,6.75
120038,6.75
120759,6.25
120760,6.25
120039,6.75
120040,6.75
119311,7.25
119312,7.25
118591,7.75
118592,7.75
119313,7.25
119314,7.25
118593,7.75
118594,7.75
119315,7.25
119316,7.25
118595,7.75
118596,7.75
119317,7.25
119318,7.25
118597,7.75
118598,7.75
119319,7.25
119320,7.25
118599,7.75
118600,7.75
117871,8.25
117872,8.25
117151,8.75
117152,8.75
117873,8.25
117874,8.25
117153,8.75
117154,8.75
117875,8.25
117876,8.25
117155,8.75
117156,8.75
117877,8.25
117878,8.25
117157,8.75
117158,8.75
117879,8.25
117880,8.25
117159,8.75
117160,8.75
116431,9.25
116432,9.25
115711,9.75
115712,9.75
116433,9.25
116434,9.25
115713,9.75
115714,9.75
116435,9.25
116436,9.25
115715,9.75
115716,9.75
116437,9.25
116438,9.25
115717,9.75
115718,9.75
116439,9.25
116440,9.25
115719,9.75
115720,9.75
129401,0.25
129402,0.25
128681,0.75
128682,0.75
129403,0.25
129404,0.25
128683,0.75
128684,0.75
129405,0.25
129406,0.25
128685,0.75
128686,0.75
129407,0.25
129408,0.25
128687,0.75
128688,0.75
129409,0.25
129410,0.25
128689,0.75
128690,0.75
127961,1.25
127962,1.25
127241,1.75
127242,1.75
127963,1.25
127964,1.25
127243,1.75
127244,1.75
127965,1.25
127966,1.25
127245,1.75
127246,1.75
127967,1.25
127968,1.25
127247,1.75
127248,1.75
127969,1.25
127970,1.25
127249,1.75
127250,1.75
126521,2.25
126522,2.25
125801,2.75
125802,2.75
126523,2.25
126524,2.25
125803,2.75
125804,2.75
126525,2.25
126526,2.25
125805,2.75
125806,2.75
126527,2.25
126528,2.25
125807,2.75
125808,2.75
126529,2.25
126530,2.25
125809,2.75
125810,2.75
125081,3.25
125082,3.25
124361,3.75
124362,3.75
125083,3.25
125084,3.25
124363,3.75
124364,3.75
125085,3.25
125086,3.25
124365,3.75
124366,3.75
125087,3.25
125088,3.25
124367,3.75
124368,3.75
125089,3.25
125090,3.25
124369,3.75
124370,3.75
123641,4.25
123642,4.25
122921,4.75
122922,4.75
123643,4.25
123644,4.25
122923,4.75
122924,4.75
123645,4.25
123646,4.25
122925,4.75
122926,4.75
123647,4.25
123648,4.25
122927,4.75
122928,4.75
123649,4.25
123650,4.25
122929,4.75
122930,4.75
129411,0.25
129412,0.25
128691,0.75
128692,0.75
129413,0.25
129414,0.25
128693,0.75
128694,0.75
129415,0.25
129416,0.25
128695,0.75
128696,0.75
129417,0.25
129418,0.25
128697,0.75
128698,0.75
129419,0.25
129420,0.25
128699,0.75
128700,0.75
127971,1.25
127972,1.25
127251,1.75
127252,1.75
127973,1.25
127974,1.25
127253,1.75
127254,1.75
127975,1.25
127976,1.25
127255,1.75
127256,1.75
127977,1.25
127978,1.25
127257,1.75
127258,1.75
127979,1.25
127980,1.25
127259,1.75
127260,1.75
126531,2.25
126532,2.25
125811,2.75
125812,2.75
126533,2.25
126534,2.25
125813,2.75
125814,2.75
126535,2.25
126536,2.25
125815,2.75
125816,2.75
126537,2.25
126538,2.25
125817,2.75
125818,2.75
126539,2.25
126540,2.25
125819,2.75
125820,2.75
125091,3.25
125092,3.25
124371,3.75
124372,3.75
125093,3.25
125094,3.25
124373,3.75
124374,3.75
125095,3.25
125096,3.25
124375,3.75
124376,3.75
125097,3.25
125098,3.25
124377,3.75
124378,3.75
125099,3.25
125100,3.25
124379,3.75
124380,3.75
123651,4.25
123652,4.25
122931,4.75
122932,4.75
123653,4.25
123654,4.25
122933,4.75
122934,4.75
123655,4.25
123656,4.25
122935,4.75
122936,4.75
123657,4.25
123658,4.25
122937,4.75
122938,4.75
123659,4.25
123660,4.25
122939,4.75
122940,4.75
122201,5.25
122202,5.25
121481,5.75
121482,5.75
122203,5.25
122204,5.25
121483,5.75
121484,5.75
122205,5.25
122206,5.25
121485,5.75
121486,5.75
122207,5.25
122208,5.25
121487,5.75
121488,5.75
122209,5.25
122210,5.25
121489,5.75
121490,5.75
120761,6.25
120762,6.25
120041,6.75
120042,6.75
120763,6.25
120764,6.25
120043,6.75
120044,6.75
120765,6.25
120766,6.25
120045,6.75
120046,6.75
120767,6.25
120768,6.25
120047,6.75
120048,6.75
120769,6.25
120770,6.25
120049,6.75
120050,6.75
119321,7.25
119322,7.25
118601,7.75
118602,7.75
119323,7.25
119324,7.25
118603,7.75
118604,7.75
119325,7.25
119326,7.25
118605,7.75
118606,7.75
119327,7.25
119328,7.25
118607,7.75
118608,7.75
119329,7.25
119330,7.25
118609,7.75
118610,7.75
117881,8.25
117882,8.25
117161,8.75
117162,8.75
117883,8.25
117884,8.25
117163,8.75
117164,8.75
117885,8.25
117886,8.25
117165,8.75
117166,8.75
117887,8.25
117888,8.25
117167,8.75
117168,8.75
117889,8.25
117890,8.25
117169,8.75
117170,8.75
116441,9.25
116442,9.25
115721,9.75
115722,9.75
116443,9.25
116444,9.25
115723,9.75
115724,9.75
116445,9.25
116446,9.25
115725,9.75
115726,9.75
116447,9.25
116448,9.25
115727,9.75
115728,9.75
116449,9.25
116450,9.25
115729,9.75
115730,9.75
122211,5.25
122212,5.25
121491,5.75
121492,5.75
122213,5.25
122214,5.25
121493,5.75
121494,5.75
122215,5.25
122216,5.25
121495,5.75
121496,5.75
122217,5.25
122218,5.25
121497,5.75
121498,5.75
122219,5.25
122220,5.25
121499,5.75
121500,5.75
120771,6.25
120772,6.25
120051,6.75
120052,6.75
120773,6.25
120774,6.25
120053,6.75
120054,6.75
120775,6.25
120776,6.25
120055,6.75
120056,6.75
120777,6.25
120778,6.25
120057,6.75
120058,6.75
120779,6.25
120780,6.25
