iucn_sid,sciname,lme_id,cat_score,cat_current,rgns,cat_score_global
22693336,Arenaria interpres,23,0,LC,europe,0
22693336,Arenaria interpres,24,0,LC,europe,0
22693336,Arenaria interpres,25,0,LC,europe,0
22693336,Arenaria interpres,26,0,LC,europe,0
22693336,Arenaria interpres,59,0,LC,europe,0
22693363,Calidris canutus,20,0,LC,europe,0.2
22693363,Calidris canutus,21,0,LC,europe,0.2
22693363,Calidris canutus,22,0,LC,europe,0.2
22693363,Calidris canutus,23,0,LC,europe,0.2
22693363,Calidris canutus,24,0,LC,europe,0.2
22693363,Calidris canutus,25,0,LC,europe,0.2
22693363,Calidris canutus,26,0,LC,europe,0.2
22693363,Calidris canutus,59,0,LC,europe,0.2
22693369,Calidris alba,20,0,LC,europe,0
22693369,Calidris alba,21,0,LC,europe,0
22693369,Calidris alba,22,0,LC,europe,0
22693369,Calidris alba,23,0,LC,europe,0
22693369,Calidris alba,24,0,LC,europe,0
22693369,Calidris alba,25,0,LC,europe,0
22693369,Calidris alba,26,0,LC,europe,0
22693369,Calidris alba,59,0,LC,europe,0
22693379,Calidris minuta,20,0,LC,europe,0
22693379,Calidris minuta,21,0,LC,europe,0
22693379,Calidris minuta,22,0,LC,europe,0
22693379,Calidris minuta,23,0,LC,europe,0
22693379,Calidris minuta,24,0,LC,europe,0
22693379,Calidris minuta,25,0,LC,europe,0
22693379,Calidris minuta,26,0,LC,europe,0
22693379,Calidris minuta,59,0,LC,europe,0
22693388,Calidris temminckii,20,0,LC,europe,0
22693388,Calidris temminckii,21,0,LC,europe,0
22693388,Calidris temminckii,22,0,LC,europe,0
22693388,Calidris temminckii,23,0,LC,europe,0
22693388,Calidris temminckii,24,0,LC,europe,0
22693388,Calidris temminckii,25,0,LC,europe,0
22693388,Calidris temminckii,26,0,LC,europe,0
22693388,Calidris temminckii,59,0,LC,europe,0
22693404,Calidris bairdii,20,0,LC,europe,0
22693404,Calidris bairdii,21,0,LC,europe,0
22693404,Calidris bairdii,22,0,LC,europe,0
22693404,Calidris bairdii,23,0,LC,europe,0
22693404,Calidris bairdii,24,0,LC,europe,0
22693404,Calidris bairdii,25,0,LC,europe,0
22693404,Calidris bairdii,26,0,LC,europe,0
22693404,Calidris bairdii,59,0,LC,europe,0
22693420,Calidris maritima,20,0,LC,europe,0
22693420,Calidris maritima,21,0,LC,europe,0
22693420,Calidris maritima,22,0,LC,europe,0
22693420,Calidris maritima,23,0,LC,europe,0
22693420,Calidris maritima,24,0,LC,europe,0
22693420,Calidris maritima,25,0,LC,europe,0
22693420,Calidris maritima,26,0,LC,europe,0
22693420,Calidris maritima,59,0,LC,europe,0
22693427,Calidris alpina,20,0,LC,europe,0
22693427,Calidris alpina,21,0,LC,europe,0
22693427,Calidris alpina,22,0,LC,europe,0
22693427,Calidris alpina,23,0,LC,europe,0
22693427,Calidris alpina,24,0,LC,europe,0
22693427,Calidris alpina,25,0,LC,europe,0
22693427,Calidris alpina,26,0,LC,europe,0
22693427,Calidris alpina,59,0,LC,europe,0
22693431,Calidris ferruginea,20,0.4,VU,europe,0.2
22693431,Calidris ferruginea,21,0.4,VU,europe,0.2
22693431,Calidris ferruginea,22,0.4,VU,europe,0.2
22693431,Calidris ferruginea,23,0.4,VU,europe,0.2
22693431,Calidris ferruginea,24,0.4,VU,europe,0.2
22693431,Calidris ferruginea,25,0.4,VU,europe,0.2
22693431,Calidris ferruginea,26,0.4,VU,europe,0.2
22693431,Calidris ferruginea,59,0.4,VU,europe,0.2
22693464,Calidris falcinellus,20,0,LC,europe,0
22693464,Calidris falcinellus,21,0,LC,europe,0
22693464,Calidris falcinellus,22,0,LC,europe,0
22693464,Calidris falcinellus,23,0,LC,europe,0
22693464,Calidris falcinellus,24,0,LC,europe,0
22693464,Calidris falcinellus,25,0,LC,europe,0
22693464,Calidris falcinellus,26,0,LC,europe,0
22693464,Calidris falcinellus,59,0,LC,europe,0
22693468,Calidris pugnax,20,0,LC,europe,0
22693468,Calidris pugnax,21,0,LC,europe,0
22693468,Calidris pugnax,22,0,LC,europe,0
22693468,Calidris pugnax,23,0,LC,europe,0
22693468,Calidris pugnax,24,0,LC,europe,0
22693468,Calidris pugnax,25,0,LC,europe,0
22693468,Calidris pugnax,26,0,LC,europe,0
22693468,Calidris pugnax,59,0,LC,europe,0
22693490,Phalaropus lobatus,20,0,LC,europe,0
22693490,Phalaropus lobatus,21,0,LC,europe,0
22693490,Phalaropus lobatus,22,0,LC,europe,0
22693490,Phalaropus lobatus,23,0,LC,europe,0
22693490,Phalaropus lobatus,24,0,LC,europe,0
22693490,Phalaropus lobatus,25,0,LC,europe,0
22693490,Phalaropus lobatus,26,0,LC,europe,0
22693490,Phalaropus lobatus,59,0,LC,europe,0
22693494,Phalaropus fulicarius,20,0,LC,europe,0
22693494,Phalaropus fulicarius,21,0,LC,europe,0
22693494,Phalaropus fulicarius,22,0,LC,europe,0
22693494,Phalaropus fulicarius,23,0,LC,europe,0
22693494,Phalaropus fulicarius,24,0,LC,europe,0
22693494,Phalaropus fulicarius,25,0,LC,europe,0
22693494,Phalaropus fulicarius,26,0,LC,europe,0
22693494,Phalaropus fulicarius,59,0,LC,europe,0
22693621,Haematopus meadewaldoi,20,1,EX,europe,1
22693621,Haematopus meadewaldoi,21,1,EX,europe,1
22693621,Haematopus meadewaldoi,22,1,EX,europe,1
22693621,Haematopus meadewaldoi,23,1,EX,europe,1
22693621,Haematopus meadewaldoi,24,1,EX,europe,1
22693621,Haematopus meadewaldoi,25,1,EX,europe,1
22693621,Haematopus meadewaldoi,26,1,EX,europe,1
22693621,Haematopus meadewaldoi,59,1,EX,europe,1
22693712,Recurvirostra avosetta,20,0,LC,europe,0
22693712,Recurvirostra avosetta,21,0,LC,europe,0
22693712,Recurvirostra avosetta,22,0,LC,europe,0
22693712,Recurvirostra avosetta,23,0,LC,europe,0
22693712,Recurvirostra avosetta,24,0,LC,europe,0
22693712,Recurvirostra avosetta,25,0,LC,europe,0
22693712,Recurvirostra avosetta,26,0,LC,europe,0
22693712,Recurvirostra avosetta,59,0,LC,europe,0
22693727,Pluvialis apricaria,20,0,LC,europe,0
22693727,Pluvialis apricaria,21,0,LC,europe,0
22693727,Pluvialis apricaria,22,0,LC,europe,0
22693727,Pluvialis apricaria,23,0,LC,europe,0
22693727,Pluvialis apricaria,24,0,LC,europe,0
22693727,Pluvialis apricaria,25,0,LC,europe,0
22693727,Pluvialis apricaria,26,0,LC,europe,0
22693727,Pluvialis apricaria,59,0,LC,europe,0
22693749,Pluvialis squatarola,20,0,LC,europe,0
22693749,Pluvialis squatarola,21,0,LC,europe,0
22693749,Pluvialis squatarola,22,0,LC,europe,0
22693749,Pluvialis squatarola,23,0,LC,europe,0
22693749,Pluvialis squatarola,24,0,LC,europe,0
22693749,Pluvialis squatarola,25,0,LC,europe,0
22693749,Pluvialis squatarola,26,0,LC,europe,0
22693749,Pluvialis squatarola,59,0,LC,europe,0
22693759,Charadrius hiaticula,20,0,LC,europe,0
22693759,Charadrius hiaticula,21,0,LC,europe,0
22693759,Charadrius hiaticula,22,0,LC,europe,0
22693759,Charadrius hiaticula,23,0,LC,europe,0
22693759,Charadrius hiaticula,24,0,LC,europe,0
22693759,Charadrius hiaticula,25,0,LC,europe,0
22693759,Charadrius hiaticula,26,0,LC,europe,0
22693759,Charadrius hiaticula,59,0,LC,europe,0
22693770,Charadrius dubius,20,0,LC,europe,0
22693770,Charadrius dubius,21,0,LC,europe,0
22693770,Charadrius dubius,22,0,LC,europe,0
22693770,Charadrius dubius,23,0,LC,europe,0
22693770,Charadrius dubius,24,0,LC,europe,0
22693770,Charadrius dubius,25,0,LC,europe,0
22693770,Charadrius dubius,26,0,LC,europe,0
22693770,Charadrius dubius,59,0,LC,europe,0
22693862,Charadrius leschenaultii,20,0.4,VU,europe,0
22693862,Charadrius leschenaultii,21,0.4,VU,europe,0
22693862,Charadrius leschenaultii,22,0.4,VU,europe,0
22693862,Charadrius leschenaultii,23,0.4,VU,europe,0
22693862,Charadrius leschenaultii,24,0.4,VU,europe,0
22693862,Charadrius leschenaultii,25,0.4,VU,europe,0
22693862,Charadrius leschenaultii,26,0.4,VU,europe,0
22693862,Charadrius leschenaultii,59,0.4,VU,europe,0
22693868,Charadrius asiaticus,20,NA,"NA",europe,0
22693868,Charadrius asiaticus,21,NA,"NA",europe,0
22693868,Charadrius asiaticus,22,NA,"NA",europe,0
22693868,Charadrius asiaticus,23,NA,"NA",europe,0
22693868,Charadrius asiaticus,24,NA,"NA",europe,0
22693868,Charadrius asiaticus,25,NA,"NA",europe,0
22693868,Charadrius asiaticus,26,NA,"NA",europe,0
22693868,Charadrius asiaticus,59,NA,"NA",europe,0
22693949,Vanellus vanellus,20,0.4,VU,europe,0.2
22693949,Vanellus vanellus,21,0.4,VU,europe,0.2
22693949,Vanellus vanellus,22,0.4,VU,europe,0.2
22693949,Vanellus vanellus,23,0.4,VU,europe,0.2
22693949,Vanellus vanellus,24,0.4,VU,europe,0.2
22693949,Vanellus vanellus,25,0.4,VU,europe,0.2
22693949,Vanellus vanellus,26,0.4,VU,europe,0.2
22693949,Vanellus vanellus,59,0.4,VU,europe,0.2
22693983,Vanellus spinosus,20,0,LC,europe,0
22693983,Vanellus spinosus,21,0,LC,europe,0
22693983,Vanellus spinosus,22,0,LC,europe,0
22693983,Vanellus spinosus,23,0,LC,europe,0
22693983,Vanellus spinosus,24,0,LC,europe,0
22693983,Vanellus spinosus,25,0,LC,europe,0
22693983,Vanellus spinosus,26,0,LC,europe,0
22693983,Vanellus spinosus,59,0,LC,europe,0
22694127,Glareola pratincola,20,0,LC,europe,0
22694127,Glareola pratincola,21,0,LC,europe,0
22694127,Glareola pratincola,22,0,LC,europe,0
22694127,Glareola pratincola,23,0,LC,europe,0
22694127,Glareola pratincola,24,0,LC,europe,0
22694127,Glareola pratincola,25,0,LC,europe,0
22694127,Glareola pratincola,26,0,LC,europe,0
22694127,Glareola pratincola,59,0,LC,europe,0
22694160,Catharacta skua,20,0,LC,europe,0
22694160,Catharacta skua,21,0,LC,europe,0
22694160,Catharacta skua,22,0,LC,europe,0
22694160,Catharacta skua,23,0,LC,europe,0
22694160,Catharacta skua,24,0,LC,europe,0
22694160,Catharacta skua,25,0,LC,europe,0
22694160,Catharacta skua,26,0,LC,europe,0
22694160,Catharacta skua,59,0,LC,europe,0
22694240,Stercorarius pomarinus,20,0,LC,europe,0
22694240,Stercorarius pomarinus,21,0,LC,europe,0
22694240,Stercorarius pomarinus,22,0,LC,europe,0
22694240,Stercorarius pomarinus,23,0,LC,europe,0
22694240,Stercorarius pomarinus,24,0,LC,europe,0
22694240,Stercorarius pomarinus,25,0,LC,europe,0
22694240,Stercorarius pomarinus,26,0,LC,europe,0
22694240,Stercorarius pomarinus,59,0,LC,europe,0
22694245,Stercorarius parasiticus,20,0,LC,europe,0
22694245,Stercorarius parasiticus,21,0,LC,europe,0
22694245,Stercorarius parasiticus,22,0,LC,europe,0
22694245,Stercorarius parasiticus,23,0,LC,europe,0
22694245,Stercorarius parasiticus,24,0,LC,europe,0
22694245,Stercorarius parasiticus,25,0,LC,europe,0
22694245,Stercorarius parasiticus,26,0,LC,europe,0
22694245,Stercorarius parasiticus,59,0,LC,europe,0
22694251,Stercorarius longicaudus,20,0,LC,europe,0
22694251,Stercorarius longicaudus,21,0,LC,europe,0
22694251,Stercorarius longicaudus,22,0,LC,europe,0
22694251,Stercorarius longicaudus,23,0,LC,europe,0
22694251,Stercorarius longicaudus,24,0,LC,europe,0
22694251,Stercorarius longicaudus,25,0,LC,europe,0
22694251,Stercorarius longicaudus,26,0,LC,europe,0
22694251,Stercorarius longicaudus,59,0,LC,europe,0
22694308,Larus canus,20,0,LC,europe,0
22694308,Larus canus,21,0,LC,europe,0
22694308,Larus canus,22,0,LC,europe,0
22694308,Larus canus,23,0,LC,europe,0
22694308,Larus canus,24,0,LC,europe,0
22694308,Larus canus,25,0,LC,europe,0
22694308,Larus canus,26,0,LC,europe,0
22694308,Larus canus,59,0,LC,europe,0
22694313,Larus audouinii,20,0,LC,europe,0
22694313,Larus audouinii,21,0,LC,europe,0
22694313,Larus audouinii,22,0,LC,europe,0
22694313,Larus audouinii,23,0,LC,europe,0
22694313,Larus audouinii,24,0,LC,europe,0
22694313,Larus audouinii,25,0,LC,europe,0
22694313,Larus audouinii,26,0,LC,europe,0
22694313,Larus audouinii,59,0,LC,europe,0
22694324,Larus marinus,20,0,LC,europe,0
22694324,Larus marinus,21,0,LC,europe,0
22694324,Larus marinus,22,0,LC,europe,0
22694324,Larus marinus,23,0,LC,europe,0
22694324,Larus marinus,24,0,LC,europe,0
22694324,Larus marinus,25,0,LC,europe,0
22694324,Larus marinus,26,0,LC,europe,0
22694324,Larus marinus,59,0,LC,europe,0
22694343,Larus hyperboreus,20,0,LC,europe,0
22694343,Larus hyperboreus,21,0,LC,europe,0
22694343,Larus hyperboreus,22,0,LC,europe,0
22694343,Larus hyperboreus,23,0,LC,europe,0
22694343,Larus hyperboreus,24,0,LC,europe,0
22694343,Larus hyperboreus,25,0,LC,europe,0
22694343,Larus hyperboreus,26,0,LC,europe,0
22694343,Larus hyperboreus,59,0,LC,europe,0
22694346,Larus glaucoides,20,0,LC,europe,0
22694346,Larus glaucoides,21,0,LC,europe,0
22694346,Larus glaucoides,22,0,LC,europe,0
22694346,Larus glaucoides,23,0,LC,europe,0
22694346,Larus glaucoides,24,0,LC,europe,0
22694346,Larus glaucoides,25,0,LC,europe,0
22694346,Larus glaucoides,26,0,LC,europe,0
22694346,Larus glaucoides,59,0,LC,europe,0
22694357,Larus armenicus,20,0.2,NT,europe,0.2
22694357,Larus armenicus,21,0.2,NT,europe,0.2
22694357,Larus armenicus,22,0.2,NT,europe,0.2
22694357,Larus armenicus,23,0.2,NT,europe,0.2
22694357,Larus armenicus,24,0.2,NT,europe,0.2
22694357,Larus armenicus,25,0.2,NT,europe,0.2
22694357,Larus armenicus,26,0.2,NT,europe,0.2
22694357,Larus armenicus,59,0.2,NT,europe,0.2
22694373,Larus fuscus,20,0,LC,europe,0
22694373,Larus fuscus,21,0,LC,europe,0
22694373,Larus fuscus,22,0,LC,europe,0
22694373,Larus fuscus,23,0,LC,europe,0
22694373,Larus fuscus,24,0,LC,europe,0
22694373,Larus fuscus,25,0,LC,europe,0
22694373,Larus fuscus,26,0,LC,europe,0
22694373,Larus fuscus,59,0,LC,europe,0
22694379,Larus ichthyaetus,20,0,LC,europe,0
22694379,Larus ichthyaetus,21,0,LC,europe,0
22694379,Larus ichthyaetus,22,0,LC,europe,0
22694379,Larus ichthyaetus,23,0,LC,europe,0
22694379,Larus ichthyaetus,24,0,LC,europe,0
22694379,Larus ichthyaetus,25,0,LC,europe,0
22694379,Larus ichthyaetus,26,0,LC,europe,0
22694379,Larus ichthyaetus,59,0,LC,europe,0
22694420,Larus ridibundus,20,0,LC,europe,0
22694420,Larus ridibundus,21,0,LC,europe,0
22694420,Larus ridibundus,22,0,LC,europe,0
22694420,Larus ridibundus,23,0,LC,europe,0
22694420,Larus ridibundus,24,0,LC,europe,0
22694420,Larus ridibundus,25,0,LC,europe,0
22694420,Larus ridibundus,26,0,LC,europe,0
22694420,Larus ridibundus,59,0,LC,europe,0
22694428,Larus genei,20,0,LC,europe,0
22694428,Larus genei,21,0,LC,europe,0
22694428,Larus genei,22,0,LC,europe,0
22694428,Larus genei,23,0,LC,europe,0
22694428,Larus genei,24,0,LC,europe,0
22694428,Larus genei,25,0,LC,europe,0
22694428,Larus genei,26,0,LC,europe,0
22694428,Larus genei,59,0,LC,europe,0
22694443,Larus melanocephalus,20,0,LC,europe,0
22694443,Larus melanocephalus,21,0,LC,europe,0
22694443,Larus melanocephalus,22,0,LC,europe,0
22694443,Larus melanocephalus,23,0,LC,europe,0
22694443,Larus melanocephalus,24,0,LC,europe,0
22694443,Larus melanocephalus,25,0,LC,europe,0
22694443,Larus melanocephalus,26,0,LC,europe,0
22694443,Larus melanocephalus,59,0,LC,europe,0
22694469,Hydrocoloeus minutus,20,0.2,NT,europe,0
22694469,Hydrocoloeus minutus,21,0.2,NT,europe,0
22694469,Hydrocoloeus minutus,22,0.2,NT,europe,0
22694469,Hydrocoloeus minutus,23,0.2,NT,europe,0
22694469,Hydrocoloeus minutus,24,0.2,NT,europe,0
22694469,Hydrocoloeus minutus,25,0.2,NT,europe,0
22694469,Hydrocoloeus minutus,26,0.2,NT,europe,0
22694469,Hydrocoloeus minutus,59,0.2,NT,europe,0
22694473,Pagophila eburnea,20,0,LC,europe,0.2
22694473,Pagophila eburnea,21,0,LC,europe,0.2
22694473,Pagophila eburnea,22,0,LC,europe,0.2
22694473,Pagophila eburnea,23,0,LC,europe,0.2
22694473,Pagophila eburnea,24,0,LC,europe,0.2
22694473,Pagophila eburnea,25,0,LC,europe,0.2
22694473,Pagophila eburnea,26,0,LC,europe,0.2
22694473,Pagophila eburnea,59,0,LC,europe,0.2
22694476,Rhodostethia rosea,20,0.6,EN,europe,0
22694476,Rhodostethia rosea,21,0.6,EN,europe,0
22694476,Rhodostethia rosea,22,0.6,EN,europe,0
22694476,Rhodostethia rosea,23,0.6,EN,europe,0
22694476,Rhodostethia rosea,24,0.6,EN,europe,0
22694476,Rhodostethia rosea,25,0.6,EN,europe,0
22694476,Rhodostethia rosea,26,0.6,EN,europe,0
22694476,Rhodostethia rosea,59,0.6,EN,europe,0
22694479,Xema sabini,20,0,LC,europe,0
22694479,Xema sabini,21,0,LC,europe,0
22694479,Xema sabini,22,0,LC,europe,0
22694479,Xema sabini,23,0,LC,europe,0
22694479,Xema sabini,24,0,LC,europe,0
22694479,Xema sabini,25,0,LC,europe,0
22694479,Xema sabini,26,0,LC,europe,0
22694479,Xema sabini,59,0,LC,europe,0
22694497,Rissa tridactyla,20,0.4,VU,europe,0.4
22694497,Rissa tridactyla,21,0.4,VU,europe,0.4
22694497,Rissa tridactyla,22,0.4,VU,europe,0.4
22694497,Rissa tridactyla,23,0.4,VU,europe,0.4
22694497,Rissa tridactyla,24,0.4,VU,europe,0.4
22694497,Rissa tridactyla,25,0.4,VU,europe,0.4
22694497,Rissa tridactyla,26,0.4,VU,europe,0.4
22694497,Rissa tridactyla,59,0.4,VU,europe,0.4
22694524,Hydroprogne caspia,20,0,LC,europe,0
22694524,Hydroprogne caspia,21,0,LC,europe,0
22694524,Hydroprogne caspia,22,0,LC,europe,0
22694524,Hydroprogne caspia,23,0,LC,europe,0
22694524,Hydroprogne caspia,24,0,LC,europe,0
22694524,Hydroprogne caspia,25,0,LC,europe,0
22694524,Hydroprogne caspia,26,0,LC,europe,0
22694524,Hydroprogne caspia,59,0,LC,europe,0
22694591,Thalasseus sandvicensis,20,0,LC,europe,0
22694591,Thalasseus sandvicensis,21,0,LC,europe,0
22694591,Thalasseus sandvicensis,22,0,LC,europe,0
22694591,Thalasseus sandvicensis,23,0,LC,europe,0
22694591,Thalasseus sandvicensis,24,0,LC,europe,0
22694591,Thalasseus sandvicensis,25,0,LC,europe,0
22694591,Thalasseus sandvicensis,26,0,LC,europe,0
22694591,Thalasseus sandvicensis,59,0,LC,europe,0
22694601,Sterna dougallii,20,0,LC,europe,0
22694601,Sterna dougallii,21,0,LC,europe,0
22694601,Sterna dougallii,22,0,LC,europe,0
22694601,Sterna dougallii,23,0,LC,europe,0
22694601,Sterna dougallii,24,0,LC,europe,0
22694601,Sterna dougallii,25,0,LC,europe,0
22694601,Sterna dougallii,26,0,LC,europe,0
22694601,Sterna dougallii,59,0,LC,europe,0
22694623,Sterna hirundo,20,0,LC,europe,0
22694623,Sterna hirundo,21,0,LC,europe,0
22694623,Sterna hirundo,22,0,LC,europe,0
22694623,Sterna hirundo,23,0,LC,europe,0
22694623,Sterna hirundo,24,0,LC,europe,0
22694623,Sterna hirundo,25,0,LC,europe,0
22694623,Sterna hirundo,26,0,LC,europe,0
22694623,Sterna hirundo,59,0,LC,europe,0
22694629,Sterna paradisaea,20,0,LC,europe,0
22694629,Sterna paradisaea,21,0,LC,europe,0
22694629,Sterna paradisaea,22,0,LC,europe,0
22694629,Sterna paradisaea,23,0,LC,europe,0
22694629,Sterna paradisaea,24,0,LC,europe,0
22694629,Sterna paradisaea,25,0,LC,europe,0
22694629,Sterna paradisaea,26,0,LC,europe,0
22694629,Sterna paradisaea,59,0,LC,europe,0
22694656,Sternula albifrons,20,0,LC,europe,0
22694656,Sternula albifrons,21,0,LC,europe,0
22694656,Sternula albifrons,22,0,LC,europe,0
22694656,Sternula albifrons,23,0,LC,europe,0
22694656,Sternula albifrons,24,0,LC,europe,0
22694656,Sternula albifrons,25,0,LC,europe,0
22694656,Sternula albifrons,26,0,LC,europe,0
22694656,Sternula albifrons,59,0,LC,europe,0
22694764,Chlidonias hybrida,20,0,LC,europe,0
22694764,Chlidonias hybrida,21,0,LC,europe,0
22694764,Chlidonias hybrida,22,0,LC,europe,0
22694764,Chlidonias hybrida,23,0,LC,europe,0
22694764,Chlidonias hybrida,24,0,LC,europe,0
22694764,Chlidonias hybrida,25,0,LC,europe,0
22694764,Chlidonias hybrida,26,0,LC,europe,0
22694764,Chlidonias hybrida,59,0,LC,europe,0
22694782,Chlidonias leucopterus,20,0,LC,europe,0
22694782,Chlidonias leucopterus,21,0,LC,europe,0
22694782,Chlidonias leucopterus,22,0,LC,europe,0
22694782,Chlidonias leucopterus,23,0,LC,europe,0
22694782,Chlidonias leucopterus,24,0,LC,europe,0
22694782,Chlidonias leucopterus,25,0,LC,europe,0
22694782,Chlidonias leucopterus,26,0,LC,europe,0
22694782,Chlidonias leucopterus,59,0,LC,europe,0
22694787,Chlidonias niger,20,0,LC,europe,0
22694787,Chlidonias niger,21,0,LC,europe,0
22694787,Chlidonias niger,22,0,LC,europe,0
22694787,Chlidonias niger,23,0,LC,europe,0
22694787,Chlidonias niger,24,0,LC,europe,0
22694787,Chlidonias niger,25,0,LC,europe,0
22694787,Chlidonias niger,26,0,LC,europe,0
22694787,Chlidonias niger,59,0,LC,europe,0
22694837,Alle alle,20,0,LC,europe,0
22694837,Alle alle,21,0,LC,europe,0
22694837,Alle alle,22,0,LC,europe,0
22694837,Alle alle,23,0,LC,europe,0
22694837,Alle alle,24,0,LC,europe,0
22694837,Alle alle,25,0,LC,europe,0
22694837,Alle alle,26,0,LC,europe,0
22694837,Alle alle,59,0,LC,europe,0
22694841,Uria aalge,20,0.2,NT,europe,0
22694841,Uria aalge,21,0.2,NT,europe,0
22694841,Uria aalge,22,0.2,NT,europe,0
22694841,Uria aalge,23,0.2,NT,europe,0
22694841,Uria aalge,24,0.2,NT,europe,0
22694841,Uria aalge,25,0.2,NT,europe,0
22694841,Uria aalge,26,0.2,NT,europe,0
22694841,Uria aalge,59,0.2,NT,europe,0
22694847,Uria lomvia,20,0,LC,europe,0
