iucn_sid,sciname,main_common_name,published_year,old_cat,criteria,cat,cat_score,iucn_version
48342236,Meiacanthus naevius,NA,2014,VU,D2,VU,0.4,2018-1
48342237,Ecsenius pardus,NA,2014,LC,NA,LC,0,2018-1
48342238,Xiphasia matsubarai,Japanese Snake Blenny,2014,LC,NA,LC,0,2018-1
48342240,Ecsenius bandanus,Banda Clown Blenny,2014,LC,NA,LC,0,2018-1
48342243,Salarias sibogai,NA,2014,LC,NA,LC,0,2018-1
48342244,Chalaroderma capito,Looseskin Blenny,2014,LC,NA,LC,0,2018-1
48342246,Atrosalarias fuscus,Black Blenny,2014,LC,NA,LC,0,2018-1
48342248,Cirripectes polyzona,Barred Blenny,2014,LC,NA,LC,0,2018-1
48342250,Ecsenius lividanalis,Blue-head Combtooth-Blenny,2014,LC,NA,LC,0,2018-1
48342252,Dactyloscopus fallax,NA,2014,LC,NA,LC,0,2018-1
48342253,Antennablennius velifer,NA,2014,DD,NA,DD,NA,2018-1
48342254,Meiacanthus luteus,Yellow Fangblenny,2014,LC,NA,LC,0,2018-1
48342256,Salarias patzneri,Patzner's Blenny,2014,LC,NA,LC,0,2018-1
48342258,Parablennius cyclops,NA,2014,LC,NA,LC,0,2018-1
48342259,Antennablennius ceylonensis,NA,2014,LC,NA,LC,0,2018-1
48342260,Entomacrodus cymatobiotus,Pacific Rockskipper,2014,LC,NA,LC,0,2018-1
48342262,Ecsenius stictus,Great Barrier Reef Blenny,2014,LC,NA,LC,0,2018-1
48342264,Meiacanthus vicinus,NA,2014,LC,NA,LC,0,2018-1
48342265,Entomacrodus thalassinus,Reef Margin Blenny,2014,LC,NA,LC,0,2018-1
48342268,Malacoctenus polyporosus,NA,2014,LC,NA,LC,0,2018-1
48342269,Ecsenius stigmatura,Tail-spot Combtooth-Blenny,2014,LC,NA,LC,0,2018-1
48342271,Istiblennius muelleri,NA,2014,LC,NA,LC,0,2018-1
48342272,Meiacanthus phaeus,NA,2014,DD,NA,DD,NA,2018-1
48342273,Praealticus multistriatus,NA,2014,LC,NA,LC,0,2018-1
48342274,Cirripectes perustus,Flaming Blenny,2014,LC,NA,LC,0,2018-1
48342277,Cirripectes alboapicalis,NA,2014,LC,NA,LC,0,2018-1
48342278,Ecsenius bathi,Bath's Comb-tooth,2014,LC,NA,LC,0,2018-1
48342280,Meiacanthus procne,NA,2014,LC,NA,LC,0,2018-1
48342281,Istiblennius steindachneri,NA,2014,LC,NA,LC,0,2018-1
48342282,Parablennius serratolineatus,NA,2014,VU,D2,VU,0.4,2018-1
48342283,Meiacanthus erdmanni,NA,2014,DD,NA,DD,NA,2018-1
48342284,Omobranchus smithi,NA,2014,VU,D2,VU,0.4,2018-1
48342285,Ecsenius gravieri,Red Sea Mimic Blenny,2014,LC,NA,LC,0,2018-1
48342287,Cirrisalarias bunares,NA,2014,LC,NA,LC,0,2018-1
48342288,Medusablennius chani,NA,2014,VU,D2,VU,0.4,2018-1
48342289,Praealticus striatus,NA,2014,LC,NA,LC,0,2018-1
48342290,Mimoblennius rusi,Rusi Blenny,2014,LC,NA,LC,0,2018-1
48342292,Stanulus seychellensis,Seychelles Blenny,2014,LC,NA,LC,0,2018-1
48342294,Meiacanthus cyanopterus,NA,2014,LC,NA,LC,0,2018-1
48342295,Meiacanthus ditrema,One-striped Poison-fang Blenny,2014,LC,NA,LC,0,2018-1
48342298,Blenniella cyanostigma,Striped Rockskipper,2014,LC,NA,LC,0,2018-1
48342300,Petroscirtes thepassii,Thepas' Sabretooth Blenny,2014,LC,NA,LC,0,2018-1
48342303,Cirripectes chelomatus,Lady Musgrave Blenny,2014,LC,NA,LC,0,2018-1
48342305,Salarias sexfilum,NA,2014,LC,NA,LC,0,2018-1
48342306,Cirripectes jenningsi,NA,2014,LC,NA,LC,0,2018-1
48342307,Ecsenius aequalis,Fourline Blenny,2014,LC,NA,LC,0,2018-1
48342309,Petroscirtes xestus,Bearded Sabretooth Blenny,2014,LC,NA,LC,0,2018-1
48342312,Omobranchus elongatus,Chevroned Blenny,2014,LC,NA,LC,0,2018-1
48342314,Stanulus talboti,Talbot's Blenny,2014,LC,NA,LC,0,2018-1
48342316,Praealticus tanegasimae,NA,2014,LC,NA,LC,0,2018-1
48342317,Ecsenius namiyei,Black Combtooth-Blenny,2014,LC,NA,LC,0,2018-1
48342320,Enchelyurus petersi,NA,2014,LC,NA,LC,0,2018-1
48342321,Istiblennius lineatus,Black-lined Blenny,2014,LC,NA,LC,0,2018-1
48342325,Petroscirtes springeri,NA,2014,LC,NA,LC,0,2018-1
48342326,Entomacrodus sealei,Seale's Blenny,2014,LC,NA,LC,0,2018-1
48342328,Ecsenius randalli,NA,2014,VU,D2,VU,0.4,2018-1
48342329,Ecsenius lineatus,Lined Combtooth-Blenny,2014,LC,NA,LC,0,2018-1
48342332,Omobranchus elegans,NA,2014,LC,NA,LC,0,2018-1
48342333,Ecsenius midas,Midas Blenny,2014,LC,NA,LC,0,2018-1
48342337,Istiblennius unicolor,Pallid Rockskipper,2014,LC,NA,LC,0,2018-1
48342339,Ecsenius tricolor,Derawan Combtooth-Blenny,2014,VU,D2,VU,0.4,2018-1
48342341,Ecsenius fourmanoiri,NA,2014,LC,NA,LC,0,2018-1
48342342,Praealticus natalis,Natal Blenny,2014,VU,D2,VU,0.4,2018-1
48342345,Ecsenius niue,NA,2014,LC,NA,LC,0,2018-1
48342346,Aspidontus taeniatus,Cleaner Mimic,2014,LC,NA,LC,0,2018-1
48342349,Ecsenius melarchus,Java Combtooth-Blenny,2014,LC,NA,LC,0,2018-1
48342351,Malacoctenus mexicanus,NA,2014,LC,NA,LC,0,2018-1
48342352,Cirripectes imitator,Imitator Blenny,2014,LC,NA,LC,0,2018-1
48342354,Salarias ramosus,Snowflake Blenny,2014,LC,NA,LC,0,2018-1
48342356,Entomacrodus lemuria,NA,2014,LC,NA,LC,0,2018-1
48342357,Mimoblennius lineathorax,NA,2014,VU,D2,VU,0.4,2018-1
48342359,Salarias segmentatus,Segmented Blenny,2014,LC,NA,LC,0,2018-1
48342362,Laiphognathus multimaculatus,Spotty Blenny,2014,LC,NA,LC,0,2018-1
48342364,Ecsenius tigris,Tiger Blenny,2014,VU,D2,VU,0.4,2018-1
48342366,Plagiotremus tapeinosoma,Piano Fangblenny,2014,LC,NA,LC,0,2018-1
48342371,Cirripectes kuwamurai,NA,2014,LC,NA,LC,0,2018-1
48342372,Ecsenius minutus,NA,2014,LC,NA,LC,0,2018-1
48342373,Meiacanthus vittatus,One-striped Fangblenny,2014,LC,NA,LC,0,2018-1
48342376,Meiacanthus nigrolineatus,Blackline Fangblenny,2014,LC,NA,LC,0,2018-1
48342378,Meiacanthus urostigma,NA,2014,LC,NA,LC,0,2018-1
48342379,Istiblennius zebra,Zebra Blenny,2014,LC,NA,LC,0,2018-1
48342381,Omobranchus banditus,Bandit Blenny,2014,LC,NA,LC,0,2018-1
48342383,Entomacrodus epalzeocheilos,Fringelip Rockskipper,2014,LC,NA,LC,0,2018-1
48342385,Ecsenius bicolor,Bicolor Blenny,2014,LC,NA,LC,0,2018-1
48342388,Plagiotremus spilistius,NA,2014,LC,NA,LC,0,2018-1
48342389,Entomacrodus decussatus,Wavyline Rockskipper,2014,LC,NA,LC,0,2018-1
48342391,Petroscirtes pylei,NA,2014,LC,NA,LC,0,2018-1
48342392,Plagiotremus goslinei,Biting Blenny,2014,LC,NA,LC,0,2018-1
48342394,Petroscirtes lupus,Wolf Fangblenny,2014,LC,NA,LC,0,2018-1
48342396,Ophioblennius clippertonensis,NA,2015,VU,D2,VU,0.4,2018-1
48342397,Meiacanthus oualanensis,NA,2014,LC,NA,LC,0,2018-1
48342398,Meiacanthus crinitus,Schooling Harptail Blenny,2014,LC,NA,LC,0,2018-1
48342400,Praealticus poptae,Marianas Rockskipper,2014,LC,NA,LC,0,2018-1
48342402,Cirripectes variolosus,Banded Fringe Blenny,2014,LC,NA,LC,0,2018-1
48342405,Meiacanthus bundoon,Bundoon Blenny,2014,LC,NA,LC,0,2018-1
48342407,Andamia reyi,Suckerlip Blenny,2014,DD,NA,DD,NA,2018-1
48342409,Haptogenys bipunctata,NA,2014,DD,NA,DD,NA,2018-1
48342410,Laiphognathus longispinis,NA,2014,LC,NA,LC,0,2018-1
48342411,Rhabdoblennius nigropunctatus,NA,2014,LC,NA,LC,0,2018-1
48342412,Plagiotremus phenax,Imposter Fangblenny,2014,LC,NA,LC,0,2018-1
48342414,Entomacrodus textilis,Textile Blenny,2014,LC,NA,LC,0,2018-1
48342416,Meiacanthus fraseri,NA,2014,LC,NA,LC,0,2018-1
48342417,Meiacanthus lineatus,Lined Fangblenny,2014,LC,NA,LC,0,2018-1
48342419,Andamia expansa,NA,2014,DD,NA,DD,NA,2018-1
48342420,Omobranchus woodi,Kappie Blenny,2014,LC,NA,LC,0,2018-1
48342422,Blenniella gibbifrons,Picture Rockskipper,2014,LC,NA,LC,0,2018-1
48342425,Cirripectes springeri,Spotted Eye-lash Blenny,2014,LC,NA,LC,0,2018-1
48342427,Atrosalarias hosokawai,NA,2014,LC,NA,LC,0,2018-1
48342428,Cirripectes quagga,Zebra Blenny,2014,LC,NA,LC,0,2018-1
48342431,Blenniella interrupta,Dashed-line Blenny,2014,LC,NA,LC,0,2018-1
48342433,Enchelyurus kraussii,Krauss' Blenny,2014,LC,NA,LC,0,2018-1
48342435,Enneapterygius qirmiz,NA,2014,LC,NA,LC,0,2018-1
48342436,Ecsenius isos,NA,2014,LC,NA,LC,0,2018-1
48342437,Paralticus amboinensis,Big-nose Blenny,2014,LC,NA,LC,0,2018-1
48342440,Andamia tetradactylus,NA,2014,DD,NA,DD,NA,2018-1
48342441,Istiblennius rivulatus,NA,2014,LC,NA,LC,0,2018-1
48342442,Istiblennius meleagris,Peacock Rockskipper,2014,LC,NA,LC,0,2018-1
48342444,Atrosalarias holomelas,NA,2014,LC,NA,LC,0,2018-1
48342445,Meiacanthus smithi,Disco Blenny,2014,LC,NA,LC,0,2018-1
48342448,Dodekablennos fraseri,NA,2014,LC,NA,LC,0,2018-1
48342449,Ecsenius aroni,Aron's Blenny,2014,LC,NA,LC,0,2018-1
48342451,Ecsenius yaeyamaensis,Pale-spotted Combtooth-Blenny,2014,LC,NA,LC,0,2018-1
48342454,Dactyloscopus heraldi,NA,2014,LC,NA,LC,0,2018-1
48342455,Parablennius postoculomaculatus,NA,2014,LC,NA,LC,0,2018-1
48342456,Ecsenius opsifrontalis,Comical Blenny,2014,LC,NA,LC,0,2018-1
48342458,Ecsenius nalolo,Nalolo,2014,LC,NA,LC,0,2018-1
48342460,Meiacanthus abditus,Upside-down Harptail Blenny,2014,LC,NA,LC,0,2018-1
48342462,Scartella emarginata,Maned Blenny,2014,LC,NA,LC,0,2018-1
48342464,Parablennius laticlavius,Crested Blenny,2014,LC,NA,LC,0,2018-1
48342466,Meiacanthus kamoharai,NA,2014,LC,NA,LC,0,2018-1
48342467,Parablennius lodosus,Mud Blenny,2014,VU,D2,VU,0.4,2018-1
48342469,Ecsenius frontalis,Smooth-fin Blenny,2014,LC,NA,LC,0,2018-1
48342471,Rhabdoblennius snowi,Snow Blenny,2014,LC,NA,LC,0,2018-1
48342473,Litobranchus fowleri,Fowler's Rockskipper,2014,LC,NA,LC,0,2018-1
48342475,Praealticus labrovittatus,Crenulate-lipped Rockskipper,2014,LC,NA,LC,0,2018-1
48342477,Plagiotremus rhinorhynchos,Bluestriped Fangblenny,2014,LC,NA,LC,0,2018-1
48342482,Istiblennius dussumieri,Dussumier's Rockskipper,2014,LC,NA,LC,0,2018-1
48342485,Praealticus margaritatus,NA,2014,LC,NA,LC,0,2018-1
48342486,Cirripectes hutchinsi,NA,2014,LC,NA,LC,0,2018-1
48342487,Antennablennius sexfasciatus,NA,2014,DD,NA,DD,NA,2018-1
48342488,Rhabdoblennius nitidus,NA,2014,LC,NA,LC,0,2018-1
48342489,Blenniella caudolineata,Pacific Blue-spotted Blenny,2014,LC,NA,LC,0,2018-1
48342492,Salarias obscurus,NA,2014,LC,NA,LC,0,2018-1
48342493,Ecsenius axelrodi,Axelrod's Combtooth-Blenny,2014,LC,NA,LC,0,2018-1
48342496,Glyptoparus delicatulus,Delicate Blenny,2014,LC,NA,LC,0,2018-1
48342498,Ecsenius alleni,NA,2014,LC,NA,LC,0,2018-1
48342499,Cirripectes vanderbilti,Red-head Blenny,2014,LC,NA,LC,0,2018-1
48342501,Ecsenius portenoyi,NA,2014,LC,NA,LC,0,2018-1
48342502,Parablennius intermedius,Horned Blenny,2014,LC,NA,LC,0,2018-1
48342504,Ecsenius taeniatus,NA,2014,LC,NA,LC,0,2018-1
48342505,Nannosalarias nativitatis,Christmas Blenny,2014,LC,NA,LC,0,2018-1
48342508,Ecsenius oculus,Coral Blenny,2014,LC,NA,LC,0,2018-1
48342511,Entomacrodus longicirrus,NA,2014,LC,NA,LC,0,2018-1
48342512,Ecsenius tessera,NA,2014,LC,NA,LC,0,2018-1
48342513,Cirripectes castaneus,Chestnut Blenny,2014,LC,NA,LC,0,2018-1
48342516,Salarias alboguttatus,White-spotted Blenny,2014,LC,NA,LC,0,2018-1
48342518,Entomacrodus williamsi,NA,2014,LC,NA,LC,0,2018-1
48342519,Rhabdoblennius rhabdotrachelus,Barchin Blenny,2014,LC,NA,LC,0,2018-1
48342521,Entomacrodus caudofasciatus,Bartail Blenny,2014,LC,NA,LC,0,2018-1
48342523,Malacoctenus sudensis,NA,2014,LC,NA,LC,0,2018-1
48342524,Salarias luctuosus,NA,2014,LC,NA,LC,0,2018-1
48342525,Aspidontus dussumieri,Dussumier's Blenny,2014,LC,NA,LC,0,2018-1
48342528,Dactyloscopus elongatus,NA,2017,LC,NA,LC,0,2018-1
48342529,Omobranchus verticalis,NA,2014,LC,NA,LC,0,2018-1
48342530,Plagiotremus laudandus,Bicolour Fangblenny,2014,LC,NA,LC,0,2018-1
48342534,Entomacrodus chapmani,NA,2014,VU,D2,VU,0.4,2018-1
48342535,Ecsenius mandibularis,Queensland Blenny,2014,LC,NA,LC,0,2018-1
49145820,Atractoscion aequidens,African Weakfish,2015,VU,A2bd,VU,0.4,2018-1
49186649,Miracorvina angolensis,Angola Croaker,2015,LC,NA,LC,0,2018-1
49188668,Pentheroscion mbizi,Blackmouth Croaker,2015,NT,NA,NT,0.2,2018-1
49217539,Pseudotolithus elongatus,Giant Captainfish,2015,LC,NA,LC,0,2018-1
49217590,Pseudotolithus epipercus,Guinea Croaker,2015,LC,NA,LC,0,2018-1
49217654,Pseudotolithus moorii,Cameroon Croaker,2015,LC,NA,LC,0,2018-1
49217798,Pseudotolithus senegalensis,Cassava Croaker,2015,EN,A2bd,EN,0.6,2018-1
49217962,Pseudotolithus senegallus,Law Croaker,2015,VU,A2bd,VU,0.4,2018-1
49218074,Pseudotolithus typus,Longneck Ladyfish,2015,LC,NA,LC,0,2018-1
49218151,Pteroscion peli,Boe Drum,2015,LC,NA,LC,0,2018-1
49218712,Umbrina steindachneri,Steindachner's Drum,2015,DD,NA,DD,NA,2018-1
49254470,Erythrodiplax berenice,Seaside Dragonlet,2018,LC,NA,LC,0,2018-1
49437996,Enneanectes matador,Matador Triplefin,2015,LC,NA,LC,0,2018-1
49438010,Enneanectes wilki,Windward Triplefin,2014,DD,NA,DD,NA,2018-1
49438012,Enneanectes deloachorum,Two-bar Triplefin,2015,LC,NA,LC,0,2018-1
49677201,Crenidens indicus,Karanteen seabream,2014,LC,NA,LC,0,2018-1
49911704,Trisopterus capelanus,Capelin,2014,LC,NA,LC,0,2018-1
50011071,Maasella edwardsi,NA,2015,DD,NA,DD,NA,2018-1
50012470,Paramuricea macrospina,NA,2015,DD,NA,DD,NA,2018-1
50012660,Spinimuricea klavereni,NA,2015,DD,NA,DD,NA,2018-1
50016125,Crassophyllum thessalonicae,NA,2015,EN,"B1ab(ii,iii)+2ab(ii,iii)",EN,0.6,2018-1
50020621,Clavularia crassa,NA,2015,LC,NA,LC,0,2018-1
50020625,Clavularia carpediem,NA,2015,DD,NA,DD,NA,2018-1
50078139,Monochirus atlanticus,NA,2015,DD,NA,DD,NA,2018-1
50107293,Bunodeopsis strumosa,NA,2015,DD,NA,DD,NA,2018-1
50107605,Actinia cari,Anémone de Cari,2015,DD,NA,DD,NA,2018-1
50108167,Actinia striata,NA,2015,DD,NA,DD,NA,2018-1
50113293,Condylactis aurantiaca,Golden anemone,2015,LC,NA,LC,0,2018-1
50113365,Cribrinopsis crassa,Fat anemone,2015,LC,NA,LC,0,2018-1
50148677,Paranemonia cinerea,Grass crack anemone,2015,DD,NA,DD,NA,2018-1
50148695,Paranemonia vouliagmeniensis,NA,2015,EN,B1ab(iii)+2ab(iii),EN,0.6,2018-1
50148787,Segonzactis hartogi,NA,2015,DD,NA,DD,NA,2018-1
50148930,Phymanthus pulcher,Sea-daisy,2015,DD,NA,DD,NA,2018-1
50149061,Ceratotrochus magnaghii,NA,2015,DD,NA,DD,NA,2018-1
50160898,Cladopsammia rolandi,NA,2015,DD,NA,DD,NA,2018-1
50161085,Epizoanthus frenzeli,NA,2015,DD,NA,DD,NA,2018-1
50161089,Epizoanthus mediterraneus,NA,2015,DD,NA,DD,NA,2018-1
50161091,Epizoanthus paguricola,NA,2015,DD,NA,DD,NA,2018-1
50161093,Epizoanthus paxii,NA,2015,DD,NA,DD,NA,2018-1
50161095,Epizoanthus steueri,NA,2015,DD,NA,DD,NA,2018-1
50853886,Chromis bermudae,Yellowfin Chromis,2015,LC,NA,LC,0,2018-1
50902942,Uraspis helvola,Whitetongue Jack,2015,LC,NA,LC,0,2018-1
50902961,Pentaprion longimanus,Longfin Mojarra,2016,LC,NA,LC,0,2018-1
50903119,Mulloidichthys flavolineatus,Yellowstripe Goatfish,2016,LC,NA,LC,0,2018-1
50903138,Upeneus sulphureus,Sulphur Goatfish,2016,LC,NA,LC,0,2018-1
50903183,Upeneus vittatus,Yellowstriped Goatfish,2016,LC,NA,LC,0,2018-1
50903234,Dactyloptena orientalis,Oriental Flying Gurnard,2016,LC,NA,LC,0,2018-1
50903260,Pterois russelii,Plaintail Turkeyfish,2016,LC,NA,LC,0,2018-1
50903263,Paramonacanthus choirocephalus,White-blotched Filefish,2016,LC,NA,LC,0,2018-1
53753301,Chriolepis bilix,Thread-spined Goby,2015,LC,NA,LC,0,2018-1
54007412,Upeneus oligospilus,Short-fin Goatfish,2015,LC,NA,LC,0,2018-1
54007474,Sillago arabica,Arabian Sillago,2015,LC,NA,LC,0,2018-1
56084246,Lycenchelys platyrhina,NA,2014,DD,NA,DD,NA,2018-1
56779782,Chromogobius britoi,Brito's Goby,2014,LC,NA,LC,0,2018-1
56852190,Ilisha melastoma,Indian Ilisha,2017,LC,NA,LC,0,2018-1
56852265,Ilisha megaloptera,Bigeye Ilisha,2017,LC,NA,LC,0,2018-1
56852298,Kyphosus bigibbus,Brown Chub,2015,LC,NA,LC,0,2018-1
56852351,Sillago attenuata,Slender Sillago,2015,LC,NA,LC,0,2018-1
56852510,Aesopia cornuta,Unicorn Sole,2016,LC,NA,LC,0,2018-1
56852595,Choeroichthys brachysoma,Short-bodied Pipefish,2015,LC,NA,LC,0,2018-1
57453548,Aphyonus gelatinosus,Gelatinous Blindfish,2015,LC,NA,LC,0,2018-1
57453584,Nybelinella erikssoni,NA,2015,DD,NA,DD,NA,2018-1
57453648,Bythites islandicus,NA,2014,DD,NA,DD,NA,2018-1
57453678,Barathronus multidens,NA,2015,DD,NA,DD,NA,2018-1
57453696,Holcomycteronus squamosus,NA,2015,LC,NA,LC,0,2018-1
57453720,Maulisia argipalla,Palegold Searsid,2015,LC,NA,LC,0,2018-1
57453743,Bajacalifornia calcarata,Brown Slickhead,2015,LC,NA,LC,0,2018-1
57505507,Ambassis natalensis,NA,2017,LC,NA,LC,0,2018-1
57505709,Pachypanchax playfairii,NA,2016,DD,NA,DD,NA,2018-1
57506640,Herklotsichthys quadrimaculatus,NA,2017,LC,NA,LC,0,2018-1
57508187,Eleotris mauritiana,NA,2016,LC,NA,LC,0,2018-1
57509336,Kraemeria samoensis,Samoan Sand Dart,2016,LC,NA,LC,0,2018-1
57509876,Scatophagus tetracanthus,NA,2017,LC,NA,LC,0,2018-1
57693936,Bathyonus laticeps,NA,2015,DD,NA,DD,NA,2018-1
57714556,Barathrites iris,NA,2015,LC,NA,LC,0,2018-1
57825241,Einara edentula,Toothless Smooth-head,2015,LC,NA,LC,0,2018-1
58241062,Dolichopteryx longipes,Brownsnout Spookfish,2015,LC,NA,LC,0,2018-1
59034974,Evynnis cardinalis,Threadfin Porgy,2014,EN,A2bd,EN,0.6,2018-1
60469170,Abyssoberyx levisquamosus,NA,2015,DD,NA,DD,NA,2018-1
60469175,Abyssobrotula galatheae,NA,2015,LC,NA,LC,0,2018-1
60469186,Alepisaurus brevirostris,NA,2015,LC,NA,LC,0,2018-1
60469196,Amblycirrhitus earnshawi,NA,2015,EN,B2ab(iii),EN,0.6,2018-1
60469204,Apagesoma delosommatus,NA,2015,LC,NA,LC,0,2018-1
60469215,Aphyonus rassi,NA,2015,DD,NA,DD,NA,2018-1
60469220,Apletodon barbatus,NA,2015,VU,B2ab(iii),VU,0.4,2018-1
60469224,Apletodon wirtzi,NA,2015,LC,NA,LC,0,2018-1
60469232,Aristostomias lunifer,NA,2015,LC,NA,LC,0,2018-1
60469237,Astronesthes decoratus,NA,2015,LC,NA,LC,0,2018-1
60469241,Astronesthes haplophos,NA,2015,LC,NA,LC,0,2018-1
60469244,Astronesthes karsteni,NA,2015,LC,NA,LC,0,2018-1
60469249,Barbantus elongatus,Elongated searsid,2015,DD,NA,DD,NA,2018-1
60469264,Bassozetus levistomatus,NA,2015,LC,NA,LC,0,2018-1
60469273,Bassozetus normalis,Cusk Eel,2015,LC,NA,LC,0,2018-1
60469298,Bassozetus oncerocephalus,NA,2015,DD,NA,DD,NA,2018-1
60469323,Bathophilus metallicus,NA,2015,LC,NA,LC,0,2018-1
60469375,Bathophilus schizochirus,NA,2015,LC,NA,LC,0,2018-1
60469441,Bathycongrus bertini,NA,2015,LC,NA,LC,0,2018-1
60469516,Bathylaco nielseni,NA,2015,DD,NA,DD,NA,2018-1
60469527,Bathytroctes squamosus,NA,2015,LC,NA,LC,0,2018-1
60469546,Bembrops cadenati,NA,2015,LC,NA,LC,0,2018-1
60469552,Cataetyx bruuni,NA,2015,LC,NA,LC,0,2018-1
60469615,Caulophryne pelagica,NA,2015,DD,NA,DD,NA,2018-1
60469670,Centrophryne spinulosa,Horned lantern fish,2015,LC,NA,LC,0,2018-1
60469697,Cetomimus compunctus,Cavernous-peduncle whalefish,2015,DD,NA,DD,NA,2018-1
60469712,Cetomimus hempeli,Hempels Whalefish,2015,DD,NA,DD,NA,2018-1
60469804,Chaenophryne draco,NA,2015,LC,NA,LC,0,2018-1
60469816,Chiasmodon braueri,NA,2015,LC,NA,LC,0,2018-1
60469866,Coryphaenoides rudis,NA,2015,LC,NA,LC,0,2018-1
60469980,Cyclothone parapallida,Shadow Bristlemouth,2015,LC,NA,LC,0,2018-1
60470089,Danacetichthys galathenus,Young Whalefish,2015,DD,NA,DD,NA,2018-1
60470092,Diaphus problematicus,Problematic Lanternfish,2015,LC,NA,LC,0,2018-1
60470096,Diaphus vanhoeffeni,VanHoffen's lanternfish,2015,LC,NA,LC,0,2018-1
60470322,Dicrolene introniger,NA,2015,LC,NA,LC,0,2018-1
60470339,Didogobius amicuscaridis,NA,2015,VU,B2ab(iii),VU,0.4,2018-1
60470344,Diplecogaster ctenocrypta,NA,2015,LC,NA,LC,0,2018-1
60470358,Dolopichthys jubatus,NA,2015,DD,NA,DD,NA,2018-1
60470361,Dolopichthys pullatus,NA,2015,DD,NA,DD,NA,2018-1
60470373,Dysalotus oligoscolus,NA,2015,LC,NA,LC,0,2018-1
60470376,Epigonus affinis,NA,2015,LC,NA,LC,0,2018-1
60470379,Eustomias aequatorialis,NA,2015,LC,NA,LC,0,2018-1
60470382,Eustomias contiguus,NA,2015,DD,NA,DD,NA,2018-1
60470388,Eustomias insularum,NA,2015,DD,NA,DD,NA,2018-1
60470392,Eustomias intermedius,NA,2015,LC,NA,LC,0,2018-1
60470395,Eustomias kreffti,NA,2015,LC,NA,LC,0,2018-1
60470399,Eustomias lanceolatus,NA,2015,LC,NA,LC,0,2018-1
60470414,Eustomias monoclonoides,NA,2015,DD,NA,DD,NA,2018-1
60470418,Eustomias satterleei,NA,2015,LC,NA,LC,0,2018-1
60470422,Eustomias simplex,NA,2015,LC,NA,LC,0,2018-1
60470425,Eustomias spherulifer,NA,2015,LC,NA,LC,0,2018-1
60470440,Eustomias tenisoni,NA,2015,DD,NA,DD,NA,2018-1
60470461,Gadella svetovidovi,NA,2015,DD,NA,DD,NA,2018-1
60470467,Gadomus arcuatus,Doublethread Grenadier,2015,LC,NA,LC,0,2018-1
60470481,Gigantactis elsmani,Elsman's whipnose,2015,LC,NA,LC,0,2018-1
60470485,Gigantactis gibbsi,NA,2015,LC,NA,LC,0,2018-1
60470489,Gigantactis golovani,NA,2015,LC,NA,LC,0,2018-1
60470665,Gigantactis gracilicauda,NA,2015,DD,NA,DD,NA,2018-1
60470674,Gigantactis herwigi,NA,2015,LC,NA,LC,0,2018-1
60470680,Gigantactis ios,NA,2015,LC,NA,LC,0,2018-1
60470683,Gigantactis longicirra,NA,2015,LC,NA,LC,0,2018-1
60470687,Gigantactis vanhoeffeni,NA,2015,DD,NA,DD,NA,2018-1
60470704,Gonorynchus gonorynchus,Beaked Salmon,2015,LC,NA,LC,0,2018-1
60470750,Grammonus longhursti,NA,2015,LC,NA,LC,0,2018-1
60470770,Haplophryne mollis,NA,2015,LC,NA,LC,0,2018-1
60470792,Himantolophus albinares,Footballfish,2015,DD,NA,DD,NA,2018-1
60470817,Himantolophus brevirostris,NA,2015,DD,NA,DD,NA,2018-1
60470856,Himantolophus macroceras,NA,2015,DD,NA,DD,NA,2018-1
60470876,Himantolophus macroceratoides,NA,2015,DD,NA,DD,NA,2018-1
60470908,Himantolophus multifurcatus,NA,2015,DD,NA,DD,NA,2018-1
60470918,Himantolophus rostratus,NA,2015,DD,NA,DD,NA,2018-1
60470977,Holcomycteronus profundissimus,NA,2015,LC,NA,LC,0,2018-1
60471195,Hymenogadus gracilis,NA,2015,DD,NA,DD,NA,2018-1
60471691,Ichthyococcus polli,NA,2015,LC,NA,LC,0,2018-1
60471792,Kali kerberti,NA,2015,LC,NA,LC,0,2018-1
60471825,Kali macrura,NA,2015,LC,NA,LC,0,2018-1
60471850,Laemonema robustum,Robust cod,2015,DD,NA,DD,NA,2018-1
60471855,Lampadena speculigera,Mirror Lanternfish,2015,LC,NA,LC,0,2018-1
60471860,Lampanyctus photonotus,Dotback Lanternfish,2015,LC,NA,LC,0,2018-1
60471865,Lampanyctus vadulus,Nacreous lanternfish,2015,LC,NA,LC,0,2018-1
60471877,Lamprogrammus brunswigi,NA,2015,LC,NA,LC,0,2018-1
60471883,Lamprogrammus exutus,NA,2015,LC,NA,LC,0,2018-1
60471901,Lamprogrammus niger,NA,2015,LC,NA,LC,0,2018-1
60471916,Lamprogrammus shcherbachevi,NA,2015,DD,NA,DD,NA,2018-1
60471925,Lasiognathus saccostoma,NA,2015,LC,NA,LC,0,2018-1
60471934,Leptacanthichthys gracilispinis,NA,2015,DD,NA,DD,NA,2018-1
60471973,Leptostomias gracilis,NA,2015,LC,NA,LC,0,2018-1
60472006,Linophryne maderensis,NA,2015,DD,NA,DD,NA,2018-1
60472203,Linophryne polypogon,NA,2015,DD,NA,DD,NA,2018-1
60472409,Linophryne racemifera,NA,2015,DD,NA,DD,NA,2018-1
60472779,Linophryne sexfilis,NA,2015,DD,NA,DD,NA,2018-1
