loiczid,eco_code,cells
205441,20186,2156
205442,20186,2153
205443,20186,2154
205444,20186,2154
205445,20186,2156
205446,20186,2154
205447,20186,2156
205448,20186,2155
205449,20186,2155
205450,20186,2154
205451,20186,1706
206154,20186,187
206155,20186,1575
206156,20186,2140
206157,20186,2140
206158,20186,2138
206159,20186,2140
206160,20186,2139
206161,20186,2140
206162,20186,2140
206163,20186,2138
206164,20186,2139
206165,20186,2139
206166,20186,2139
206167,20186,2138
206168,20186,2141
206169,20186,2139
206170,20186,2140
206171,20186,828
206875,20186,20
206876,20186,1031
206877,20186,2064
206878,20186,2087
206879,20186,2083
206880,20186,2085
206881,20186,2084
206882,20186,2085
206883,20186,2085
206884,20186,2084
206885,20186,2085
206886,20186,2085
206887,20186,2084
206888,20186,2089
206889,20186,2080
206890,20186,1581
206891,20186,19
207597,20186,534
207598,20186,1820
207599,20186,2074
207600,20186,2067
207601,20186,2070
207602,20186,2068
207603,20186,2069
207604,20186,2069
207605,20186,2068
207606,20186,2069
207607,20186,2069
207608,20186,2069
207609,20186,1388
207610,20186,166
208318,20186,103
208319,20186,1180
208320,20186,2034
208321,20186,2046
208322,20186,2055
208323,20186,2053
208324,20186,2052
208325,20186,2053
208326,20186,2053
208327,20186,1829
208328,20186,735
209040,20186,485
209041,20186,1721
209042,20186,2000
209043,20186,2000
209044,20186,2001
209045,20186,1863
209046,20186,944
209047,20186,121
209761,20186,86
209762,20186,1030
209763,20186,1130
209764,20186,743
209765,20186,152
NA,20186,14782
200127,20232,643
200128,20232,619
200129,20232,43
200846,20232,258
200847,20232,2224
200848,20232,2341
200849,20232,2220
200850,20232,1604
200851,20232,1020
200852,20232,549
200853,20232,99
201566,20232,1076
201567,20232,2288
201568,20232,2286
201569,20232,2286
201570,20232,2288
201571,20232,2285
201572,20232,2288
201573,20232,2266
201574,20232,1909
201575,20232,1836
201576,20232,1763
201577,20232,1591
201578,20232,429
202286,20232,1684
202287,20232,2272
202288,20232,2271
202289,20232,2271
202290,20232,2270
202291,20232,2275
202292,20232,2270
202293,20232,2268
202294,20232,2272
202295,20232,2271
202296,20232,2271
202297,20232,1816
202298,20232,20
203006,20232,1931
203007,20232,2216
203008,20232,2215
203009,20232,2216
203010,20232,2217
203011,20232,2215
203012,20232,2096
203013,20232,1557
203014,20232,2218
203015,20232,2215
203016,20232,2216
203017,20232,556
203726,20232,1796
203727,20232,2241
203728,20232,2242
203729,20232,2240
203730,20232,2242
203731,20232,2241
203732,20232,2241
203733,20232,2243
203734,20232,2241
203735,20232,2236
203736,20232,1553
204446,20232,1356
204447,20232,2186
204448,20232,2185
204449,20232,2187
204450,20232,2184
204451,20232,2184
204452,20232,2193
204453,20232,2183
204454,20232,2187
204455,20232,2140
204456,20232,356
205166,20232,546
205167,20232,2177
205168,20232,2168
205169,20232,2170
205170,20232,2172
205171,20232,2172
205172,20232,2170
205173,20232,2169
205174,20232,2170
205175,20232,1265
205887,20232,1364
205888,20232,2156
205889,20232,2153
205890,20232,2155
205891,20232,2157
205892,20232,2153
205893,20232,2156
205894,20232,2027
205895,20232,200
206607,20232,126
206608,20232,1661
206609,20232,2139
206610,20232,2140
206611,20232,2139
206612,20232,2139
206613,20232,2137
206614,20232,1001
207328,20232,59
207329,20232,1078
207330,20232,2004
207331,20232,2083
207332,20232,2087
207333,20232,1829
207334,20232,81
208050,20232,143
208051,20232,733
208052,20232,1075
208053,20232,575
NA,20232,193646
201388,20213,600
201389,20213,925
201390,20213,253
202107,20213,1004
202108,20213,2251
202109,20213,2273
202110,20213,2249
202111,20213,1577
202112,20213,230
202825,20213,66
202826,20213,1350
202827,20213,2217
202828,20213,2216
202829,20213,2216
202830,20213,2215
202831,20213,2217
202832,20213,2068
202833,20213,616
203544,20213,204
203545,20213,1694
203546,20213,2242
203547,20213,2241
203548,20213,2241
203549,20213,2242
203550,20213,2239
203551,20213,2243
203552,20213,2240
203553,20213,2057
203554,20213,200
204263,20213,385
204264,20213,1925
204265,20213,2186
204266,20213,2185
204267,20213,2186
204268,20213,2185
204269,20213,2185
204270,20213,2186
204271,20213,2188
204272,20213,2186
204273,20213,2187
204274,20213,1485
204982,20213,684
204983,20213,2061
204984,20213,2170
204985,20213,2170
204986,20213,2171
204987,20213,2168
204988,20213,2171
204989,20213,2173
204990,20213,2169
204991,20213,2171
204992,20213,2172
204993,20213,2169
204994,20213,2104
204995,20213,42
205701,20213,1045
205702,20213,2133
205703,20213,2153
205704,20213,2156
205705,20213,2153
205706,20213,2155
205707,20213,2120
205708,20213,2155
205709,20213,2155
205710,20213,2155
205711,20213,2155
205712,20213,2155
205713,20213,2155
205714,20213,2152
205715,20213,413
206420,20213,323
206421,20213,2138
206422,20213,2143
206423,20213,2135
206424,20213,2140
206425,20213,2141
206426,20213,2139
206427,20213,1957
206428,20213,1888
206429,20213,2139
206430,20213,2140
206431,20213,2138
206432,20213,2141
206433,20213,2138
206434,20213,2139
206435,20213,598
207140,20213,19
207141,20213,1996
207142,20213,2086
207143,20213,2086
207144,20213,2084
207145,20213,2085
207146,20213,2085
207147,20213,2085
207148,20213,2084
207149,20213,2087
207150,20213,2083
207151,20213,2084
207152,20213,2084
207153,20213,2086
207154,20213,2084
207155,20213,229
207861,20213,1450
207862,20213,2069
207863,20213,2068
207864,20213,2068
207865,20213,2069
207866,20213,2070
207867,20213,2066
207868,20213,2071
207869,20213,2068
207870,20213,2072
207871,20213,2066
207872,20213,2069
207873,20213,2071
207874,20213,1881
208581,20213,373
208582,20213,2034
208583,20213,2053
208584,20213,2055
208585,20213,2052
208586,20213,2053
208587,20213,2052
208588,20213,2054
208589,20213,2052
208590,20213,2054
208591,20213,2053
208592,20213,2051
208593,20213,2054
208594,20213,825
209302,20213,931
209303,20213,1997
209304,20213,2000
209305,20213,2000
209306,20213,1998
209307,20213,2000
209308,20213,1998
209309,20213,2001
209310,20213,1999
209311,20213,1998
209312,20213,2001
209313,20213,1467
210023,20213,861
210024,20213,1962
210025,20213,2019
210026,20213,2022
210027,20213,2020
210028,20213,2020
210029,20213,2020
210030,20213,2019
210031,20213,2023
210032,20213,1223
210033,20213,107
210744,20213,317
210745,20213,1216
210746,20213,1788
210747,20213,1967
210748,20213,1967
210749,20213,1894
210750,20213,1373
210751,20213,509
211467,20213,184
211468,20213,185
NA,20213,471
201578,20231,1162
201579,20231,1590
201580,20231,1592
201581,20231,1468
201582,20231,1363
201583,20231,439
202297,20231,456
202298,20231,2251
202299,20231,2273
202300,20231,2270
202301,20231,2272
202302,20231,2271
202303,20231,2232
202304,20231,665
203017,20231,1660
203018,20231,2216
203019,20231,2216
203020,20231,2218
203021,20231,2211
203022,20231,2219
203023,20231,2215
203024,20231,2044
203025,20231,193
203736,20231,688
203737,20231,2240
203738,20231,2249
203739,20231,2239
203740,20231,2241
203741,20231,2241
203742,20231,2241
203743,20231,2243
203744,20231,2240
203745,20231,1312
204455,20231,44
204456,20231,1830
204457,20231,2187
204458,20231,2186
204459,20231,2185
204460,20231,2186
204461,20231,2185
204462,20231,2188
204463,20231,2186
204464,20231,2186
204465,20231,1944
205175,20231,907
205176,20231,2170
205177,20231,2171
205178,20231,2170
205179,20231,2152
205180,20231,2168
205181,20231,2174
205182,20231,2170
205183,20231,2167
205184,20231,2174
205185,20231,2171
205186,20231,172
205894,20231,129
205895,20231,1953
205896,20231,2158
205897,20231,2152
205898,20231,2156
205899,20231,2011
205900,20231,2154
205901,20231,2157
205902,20231,2153
205903,20231,2156
205904,20231,2155
205905,20231,2156
205906,20231,195
206614,20231,1139
206615,20231,2140
206616,20231,2140
206617,20231,2137
206618,20231,2141
206619,20231,2138
206620,20231,2140
206621,20231,2138
206622,20231,2142
206623,20231,2139
206624,20231,2139
206625,20231,2095
207333,20231,255
207334,20231,2001
207335,20231,2086
207336,20231,2085
207337,20231,2086
207338,20231,2081
207339,20231,2087
207340,20231,2085
207341,20231,2085
207342,20231,2083
207343,20231,2086
207344,20231,2085
207345,20231,1478
208053,20231,1096
208054,20231,2069
208055,20231,2070
208056,20231,2069
208057,20231,2068
208058,20231,2070
208059,20231,2067
208060,20231,2070
208061,20231,2069
208062,20231,2068
208063,20231,2071
208064,20231,2026
208065,20231,353
208773,20231,165
208774,20231,1831
208775,20231,2051
208776,20231,2051
208777,20231,2055
208778,20231,2051
208779,20231,2055
208780,20231,2054
208781,20231,2052
208782,20231,2052
208783,20231,2053
208784,20231,992
209494,20231,162
209495,20231,1451
209496,20231,1997
209497,20231,2000
209498,20231,1999
209499,20231,1999
209500,20231,1999
209501,20231,1998
209502,20231,1908
209503,20231,886
210216,20231,625
210217,20231,1259
210218,20231,1655
210219,20231,1766
210220,20231,1407
210221,20231,1024
210222,20231,257
NA,20231,246723
203716,20212,292
203717,20212,822
203718,20212,1239
203719,20212,1237
203720,20212,736
203721,20212,224
204434,20212,147
204435,20212,1481
204436,20212,2186
204437,20212,2185
204438,20212,2188
204439,20212,2186
204440,20212,2185
204441,20212,2144
204442,20212,1172
204443,20212,40
205153,20212,256
205154,20212,1881
205155,20212,2172
205156,20212,2172
205157,20212,2169
205158,20212,2171
205159,20212,2169
205160,20212,2172
205161,20212,2171
205162,20212,2170
205163,20212,1579
205164,20212,20
205873,20212,1628
205874,20212,2154
205875,20212,2156
205876,20212,2154
205877,20212,2156
205878,20212,2155
205879,20212,2156
205880,20212,2152
205881,20212,2158
205882,20212,2152
205883,20212,2157
205884,20212,919
206592,20212,687
206593,20212,2140
206594,20212,2139
206595,20212,2139
206596,20212,2141
206597,20212,2140
206598,20212,2138
206599,20212,2139
206600,20212,2140
206601,20212,2138
206602,20212,2138
206603,20212,2140
206604,20212,2057
206605,20212,170
207312,20212,1420
207313,20212,2084
207314,20212,2083
207315,20212,2084
207316,20212,2085
207317,20212,2086
207318,20212,2085
207319,20212,2084
207320,20212,2084
207321,20212,2085
207322,20212,2084
207323,20212,2084
207324,20212,2086
207325,20212,606
208032,20212,1862
208033,20212,2069
208034,20212,2068
208035,20212,2069
208036,20212,2069
208037,20212,2069
208038,20212,2058
208039,20212,2069
208040,20212,2070
208041,20212,2068
208042,20212,2068
208043,20212,2068
208044,20212,2071
208045,20212,1011
208752,20212,2053
208753,20212,2052
208754,20212,2053
208755,20212,2052
208756,20212,2055
208757,20212,2052
208758,20212,1876
208759,20212,2055
208760,20212,2053
208761,20212,2051
208762,20212,2054
208763,20212,2054
208764,20212,2052
208765,20212,1111
209472,20212,1779
209473,20212,1998
209474,20212,2002
209475,20212,1998
209476,20212,2000
209477,20212,1998
209478,20212,1999
209479,20212,2001
209480,20212,1998
209481,20212,2000
209482,20212,1997
209483,20212,2001
209484,20212,1999
209485,20212,820
210192,20212,1337
210193,20212,2021
210194,20212,2020
210195,20212,2022
210196,20212,2020
210197,20212,2019
210198,20212,2022
210199,20212,2019
210200,20212,2020
210201,20212,2020
210202,20212,2022
210203,20212,2021
210204,20212,2020
210205,20212,266
210912,20212,470
210913,20212,1951
210914,20212,1967
210915,20212,1967
210916,20212,1965
210917,20212,1967
210918,20212,1967
210919,20212,1966
210920,20212,1967
210921,20212,1967
210922,20212,1966
210923,20212,1967
210924,20212,1360
211633,20212,1108
211634,20212,1951
211635,20212,1951
211636,20212,1950
211637,20212,1950
211638,20212,1950
211639,20212,1952
211640,20212,1951
211641,20212,1950
211642,20212,1950
211643,20212,1872
211644,20212,273
212353,20212,77
212354,20212,1390
212355,20212,1897
212356,20212,1898
212357,20212,1898
212358,20212,1895
212359,20212,1899
212360,20212,1898
212361,20212,1895
212362,20212,1678
212363,20212,476
213075,20212,723
213076,20212,1570
213077,20212,1918
213078,20212,1919
213079,20212,1914
213080,20212,1762
213081,20212,1120
213082,20212,100
213797,20212,176
213798,20212,360
213799,20212,308
213800,20212,20
NA,20212,300346
203404,20217,92
203405,20217,844
203406,20217,1460
203407,20217,1760
203408,20217,1660
203409,20217,1308
203410,20217,603
204123,20217,476
204124,20217,1927
204125,20217,2186
204126,20217,2190
204127,20217,2185
204128,20217,2185
204129,20217,2187
204130,20217,2185
204131,20217,1570
204132,20217,191
204842,20217,652
204843,20217,2116
204844,20217,2170
204845,20217,2176
204846,20217,2165
204847,20217,2173
204848,20217,2173
204849,20217,2166
204850,20217,2174
204851,20217,2170
204852,20217,1837
204853,20217,83
205561,20217,132
205562,20217,1977
205563,20217,2162
205564,20217,2154
205565,20217,2154
205566,20217,2158
205567,20217,2154
205568,20217,2154
205569,20217,2157
205570,20217,2155
205571,20217,2153
205572,20217,2157
205573,20217,1222
206281,20217,1053
206282,20217,2143
206283,20217,2130
206284,20217,2137
206285,20217,2141
206286,20217,2141
206287,20217,2137
206288,20217,2138
206289,20217,2140
206290,20217,2140
206291,20217,2137
206292,20217,2139
206293,20217,2120
206294,20217,342
207001,20217,1643
207002,20217,2063
207003,20217,2097
207004,20217,2083
207005,20217,2084
207006,20217,2082
207007,20217,2087
207008,20217,2086
207009,20217,2083
207010,20217,2085
207011,20217,2084
207012,20217,2087
207013,20217,2083
207014,20217,941
207721,20217,1900
207722,20217,2089
207723,20217,2068
207724,20217,2068
207725,20217,2066
207726,20217,2068
207727,20217,2005
207728,20217,2070
207729,20217,2070
207730,20217,2066
207731,20217,2070
207732,20217,2067
207733,20217,2072
207734,20217,1240
208441,20217,1768
208442,20217,2052
208443,20217,2052
208444,20217,2057
208445,20217,2051
208446,20217,2053
208447,20217,2053
208448,20217,2051
208449,20217,2053
208450,20217,2055
208451,20217,2054
208452,20217,2051
208453,20217,2054
208454,20217,1190
209161,20217,1362
209162,20217,1980
209163,20217,2000
209164,20217,1998
209165,20217,2001
209166,20217,2002
209167,20217,1998
209168,20217,2001
209169,20217,1997
209170,20217,1999
209171,20217,1998
209172,20217,1999
209173,20217,2001
209174,20217,780
209881,20217,816
209882,20217,2043
209883,20217,2009
209884,20217,2020
209885,20217,2024
209886,20217,2019
209887,20217,2021
209888,20217,2018
209889,20217,2023
209890,20217,2020
209891,20217,2020
209892,20217,2021
209893,20217,1958
209894,20217,189
210601,20217,17
210602,20217,1547
210603,20217,1976
210604,20217,1969
210605,20217,1965
210606,20217,1966
210607,20217,1969
210608,20217,1968
210609,20217,1965
210610,20217,1967
210611,20217,1968
210612,20217,1966
210613,20217,1059
211322,20217,324
211323,20217,1825
211324,20217,1954
211325,20217,1947
211326,20217,1949
211327,20217,1952
211328,20217,1949
211329,20217,1949
211330,20217,1952
211331,20217,1949
211332,20217,1416
211333,20217,62
212043,20217,271
212044,20217,1497
212045,20217,1901
212046,20217,1895
212047,20217,1896
212048,20217,1901
212049,20217,1896
212050,20217,1860
212051,20217,995
212052,20217,18
212765,20217,421
212766,20217,795
212767,20217,1143
212768,20217,1143
212769,20217,753
212770,20217,223
NA,20217,65
202601,20220,20
202602,20220,523
202603,20220,1099
202604,20220,1329
202605,20220,1351
202606,20220,1329
202607,20220,1024
202608,20220,647
202609,20220,168
203320,20220,356
203321,20220,1781
203322,20220,2242
203323,20220,2241
203324,20220,2242
203325,20220,2240
203326,20220,2241
203327,20220,2241
203328,20220,2242
203329,20220,2216
203330,20220,1660
203331,20220,647
204037,20220,83
204038,20220,753
204039,20220,1453
204040,20220,2122
204041,20220,2188
204042,20220,2185
204043,20220,2185
204044,20220,2186
204045,20220,2185
204046,20220,2187
204047,20220,2186
204048,20220,2185
204049,20220,2186
204050,20220,2186
204051,20220,2187
204052,20220,1328
204053,20220,63
204756,20220,298
204757,20220,1796
204758,20220,2171
204759,20220,2169
204760,20220,2172
204761,20220,2171
204762,20220,2167
204763,20220,2173
204764,20220,2171
204765,20220,2171
204766,20220,2169
204767,20220,2171
204768,20220,2171
204769,20220,2171
204770,20220,2171
204771,20220,2169
204772,20220,2171
204773,20220,1794
204774,20220,148
205476,20220,1699
205477,20220,2156
205478,20220,2154
205479,20220,2155
205480,20220,2155
205481,20220,2155
205482,20220,2154
205483,20220,2159
205484,20220,2152
205485,20220,2155
205486,20220,2155
205487,20220,2154
205488,20220,2156
205489,20220,2155
205490,20220,2154
205491,20220,2156
205492,20220,2155
205493,20220,2154
205494,20220,1357
206195,20220,258
206196,20220,2138
206197,20220,2140
206198,20220,2139
206199,20220,2141
206200,20220,2138
206201,20220,2139
206202,20220,2139
206203,20220,2139
206204,20220,2140
206205,20220,2139
206206,20220,2139
206207,20220,2140
206208,20220,2138
206209,20220,2139
206210,20220,2140
206211,20220,2140
206212,20220,2137
206213,20220,2142
206214,20220,2138
206215,20220,625
206915,20220,82
206916,20220,2021
206917,20220,2082
206918,20220,2086
206919,20220,2084
206920,20220,2087
206921,20220,2081
206922,20220,2085
206923,20220,2085
206924,20220,2067
