loiczid,clust_100,clust_150,clust_250,clust_500
20640,8,125,192,254
20646,8,125,192,479
20647,8,125,192,479
20648,8,125,192,479
20649,8,125,192,479
20650,8,125,192,479
20651,8,125,192,479
20652,8,125,192,479
20653,8,125,192,479
20654,8,125,52,479
20655,8,115,52,479
20656,8,115,52,479
20657,8,115,52,479
20658,8,115,52,479
20659,8,115,52,479
20660,8,115,52,391
20661,8,115,52,391
20662,8,115,52,391
20663,8,115,52,391
20664,8,115,52,391
20665,8,115,52,391
20666,8,115,52,391
20667,8,115,52,391
20668,8,115,52,391
20669,8,115,52,391
20670,8,115,52,391
20671,8,115,52,391
20672,8,115,52,391
20673,8,115,52,391
20674,8,115,52,391
20675,8,115,52,391
20676,8,115,52,391
20677,8,115,52,391
20678,8,115,52,391
20679,8,115,52,391
20680,8,115,52,391
20681,8,115,52,391
20682,8,115,52,391
20683,8,115,52,391
20684,8,115,52,391
20685,8,115,52,391
20686,8,115,52,391
20687,8,115,52,391
20688,8,115,52,391
20689,8,115,52,391
20690,8,115,52,391
20691,8,115,52,391
20692,8,115,52,391
20693,8,115,52,391
20694,8,115,52,391
20695,8,115,52,391
20696,8,115,52,391
20697,8,115,52,391
20698,8,115,52,391
20699,8,115,52,391
20700,8,115,52,391
20701,8,115,52,391
20702,8,115,52,391
20703,8,115,52,391
20780,35,14,27,109
20786,35,14,27,109
20791,35,14,27,109
20792,35,14,27,109
20813,35,14,27,138
21068,11,4,34,416
21080,11,4,34,416
21081,11,4,34,416
21082,11,4,34,416
21083,11,4,34,416
21084,11,4,34,416
21085,11,4,34,416
21086,11,4,34,416
21087,11,4,34,416
21088,11,4,34,416
21089,11,4,34,416
21090,11,4,34,416
21091,11,4,34,416
21092,11,4,34,416
21093,11,4,34,416
21094,11,4,34,416
21095,11,4,34,416
21096,11,4,34,416
21097,11,4,34,416
21098,11,4,34,416
21099,11,4,34,416
21100,11,4,34,416
21101,11,4,34,416
21102,11,4,34,416
21103,11,4,34,416
21104,11,4,34,416
21105,11,4,34,416
21119,11,4,34,67
21120,11,4,39,67
21121,11,4,39,67
21122,11,4,39,67
21123,11,4,39,67
21124,11,4,39,67
21125,11,4,39,67
21205,97,27,42,485
21209,97,27,42,485
21342,88,125,192,254
21343,88,125,192,254
21344,88,125,192,254
21345,88,125,192,254
21346,88,125,192,254
21347,88,125,192,254
21348,88,125,192,254
21349,88,125,192,254
21350,88,125,192,254
21351,88,125,192,254
21352,88,125,192,254
21353,88,125,192,254
21354,88,125,192,254
21355,88,125,192,254
21356,88,125,192,254
21361,8,125,192,479
21362,8,125,192,479
21363,8,125,192,479
21364,8,125,192,479
21365,8,125,192,479
21366,8,125,192,479
21367,8,125,192,479
21368,8,125,192,479
21369,8,125,192,479
21370,8,125,192,479
21371,8,125,192,479
21372,8,125,192,479
21373,8,125,192,479
21374,8,125,192,479
21375,8,115,52,479
21376,8,115,52,479
21377,8,115,52,479
21378,8,115,52,479
21379,8,115,52,479
21380,8,115,52,479
21381,8,115,52,391
21382,8,115,52,391
21383,8,115,52,391
21384,8,115,52,391
21385,8,115,52,391
21386,8,115,52,391
21387,8,115,52,391
21388,8,115,52,391
21389,8,115,52,391
21390,8,115,52,391
21391,8,115,52,391
21392,8,115,52,391
21393,8,115,52,391
21394,8,115,52,391
21395,8,115,52,391
21396,8,115,52,391
21397,8,115,52,391
21398,8,115,52,391
21399,8,115,52,391
21400,8,115,52,391
21401,8,115,52,391
21402,8,115,52,391
21403,8,115,52,391
21404,8,115,52,391
21405,8,115,52,391
21406,8,115,52,391
21407,8,115,52,391
21408,8,115,52,391
21409,8,115,52,391
21410,8,115,52,391
21411,8,115,52,391
21412,8,115,52,391
21413,8,115,52,391
21414,8,115,52,391
21415,8,115,52,391
21416,8,115,52,391
21417,8,115,52,391
21418,8,115,52,391
21468,35,115,52,109
21469,35,115,52,109
21470,35,115,52,109
21472,35,115,52,109
21483,35,14,27,109
21484,35,14,27,109
21485,35,14,27,109
21486,35,14,27,109
21502,35,14,27,109
21769,11,12,34,416
21770,11,12,34,416
21771,11,4,34,416
21772,11,4,34,416
21779,11,4,34,416
21782,11,4,34,416
21784,11,4,34,416
21787,11,4,34,416
21788,11,4,34,416
21789,11,4,34,416
21790,11,4,34,416
21791,11,4,34,416
21792,11,4,34,416
21793,11,4,34,416
21794,11,4,34,416
21795,11,4,34,416
21796,11,4,34,416
21797,11,4,34,416
21798,11,4,34,416
21799,11,4,34,416
21800,11,4,34,416
21801,11,4,34,416
21802,11,4,34,416
21803,11,4,34,416
21804,11,4,34,416
21805,11,4,34,416
21806,11,4,34,416
21807,11,4,34,416
21808,11,4,34,416
21809,11,4,34,416
21810,11,4,34,416
21811,11,4,34,416
21812,11,4,34,416
21813,11,4,34,416
21814,11,4,34,416
21815,11,4,34,416
21816,11,4,34,416
21817,11,4,34,416
21818,11,4,34,416
21819,11,4,34,416
21820,11,4,34,416
21821,11,4,34,416
21822,11,4,34,416
21823,11,4,34,416
21824,11,4,34,416
21837,11,4,34,67
21838,11,4,39,67
21839,11,4,39,67
21840,11,4,39,67
21841,11,4,39,67
21842,11,4,39,67
21843,11,4,39,67
21844,11,4,39,67
21845,11,4,39,67
21846,11,4,39,67
21847,11,4,39,67
21919,97,27,42,485
21920,97,27,42,485
21921,97,27,42,485
21922,97,27,42,485
21923,97,27,42,485
21924,97,27,42,485
21925,97,27,42,485
21926,97,27,42,485
21927,97,27,42,485
21928,97,27,42,485
21929,97,27,42,485
22062,88,125,192,254
22063,88,125,192,254
22064,88,125,192,254
22065,88,125,192,254
22066,88,125,192,254
22067,88,125,192,254
22068,88,125,192,254
22069,88,125,192,254
22070,88,125,192,254
22071,88,125,192,254
22072,88,125,192,254
22073,88,125,192,254
22079,88,125,192,479
22080,8,125,192,479
22081,8,125,192,479
22082,8,125,192,479
22083,8,125,192,479
22084,8,125,192,479
22085,8,125,192,479
22086,8,125,192,479
22087,8,125,192,479
22088,8,125,192,479
22089,8,125,192,479
22090,8,125,192,479
22091,8,125,192,479
22092,8,125,192,479
22093,8,125,192,479
22094,8,125,192,479
22095,8,125,192,479
22096,8,115,52,479
22097,8,115,52,479
22098,8,115,52,479
22099,8,115,52,479
22100,8,115,52,479
22101,8,115,52,479
22102,8,115,52,391
22103,8,115,52,391
22104,8,115,52,391
22105,8,115,52,391
22106,8,115,52,391
22107,8,115,52,391
22108,8,115,52,391
22109,8,115,52,391
22110,8,115,52,391
22111,8,115,52,391
22112,8,115,52,391
22113,8,115,52,391
22114,8,115,52,391
22115,8,115,52,391
22116,8,115,52,391
22117,8,115,52,391
22118,8,115,52,391
22119,8,115,52,391
22120,8,115,52,391
22121,8,115,52,391
22122,8,115,52,391
22123,8,115,52,391
22124,8,115,52,391
22125,8,115,52,391
22126,8,115,52,391
22128,8,115,52,391
22129,8,115,52,391
22130,8,115,52,391
22131,8,115,52,391
22132,8,115,52,391
22133,8,115,52,391
22429,82,12,159,261
22430,82,12,159,261
22431,82,12,159,261
22432,82,12,159,261
22491,11,4,34,416
22492,11,4,34,416
22494,11,4,34,416
22495,11,4,34,416
22496,11,4,34,416
22498,11,4,34,416
22499,11,4,34,416
22500,11,4,34,416
22507,11,4,34,416
22508,11,4,34,416
22509,11,4,34,416
22510,11,4,34,416
22511,11,4,34,416
22512,11,4,34,416
22513,11,4,34,416
22514,11,4,34,416
22515,11,4,34,416
22516,11,4,34,416
22517,11,4,34,416
22518,11,4,34,416
22519,11,4,34,416
22520,11,4,34,416
22521,11,4,34,416
22522,11,4,34,416
22523,11,4,34,416
22524,11,4,34,416
22525,11,4,34,416
22526,11,4,34,416
22527,11,4,34,416
22528,11,4,34,416
22529,11,4,34,416
22530,11,4,34,416
22531,11,4,34,416
22532,11,4,34,416
22533,11,4,34,416
22534,11,4,34,416
22535,11,4,34,416
22536,11,4,34,416
22537,11,4,34,416
22538,11,4,34,416
22539,11,4,34,416
22540,11,4,34,416
22541,11,4,34,416
22542,11,4,34,416
22556,11,4,39,67
22557,11,4,39,67
22558,11,4,39,67
22559,11,4,39,67
22560,11,4,39,67
22561,11,4,39,67
22562,11,4,39,67
22563,11,4,39,67
22564,11,4,39,67
22565,11,4,39,67
22566,11,4,39,67
22567,11,4,39,67
22568,11,4,39,67
22637,97,27,42,485
22638,97,27,42,485
22639,97,27,42,485
22640,97,27,42,485
22641,97,27,42,485
22642,97,27,42,485
22643,97,27,42,485
22644,97,27,42,485
22645,97,27,42,485
22646,97,27,42,485
22647,97,27,42,485
22648,97,27,42,485
22649,97,27,42,485
22782,88,125,192,254
22783,88,125,192,254
22784,88,125,192,254
22785,88,125,192,254
22786,88,125,192,254
22787,88,125,192,254
22788,88,125,192,254
22789,88,125,192,254
22790,88,125,192,254
22791,88,125,192,254
22792,88,125,192,254
22797,88,125,192,479
22798,88,125,192,479
22799,88,125,192,479
22800,8,125,192,479
22801,8,125,192,479
22802,8,125,192,479
22803,8,125,192,479
22804,8,125,192,479
22805,8,125,192,479
22806,8,125,192,479
22807,8,125,192,479
22808,8,125,192,479
22809,8,125,192,479
22810,8,125,192,479
22811,8,125,192,479
22812,8,125,192,479
22813,8,125,192,479
22814,8,125,192,479
22815,8,125,192,479
22816,8,115,52,479
22817,8,115,52,479
22818,8,115,52,479
22819,8,115,52,479
22820,8,115,52,479
22821,8,115,52,479
22822,8,115,52,479
22823,8,115,52,391
22824,8,115,52,391
22825,8,115,52,391
22826,8,115,52,391
22827,8,115,52,391
22828,8,115,52,391
22829,8,115,52,391
22830,8,115,52,391
22831,8,115,52,391
22832,8,115,52,391
22833,8,115,52,391
22834,8,115,52,391
22835,8,115,52,391
22836,8,115,52,391
22837,8,115,52,391
22838,8,115,52,391
22839,8,115,52,391
22840,8,115,52,391
22841,8,115,52,391
22842,8,115,52,391
22843,8,115,52,391
22844,8,115,52,391
22845,8,115,52,391
22846,8,115,52,391
22847,8,115,52,391
22848,8,115,52,391
22849,8,115,52,391
22850,8,115,52,391
22926,35,14,27,109
22927,35,14,27,109
22928,35,14,27,109
22929,35,14,27,109
22930,35,14,27,109
22931,35,14,27,109
22932,35,14,27,109
22939,35,14,27,109
22940,35,14,27,109
22941,35,14,27,109
23149,82,12,159,261
23150,82,12,159,261
23151,82,12,159,261
23219,11,4,34,416
23220,11,4,34,416
23224,11,4,34,416
23225,11,4,34,416
23227,11,4,34,416
23228,11,4,34,416
23229,11,4,34,416
23230,11,4,34,416
23231,11,4,34,416
23232,11,4,34,416
23233,11,4,34,416
23234,11,4,34,416
23235,11,4,34,416
23236,11,4,34,416
23237,11,4,34,416
23238,11,4,34,416
23239,11,4,34,416
23240,11,4,34,416
23241,11,4,34,416
23242,11,4,34,416
23243,11,4,34,416
23244,11,4,34,416
23245,11,4,34,416
23246,11,4,34,416
23247,11,4,34,416
23248,11,4,34,416
23249,11,4,34,416
23250,11,4,34,416
23251,11,4,34,416
23252,11,4,34,416
23253,11,4,34,416
23254,11,4,34,416
23255,11,4,34,416
23256,11,4,34,416
23257,11,4,34,416
23258,11,4,34,416
23259,11,4,34,416
23260,11,4,34,416
23261,11,4,34,416
23275,11,4,39,67
23276,11,4,39,67
23277,11,4,39,67
23278,11,4,39,67
23279,11,4,39,67
23280,11,4,39,67
23281,11,4,39,67
23282,11,4,39,67
23283,11,4,39,67
23284,11,4,39,67
23285,11,4,39,67
23286,11,4,39,67
23287,11,4,39,67
23288,11,4,39,67
23289,11,4,39,67
23358,97,27,42,485
23359,97,27,42,485
23360,97,27,42,485
23361,97,27,42,485
23362,97,27,42,485
23363,97,27,42,485
23364,97,27,42,485
23365,97,27,42,485
23366,97,27,42,485
23367,97,27,42,485
23368,97,27,42,485
23369,97,27,42,485
23502,88,125,192,254
23503,88,125,192,254
23504,88,125,192,254
23505,88,125,192,254
23506,88,125,192,254
23507,88,125,192,254
23508,88,125,192,254
23509,88,125,192,254
23510,88,125,192,254
23515,88,125,192,479
23516,88,125,192,479
23517,88,125,192,479
23518,88,125,192,479
23519,88,125,192,479
23522,8,125,192,479
23523,8,125,192,479
23524,8,125,192,479
23525,8,125,192,479
23526,8,125,192,479
23527,8,125,192,479
23528,8,125,192,479
23529,8,125,192,479
23530,8,125,192,479
23531,8,125,192,479
23532,8,125,192,479
23533,8,125,192,479
23534,8,125,192,479
23535,8,125,192,479
23536,8,125,192,479
23537,8,115,52,479
23538,8,115,52,479
23539,8,115,52,479
23540,8,115,52,479
23541,8,115,52,479
23542,8,115,52,479
23543,8,115,52,479
23544,8,115,52,391
23545,8,115,52,391
23546,8,115,52,391
23547,8,115,52,391
23548,8,115,52,391
23549,8,115,52,391
23550,8,115,52,391
23551,8,115,52,391
23552,8,115,52,391
23553,8,115,52,391
23554,8,115,52,391
23555,8,115,52,391
23556,8,115,52,391
23557,8,115,52,391
23558,8,115,52,391
23559,8,115,52,391
23560,8,115,52,391
23561,8,115,52,391
23562,8,115,52,391
23563,8,115,52,391
23564,8,115,52,391
23565,8,115,52,391
23566,8,115,52,391
23567,8,115,52,391
23568,8,115,52,391
23569,8,115,52,391
23570,8,115,52,391
23654,35,14,27,109
23655,35,14,27,109
23656,35,14,27,109
23657,35,14,27,109
23658,35,14,27,109
23659,35,14,27,109
23660,35,14,27,109
23661,35,14,27,109
23672,35,14,27,109
23788,82,92,71,462
23868,82,12,159,261
23869,82,12,159,261
23870,82,12,159,261
23871,82,12,159,261
23937,11,4,34,416
23938,11,4,34,416
23942,11,4,34,416
23943,11,4,34,416
23948,11,4,34,416
23950,11,4,34,416
23951,11,4,34,416
23952,11,4,34,416
23953,11,4,34,416
23958,11,4,34,416
23959,11,4,34,416
23960,11,4,34,416
23966,11,4,34,416
23967,11,4,34,416
23968,11,4,34,416
23969,11,4,34,416
23970,11,4,34,416
23971,11,4,34,416
23972,11,4,34,416
23973,11,4,34,416
23974,11,4,34,416
23975,11,4,34,416
23976,11,4,34,416
23977,11,4,34,416
23978,11,4,34,416
23979,11,4,34,416
23980,11,4,34,416
23995,11,4,39,67
23996,11,4,39,67
23997,11,4,39,67
23998,11,4,39,67
23999,11,4,39,67
24e3,11,4,39,67
24001,11,4,39,67
24002,11,4,39,67
24003,11,4,39,67
24004,11,4,39,67
24005,11,4,39,67
24006,11,4,39,67
24007,11,4,39,67
24008,11,4,39,67
24009,11,4,39,67
24010,11,4,39,67
24074,97,27,42,485
24077,97,27,42,485
24078,97,27,42,485
24079,97,27,42,485
24080,97,27,42,485
24081,97,27,42,485
24082,97,27,42,485
24083,97,27,42,485
24084,97,27,42,485
24085,97,27,42,485
24086,97,27,42,485
24087,97,27,42,485
24088,97,27,42,485
24089,97,27,42,485
24222,88,125,192,254
24223,88,125,192,254
24224,88,125,192,254
24225,88,125,192,254
24226,88,125,192,254
24227,88,125,192,254
24228,88,125,192,254
24229,88,125,192,479
24232,88,125,192,479
24233,88,125,192,479
24234,88,125,192,479
24235,88,125,192,479
24236,88,125,192,479
24237,88,125,192,479
24240,8,125,192,479
24241,8,125,192,479
24242,8,125,192,479
24243,8,125,192,479
24244,8,125,192,479
24245,8,125,192,479
24246,8,125,192,479
24247,8,125,192,479
24248,8,125,192,479
24249,8,125,192,479
24250,8,125,192,479
24251,8,125,192,479
24252,8,125,192,479
24253,8,125,192,479
24254,8,125,192,479
24255,8,125,192,479
24256,8,125,192,479
24257,8,115,52,479
24258,8,115,52,479
24259,8,115,52,479
24260,8,115,52,479
24261,8,115,52,479
24262,8,115,52,479
24263,8,115,52,479
24264,8,115,52,479
24265,8,115,52,391
24266,8,115,52,391
24267,8,115,52,391
24268,8,115,52,391
24269,8,115,52,391
24270,8,115,52,391
24271,8,115,52,391
24272,8,115,52,391
24273,8,115,52,391
24274,8,115,52,391
24275,8,115,52,391
24276,8,115,52,391
24277,8,115,52,391
24278,8,115,52,391
24279,8,115,52,391
24280,8,115,52,391
24281,8,115,52,391
24380,35,14,27,109
24504,82,92,71,462
24505,82,92,71,462
24506,82,92,71,462
24507,82,92,71,462
24508,82,92,71,462
24509,82,92,71,462
24510,82,92,71,462
24511,82,92,71,462
24512,82,92,71,462
24513,82,92,71,462
24586,82,12,159,261
24587,82,12,159,261
24588,82,12,159,261
24589,82,12,159,261
24590,82,12,159,261
24602,82,12,159,261
24603,82,12,159,261
24656,11,4,34,416
24657,11,4,34,416
24687,11,4,34,416
24688,11,4,34,416
24689,11,4,34,416
24690,11,4,34,416
24691,11,4,34,416
24692,11,4,34,416
24693,11,4,34,416
24694,11,4,34,416
24695,11,4,34,416
24696,11,4,34,416
24697,11,4,34,416
24698,11,4,34,416
24699,11,4,34,416
24700,11,4,34,416
24716,11,4,39,67
24717,11,4,39,67
24718,11,4,39,67
24719,11,4,39,67
24720,11,4,39,67
24721,11,4,39,67
24722,11,4,39,67
24723,11,4,39,67
24724,11,4,39,67
24725,11,4,39,67
24726,11,4,39,67
24727,11,4,39,67
24728,11,4,39,67
24796,97,27,42,485
24797,97,27,42,485
24798,97,27,42,485
24799,97,27,42,485
24800,97,27,42,485
24801,97,27,42,485
24802,97,27,42,485
24803,97,27,42,485
24804,97,27,42,485
24805,97,27,42,485
24806,97,27,42,485
24807,97,27,42,485
24808,97,27,42,485
24809,97,27,42,485
24942,88,125,192,254
24943,88,125,192,254
24944,88,125,192,254
24945,88,125,192,254
24946,88,125,192,254
24947,88,125,192,479
24952,88,125,192,479
24953,88,125,192,479
24954,88,125,192,479
24955,88,125,192,479
24956,88,125,192,479
24957,88,125,192,479
24958,88,125,192,479
24959,88,125,192,479
24960,8,125,192,479
24961,8,125,192,479
24962,8,125,192,479
24963,8,125,192,479
24964,8,125,192,479
24965,8,125,192,479
24966,8,125,192,479
24967,8,125,192,479
24968,8,125,192,479
24969,8,125,192,479
24970,8,125,192,479
24971,8,125,192,479
24972,8,125,192,479
24973,8,125,192,479
24974,8,125,192,479
24975,8,125,192,479
24976,8,125,192,479
24977,8,125,192,479
24978,8,115,52,479
24979,8,115,52,479
24980,8,115,52,479
24981,8,115,52,479
24982,8,115,52,479
24983,8,115,52,479
24986,8,115,52,391
24987,8,115,52,391
24988,8,115,52,391
24989,8,115,52,391
24990,8,115,52,391
24991,8,115,52,391
24992,8,115,52,391
24993,8,115,52,391
24994,8,115,52,391
24995,8,115,52,391
24996,8,115,52,391
24997,8,115,52,391
24998,8,115,52,391
24999,8,115,52,391
25e3,8,115,52,391
25001,8,115,52,391
25101,35,14,27,109
25106,35,14,27,109
25107,35,14,27,109
25208,82,92,71,462
25210,82,92,71,462
25211,82,92,71,462
25215,82,92,71,462
25216,82,92,71,462
25218,82,92,71,462
25219,82,92,71,462
25220,82,92,71,462
25221,82,92,71,462
25222,82,92,71,462
25223,82,92,71,462
25224,82,92,71,462
25225,82,92,71,462
25226,82,92,71,462
25227,82,92,71,462
25228,82,92,71,462
25229,82,92,71,462
25230,82,92,71,462
25231,82,92,71,462
25232,82,92,71,462
25233,82,92,71,462
25234,82,92,71,462
25236,82,92,71,462
25237,82,92,71,462
25238,82,92,71,462
25305,82,12,159,261
25306,82,12,159,261
25307,82,12,159,261
25308,82,12,159,261
25309,82,12,159,261
25310,82,12,159,261
25321,82,12,159,261
25322,82,12,159,261
25323,82,12,159,261
25324,82,12,159,261
25380,11,4,34,416
25381,11,4,34,416
25410,11,4,34,416
25411,11,4,34,416
25412,11,4,34,416
25413,11,4,34,416
25414,11,4,34,416
25415,11,4,34,416
25416,11,4,34,416
25417,11,4,34,416
25418,11,4,34,416
25419,11,4,34,416
25436,11,4,39,67
25437,11,4,39,67
25438,11,4,39,67
25439,11,4,39,67
25440,11,4,39,67
25441,11,4,39,67
25442,11,4,39,67
25443,11,4,39,67
25444,11,4,39,67
25445,11,4,39,67
25446,11,4,39,67
25447,11,4,39,67
25448,11,4,39,67
25449,11,4,39,67
25450,11,4,39,67
25516,97,27,42,485
25517,97,27,42,485
25518,97,27,42,485
25519,97,27,42,485
25520,97,27,42,485
25521,97,27,42,485
25522,97,27,42,485
25523,97,27,42,485
25524,97,27,42,485
25525,97,27,42,485
25526,97,27,42,485
25527,97,27,42,485
25528,97,27,42,485
25529,97,27,42,485
25662,88,125,192,484
25663,88,125,192,254
25664,88,125,192,479
25665,88,125,192,479
25666,88,125,192,479
25671,88,125,192,479
25672,88,125,192,479
25673,88,125,192,479
25674,88,125,192,479
25675,88,125,192,479
25676,88,125,192,479
25677,88,125,192,479
25678,88,125,192,479
25679,88,125,192,479
25680,8,125,192,479
25681,8,125,192,479
25682,8,125,192,479
25683,8,125,192,479
25684,8,125,192,479
25685,8,125,192,479
25686,8,125,192,479
25687,8,125,192,479
25688,8,125,192,479
25689,8,125,192,479
25690,8,125,192,479
25691,8,125,192,479
25692,8,125,192,479
25693,8,125,192,479
25694,8,125,192,479
25695,8,125,192,479
25696,8,125,192,479
25697,8,125,192,479
25698,8,115,52,479
25706,8,115,52,479
25707,8,115,52,391
25708,8,115,52,391
25709,8,115,52,391
25710,8,115,52,391
25711,8,115,52,391
25712,8,115,52,391
25713,8,115,52,391
25714,8,115,52,391
25715,8,115,52,391
25716,8,115,52,391
25720,8,115,52,391
25821,35,14,27,109
25827,35,14,27,109
25921,82,92,71,462
25922,82,92,71,462
25923,82,92,71,462
25924,82,92,71,462
25925,82,92,71,462
25926,82,92,71,462
25927,82,92,71,462
25928,82,92,71,462
25929,82,92,71,462
25930,82,92,71,462
25931,82,92,71,462
25932,82,92,71,462
25933,82,92,71,462
25934,82,92,71,462
25935,82,92,71,462
25936,82,92,71,462
25937,82,92,71,462
25938,82,92,71,462
25939,82,92,71,462
25940,82,92,71,462
25941,82,92,71,462
25942,82,92,71,462
25943,82,92,71,462
25944,82,92,71,462
25945,82,92,71,462
25946,82,92,71,462
25947,82,92,71,462
25948,82,92,71,462
25949,82,92,71,462
25950,82,92,71,462
25951,82,92,71,462
25952,82,92,71,462
25953,82,92,71,462
25954,82,92,71,462
25955,82,92,71,462
25956,82,92,71,462
25957,82,92,71,462
25958,82,92,71,462
25959,82,92,71,462
25964,82,92,71,462
25965,82,92,71,462
25966,82,92,71,462
25969,82,92,71,462
25970,82,92,71,462
25971,82,92,71,462
25972,82,92,71,462
25973,82,92,71,462
26019,82,12,159,261
26020,82,12,159,261
26021,82,12,159,261
26022,82,12,159,261
26023,82,12,159,261
26024,82,12,159,261
26025,82,12,159,261
26026,82,12,159,261
26027,82,12,159,261
26028,82,12,159,261
26029,82,12,159,261
26030,82,12,159,261
26031,82,12,159,261
26032,82,12,159,261
26033,82,12,159,261
26039,82,12,159,261
26040,82,12,159,261
26041,82,12,159,261
26042,82,12,159,261
26043,82,12,159,261
26044,82,12,159,261
26045,82,12,159,261
26048,82,12,159,261
26049,82,12,159,261
26100,11,4,34,416
26101,11,4,34,416
26132,11,4,34,416
26133,11,4,34,416
26135,11,4,34,416
26136,11,4,34,416
26137,11,4,34,416
26138,11,4,34,416
26157,11,4,39,67
26158,11,4,39,67
26159,11,4,39,67
26160,11,4,39,67
26161,11,4,39,67
26162,11,4,39,67
26163,11,4,39,67
26164,11,4,39,67
26165,11,4,39,67
26166,11,4,39,67
26167,11,4,39,67
26168,11,4,39,67
26169,11,4,39,67
26226,97,27,42,485
26227,97,27,42,485
26228,97,27,42,485
26229,97,27,42,485
26235,97,27,42,485
26236,97,27,42,485
26237,97,27,42,485
26238,97,27,42,485
26239,97,27,42,485
26240,97,27,42,485
26241,97,27,42,485
26242,97,27,42,485
26243,97,27,42,485
