iucn_sid,sciname
176770,Aipysurus apraefrontalis
176748,Aipysurus duboisii
176757,Aipysurus eydouxii
176714,Aipysurus foliosquama
176763,Aipysurus fuscus
176704,Aipysurus laevis
176760,Aipysurus tenuis
176338,Anoplohydrus aemulans
176708,Astrotia stokesii
176672,Bitia hydroides
176689,Brachyorrhos albus
176701,Brachyorrhos jobiensis
176691,Cantoria annulata
176678,Cantoria violacea
176703,Cerberus australis
169827,Cerberus microlepis
176680,Cerberus rynchops
176720,Emydocephalus annulatus
176706,Emydocephalus ijimae
176719,Enhydrina schistosa
176716,Enhydrina zweifeli
176695,Enhydris albomaculata
176668,Enhydris alternans
176683,Enhydris bennettii
176692,Enhydris bocourti
176675,Enhydris chanardi
176674,Enhydris chinensis
176685,Enhydris doriae
176702,Enhydris dussumieri
176687,Enhydris enhydris
176679,Enhydris gyii
176673,Enhydris indica
176700,Enhydris innominata
176684,Enhydris jagorii
176669,Enhydris longicauda
176667,Enhydris maculosa
176696,Enhydris matannensis
176690,Enhydris pahangensis
176671,Enhydris pakistanica
176699,Enhydris plumbea
176681,Enhydris punctata
176698,Enhydris sieboldii
176693,Enhydris subtaeniata
176686,Enhydris vorisi
176755,Ephalophis greyae
176697,Erpeton tentaculatum
176694,Fordonia leucobalia
176670,Gerarda prevostiana
176688,Heurnia ventromaculata
176682,Homalopsis buccata
176666,Homalopsis nigroventralis
176766,Hydrelaps darwiniensis
176735,Hydrophis atriceps
176751,Hydrophis belcheri
176728,Hydrophis bituberculatus
176709,Hydrophis brookii
176715,Hydrophis caerulescens
176713,Hydrophis cantoris
176743,Hydrophis coggeri
176726,Hydrophis cyanocinctus
176730,Hydrophis czeblukovi
176734,Hydrophis elegans
176744,Hydrophis fasciatus
176765,Hydrophis gracilis
176732,Hydrophis inornatus
176761,Hydrophis kingii
176753,Hydrophis klossi
176758,Hydrophis laboutei
176754,Hydrophis lamberti
176741,Hydrophis lapemoides
176745,Hydrophis macdowelli
176729,Hydrophis major
176724,Hydrophis mamillaris
176762,Hydrophis melanocephalus
176759,Hydrophis melanosoma
176722,Hydrophis nigrocinctus
176752,Hydrophis obscurus
176727,Hydrophis ocellatus
176737,Hydrophis ornatus
176707,Hydrophis pachycercos
176712,Hydrophis pacificus
176749,Hydrophis parviceps
176738,Hydrophis platurus
176747,Hydrophis semperi
176710,Hydrophis sibauensis
176717,Hydrophis spiralis
176733,Hydrophis stricticollis
176723,Hydrophis torquatus
176768,Hydrophis vorisi
176773,Hydrophis walli
176767,Kerilia jerdoni
176731,Kolpophis annandalei
176746,Lapemis curtus
176750,Laticauda colubrina
11369,Laticauda crockeri
176736,Laticauda frontalis
176739,Laticauda guineai
176771,Laticauda laticaudata
176725,Laticauda saintgironsi
176740,Laticauda schistorhynchus
176721,Laticauda semifasciata
176677,Myron richardsonii
176772,Parahydrophis mertoni
176676,Pseudoferania polylepis
176711,Thalassophina viperina
176742,Thalassophis anomalus
58647,Abavorana luctuosa
56054,Acanthixalus sonjae
56055,Acanthixalus spinosus
55286,Acris crepitans
55287,Acris gryllus
57660,Adelastes hylonomos
56299,Adelophryne adiastola
56300,Adelophryne baturitensis
56301,Adelophryne gutturosa
56302,Adelophryne maranguapensis
56303,Adelophryne pachydactyla
158609,Adelophryne patamona
520,Adelotus brevis
55179,Adelphobates castaneoticus
55185,Adelphobates galactonotus
55197,Adelphobates quinquevittatus
158471,Adenomera ajurauna
56304,Adenomera andreae
56305,Adenomera araucaria
56306,Adenomera bokermanni
164916,Adenomera coca
56307,Adenomera diptyx
56308,Adenomera heyeri
56309,Adenomera hylaedactyla
56310,Adenomera lutzi
56311,Adenomera marmorata
56312,Adenomera martinezi
136001,Adenomera nana
136182,Adenomera thomei
54457,Adenomus dasi
54458,Adenomus kandianus
54459,Adenomus kelaartii
2664,Afghanodon mustersi
596,Afrixalus aureus
56056,Afrixalus brachycnemis
56057,Afrixalus clarkei
56058,Afrixalus crotalus
56059,Afrixalus delicatus
56060,Afrixalus dorsalis
136149,Afrixalus dorsimaculatus
56061,Afrixalus enseticola
56062,Afrixalus equatorialis
56063,Afrixalus fornasini
56064,Afrixalus fulvovittatus
56065,Afrixalus knysnae
56066,Afrixalus lacteus
56067,Afrixalus laevis
56068,Afrixalus leucostictus
56069,Afrixalus lindholmi
56070,Afrixalus morerei
56071,Afrixalus nigeriensis
56072,Afrixalus orophilus
56073,Afrixalus osorioi
56074,Afrixalus paradorsalis
56075,Afrixalus quadrivittatus
56076,Afrixalus schneideri
56077,Afrixalus septentrionalis
56078,Afrixalus spinifrons
56079,Afrixalus stuhlmanni
56080,Afrixalus sylvaticus
56081,Afrixalus uluguruensis
56082,Afrixalus upembae
56083,Afrixalus vibekensis
56084,Afrixalus vittiger
56085,Afrixalus weidholzi
56086,Afrixalus wittei
55288,Agalychnis annae
55703,Agalychnis aspera
55843,Agalychnis buckleyi
55290,Agalychnis callidryas
55813,Agalychnis dacnicolor
55848,Agalychnis danieli
55704,Agalychnis granulosa
55852,Agalychnis hulli
55855,Agalychnis lemur
55292,Agalychnis litodryas
55856,Agalychnis medinae
55293,Agalychnis moreletii
55861,Agalychnis psilopygion
55294,Agalychnis saltator
55295,Agalychnis spurrelli
77185986,Agalychnis terranova
84500429,Aglyptodactylus australis
84500529,Aglyptodactylus chorus
84500418,Aglyptodactylus inguinalis
57383,Aglyptodactylus laticeps
84500383,Aglyptodactylus madagascariensis
57385,Aglyptodactylus securifer
58318,Alcalus baluensis
41226,Alcalus mariae
42863256,Alcalus rajae
41240,Alcalus tasanae
56087,Alexteroon hypsiphonus
56088,Alexteroon jynx
56089,Alexteroon obstetricans
55045,Allobates alessandroi
190978,Allobates algorei
77186357,Allobates amissibilis
55058,Allobates bromelicola
55059,Allobates brunneus
55060,Allobates caeruleodactylus
136097,Allobates caribe
55064,Allobates cepedai
55066,Allobates chalcopis
55068,Allobates conspicuus
55069,Allobates crombiei
55038,Allobates femoralis
55084,Allobates fratisenescus
55088,Allobates fuscellus
55089,Allobates gasconi
55090,Allobates goianus
136167,Allobates granti
55092,Allobates humilis
77187242,Allobates ignotus
55097,Allobates insperatus
55099,Allobates juanii
55100,Allobates kingsburyi
55108,Allobates mandelorum
55110,Allobates marchesianus
55112,Allobates masniger
55113,Allobates mcdiarmidi
55114,Allobates melanolaemus
55228,Allobates myersi
55120,Allobates nidicola
136098,Allobates niputidea
55122,Allobates olfersioides
55123,Allobates ornatus
190492,Allobates paleovarzensis
55131,Allobates picachos
61765,Allobates pittieri
55141,Allobates ranoides
55147,Allobates sanmartini
135872,Allobates spumaponens
135892,Allobates subfolionidificans
55153,Allobates sumtuosus
55155,Allobates talamancae
55160,Allobates trilineatus
55161,Allobates undulatus
55163,Allobates vanzolinius
55166,Allobates wayuu
55039,Allobates zaparo
58426,Allopaa hazarensis
59659,Allophryne ruthveni
56313,Alsodes australis
928,Alsodes barrioi
76338143,Alsodes cantillanensis
56314,Alsodes gargola
56315,Alsodes hugoi
61800,Alsodes igneus
56316,Alsodes kaweshkari
929,Alsodes montanus
56318,Alsodes monticola
18435553,Alsodes norae
56319,Alsodes pehuenche
40785,Alsodes tumultuosus
56320,Alsodes valdiviensis
932,Alsodes vanzolinii
56321,Alsodes verrucosus
56322,Alsodes vittatus
54460,Altiphrynoides malcolmi
54886,Altiphrynoides osgoodi
55266,Alytes cisternasii
979,Alytes dickhilleni
55267,Alytes maurus
977,Alytes muletensis
55268,Alytes obstetricans
54805,Amazophrynella bokermanni
54809,Amazophrynella minuta
59049,Ambystoma altamirani
59050,Ambystoma amblycephalum
59051,Ambystoma andersoni
59052,Ambystoma annulatum
59053,Ambystoma barbouri
136128,Ambystoma bishopi
59054,Ambystoma bombypellum
1098,Ambystoma californiense
1099,Ambystoma cingulatum
59055,Ambystoma dumerilii
59056,Ambystoma flavipiperatum
59057,Ambystoma gracile
59058,Ambystoma granulosum
59059,Ambystoma jeffersonianum
59060,Ambystoma laterale
59061,Ambystoma leorae
1093,Ambystoma lermaense
59062,Ambystoma mabeei
59063,Ambystoma macrodactylum
59064,Ambystoma maculatum
199970,Ambystoma mavortium
1095,Ambystoma mexicanum
59065,Ambystoma opacum
59066,Ambystoma ordinarium
59067,Ambystoma rivulare
59068,Ambystoma rosaceum
61893,Ambystoma silvense
59069,Ambystoma talpoideum
59070,Ambystoma taylori
59071,Ambystoma texanum
83293207,Ambystoma tigrinum
59073,Ambystoma velasci
55212,Ameerega andina
55214,Ameerega bassleri
45727636,Ameerega berohoka
55215,Ameerega bilinguis
190979,Ameerega boehmei
55216,Ameerega boliviana
55218,Ameerega braccata
55219,Ameerega cainarachi
55220,Ameerega erythromos
55222,Ameerega flavopicta
55223,Ameerega hahneli
77187792,Ameerega ignipedis
55224,Ameerega ingeri
55225,Ameerega labialis
55226,Ameerega macero
55227,Ameerega maculata
55229,Ameerega parvula
77187813,Ameerega pepperi
55230,Ameerega petersi
55231,Ameerega picta
29432,Ameerega planipaleae
55232,Ameerega pongoensis
55233,Ameerega pulchripecta
55234,Ameerega rubriventris
112689481,Ameerega shihuemoy
55236,Ameerega silverstonei
55237,Ameerega simulans
55238,Ameerega smaragdina
55240,Ameerega trivittata
77187888,Ameerega yoshina
135821,Ameerega yungicola
58183,Amietia amieti
45331440,Amietia angolensis
113256871,Amietia chapini
113263541,Amietia delalandii
58185,Amietia desaegeri
54358,Amietia dracomontana
45331497,Amietia fuscigula
58768,Amietia hymenopus
58187,Amietia inyangae
58188,Amietia johnstoni
135995,Amietia lubrica
113259295,Amietia moyerorum
113259478,Amietia nutti
45325309,Amietia poyntoni
58189,Amietia ruwenzorica
113264486,Amietia tenuoplicata
58190,Amietia vandijki
54359,Amietia vertebralis
58191,Amietia wittei
58192,Amnirana albolabris
58193,Amnirana amnicola
58194,Amnirana asperrima
58195,Amnirana darlingi
61861,Amnirana fonensis
58196,Amnirana galamensis
58197,Amnirana lemairei
58198,Amnirana lepus
58199,Amnirana longipes
58281,Amnirana nicobariensis
58200,Amnirana occidentalis
58201,Amnirana parkeriana
61862,Amolops aniqiaoensis
58545,Amolops archotaphus
158638,Amolops assamensis
58202,Amolops bellulus
135778,Amolops caelumnoctis
58203,Amolops chakrataensis
58205,Amolops chunganensis
136153,Amolops compotrix
29435,Amolops cremnobatus
136018,Amolops cucae
135800,Amolops daiyunensis
58206,Amolops formosus
58207,Amolops gerbillus
58208,Amolops granulosus
58209,Amolops hainanensis
58210,Amolops hongkongensis
61870,Amolops iriodes
58211,Amolops jaunsari
58212,Amolops jinjiangensis
58214,Amolops kaulbacki
58215,Amolops larutensis
58216,Amolops liangshanensis
58217,Amolops lifanensis
58218,Amolops loloensis
58219,Amolops longimanus
58220,Amolops mantzorum
58221,Amolops marmoratus
61863,Amolops medogensis
136138,Amolops mengyangensis
159250,Amolops minutus
58222,Amolops monticola
58223,Amolops nepalicus
135987,Amolops panhai
58224,Amolops ricketti
58225,Amolops spinapectoralis
159251,Amolops splendissimus
58227,Amolops torrentis
58228,Amolops tuberodepressus
58229,Amolops viridimaculatus
135837,Amolops vitreus
58230,Amolops wuyiensis
58213,Amolops xinduqiao
59074,Amphiuma means
59075,Amphiuma pholeter
59076,Amphiuma tridactylum
54570,Anaxyrus americanus
54583,Anaxyrus baxteri
3179,Anaxyrus boreas
54599,Anaxyrus californicus
3180,Anaxyrus canorus
54612,Anaxyrus cognatus
54613,Anaxyrus compactilis
54626,Anaxyrus debilis
3169,Anaxyrus exsul
54640,Anaxyrus fowleri
54661,Anaxyrus hemiophrys
3170,Anaxyrus houstonensis
54680,Anaxyrus kelloggi
54708,Anaxyrus mexicanus
54709,Anaxyrus microscaphus
3181,Anaxyrus nelsoni
54739,Anaxyrus punctatus
54743,Anaxyrus quercicus
3173,Anaxyrus retiformis
54761,Anaxyrus speciosus
54777,Anaxyrus terrestris
54798,Anaxyrus woodhousii
55170,Andinobates abditus
55171,Andinobates altobueyensis
55177,Andinobates bombetes
77318125,Andinobates cassidyhornae
55180,Andinobates claudiae
136124,Andinobates daleswansoni
135747,Andinobates dorisswansonae
55184,Andinobates fulguritus
55192,Andinobates minutus
77318429,Andinobates opisthomelas
136028,Andinobates tolimensis
55210,Andinobates viridis
55211,Andinobates virolinensis
1272,Andrias davidianus
1273,Andrias japonicus
1282,Aneides aeneus
59115,Aneides ferreus
59116,Aneides flavipunctatus
59117,Aneides hardii
59118,Aneides lugubris
59119,Aneides vagrans
58059,Anhydrophryne hewitti
58062,Anhydrophryne ngongoniensis
1301,Anhydrophryne rattrayi
57674,Anodonthyla boulengeri
190941,Anodonthyla emilei
136168,Anodonthyla hutchisoni
190942,Anodonthyla jeanbai
57675,Anodonthyla montana
136055,Anodonthyla moramora
57676,Anodonthyla nigrigularis
190914,Anodonthyla pollicaris
57677,Anodonthyla rouxae
190943,Anodonthyla theoi
190944,Anodonthyla vallani
55048,Anomaloglossus atopoglossus
55050,Anomaloglossus ayarzaguenai
55051,Anomaloglossus baeobatrachus
55052,Anomaloglossus beebei
136051,Anomaloglossus breweri
190980,Anomaloglossus confusus
55070,Anomaloglossus degranvillei
55091,Anomaloglossus guanayensis
135874,Anomaloglossus kaiei
55101,Anomaloglossus lacrimosus
77320150,Anomaloglossus megacephalus
55117,Anomaloglossus murisipanensis
55126,Anomaloglossus parimae
55127,Anomaloglossus parkerae
55134,Anomaloglossus praderioi
55142,Anomaloglossus roraima
55235,Anomaloglossus rufulus
55149,Anomaloglossus shrevei
55151,Anomaloglossus stepheni
55156,Anomaloglossus tamacuarensis
55157,Anomaloglossus tepuyensis
61766,Anomaloglossus triunfo
61767,Anomaloglossus wothuja
55296,Anotheca spinosa
54464,Ansonia albomaculata
135905,Ansonia endauensis
54466,Ansonia fuliginea
54467,Ansonia glandulosa
54468,Ansonia guibei
54469,Ansonia hanitschi
54470,Ansonia inthanon
158637,Ansonia jeetsukumarani
135840,Ansonia kraensis
54471,Ansonia latidisca
158636,Ansonia latiffi
135841,Ansonia latirostra
164781,Ansonia leptopus
54473,Ansonia longidigita
54474,Ansonia malayana
54475,Ansonia mcgregori
54476,Ansonia minuta
54477,Ansonia muelleri
164782,Ansonia penangensis
54480,Ansonia platysoma
54482,Ansonia siamensis
125164376,Ansonia smeagol
54483,Ansonia spinulifer
42859157,Ansonia thinthinae
54484,Ansonia tiomanica
54485,Ansonia torrentis
55297,Aparasphenodon bokermanni
55298,Aparasphenodon brunoi
55299,Aparasphenodon venezolanus
57678,Aphantophryne minuta
57679,Aphantophryne pansa
57680,Aphantophryne sabini
55374,Aplastodiscus albofrenatus
55380,Aplastodiscus albosignatus
55397,Aplastodiscus arildae
55429,Aplastodiscus callipygius
55437,Aplastodiscus cavicola
55300,Aplastodiscus cochranae
55472,Aplastodiscus ehrhardti
61770,Aplastodiscus eugenioi
55483,Aplastodiscus flumineus
55508,Aplastodiscus ibirapitanga
55538,Aplastodiscus leucopygius
55572,Aplastodiscus musicus
55301,Aplastodiscus perviridis
55654,Aplastodiscus sibilatus
55695,Aplastodiscus weygoldti
59373,Aquiloeurycea cephalica
59379,Aquiloeurycea galeanae
59391,Aquiloeurycea praecellens
61911,Aquiloeurycea quetzalanensis
59396,Aquiloeurycea scandens
57681,Arcovomer passarellii
41129,Arenophryne rotunda
55302,Argenteohyla siemersi
56090,Arlequinus krebsi
55253,Aromobates alboguttatus
55062,Aromobates capurinensis
55254,Aromobates duranti
55255,Aromobates haydeeae
55104,Aromobates leopardalis
55256,Aromobates mayorgai
55257,Aromobates meridensis
55258,Aromobates molinarii
55040,Aromobates nocturnus
55259,Aromobates orostoma
55146,Aromobates saltuensis
55260,Aromobates serranus
58057,Arthroleptella bicolor
58058,Arthroleptella drewesii
58060,Arthroleptella landdrosia
58061,Arthroleptella lightfooti
174664,Arthroleptella rugosa
61860,Arthroleptella subvoce
58063,Arthroleptella villiersi
2119,Arthroleptides dutoiti
58064,Arthroleptides martiensseni
58065,Arthroleptides yakusini
59660,Arthroleptis adelphus
54364,Arthroleptis adolfifriederici
54365,Arthroleptis affinis
202528,Arthroleptis anotis
54397,Arthroleptis aureoli
16575406,Arthroleptis bioko
54366,Arthroleptis bivittatus
54367,Arthroleptis brevipes
54368,Arthroleptis carquejai
54369,Arthroleptis crusculum
175359,Arthroleptis fichika
15745196,Arthroleptis formosus
54371,Arthroleptis francei
54372,Arthroleptis hematogaster
175360,Arthroleptis kidogo
174591,Arthroleptis krokosua
16770720,Arthroleptis kutogundua
54373,Arthroleptis lameerei
175361,Arthroleptis langeri
136058,Arthroleptis lonnbergi
54374,Arthroleptis loveridgei
54376,Arthroleptis mossoensis
176285,Arthroleptis nguruensis
54377,Arthroleptis nikeae
54378,Arthroleptis nimbaensis
135994,Arthroleptis nlonakoensis
16577598,Arthroleptis palava
190982,Arthroleptis perreti
54379,Arthroleptis phrynoides
54380,Arthroleptis poecilonotus
54381,Arthroleptis pyrrhoscelis
54382,Arthroleptis reichei
45550902,Arthroleptis schubotzi
54384,Arthroleptis spinalis
45550871,Arthroleptis stenodactylus
135901,Arthroleptis stridens
54386,Arthroleptis sylvaticus
54387,Arthroleptis taeniatus
54388,Arthroleptis tanneri
54389,Arthroleptis troglodytes
54390,Arthroleptis tuberosus
54391,Arthroleptis variabilis
54392,Arthroleptis vercammeni
54393,Arthroleptis wahlbergii
54412,Arthroleptis xenochirus
73346893,Arthroleptis xenodactyloides
73343869,Arthroleptis xenodactylus
54396,Arthroleptis zimmeri
54413,Ascaphus montanus
54414,Ascaphus truei
41130,Assa darlingtoni
57682,Asterophrys leucopus
57683,Asterophrys turpicola
54415,Astylosternus batesi
54416,Astylosternus diadematus
54417,Astylosternus fallax
16577694,Astylosternus laticephalus
54418,Astylosternus laurenti
54419,Astylosternus montanus
54420,Astylosternus nganhanus
54421,Astylosternus occidentalis
54422,Astylosternus perreti
54423,Astylosternus ranoides
54424,Astylosternus rheophilus
54425,Astylosternus schioetzi
29417,Atelognathus ceii
61801,Atelognathus jeinimenensis
2296,Atelognathus nitoi
56323,Atelognathus patagonicus
56324,Atelognathus praebasalticus
2297,Atelognathus reverberii
56325,Atelognathus salai
2298,Atelognathus solitarius
54487,Atelopus andinus
54488,Atelopus angelito
18435521,Atelopus ardila
54489,Atelopus arsyecue
54490,Atelopus arthuri
54491,Atelopus balios
54492,Atelopus bomolochos
54493,Atelopus boulengeri
54494,Atelopus carauta
54495,Atelopus carbonerensis
54496,Atelopus carrikeri
54497,Atelopus certus
54498,Atelopus chiriquiensis
186064,Atelopus chirripoensis
54499,Atelopus chocoensis
54500,Atelopus chrysocorallus
54501,Atelopus coynei
54502,Atelopus cruciger
54503,Atelopus dimorphus
81646342,Atelopus ebenoides
54505,Atelopus elegans
136162,Atelopus epikeisthos
54506,Atelopus erythropus
54507,Atelopus eusebianus
