speciesid,speccode,genus,species,fbname,kingdom,phylum,class,order,family,iucn_id,iucn_code,iucn_version,expert_id
Fis-131997,54115,Psammobatis,lentiginosa,Freckled sand skate,Animalia,Chordata,Elasmobranchii,Rajiformes,Arhynchobatidae,63121,DD,2015-2,NA
Fis-131999,54117,Dipturus,leptocauda,Thintail skate,Animalia,Chordata,Elasmobranchii,Rajiformes,Rajidae,44644,DD,2015-2,NA
Fis-132004,54120,Amblyraja,doellojuradoi,Southern thorny skate,Animalia,Chordata,Elasmobranchii,Rajiformes,Rajidae,63122,LC,2015-2,NA
Fis-132008,54122,Psammobatis,rudis,Smallthorn sand skate,Animalia,Chordata,Elasmobranchii,Rajiformes,Arhynchobatidae,44641,DD,2015-2,NA
Fis-132096,54179,Cirrhilabrus,condei,Conde's wrasse,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,187440,LC,2015-2,NA
Fis-132108,54200,Neobythites,stelliferoides,Thread brotula,Animalia,Chordata,Actinopterygii,Ophidiiformes,Ophidiidae,183430,LC,2015-2,NA
Fis-132269,54273,Synaphobranchus,oregoni,NA,Animalia,Chordata,Actinopterygii,Anguilliformes,Synaphobranchidae,155211,LC,2015-2,NA
Fis-132413,54364,Erotelis,armiger,Flathead sleeper,Animalia,Chordata,Actinopterygii,Perciformes,Eleotridae,154714,DD,2015-2,NA
Fis-132504,54433,Psammobatis,rutrum,Spade sand skate,Animalia,Chordata,Elasmobranchii,Rajiformes,Arhynchobatidae,63101,DD,2015-2,NA
Fis-132505,54434,Psammobatis,bergi,Blotched sand skate,Animalia,Chordata,Elasmobranchii,Rajiformes,Arhynchobatidae,44582,LC,2015-2,NA
Fis-132506,54435,Psammobatis,extenta,Zipper sand skate,Animalia,Chordata,Elasmobranchii,Rajiformes,Arhynchobatidae,44583,LC,2015-2,NA
Fis-132516,54438,Psammobatis,normani,Shortfin sand skate,Animalia,Chordata,Elasmobranchii,Rajiformes,Arhynchobatidae,44640,DD,2015-2,NA
Fis-132559,54445,Rajella,barnardi,Bigthorn skate,Animalia,Chordata,Elasmobranchii,Rajiformes,Rajidae,44650,LC,2015-2,NA
Fis-132669,54505,Gobiesox,pinniger,NA,Animalia,Chordata,Actinopterygii,Gobiesociformes,Gobiesocidae,183603,LC,2015-2,NA
Fis-132758,54565,Laemonema,rhodochir,NA,Animalia,Chordata,Actinopterygii,Gadiformes,Moridae,155142,LC,2015-2,NA
Fis-132769,54573,Symphodus,doderleini,NA,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,187775,LC,2015-2,NA
Fis-132814,54589,Serrivomer,lanceolatoides,Short-tooth sawpalate,Animalia,Chordata,Actinopterygii,Anguilliformes,Serrivomeridae,155227,LC,2015-2,NA
Fis-133251,54736,Scomber,colias,Atlantic chub mackerel,Animalia,Chordata,Actinopterygii,Perciformes,Scombridae,170357,LC,2015-2,7
Fis-133353,54789,Bregmaceros,bathymaster,Codlet,Animalia,Chordata,Actinopterygii,Gadiformes,Bregmacerotidae,183566,LC,2015-2,NA
Fis-133951,55029,Sphyrna,tudes,Smalleye hammerhead,Animalia,Chordata,Elasmobranchii,Carcharhiniformes,Sphyrnidae,60202,VU,2015-2,7
Fis-134281,55153,Heteroconger,taylori,Taylor's garden eel,Animalia,Chordata,Actinopterygii,Anguilliformes,Congridae,154752,DD,2015-2,NA
Fis-134462,55191,Dicrolene,nigra,NA,Animalia,Chordata,Actinopterygii,Ophidiiformes,Ophidiidae,154686,LC,2015-2,NA
Fis-134684,55234,Pseudocheilinus,ocellatus,Whitebarred wrasse,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,155314,LC,2015-2,NA
Fis-135029,55344,Coris,hewetti,NA,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,187659,LC,2015-2,NA
Fis-136327,55735,Tomicodon,chilensis,Smallsucker clingfish,Animalia,Chordata,Actinopterygii,Gobiesociformes,Gobiesocidae,183585,LC,2015-2,NA
Fis-136340,55739,Tomicodon,zebra,Zebra clingfish,Animalia,Chordata,Actinopterygii,Gobiesociformes,Gobiesocidae,183233,LC,2015-2,NA
Fis-136667,55868,Abudefduf,declivifrons,Mexican nightsergeant,Animalia,Chordata,Actinopterygii,Perciformes,Pomacentridae,183460,LC,2015-2,NA
Fis-148619,56204,Heteroclinus,whiteleggii,Whitelegg's weedfish,Animalia,Chordata,Actinopterygii,Perciformes,Clinidae,154943,LC,2015-2,NA
Fis-137929,56284,Bovichtus,chilensis,NA,Animalia,Chordata,Actinopterygii,Perciformes,Bovichtidae,155002,LC,2015-2,NA
Fis-137993,56307,Gobius,xanthocephalus,NA,Animalia,Chordata,Actinopterygii,Perciformes,Gobiidae,155282,LC,2015-2,NA
Fis-158805,56404,Diancistrus,novaeguineae,New guinea viviparous brotula,Animalia,Chordata,Actinopterygii,Ophidiiformes,Bythitidae,155114,LC,2015-2,NA
Fis-138798,56789,Halichoeres,pallidus,Pale wrasse,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,187786,LC,2015-2,NA
Fis-138801,56800,Amblygobius,buanensis,Buan goby,Animalia,Chordata,Actinopterygii,Perciformes,Gobiidae,154967,LC,2015-2,NA
Fis-138814,56811,Halichoeres,leucurus,Greyhead wrasse,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,187478,LC,2015-2,7
Fis-138816,56813,Halichoeres,papilionaceus,Weed wrasse,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,155221,LC,2015-2,NA
Fis-138844,56837,Omobranchus,rotundiceps,Rotund blenny,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,155108,LC,2015-2,NA
Fis-139219,56982,Ophthalmolepis,lineolata,Maori wrasse,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,187409,LC,2015-2,NA
Fis-139478,57233,Ichthyococcus,irregularis,Bulldog lightfish,Animalia,Chordata,Actinopterygii,Stomiiformes,Phosichthyidae,155195,LC,2015-2,NA
Fis-139533,57270,Eretmophorus,kleinenbergi,NA,Animalia,Chordata,Actinopterygii,Gadiformes,Moridae,194821,DD,2015-2,NA
Fis-139688,57347,Eutelichthys,leptochirus,NA,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Liparidae,194900,DD,2015-2,NA
Fis-139754,57372,Stethojulis,marquesensis,NA,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,187434,LC,2015-2,NA
Fis-139755,57373,Stethojulis,notialis,NA,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,187730,LC,2015-2,NA
Fis-139756,57374,Stethojulis,terina,NA,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,187738,LC,2015-2,NA
Fis-140634,57512,Asymbolus,submaculatus,Variegated catshark,Animalia,Chordata,Elasmobranchii,Carcharhiniformes,Scyliorhinidae,41726,LC,2015-2,NA
Fis-140639,57513,Asymbolus,parvus,NA,Animalia,Chordata,Elasmobranchii,Carcharhiniformes,Scyliorhinidae,41724,LC,2015-2,NA
Fis-140641,57514,Asymbolus,occiduus,Western spotted catshark,Animalia,Chordata,Elasmobranchii,Carcharhiniformes,Scyliorhinidae,41722,LC,2015-2,NA
Fis-140642,57515,Asymbolus,pallidus,Pale spotted catshark,Animalia,Chordata,Elasmobranchii,Carcharhiniformes,Scyliorhinidae,41723,LC,2015-2,NA
Fis-140692,57547,Asymbolus,rubiginosus,NA,Animalia,Chordata,Elasmobranchii,Carcharhiniformes,Scyliorhinidae,41725,LC,2015-2,NA
Fis-146181,57870,Iniistius,baldwini,Baldwin's razorfish,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,187731,LC,2015-2,NA
Fis-141776,58077,Gymnothorax,phalarus,NA,Animalia,Chordata,Actinopterygii,Anguilliformes,Muraenidae,183597,LC,2015-2,NA
Fis-167291,58156,Ostorhinchus,margaritophorus,Red-striped cardinalfish,Animalia,Chordata,Actinopterygii,Perciformes,Apogonidae,155046,LC,2015-2,24
Fis-142138,58179,Halichoeres,nigrescens,Bubblefin wrasse,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,187600,LC,2015-2,NA
Fis-142281,58231,Dactylagnus,parvus,Panamic stargazer,Animalia,Chordata,Actinopterygii,Perciformes,Dactyloscopidae,183497,LC,2015-2,NA
Fis-142282,58232,Dactyloscopus,byersi,Notchtail stargazer,Animalia,Chordata,Actinopterygii,Perciformes,Dactyloscopidae,183867,LC,2015-2,NA
Fis-142283,58233,Dactyloscopus,lunaticus,Moonstruck stargazer,Animalia,Chordata,Actinopterygii,Perciformes,Dactyloscopidae,183541,LC,2015-2,NA
Fis-142342,58248,Leptostomias,bermudensis,NA,Animalia,Chordata,Actinopterygii,Stomiiformes,Stomiidae,154745,LC,2015-2,NA
Fis-142645,58326,Albula,argentea,Longjaw bonefish,Animalia,Chordata,Actinopterygii,Albuliformes,Albulidae,194298,DD,2015-2,NA
Fis-143281,58508,Scarus,fuscocaudalis,Darktail parrotfish,Animalia,Chordata,Actinopterygii,Perciformes,Scaridae,190702,LC,2015-2,NA
Fis-143347,58546,Bathycongrus,vicinalis,Neighbor conger,Animalia,Chordata,Actinopterygii,Anguilliformes,Congridae,155133,LC,2015-2,NA
Fis-143668,58679,Lycodes,paamiuti,Paamiut eelpout,Animalia,Chordata,Actinopterygii,Perciformes,Zoarcidae,155204,LC,2015-2,NA
Fis-16019,58761,Paralepis,speciosa,NA,Animalia,Chordata,Actinopterygii,Aulopiformes,Paralepididae,194818,LC,2015-2,NA
Fis-143867,58776,Himantolophus,cornifer,NA,Animalia,Chordata,Actinopterygii,Lophiiformes,Himantolophidae,155055,LC,2015-2,NA
Fis-143889,58791,Zebrasoma,desjardinii,Indian sail-fin surgeonfish,Animalia,Chordata,Actinopterygii,Perciformes,Acanthuridae,178024,LC,2015-2,7
Fis-144562,59161,Peristedion,amblygenys,NA,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Peristediidae,155286,DD,2015-2,NA
Fis-156713,59183,Ostorhinchus,rubrimacula,Rubyspot cardinalfish,Animalia,Chordata,Actinopterygii,Perciformes,Apogonidae,155151,LC,2015-2,7
Fis-144830,59312,Patagonotothen,cornucola,NA,Animalia,Chordata,Actinopterygii,Perciformes,Nototheniidae,155074,LC,2015-2,NA
Fis-145088,59463,Halichoeres,kallochroma,NA,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,187766,LC,2015-2,NA
Fis-145092,59467,Apristurus,exsanguis,NA,Animalia,Chordata,Elasmobranchii,Carcharhiniformes,Scyliorhinidae,41719,LC,2015-2,NA
Fis-145166,59486,Ctenochaetus,cyanocheilus,Short-tail bristle-tooth,Animalia,Chordata,Actinopterygii,Perciformes,Acanthuridae,177958,LC,2015-2,7
Fis-145167,59487,Ctenochaetus,truncatus,Indian gold-ring bristle-tooth,Animalia,Chordata,Actinopterygii,Perciformes,Acanthuridae,177992,LC,2015-2,NA
Fis-145196,59491,Sparisoma,amplum,NA,Animalia,Chordata,Actinopterygii,Perciformes,Scaridae,190723,LC,2015-2,NA
Fis-145200,59492,Sparisoma,axillare,NA,Animalia,Chordata,Actinopterygii,Perciformes,Scaridae,190751,DD,2015-2,NA
Fis-145235,59506,Scorpaenopsis,ramaraoi,Rama Rao's scorpionfish,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Scorpaenidae,155010,LC,2015-2,NA
Fis-145374,59566,Pontinus,strigatus,Stalkeye scorpionfish,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Scorpaenidae,183768,LC,2015-2,NA
Fis-140317,59589,Ctenochaetus,flavicauda,NA,Animalia,Chordata,Actinopterygii,Perciformes,Acanthuridae,178018,LC,2015-2,NA
Fis-145428,59594,Oneirodes,luetkeni,NA,Animalia,Chordata,Actinopterygii,Lophiiformes,Oneirodidae,155305,DD,2015-2,NA
Fis-145535,59621,Microdesmus,dorsipunctatus,Spotback wormfish,Animalia,Chordata,Actinopterygii,Perciformes,Microdesmidae,178088,DD,2015-2,NA
Fis-145556,59626,Pseudojuloides,severnsi,Severns' wrasse,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,187645,LC,2015-2,NA
Fis-145572,59630,Suezichthys,bifurcatus,Striped trawl wrasse,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,154720,DD,2015-2,NA
Fis-145581,59634,Choerodon,cauteroma,Bluespotted tuskfish,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,44668,LC,2015-2,NA
Fis-145583,59636,Choerodon,sugillatum,Wedge-tailed tuskfish,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,187720,LC,2015-2,NA
Fis-145609,59649,Bodianus,trilineatus,Fourline hogfish,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,187753,LC,2015-2,NA
Fis-145689,59702,Hippocampus,alatus,Winged seahorse,Animalia,Chordata,Actinopterygii,Syngnathiformes,Syngnathidae,199858,DD,2015-2,NA
Fis-145717,59707,Hippocampus,hendriki,Eastern spiny seahorse,Animalia,Chordata,Actinopterygii,Syngnathiformes,Syngnathidae,155100,DD,2015-2,NA
Fis-160987,59777,Nectamia,fusca,Ghost cardinalfish,Animalia,Chordata,Actinopterygii,Perciformes,Apogonidae,158626,LC,2015-2,NA
Fis-165256,59784,Eugnathogobius,mindora,Stripe-face Calamiana,Animalia,Chordata,Actinopterygii,Perciformes,Gobiidae,181029,LC,2015-2,NA
Fis-146270,59880,Cirrhilabrus,bathyphilus,Deepwater wrasse,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,187427,LC,2015-2,NA
Fis-146474,59990,Mugilogobius,platystomus,Indonesian goby,Animalia,Chordata,Actinopterygii,Perciformes,Gobiidae,180866,LC,2015-2,NA
Fis-146555,60029,Chimaera,lignaria,Carpenter's chimaera,Animalia,Chordata,Holocephali,Chimaeriformes,Chimaeridae,60185,DD,2015-2,NA
Fis-146557,60030,Hydrolagus,bemisi,NA,Animalia,Chordata,Holocephali,Chimaeriformes,Chimaeridae,41826,LC,2015-2,NA
Fis-146573,60037,Etmopterus,evansi,NA,Animalia,Chordata,Elasmobranchii,Squaliformes,Etmopteridae,41807,LC,2015-2,NA
Fis-146598,60052,Apogon,indicus,Indian cardinalfish,Animalia,Chordata,Actinopterygii,Perciformes,Apogonidae,154978,LC,2015-2,NA
Fis-146607,60055,Hydrolagus,trolli,Pointy-nosed blue chimaera,Animalia,Chordata,Holocephali,Chimaeriformes,Chimaeridae,60197,DD,2015-2,NA
Fis-146727,60074,Naso,elegans,Elegant unicornfish,Animalia,Chordata,Actinopterygii,Perciformes,Acanthuridae,178004,LC,2015-2,7
Fis-146734,60076,Naso,tonganus,Bulbnose unicornfish,Animalia,Chordata,Actinopterygii,Perciformes,Acanthuridae,177951,LC,2015-2,NA
Fis-146748,60082,Entomacrodus,macrospilus,Bigspot rockskipper,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,154927,LC,2015-2,NA
Fis-147667,60274,Scorpaenodes,quadrispinosus,Fourspine scorpionfish,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Scorpaenidae,155208,LC,2015-2,NA
Fis-147762,60305,Trinectes,xanthurus,NA,Animalia,Chordata,Actinopterygii,Pleuronectiformes,Achiridae,183920,LC,2015-2,NA
Fis-147871,60329,Hippocampus,denise,Denise's pygmy seahorse,Animalia,Chordata,Actinopterygii,Syngnathiformes,Syngnathidae,41716,DD,2015-2,NA
Fis-5683,60479,Chlorurus,microrhinos,Steephead parrots,Animalia,Chordata,Actinopterygii,Perciformes,Scaridae,190728,LC,2015-2,NA
Fis-148419,60557,Synchiropus,claudiae,Claudia's dragonet,Animalia,Chordata,Actinopterygii,Perciformes,Callionymidae,154691,LC,2015-2,NA
Fis-148572,60583,Prognathodes,brasiliensis,NA,Animalia,Chordata,Actinopterygii,Perciformes,Chaetodontidae,165613,LC,2015-2,NA
Fis-149111,60809,Clepticus,brasiliensis,NA,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,187719,LC,2015-2,NA
Fis-149134,60813,Cheilinus,abudjubbe,NA,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,187496,LC,2015-2,NA
Fis-149136,60815,Cirrhilabrus,solorensis,Red-eye wrasse,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,187484,DD,2015-2,NA
Fis-149153,60820,Bodianus,flavipinnis,Yellowfin pigfish,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,187650,DD,2015-2,NA
Fis-149158,60823,Bodianus,flavifrons,Masked pigfish,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,187807,LC,2015-2,NA
Fis-149485,60941,Narcine,lasti,Western numbfish,Animalia,Chordata,Elasmobranchii,Torpediniformes,Narcinidae,161700,LC,2015-2,NA
Fis-149496,60947,Parupeneus,crassilabris,NA,Animalia,Chordata,Actinopterygii,Perciformes,Mullidae,155176,LC,2015-2,7
Fis-149610,61024,Drombus,halei,Hale's drombus,Animalia,Chordata,Actinopterygii,Perciformes,Gobiidae,154976,LC,2015-2,NA
Fis-149619,61031,Halichoeres,brasiliensis,Brazilian wrasse,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,187732,DD,2015-2,NA
Fis-149796,61093,Parapercis,striolata,NA,Animalia,Chordata,Actinopterygii,Perciformes,Pinguipedidae,154944,LC,2015-2,NA
Fis-149813,61101,Sparisoma,frondosum,NA,Animalia,Chordata,Actinopterygii,Perciformes,Scaridae,190724,DD,2015-2,NA
Fis-149891,61122,Eustomias,vulgaris,Common dragonfish,Animalia,Chordata,Actinopterygii,Stomiiformes,Stomiidae,154715,LC,2015-2,NA
Fis-150366,61250,Lepidoperca,filamenta,Western orange perch,Animalia,Chordata,Actinopterygii,Perciformes,Serranidae,155264,LC,2015-2,NA
Fis-150674,61334,Cabillus,macrophthalmus,Bigeye cabillus,Animalia,Chordata,Actinopterygii,Perciformes,Gobiidae,154835,DD,2015-2,NA
Fis-151217,61467,Ambassis,ambassis,Commerson's glassy,Animalia,Chordata,Actinopterygii,Perciformes,Ambassidae,166881,LC,2015-2,NA
Fis-164335,61527,Giuris,margaritacea,Snakehead gudgeon,Animalia,Chordata,Actinopterygii,Perciformes,Eleotridae,196317,LC,2015-2,NA
Fis-151993,61607,Chaetodon,interruptus,Yellow teardrop butterflyfish,Animalia,Chordata,Actinopterygii,Perciformes,Chaetodontidae,165684,LC,2015-2,7
Fis-152012,61612,Urolophus,piperatus,Coral sea stingaree,Animalia,Chordata,Elasmobranchii,Myliobatiformes,Urolophidae,60103,LC,2015-2,NA
Fis-154652,62268,Halichoeres,dimidiatus,NA,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,187401,LC,2015-2,NA
Fis-156398,62544,Hemigaleus,australiensis,Australian weasel shark,Animalia,Chordata,Elasmobranchii,Carcharhiniformes,Hemigaleidae,161539,LC,2015-2,NA
Fis-156530,62554,Apristurus,melanoasper,Black roughscale catshark,Animalia,Chordata,Elasmobranchii,Carcharhiniformes,Scyliorhinidae,42700,DD,2015-2,NA
Fis-156683,62614,Oxycheilinus,nigromarginatus,Blackmargin maori wrasse,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,187577,DD,2015-2,NA
Fis-158172,62952,Thalassoma,nigrofasciatum,Blackbarred wrasse,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,187693,LC,2015-2,7
Fis-158895,63271,Ogilbia,davidsmithi,Cortez brotula,Animalia,Chordata,Actinopterygii,Ophidiiformes,Bythitidae,183815,LC,2015-2,NA
Fis-158908,63278,Ogilbia,sedorae,Notchspine brotula,Animalia,Chordata,Actinopterygii,Ophidiiformes,Bythitidae,183291,LC,2015-2,NA
Fis-159132,63346,Orectolobus,hutchinsi,Western wobbegong,Animalia,Chordata,Elasmobranchii,Orectolobiformes,Orectolobidae,42717,DD,2015-2,NA
Fis-159136,63347,Rhinobatos,sainsburyi,Goldeneye shovelnose,Animalia,Chordata,Elasmobranchii,Rajiformes,Rhinobatidae,42721,LC,2015-2,NA
Fis-159586,63433,Squalus,crassispinus,Fatspine spurdog,Animalia,Chordata,Elasmobranchii,Squaliformes,Squalidae,42725,DD,2015-2,NA
Fis-160267,63526,Halaelurus,sellus,Rusty Catshark,Animalia,Chordata,Elasmobranchii,Carcharhiniformes,Scyliorhinidae,42713,LC,2015-2,NA
Fis-160370,63578,Squalus,albifrons,Eastern highfin spurdog,Animalia,Chordata,Elasmobranchii,Squaliformes,Squalidae,42723,DD,2015-2,NA
Fis-160378,63581,Squalus,montalbani,Indonesian greeneye spurdog,Animalia,Chordata,Elasmobranchii,Squaliformes,Squalidae,161404,VU,2015-2,25
Fis-160439,63588,Squalus,edmundsi,Edmund's spurdog,Animalia,Chordata,Elasmobranchii,Squaliformes,Squalidae,158617,NT,2015-2,NA
Fis-160440,63589,Squalus,grahami,Eastern longnose spurdog,Animalia,Chordata,Elasmobranchii,Squaliformes,Squalidae,42727,NT,2015-2,NA
Fis-160444,63590,Squalus,nasutus,Western longnose spurdog,Animalia,Chordata,Elasmobranchii,Squaliformes,Squalidae,42726,DD,2015-2,NA
Fis-160860,63677,Squatina,albipunctata,Eastern Angel Shark,Animalia,Chordata,Elasmobranchii,Squatiniformes,Squatinidae,42729,VU,2015-2,NA
Fis-160879,63737,Sinobatis,bulbicauda,Western Australian Legskate,Animalia,Chordata,Elasmobranchii,Rajiformes,Anacanthobatidae,195477,DD,2015-2,NA
Fis-160921,63780,Cephaloscyllium,sarawakensis,Sarawak pygmy swell shark,Animalia,Chordata,Elasmobranchii,Carcharhiniformes,Scyliorhinidae,161380,DD,2015-2,NA
Fis-161121,63907,Albula,oligolepis,Smallscale bonefish,Animalia,Chordata,Actinopterygii,Albuliformes,Albulidae,194301,DD,2015-2,NA
Fis-161155,63930,Dipturus,acrobelus,Deepwater skate,Animalia,Chordata,Elasmobranchii,Rajiformes,Rajidae,195444,LC,2015-2,NA
Fis-161158,63931,Dipturus,apricus,Pale tropical skate,Animalia,Chordata,Elasmobranchii,Rajiformes,Rajidae,195445,LC,2015-2,NA
Fis-161159,63932,Dipturus,healdi,Heald’s skate,Animalia,Chordata,Elasmobranchii,Rajiformes,Rajidae,195449,DD,2015-2,NA
Fis-161213,63965,Dipturus,falloargus,False Argus skate,Animalia,Chordata,Elasmobranchii,Rajiformes,Rajidae,195447,DD,2015-2,NA
Fis-161216,63966,Dipturus,grahami,Graham’s skate,Animalia,Chordata,Elasmobranchii,Rajiformes,Rajidae,195448,LC,2015-2,NA
Fis-161218,63967,Dipturus,oculus,NA,Animalia,Chordata,Elasmobranchii,Rajiformes,Rajidae,195451,LC,2015-2,NA
Fis-161221,63969,Dipturus,wengi,Weng’s skate,Animalia,Chordata,Elasmobranchii,Rajiformes,Rajidae,195453,LC,2015-2,NA
Fis-161228,63973,Okamejei,leptoura,NA,Animalia,Chordata,Elasmobranchii,Rajiformes,Rajidae,195470,LC,2015-2,NA
Fis-161233,63975,Leucoraja,pristispina,Sawback skate,Animalia,Chordata,Elasmobranchii,Rajiformes,Rajidae,195458,LC,2015-2,NA
Fis-161239,63978,Notoraja,azurea,NA,Animalia,Chordata,Elasmobranchii,Rajiformes,Arhynchobatidae,195465,LC,2015-2,NA
Fis-161400,64107,Apristurus,australis,NA,Animalia,Chordata,Elasmobranchii,Carcharhiniformes,Scyliorhinidae,42704,DD,2015-2,NA
Fis-161402,64108,Mustelus,stevensi,White-spotted gummy shark,Animalia,Chordata,Elasmobranchii,Carcharhiniformes,Triakidae,42716,LC,2015-2,NA
Fis-161405,64109,Mustelus,walkeri,Eastern spotted gummy shark,Animalia,Chordata,Elasmobranchii,Carcharhiniformes,Triakidae,195426,DD,2015-2,NA
Fis-161440,64128,Cephaloscyllium,albipinnum,Whitefin swellshark,Animalia,Chordata,Elasmobranchii,Carcharhiniformes,Scyliorhinidae,42706,NT,2015-2,NA
Fis-161443,64129,Cephaloscyllium,variegatum,Saddled swellshark,Animalia,Chordata,Elasmobranchii,Carcharhiniformes,Scyliorhinidae,42707,NT,2015-2,NA
Fis-161451,64132,Figaro,striatus,Northern sawtail shark,Animalia,Chordata,Elasmobranchii,Carcharhiniformes,Scyliorhinidae,42711,DD,2015-2,NA
Fis-161457,64136,Narcine,ornata,NA,Animalia,Chordata,Elasmobranchii,Torpediniformes,Narcinidae,195462,LC,2015-2,NA
Fis-161458,64137,Narcine,nelsoni,Eastern numbfish,Animalia,Chordata,Elasmobranchii,Torpediniformes,Narcinidae,195460,LC,2015-2,NA
Fis-161466,64139,Trygonoptera,imitata,Eastern shovelnose stingaree,Animalia,Chordata,Elasmobranchii,Myliobatiformes,Urolophidae,60081,NT,2015-2,NA
Fis-161480,64147,Himantura,leoparda,NA,Animalia,Chordata,Elasmobranchii,Myliobatiformes,Dasyatidae,195456,VU,2015-2,NA
Fis-161488,64149,Himantura,astra,NA,Animalia,Chordata,Elasmobranchii,Myliobatiformes,Dasyatidae,195455,LC,2015-2,NA
Fis-161491,64150,Neotrygon,picta,Peppered maskray,Animalia,Chordata,Elasmobranchii,Myliobatiformes,Dasyatidae,195464,LC,2015-2,NA
Fis-161502,64158,Chimaera,fulva,Southern chimaera,Animalia,Chordata,Holocephali,Chimaeriformes,Chimaeridae,195429,LC,2015-2,NA
Fis-161512,64162,Hydrolagus,homonycteris,Black ghostshark,Animalia,Chordata,Holocephali,Chimaeriformes,Chimaeridae,195433,DD,2015-2,NA
Fis-161515,64163,Hydrolagus,marmoratus,NA,Animalia,Chordata,Holocephali,Chimaeriformes,Chimaeridae,195434,DD,2015-2,NA
Fis-161638,64235,Pavoraja,arenaria,Sandy skate,Animalia,Chordata,Elasmobranchii,Rajiformes,Arhynchobatidae,195471,DD,2015-2,NA
