loiczid,n_spp,mean_risk
52811,21,0.11428571428571428
52812,25,0.096
52813,23,0.10434782608695652
52814,22,0.10909090909090909
52815,21,0.14285714285714285
52816,26,0.11538461538461539
52817,29,0.15862068965517243
52818,14,0.18571428571428572
52819,14,0.18571428571428572
52820,13,0.2
52821,12,0.21666666666666667
52822,12,0.21666666666666667
52823,13,0.2
52824,12,0.21666666666666667
52825,13,0.23076923076923078
52826,12,0.25
52827,14,0.24285714285714285
52828,15,0.22666666666666666
52829,16,0.2375
52830,16,0.2375
52831,17,0.2235294117647059
52832,17,0.2235294117647059
52833,16,0.2375
52834,16,0.2375
52835,16,0.2375
52836,16,0.2375
52837,16,0.2375
52838,16,0.2375
52839,16,0.2375
52840,16,0.2375
52841,16,0.2375
52842,17,0.2235294117647059
52843,19,0.2
52844,20,0.19
52845,20,0.19
52846,20,0.19
52847,20,0.19
52848,22,0.17272727272727273
52849,29,0.13793103448275862
52850,51,0.10196078431372549
52851,43,0.12093023255813953
52852,27,0.15555555555555556
52853,30,0.14
52854,27,0.14814814814814814
52855,29,0.15862068965517243
52856,29,0.15862068965517243
52857,30,0.15333333333333332
52858,30,0.15333333333333332
52859,29,0.15862068965517243
52860,29,0.15862068965517243
52861,31,0.16129032258064516
52862,30,0.16666666666666666
52863,29,0.1724137931034483
52864,29,0.1724137931034483
52865,30,0.16666666666666666
52866,32,0.15625
52867,29,0.1724137931034483
52868,29,0.1724137931034483
52869,29,0.1724137931034483
52870,29,0.1724137931034483
52871,30,0.16666666666666666
52872,34,0.14705882352941177
52873,35,0.14285714285714285
52874,30,0.16666666666666666
52875,30,0.16666666666666666
52876,30,0.16666666666666666
52877,31,0.17419354838709677
52878,35,0.15428571428571428
52879,37,0.15135135135135136
52880,39,0.14358974358974358
52881,39,0.14358974358974358
52882,39,0.14358974358974358
52883,40,0.14
52884,39,0.14358974358974358
52885,38,0.1473684210526316
52886,38,0.1473684210526316
52887,38,0.1473684210526316
52888,37,0.14594594594594595
52889,35,0.15428571428571428
52890,46,0.12608695652173912
52891,93,0.11612903225806452
52892,105,0.12571428571428572
52893,98,0.14081632653061224
52894,95,0.1368421052631579
52895,78,0.1435897435897436
52896,79,0.14177215189873418
52897,92,0.13478260869565217
52898,79,0.1670886075949367
52899,78,0.16666666666666669
52900,115,0.12347826086956522
52901,111,0.11711711711711713
52902,97,0.1154639175257732
52903,87,0.10114942528735632
52908,96,0.1
52909,103,0.11067961165048544
52910,75,0.16
52911,112,0.11607142857142858
52912,110,0.11272727272727273
52913,100,0.098
52914,72,0.11944444444444445
52915,73,0.09589041095890412
52921,103,0.1087378640776699
52922,82,0.07317073170731708
52923,84,0.09047619047619047
52924,42,0.1142857142857143
52925,50,0.116
52926,46,0.10434782608695653
52927,45,0.10666666666666667
52928,52,0.11153846153846154
52929,48,0.10833333333333334
52930,78,0.10512820512820513
52931,51,0.06666666666666667
52932,83,0.09156626506024097
52933,79,0.09113924050632911
52934,74,0.0972972972972973
52935,88,0.09318181818181819
52937,78,0.08717948717948719
52938,35,0.028571428571428574
53202,19,0.021052631578947368
53203,16,0.0625
53204,21,0.047619047619047616
53205,18,0.022222222222222223
53206,8,0.1
53207,28,0.0642857142857143
53208,22,0.05454545454545454
53209,10,0.06
53210,9,0.24444444444444444
53211,10,0.22
53212,10,0.22
53213,10,0.22
53214,10,0.22
53215,12,0.18333333333333332
53216,12,0.18333333333333332
53217,18,0.17777777777777778
53218,18,0.17777777777777778
53219,20,0.16
53220,21,0.15238095238095237
53221,24,0.13333333333333333
53222,27,0.14074074074074075
53223,31,0.12258064516129032
53224,32,0.10625
53225,32,0.10625
53226,32,0.10625
53227,50,0.096
53228,50,0.088
53229,44,0.09090909090909091
53230,40,0.1
53231,41,0.1024390243902439
53232,55,0.09818181818181819
53233,47,0.08936170212765958
53237,66,0.09090909090909091
53238,70,0.08571428571428572
53239,75,0.08533333333333333
53240,76,0.08421052631578947
53241,78,0.09487179487179487
53242,20,0.16
53243,18,0.17777777777777778
53244,18,0.17777777777777778
53245,9,0.13333333333333333
53246,6,0
53247,6,0.19999999999999998
53248,15,0.21333333333333332
53249,15,0.21333333333333332
53250,14,0.19999999999999998
53251,13,0.21538461538461537
53252,12,0.26666666666666666
53253,12,0.26666666666666666
53254,10,0.27999999999999997
53255,9,0.24444444444444444
53256,9,0.24444444444444444
53257,5,0.12
53258,10,0.27999999999999997
53259,13,0.24615384615384614
53260,20,0.16
53261,23,0.1391304347826087
53262,54,0.10740740740740741
53263,58,0.10689655172413794
53264,37,0.12432432432432432
53265,39,0.11794871794871795
53266,67,0.09850746268656717
53267,63,0.09841269841269841
53268,18,0.17777777777777778
53269,14,0.22857142857142856
53270,15,0.21333333333333332
53271,14,0.22857142857142856
53272,14,0.22857142857142856
53273,14,0.22857142857142856
53274,14,0.22857142857142856
53275,14,0.22857142857142856
53276,13,0.24615384615384614
53277,13,0.24615384615384614
53278,15,0.21333333333333332
53279,15,0.21333333333333332
53280,25,0.152
53281,47,0.1276595744680851
53282,54,0.1
53283,17,0.18823529411764706
53284,15,0.21333333333333332
53285,15,0.21333333333333332
53286,16,0.2
53287,16,0.2
53288,16,0.2
53289,16,0.2
53290,17,0.18823529411764706
53291,17,0.18823529411764706
53292,19,0.16842105263157894
53293,34,0.13529411764705881
53294,34,0.13529411764705881
53295,31,0.12258064516129032
53296,37,0.14054054054054055
53297,31,0.16774193548387098
53298,73,0.07123287671232877
53299,79,0.08354430379746836
53300,80,0.0825
53301,80,0.0775
53302,94,0.08297872340425531
53303,93,0.0967741935483871
53304,53,0.10943396226415095
53305,30,0.12666666666666668
53306,30,0.13333333333333333
53307,20,0.16
53308,19,0.16842105263157894
53309,15,0.21333333333333332
53310,13,0.16923076923076924
53311,10,0.12
53312,10,0.12
53313,9,0.06666666666666667
53314,9,0.06666666666666667
53315,10,0.06
53316,13,0.16923076923076924
53317,15,0.21333333333333332
53318,17,0.21176470588235294
53319,15,0.24
53320,16,0.225
53321,14,0.2571428571428571
53322,13,0.23076923076923078
53323,14,0.21428571428571427
53324,14,0.21428571428571427
53325,16,0.1875
53326,20,0.15
53327,20,0.18
53328,20,0.18
53329,21,0.17142857142857143
53330,21,0.17142857142857143
53331,19,0.18947368421052632
53332,19,0.18947368421052632
53333,18,0.17777777777777778
53334,18,0.17777777777777778
53335,19,0.18947368421052632
53336,19,0.18947368421052632
53337,19,0.18947368421052632
53338,24,0.15
53339,22,0.16363636363636364
53340,25,0.144
53341,25,0.144
53342,21,0.17142857142857143
53343,21,0.17142857142857143
53344,21,0.17142857142857143
53345,21,0.17142857142857143
53346,21,0.17142857142857143
53347,21,0.17142857142857143
53348,20,0.18
53349,20,0.18
53350,17,0.18823529411764706
53351,18,0.18888888888888888
53352,17,0.2
53353,18,0.18888888888888888
53354,18,0.18888888888888888
53355,18,0.18888888888888888
53356,18,0.18888888888888888
53357,17,0.2
53358,18,0.18888888888888888
53359,18,0.18888888888888888
53360,18,0.18888888888888888
53361,18,0.18888888888888888
53362,18,0.18888888888888888
53363,21,0.1619047619047619
53364,26,0.14615384615384616
53365,26,0.14615384615384616
53366,25,0.152
53367,23,0.14782608695652175
53368,26,0.14615384615384616
53369,26,0.14615384615384616
53370,28,0.1357142857142857
53371,30,0.12666666666666668
53372,32,0.11875
53373,36,0.10555555555555556
53374,32,0.11875
53375,44,0.09090909090909091
53376,129,0.07906976744186046
53377,123,0.08292682926829269
53378,111,0.08468468468468468
53379,64,0.096875
53380,55,0.1090909090909091
53381,104,0.08653846153846154
53382,99,0.08080808080808081
53383,95,0.08210526315789474
53384,93,0.08387096774193549
53385,38,0.04736842105263158
53386,38,0.04736842105263158
53476,9,0.044444444444444446
53477,14,0.028571428571428574
53478,13,0.03076923076923077
53479,7,0.05714285714285715
53480,5,0.08
53481,7,0.05714285714285715
53482,7,0.05714285714285715
53483,6,0.06666666666666667
53528,8,0.025
53529,40,0.1
53530,23,0.1391304347826087
53531,20,0.12
53532,21,0.11428571428571428
53533,22,0.10909090909090909
53534,21,0.11428571428571428
53535,24,0.125
53536,19,0.15789473684210525
53537,27,0.1111111111111111
53538,30,0.16666666666666666
53539,17,0.15294117647058825
53540,12,0.21666666666666667
53541,14,0.18571428571428572
53542,12,0.21666666666666667
53543,13,0.2
53544,13,0.2
53545,14,0.21428571428571427
53546,14,0.21428571428571427
53547,17,0.2235294117647059
53548,17,0.2235294117647059
53549,18,0.22222222222222224
53550,18,0.22222222222222224
53551,20,0.2
53552,20,0.2
53553,20,0.2
53554,20,0.2
53555,20,0.2
53556,22,0.18181818181818182
53557,22,0.18181818181818182
53558,23,0.17391304347826086
53559,23,0.17391304347826086
53560,23,0.17391304347826086
53561,23,0.17391304347826086
53562,21,0.19047619047619047
53563,21,0.19047619047619047
53564,20,0.2
53565,22,0.18181818181818182
53566,21,0.19047619047619047
53567,23,0.2
53568,24,0.19166666666666668
53569,25,0.184
53570,31,0.15483870967741936
53571,30,0.16
53572,38,0.12631578947368421
53573,45,0.12
53574,32,0.15
53575,34,0.1411764705882353
53576,34,0.1411764705882353
53577,34,0.15294117647058825
53578,30,0.16666666666666666
53579,31,0.16129032258064516
53580,30,0.16666666666666666
53581,30,0.16666666666666666
53582,29,0.1724137931034483
53583,29,0.1724137931034483
53584,29,0.1724137931034483
53585,28,0.17857142857142858
53586,28,0.17857142857142858
53587,30,0.16666666666666666
53588,30,0.16666666666666666
53589,31,0.16129032258064516
53590,31,0.16129032258064516
53591,32,0.16875
53592,36,0.15
53593,36,0.15
53594,31,0.17419354838709677
53595,31,0.17419354838709677
53596,31,0.17419354838709677
53597,31,0.17419354838709677
53598,31,0.17419354838709677
53599,39,0.14871794871794872
53600,42,0.14285714285714285
53601,42,0.14285714285714285
53602,40,0.15
53603,38,0.15263157894736842
53604,35,0.16571428571428573
53605,34,0.17058823529411765
53606,34,0.17058823529411765
53607,34,0.17058823529411765
53608,34,0.17058823529411765
53609,35,0.16571428571428573
53610,72,0.1
53611,82,0.13658536585365855
53612,86,0.13953488372093023
53613,84,0.14523809523809525
53614,85,0.1411764705882353
53615,73,0.14246575342465753
53616,88,0.13863636363636364
53617,98,0.14081632653061224
53618,73,0.18082191780821918
53619,73,0.1863013698630137
53620,70,0.1742857142857143
53621,115,0.12695652173913044
53622,85,0.10588235294117647
53623,36,0.06666666666666667
53628,125,0.1264
53629,117,0.11965811965811966
53630,87,0.1724137931034483
53631,128,0.1234375
53632,122,0.12622950819672132
53633,37,0.05405405405405406
53641,110,0.11636363636363636
53642,79,0.09367088607594937
53643,84,0.09285714285714286
53644,69,0.0927536231884058
53645,35,0.12571428571428572
53646,55,0.1090909090909091
53647,52,0.10384615384615385
53648,51,0.10588235294117647
53649,16,0.125
53650,82,0.0878048780487805
53651,88,0.09318181818181819
53652,84,0.09285714285714286
53653,35,0.028571428571428574
53922,20,0.02
53923,15,0.02666666666666667
53924,15,0.02666666666666667
53927,26,0.06923076923076923
53928,22,0.05454545454545454
53929,19,0.06315789473684211
53930,10,0.16
53931,10,0.22
53932,10,0.22
53933,10,0.22
53934,10,0.22
53935,12,0.18333333333333332
53936,13,0.16923076923076924
53937,18,0.17777777777777778
53938,18,0.17777777777777778
53939,20,0.16
53940,22,0.14545454545454545
53941,23,0.1391304347826087
53942,25,0.128
53943,26,0.14615384615384616
53944,30,0.12666666666666668
53945,34,0.1
53946,33,0.09090909090909091
53947,33,0.10303030303030303
53948,36,0.09444444444444444
53949,36,0.08333333333333333
53950,48,0.1
53951,47,0.09787234042553192
53952,58,0.1
53953,62,0.0967741935483871
53957,22,0.1090909090909091
53958,75,0.07733333333333334
53959,40,0.095
53960,40,0.095
53961,35,0.10857142857142857
53962,37,0.1135135135135135
53963,17,0.18823529411764706
53964,13,0.16923076923076924
53965,6,0
53966,6,0.09999999999999999
53967,10,0.22
53968,11,0.2545454545454545
53969,14,0.22857142857142856
53970,14,0.22857142857142856
53971,15,0.21333333333333332
53972,14,0.22857142857142856
53973,14,0.22857142857142856
53974,13,0.24615384615384614
53975,11,0.2909090909090909
53976,11,0.2909090909090909
53977,9,0.24444444444444444
53978,9,0.24444444444444444
53979,6,0.09999999999999999
53980,11,0.2545454545454545
53981,16,0.175
53982,35,0.13142857142857142
53983,33,0.12727272727272726
53984,32,0.11875
53985,66,0.1
53986,72,0.09722222222222222
53987,55,0.08363636363636363
53988,68,0.10588235294117647
53989,74,0.0918918918918919
53990,35,0.13142857142857142
53991,34,0.12352941176470589
53992,23,0.1391304347826087
53993,19,0.16842105263157894
53994,17,0.18823529411764706
53995,15,0.21333333333333332
53996,14,0.22857142857142856
53997,17,0.18823529411764706
53998,16,0.2
53999,21,0.15238095238095237
54000,34,0.13529411764705881
54001,73,0.08767123287671233
54002,33,0.11515151515151514
54003,18,0.17777777777777778
54004,20,0.16
54005,19,0.16842105263157894
54006,24,0.13333333333333333
54007,71,0.09577464788732394
54008,73,0.09315068493150686
54009,74,0.0891891891891892
54010,67,0.09253731343283582
54011,74,0.0945945945945946
54012,77,0.07792207792207792
54013,79,0.0759493670886076
54014,79,0.0810126582278481
54015,74,0.07567567567567568
54016,73,0.0821917808219178
54017,46,0.1
54018,79,0.09113924050632911
54019,52,0.11923076923076924
54020,41,0.12195121951219512
54021,41,0.12195121951219512
54022,35,0.10857142857142857
54023,20,0.16
54024,20,0.16
54025,19,0.16842105263157894
54026,14,0.19999999999999998
54027,10,0.12
54028,9,0.06666666666666667
54029,9,0.06666666666666667
54030,9,0.06666666666666667
54031,10,0.06
54032,13,0.16923076923076924
54033,13,0.16923076923076924
54034,13,0.16923076923076924
54035,14,0.18571428571428572
54036,15,0.21333333333333332
54037,15,0.24
54038,15,0.24
54039,18,0.2
54040,14,0.21428571428571427
54041,13,0.23076923076923078
54042,16,0.1875
54043,17,0.21176470588235294
54044,16,0.2
54045,17,0.17647058823529413
54046,18,0.16666666666666666
54047,18,0.16666666666666666
54048,19,0.15789473684210525
54049,19,0.18947368421052632
54050,19,0.18947368421052632
54051,19,0.18947368421052632
54052,19,0.18947368421052632
54053,19,0.18947368421052632
54054,18,0.17777777777777778
54055,19,0.18947368421052632
54056,19,0.18947368421052632
54057,18,0.17777777777777778
54058,18,0.17777777777777778
54059,20,0.18
54060,21,0.17142857142857143
54061,21,0.17142857142857143
54062,21,0.17142857142857143
54063,22,0.16363636363636364
54064,22,0.16363636363636364
54065,21,0.17142857142857143
54066,21,0.17142857142857143
54067,20,0.18
54068,17,0.18823529411764706
54069,17,0.18823529411764706
54070,17,0.18823529411764706
54071,18,0.18888888888888888
54072,18,0.18888888888888888
54073,18,0.18888888888888888
54074,18,0.18888888888888888
54075,18,0.18888888888888888
54076,18,0.18888888888888888
54077,18,0.18888888888888888
54078,18,0.18888888888888888
54079,18,0.18888888888888888
54080,18,0.18888888888888888
54081,18,0.18888888888888888
54082,18,0.18888888888888888
54083,21,0.1619047619047619
54084,21,0.1619047619047619
54085,21,0.1619047619047619
54086,21,0.1619047619047619
54087,21,0.1619047619047619
54088,22,0.15454545454545454
54089,26,0.14615384615384616
54090,28,0.1357142857142857
54091,30,0.12666666666666668
54092,44,0.10454545454545454
54093,44,0.09090909090909091
54094,35,0.10857142857142857
54095,33,0.11515151515151516
54096,37,0.10270270270270271
54097,132,0.0787878787878788
54098,122,0.08360655737704918
54099,115,0.08869565217391305
54100,55,0.1090909090909091
54101,50,0.12
54102,64,0.115625
54103,104,0.09230769230769231
54104,103,0.08932038834951457
54105,97,0.0865979381443299
54106,38,0.04736842105263158
54197,9,0.044444444444444446
54198,8,0.05
54199,7,0.05714285714285715
54200,8,0.05
54201,7,0.05714285714285715
54202,7,0.05714285714285715
54203,7,0.05714285714285715
54204,6,0.06666666666666667
54248,8,0.025
54249,37,0.10810810810810811
54250,41,0.0975609756097561
54251,20,0.12
54252,21,0.11428571428571428
54253,22,0.10909090909090909
54254,20,0.12
54255,19,0.15789473684210525
54256,19,0.15789473684210525
54257,20,0.15
54258,27,0.1111111111111111
54259,35,0.14285714285714285
54260,20,0.13
54261,13,0.2
54262,14,0.18571428571428572
54263,13,0.2
54264,13,0.2
54265,14,0.21428571428571427
54266,14,0.21428571428571427
54267,17,0.2235294117647059
54268,17,0.2235294117647059
54269,18,0.22222222222222224
54270,18,0.22222222222222224
54271,20,0.2
54272,20,0.2
54273,22,0.18181818181818182
54274,20,0.2
54275,22,0.18181818181818182
54276,22,0.18181818181818182
54277,25,0.16
54278,27,0.14814814814814814
54279,27,0.14814814814814814
54280,27,0.14814814814814814
54281,27,0.14814814814814814
54282,27,0.14814814814814814
54283,25,0.16
54284,23,0.17391304347826086
54285,23,0.17391304347826086
54286,23,0.17391304347826086
54287,25,0.184
54288,24,0.19166666666666668
54289,26,0.17692307692307693
54290,28,0.16428571428571428
54291,29,0.15862068965517243
54292,29,0.15862068965517243
54293,31,0.14838709677419354
54294,31,0.14838709677419354
54295,31,0.14838709677419354
54296,41,0.11707317073170732
54297,42,0.12380952380952381
54298,51,0.12549019607843137
54299,45,0.1288888888888889
54300,36,0.14444444444444446
54301,35,0.14857142857142858
54302,33,0.1575757575757576
54303,33,0.1575757575757576
