am_sid,area_km2_0pct,area_km2_60pct,area_km2_probwt
W-Bch-442694,255760.11000000002,175733.83000000002,182663.9853
W-Bch-442699,8512493.37,3966619.59,4803166.1517
W-Bch-442703,1062810.56,677150.65,709761.8656
W-Bch-442718,1439220.68,924471.16,993350.0102
W-Bch-442766,566872.92,494740.16,493769.6026
W-Bch-442772,10163327.8,7864456.33,8067295.595
W-Bch-442815,983246.16,501947.22000000003,576771.8849
W-Bch-442830,499824.65,418350.41,428727.8542
W-Bch-442847,4195557.88,2489621.26,2732240.8771
W-Bch-442876,13903096.77,9632421.78,9836279.9325
W-Bch-442882,8861125.1,6911011.72,7276704.6884
W-Bch-442899,8632255.01,3792481.34,4562480.8176
W-Bch-442914,563983.57,284826.51,287419.6093
W-Bch-442916,384549.4,126528.03,166149.7721
W-Bch-442920,6714392.69,5752296.63,5791761.3329
W-Bch-442925,617486.14,433506.34,466576.3063
W-Bch-443855,4207649.06,3226246.91,3226633.5526
W-Bch-443857,2030202.37,1407178.06,1441020.5162
W-Bch-443859,11424889.14,9245672.11,9304602.4272
W-Bch-443860,1693827.93,1482568.25,1370970.147
W-Bch-443861,6530625.93,4449844.29,4656089.0819
W-Bch-443862,2730031.89,1706334.75,1784066.3029
W-Bch-443863,3867693.03,2447095.57,2612870.7679
W-Bch-443873,1477843.86,872418.46,922830.5243
W-Bch-443874,444576.09,253061.8,260294.1462
W-Bch-443875,9435314.23,6740776.25,6854795.2034
W-Bch-443878,3221784.47,2182151.88,2294184.5241
W-Bch-443880,344618.85,203694.29,224864.9385
W-Bch-443882,1012221.22,686446.2,665551.9439
W-Bch-443883,603016.2,285465.67,325195.8607
W-Bch-443885,10254710.98,7446562.03,7740289.2542
W-Bch-443886,4151049.42,2674291.01,2837831.1599
W-Bch-444033,1024615.2,342969.37,439255.4882
W-Bch-444035,11762824.31,8533910.47,8624209.7872
W-Bch-444036,644882.81,237146.36,308913.8344
W-Bch-444073,1326265.09,812466.27,892086.9427
W-Bch-444078,1146961.88,739146.21,804695.1332
W-Bch-444085,6715106.22,3796047.88,4190464.1565
W-Bch-444087,11292449.56,8267902.05,8550625.2849
W-Bch-444088,6741545.17,4883577.36,5140740.6474
W-Bch-444090,2215785.1,1699147.73,1733697.1038
W-Bch-444091,672549.7,567850.45,507880.9572
W-Bch-444095,4999549.92,3633142.3,3820615.3582
W-Bch-444101,5705211.33,4822219.95,4837868.536
W-Bch-444102,4725289.53,3649172.83,3712763.7122
W-Bch-444105,605589.17,561897.42,513197.0933
W-Bch-444119,537266.65,290008.72,354739.4216
W-Bch-444122,2458638.4,1756079.25,1756685.1057
W-Bch-444123,2990238.06,1526340.71,1751936.5153
W-Bch-444128,3543907.94,2197813.95,2261599.1459
W-Bch-444133,6391749.13,3558621.89,3887521.8961
W-Bch-444134,5763090.6,3819228.45,4006071.2426
W-Bch-444157,3686958.34,2801457.66,2705644.4127
W-Bch-444163,10813302.46,7666237.29,7819551.397
W-Bch-444167,4733420.26,3135769.47,3225729.7881
W-Bch-444179,1194380.19,726529.63,788128.3644
W-Bch-444201,6398470.61,4541383.08,4710564.7717
W-Bch-444245,4285035.41,2855315.39,3088457.8419
W-Bch-444271,2093616.63,728254.62,1017822.6725
W-Bch-444272,254918.16,97120.79,121295.7391
W-Bch-444275,372745.45,229920.11,245418.0288
W-Bch-444288,527939.0599999999,361031.23,352835.3036
W-Bch-444325,5146228.97,3618780.11,3805697.485
W-Bch-444335,4640854.88,2675564.26,3001649.3844
W-Bch-444376,8183395.77,6672189.79,6891382.6757
W-Bch-444377,3782580.71,2156879.35,2378615.4376
W-Bch-444379,4296149.41,2356048.63,2697227.592
W-Bch-444382,16227984.37,12529496.84,12786532.8838
W-Bch-444383,8276007.9,6316435.9,6634598.2161
W-Bch-444394,137600.39,29740.85,56351.7551
W-Bch-444400,7154600.11,5575315.21,5743185.9692
W-Bch-444419,6070770.59,4683902.76,4648151.0244
W-Bch-444437,5447723.23,4217322.24,4369179.8442
W-Bch-444444,5915580.52,5005342.71,5094719.2181
W-Bch-444448,318277.1,173208.16999999998,189057.7771
W-Bch-444460,7203915.56,5225136.06,5440885.8909
W-Bch-444462,11221260.57,3055304.48,4269412.7451
W-Bch-444466,1050799.36,290164.33,447844.9369
W-Bch-444469,10311189.73,6937600.77,7170475.8359
W-Bch-444479,6517943.43,4969370.61,5193175.5721
W-Bch-444708,74491.74,50634.5,52913.2914
W-Bch-444718,6866187.26,4773177.69,4938445.1061
W-Bch-444772,1131661.48,392986.69,495163.9551
W-Bch-444780,248549.37,129818.83,150849.3295
W-Bch-444799,365627.84,221097.24,225409.9152
W-Bch-444948,1684048.26,1083446.28,1153296.2362
W-Bch-444993,2739946.06,1276557.99,1532327.982
W-Bch-445169,260917.77,136957.94,152183.8116
W-Bch-447893,3426689.96,2080485.08,2140474.7843
W-Bch-550473,583920.64,294753.4,348089.0122
W-Bch-557775,1200352.26,590352.11,699267.0672
W-Bch-557800,2166436.74,1165905.83,1276828.6277
W-Bch-557896,13672763.56,11573441.2,11828480.4743
W-Bch-557899,12559083.35,10217588.02,10292542.3428
W-Bch-558031,4671620.01,3245699.88,3512303.6138
WBD-Eup-100,15025568.36,9351947.54,10355665.8825
WBD-Eup-16,7938564.84,3430663.74,4169436.6231
WBD-Eup-17,12105471.15,6507452.16,7341254.0317
WBD-Eup-18,16203200.27,3445167.17,5385438.5940000005
WBD-Eup-19,6587839.05,4299110.14,4707933.9721
WBD-Eup-20,9834080.17,5781339.36,6495798.7024
WBD-Eup-21,2028970.08,1021263.14,1160383.6984
WBD-Eup-25,13569646.41,9439069.16,9873339.4894
WBD-Eup-27,6603430.43,4077416.19,4290264.7613
WBD-Eup-29,450406.34,351582.04,354291.3762
WBD-Eup-32,701742.05,366376.23,404398.09369999997
WBD-Eup-35,12934000.09,4360959.49,5827246.0979
WBD-Eup-36,537541.88,370180.32,383866.9951
WBD-Eup-37,13179045.35,7779011.61,8616307.8032
WBD-Eup-40,8714944.69,5744945.06,6139471.5037
WBD-Eup-43,4177552.72,1911887.44,2395298.408
WBD-Eup-44,13197751.72,7673071.58,8462458.7975
WBD-Eup-47,1499104.87,796615.08,826699.1
WBD-Eup-49,7392905.94,5464899.91,5598875.4691
WBD-Eup-50,2724733.73,1079578.68,1383272.2238
WBD-Eup-51,5113661.77,3526355.21,3743521.8695
WBD-Eup-53,4818202.86,3646811.16,3844163.2009
WBD-Eup-55,788599.6,328178.38,423648.9732
WBD-Eup-56,13435823.15,8104743.23,8779332.1498
WBD-Eup-57,5396619.28,4030178.71,4077630.6887
WBD-Eup-61,1531949.22,1014719.16,1060313.9306
WBD-Eup-64,13808396.34,10398496.25,10791412.0065
WBD-Eup-65,7575148.3,5008091.65,5313889.3853
WBD-Eup-67,16585318.63,12625563.16,12641081.6457
WBD-Eup-68,6853937.83,5034719.83,5014471.1377
WBD-Eup-71,28811360.54,13373272.58,15823987.0144
WBD-Eup-72,38690207.87,13687089.4,17678636.9245
WBD-Eup-73,2762075.59,1848028.86,1982804.6347
WBD-Eup-82,45472753,30535302.97,32468696.001
WBD-Eup-83,1952732.09,892738.28,1070773.1194
WBD-Eup-85,1207432.12,559046.01,659966.0488
WBD-Eup-88,26241733.93,11346043.55,14001838.6565
WBD-Eup-89,4792673.08,2590987.78,2839891.5365
WBD-Eup-90,1052931.82,297892.85,410073.3249
WBD-Eup-95,15707150.13,9717369.37,10434379.2993
WBD-Eup-97,11448518.32,7599429.57,8226983.9179
W-Bra-104052,59013969.12,14542231.07,23050706.3051
W-Bra-104055,2487949.8,965681.57,1157752.5202
W-Bra-104057,2189010.54,1153131.7,1308736.2694
W-Bra-104060,1255957.78,501512.42,596785.6754
W-Bra-104061,2755538.93,1190741.23,1490938.5536
W-Bra-104063,800048.53,507635.88,556485.2411
W-Bra-104065,2750324.67,797675.88,1090479.3773
W-Bra-104066,30824764.81,13902687.25,16343328.1054
W-Bra-104068,98506.48,24737.74,42728.4496
W-Bra-183141,2856399.65,1712433.33,1878261.8606
W-Bra-183339,252198214.82999998,197201968.31,202429367.9926
W-Bra-231830,2173927.87,1386154.96,1532683.7316
W-Bra-235362,16927434.34,14277656.69,14018018.8593
W-Bra-235365,7420463.58,1626677.57,2934247.4472
W-Bra-235369,861911.49,275245.3,397848.2601
W-Bra-235385,1374034.41,671894.1900000001,784963.7625
W-Bra-235409,5916484,4238721.55,4373290.1366
W-Bra-235415,162475.91,74829.79,89824.0487
W-Bra-235421,4413279.12,1100062.03,1719341.5206
W-Bra-235425,140580.13,71687.6,92413.4742
W-Bra-235437,7852518.66,3078478.21,3859610.3191
W-Bra-235450,2424536.08,772000.03,1046326.0038
W-Bra-235453,28288671.65,2651000.53,6297032.2391
W-Bra-235459,2946114.02,1357716.7,1626129.144
W-Bra-235514,45583932.58,29078293.76,30823110.4539
W-Bra-235518,3174535.55,1146777.45,1402288.3559
W-Bra-235524,1572988.32,1058211.05,1101582.4634
W-Bra-235537,3974943.31,1847704.69,2080487.5767
W-Bra-235577,4408534.6,1215565.18,1681116.6724
W-Bra-235579,61755547.980000004,30638289.57,35948019.2327
W-Bra-235591,1038150.19,369675.39,496562.613
W-Bra-235604,13257632.69,7145374.54,8052386.3113
W-Bra-235607,7732126.71,3111856.07,4150290.9674
W-Bra-235615,1486454.16,743230.45,846776.7691
W-Bra-235658,42347431.410000004,27277531.35,29466349.8775
W-Bra-235661,1732509.67,1126690.3800000001,1208188.6386
W-Bra-235676,1097611.35,502803.96,608812.9628
W-Bra-235687,5931570.87,933245.11,1591152.9511
W-Bra-235704,14197082.25,6278181.1,7756453.0007
W-Bra-235711,637949.77,179834.13,226812.33419999998
W-Bra-458893,13265850.14,4888721.11,6427054.8809
W-Bra-459080,23767759.57,21460525.28,21410314.1645
W-Bry-111061,3146160.3,1245219.08,1485177.5419
W-Bry-111062,5473731.61,1931463.21,2302537.5308
W-Bry-111064,2994879.21,494133.36,791030.0166
W-Bry-111066,1581360.82,1027360.23,1116966.3567
W-Bry-111067,4512148.97,2320890.99,2752668.9401
W-Bry-111070,1696399.43,651796.46,726511.5987
W-Bry-111071,9539640.28,2916814.12,4413438.5751
W-Bry-111072,3130526.66,2297975.44,2253841.5061
W-Bry-111147,671918.08,441779.03,465112.6398
W-Bry-111158,3021959.56,1600863.35,1857468.7834
W-Bry-111196,640125.64,420104.59,443533.6628
W-Bry-111197,1084387.89,556480.27,635515.787
W-Bry-111206,243174.7,53153.71,87129.1673
W-Bry-111218,4625327.19,2260085.86,2708007.6971
W-Bry-111229,3248298.92,1816125.5,2120974.0435
W-Bry-111249,1541121.49,1186147.86,1231648.8644
W-Bry-111250,1727101.01,749426.57,867387.7297
W-Bry-111259,1293221.29,1073309.22,1089529.6118
W-Bry-111265,7696726.76,3830851.87,4471030.7824
W-Bry-111268,1248183.92,517763.71,593331.4464
W-Bry-111304,3351730.08,2113194.58,2226375.6682
W-Bry-111318,791969.98,627984.09,642829.1954
W-Bry-111320,641412.91,448264.58,461896.5634
W-Bry-111328,294625.96,164081.94,184196.0665
W-Bry-111360,10269123.36,8009068.29,8071339.2684
W-Bry-111380,1103501.59,725464.03,775552.9458
W-Bry-111400,9461054.39,1695269.13,3203591.4844
W-Bry-111411,3589544.63,1336778.01,1753656.6563
W-Bry-111412,3916188.84,1262744.13,1671454.8956
W-Bry-111418,1740748.16,924689.53,1070102.342
W-Bry-111421,3287637.81,1548622.91,1815673.1371
W-Bry-111425,728879.03,454519.28,490819.6192
W-Bry-111495,583553.66,305481.26,333935.5885
W-Bry-111498,1164891,423149.47000000003,523483.1533
W-Bry-111502,1515432.27,366736.3,583420.294
W-Bry-111512,4466634.81,3098207.7,3209751.5186
W-Bry-111520,686460.76,524311.03,542347.1524
W-Bry-111527,3875007.24,1862082.85,2216037.6361000002
W-Bry-111538,4164437.15,1550417.3,2019495.5048
W-Bry-111539,2940903.7,2009372.57,2101922.5896
W-Bry-111540,650296.43,437728.32,467001.1194
W-Bry-111548,547968.04,439858.99,432578.6144
W-Bry-111573,783714.57,416181.41,495506.61710000003
W-Bry-111656,16562719.97,10990789.74,11563658.7256
W-Bry-111659,787678.56,371527.3,409857.2527
W-Bry-111663,3329985.26,2656310.52,2734837.2195
W-Bry-111695,7816278.5200000005,2283007.84,2819188.3461
W-Bry-111697,8392287.29,7266839.89,7371758.3102
W-Bry-111700,1787192.75,527142.26,663144.2439
W-Bry-111742,5243595.89,2306146.79,2865861.2695
W-Bry-111752,3012056.35,1868807.25,1783035.4661
W-Bry-111760,639592.25,446594.81,455413.9719
W-Bry-146857,1852474.01,905060.28,1069810.0908
W-Bry-172946,2962857.56,1711642.18,1868340.0458
W-Bry-172953,268898.31,133030.69,143313.3117
W-Bry-172955,1348810.43,969950.38,1011148.1805
W-Bry-172984,5429687.88,3106345.45,3377343.7204
W-Bry-173276,1330302.32,1185579.91,1140318.3862
W-Bry-173319,1120670.68,733292.07,786461.666
W-Bry-173323,12911574.24,4580466.11,5927052.6806
W-Bry-173332,2816901.91,1953213.19,2043273.2758
W-Bry-173353,897025.95,507329.51,560486.2329
W-Bry-173749,3030392.73,1938407.66,2106308.5165
W-Bry-173750,1193587.51,939663.91,973029.2421
W-Bry-173787,6181913.14,3885358.15,4132815.5264
W-Bry-173795,2309435.55,1130540.2,1287872.5593
W-Bry-173982,6571626.34,3370902.92,4197303.3934
W-Bry-174021,1141248.61,446162.1,572447.019
W-Bry-174331,1274874.38,897730.22,897745.674
W-Bry-183031,6482591.71,5263657.72,5322198.4042
W-Bry-210807,7299593.75,5721618.63,5989415.0447
W-Bry-237795,1684093.4,113625.37,255650.2093
W-Bry-237802,12591.92,7836.4,8296.3148
W-Bry-394867,2726863.91,1701752.04,1669200.2786
W-Bry-396730,4141727.67,2190142.53,2506952.6452
W-Bry-422260,1260167.58,532107.15,668571.0292
W-Bry-422269,1676877.42,272600.34,532077.6175
W-Bry-422270,1718286.98,649304.02,816032.4304
W-Bry-422288,2634357.67,417421.61,860625.3388
W-Bry-422295,1638590.47,1121319.32,1089670.7433
W-Bry-422298,2218645.94,1227156.6,1414553.4713
W-Bry-422347,983737.09,394131.6,526897.5315
W-Bry-422357,2168478.68,800141.19,1065114.9783
W-Bry-422362,1315588.17,523793.81,635018.2798
W-Bry-422368,2618250.32,1728874.12,1817912.9789
W-Bry-422369,1931371.29,716826.34,922152.8521
W-Bry-422372,2613103.72,1419943.33,1516949.6763
W-Bry-422384,2040812.84,709538.34,935130.453
W-Bry-422386,2573475.67,1523521.54,1605659.7992
W-Bry-422387,689698.48,240850.98,307540.1305
W-Bry-422389,1778046.16,534034.53,764833.2773
W-Bry-422399,1385717,311964.31,524955.7108
W-Bry-422409,1646010.76,777728.51,827391.3037
W-Bry-422413,235143.48,99509.33,116933.1591
W-Bry-428510,16351827.87,2835162.4,5158502.0418
W-Bry-428671,54098404.550000004,14739573.15,22759802.7688
W-Bry-467108,509985.87,378886.62,399760.943
W-Bry-467469,2445821.46,1587921.1,1740429.9735
W-Bry-469253,4056842.16,2417658.58,2637288.4035
W-Bry-469406,25710062.48,7029911.67,10129400.4175
W-Bry-469737,3609251.23,1906251.02,2154448.4389
W-Bry-469738,2399639.2,1827393.5,1807308.1388
W-Bry-470043,567051.18,291397.06,343865.396
W-Bry-470181,804757.64,598501.82,612770.879
W-Bry-470224,1698898.3,780475.95,877424.4802
W-Bry-470458,2054211.66,1238161.09,1389973.8121
W-Bry-470797,844689.41,734196,734317.0124
W-Bry-470866,1487172.81,718970.31,839710.5446
W-Bry-470868,318669.83,173038.15,195445.824
W-Bry-470985,1915525.47,947869.0599999999,1067039.0528
W-Bry-471001,330243.95,176351.78,194089.2482
W-Bry-471070,1305849.59,1046373.61,1064141.1547
W-Bry-471096,9752600.21,5951961.12,6537390.12
W-Bry-471271,380399.9,187934.96,220485.0399
W-Bry-471328,27180012.55,15310561.2,17119523.9734
W-Bry-471540,1946066.8,1270753.38,1384260.2273
W-Bry-471770,441286.43,319333.99,315424.8213
W-Bry-471844,3478807.54,2593382.44,2720260.3387
W-Bry-471921,1132709.93,655649.14,716586.5944
W-Bry-471922,1768313.82,1101503.54,1181045.6335
W-Bry-472078,4254329.54,1881057.32,2284283.7041
W-Bry-472329,3117860.24,475927.22,782903.1783
W-Bry-862778,1321596.96,879677.47,931190.0809000001
W-Bry-862786,1052054.62,455148.79,534767.7777
W-Cep-104906,1970671.38,472448,703149.9459
W-Cep-212957,8687705.73,5707996.69,6154542.8947
W-Cep-212958,4632402.45,1362714.94,1857910.6414
W-Cep-214516,7878305.92,5120360.48,5333694.9605
W-Cep-221006,10669695.27,7783117.78,8176405.3252
W-Cep-266212,1884682.37,970173.51,1076625.5367
W-Cha-105414,139403217.93,79830092.34,89387737.5673
W-Cha-105415,14905610.65,5632509.53,7138583.2333
W-Cha-105416,154126227.83,74118958.53,84691983.615
W-Cha-105428,17866634.84,9975632.89,11116893.9325
W-Cha-105429,26103615.06,17870206.06,19075111.8517
W-Cha-105430,23151467.99,17478255.53,18066186.3758
W-Cha-105431,168646336.96,69657166.26,91978652.266
W-Cha-105432,1984188.92,1375051.44,1338730.1014
W-Cha-105434,26063507.17,18974952.41,19823798.0061
W-Cha-105435,26052828.85,19093903.36,20062121.7186
W-Cha-105437,19212531.35,12327400.61,12914127.9385
W-Cha-105440,6790462.37,4448026.3,4758934.7503
W-Cha-105441,12026074.28,8456341.42,8846586.3523
W-Cha-105444,8389427.52,4287831.27,4871398.8789
W-Cha-105445,13891039.6,5236685.33,6075862.0469
W-Cha-105448,19775457.34,9266410.44,11053828.5013
W-Cha-105463,6337229.71,3138970.41,3612511.0103
W-Cha-105464,21530390.93,9755678.47,12173611.4338
W-Cha-266247,10445793.51,6091793.04,6581718.3314
W-Cha-266249,11283976.42,7304383.22,7554806.5835
W-Cha-266257,3201818.71,2422243.75,2517571.0188
W-Cha-266258,3835593.98,1355783.42,1742293.8605
W-Cha-266268,10641297.71,7231618.02,7362563.9181
W-Cha-266708,10799860.18,7063762.39,7307402.5724
W-Cha-266709,5495923.91,3412819.74,3619662.349
W-Cha-266712,12343812.77,10040011.52,9956082.6311
W-Cha-266888,14778940.16,11874287.33,12050014.5317
W-Cha-370469,7109538.39,4590554.68,5045448.0017
W-Cum-110462,526411.59,352067.3,353213.21
W-Cum-110513,10112298.13,1664728.39,2899921.3183
W-Cum-156142,33513.07,12291.58,15247.8515
W-Cum-157810,1955973.6300000001,972789.34,1098962.3566
W-Cum-181693,3258846.07,2398734.69,2437531.957
W-Cum-181702,1315639,587609.02,679977.4025
W-Cum-181794,4503596.28,3460013.26,3500237.1992
W-Cum-181890,937862.15,648477.5599999999,695804.4067
W-Cum-181893,563370.66,350230.85,374572.107
W-Cum-181926,1837068.51,1341806.16,1415291.748
W-Cum-181929,1445902.15,748526.58,834679.1288
W-Cum-181936,2047030.44,1552115.8,1628843.9817000001
W-Cum-181942,493701.5,343614.92,371268.6309
W-Cum-181945,903422.39,291869.05,404024.9546
W-Cum-181965,2158157.68,1505365.7,1586252.4732000001
W-Cum-181975,1347945.71,1070003.27,1108213.6696
W-Cum-181993,42883.83,13160.75,20835.9942
W-Cum-181999,1438991.93,476620.88,608024.8515
W-Cum-182004,1667064.97,1117029.96,1178579.5541
W-Cum-182039,1746004.43,1214926.09,1275406.6142
W-Cum-182046,2261318.74,1361578.35,1528207.105
W-Cum-182223,1247021.45,1099581.39,1123411.7664
W-Cum-182286,347521.69,178676.69,200235.1475
W-Cum-182287,3396308.83,2441187.54,2521593.4513
W-Cum-182296,28645.16,10791.64,10301.1405
W-Cum-182297,538287.81,367972.44,372456.8775
W-Cum-182314,2705525.77,1564785.27,1684020.4743000001
W-Cum-182320,2086605.65,1437523.3,1536844.0033
W-Cum-182322,752310.08,295585.09,360512.0587
W-Cum-182339,2411480.64,2164388.66,2127997.6723
W-Cum-182377,47494607.15,26879240.5,30258754.8556
W-Cum-182383,1609078.95,550012.37,695228.7996
W-Cum-182399,442171.16,387335.5,387532.6558
W-Cum-182400,5433782.67,1420953.21,2034000.2779
W-Cum-182411,13350283.62,5533160.56,6753321.7626
W-Cum-182416,2378373.28,1425411.77,1575857.2181
W-Cum-182425,4870958.9,1482701.03,1984247.9269
W-Cum-182443,1667354.06,1204619.87,1220828.0907
W-Cum-182444,1994523.38,344416.75,486277.5771
W-Cum-182485,1868228.11,1164042.66,1289611.5956
W-Cum-182500,902155.12,619951.9,648389.4577
W-Cum-182516,983694.04,694072.97,745724.7151
W-Cum-182575,3820467.84,3161449,3187252.1473
W-Cum-231732,1718797.4,996740.03,1085924.5926
W-Cum-231733,1885923.23,1156379.29,1247294.577
W-Cum-231737,919235.32,541567.64,581144.7722
W-Cum-231742,2786321.92,1761285.68,1906359.8573
W-Ech-124249,1025092.66,869056.62,871924.446
W-Ech-124257,3281372.61,1997312.01,2199036.2143
W-Ech-124268,4046621.8,2429508.31,2610162.6261
W-Ech-124273,4650293.97,1257978.43,1693278.8398
W-Ech-124287,1479262.64,793791.05,906128.1879
W-Ech-124316,2474527.27,1582167.66,1693357.8673
W-Ech-124318,1980046.33,1502520.64,1558063.227
W-Ech-124321,8358366.51,3123095.23,3812868.1557
W-Ech-124324,10592429.45,4183621.46,5225233.4802
W-Ech-124331,2493027.2,1454182.3,1588400.5379
W-Ech-124332,3751498.54,2236103.15,2428827.6724
W-Ech-124372,2674830.75,2008547.48,2066222.879
W-Ech-124373,5305091.1,1012344.14,1686795.709
W-Ech-124380,2619423.55,1908210.04,2001250.4244
W-Ech-124392,5284323.11,2097778.71,2603390.4846
W-Ech-124394,2458078.82,1226991.67,1351153.9956
W-Ech-124399,580098.05,417604.55,410956.7288
W-Ech-124418,3767207.41,1415429.01,1666117.0253
W-Ech-124423,4435993.38,2480609.64,2595554.5932
W-Ech-124427,1428254.71,1110066.99,1117566.639
W-Ech-158062,2461958.48,1704015.75,1782818.4471
W-Ech-158065,2171908.56,1596835.6300000001,1633080.6151
W-Ech-158067,4086168.75,2588967.78,2785562.6553
W-Ech-160784,13309012.01,4126867.49,5777138.4531
W-Ech-160786,3404139.33,2571237.35,2677447.1766
W-Ech-160791,2571481.11,1724452.95,1842130.2688
W-Ech-160796,2442919.47,1233504.92,1448482.7088
W-Ech-160809,1570328.88,1367202.16,1394951.5564
W-Ech-160822,2194149.6,1298123.74,1377619.936
W-Ech-160828,2748108.82,1628536.22,1823190.4248
W-Ech-160831,2940629.63,1556916.61,1769680.5204
W-Ech-160832,993649.69,534630.08,595321.3816
W-Ech-174951,399073.9,281894.76,279173.201
W-Ech-179611,8013506.15,5959093.96,6247754.7505
W-Ech-212438,6913359.04,5226440.84,5428887.4875
W-Ech-212440,6359898.37,5592587.43,5547178.5433
W-Ech-212449,9823657.56,7591660.85,7795573.0175
W-Ech-212453,14011739.36,9912986.84,10241450.3305
W-Ech-212455,3549027.76,1190293.89,1576488.0414
W-Ech-212457,7121652.89,4464335.16,4826498.8024
W-Ech-212460,4072866.35,1990893.32,2408870.2603
W-Ech-212461,16251179.96,10558149.49,11280820.8738
W-Ech-212463,7963419.96,6104172.26,6336837.4234
W-Ech-212465,5718856.61,3591448.93,3831556.8525
W-Ech-212466,6833698.08,5355763.85,5392594.6851
W-Ech-213361,4559374.87,1638671.97,2098808.6966
W-Ech-213362,8566000.71,6500052.19,6658167.9354
W-Ech-213364,5571496.22,3106756.24,3462659.8306
W-Ech-213369,10968861.8,6359457.63,7100143.4917
W-Ech-213370,6078870.44,4712565.88,4866316.2507
W-Ech-213372,10774216.02,7526027.16,7934328.6784
W-Ech-213375,10570123.69,7604636.13,7903747.8138
W-Ech-213377,12496633.07,8786300.07,9222074.2268
W-Ech-213378,9099511.88,5535200.65,6011341.8741
W-Ech-213380,2059474.32,1356796.7,1481191.0591
