iucn_sid,sciname,main_common_name,cat,cat_score,published_year,iucn_version
199070,Xyrias guineensis,NA,DD,NA,2015,2018-1
199071,Yirrkala tenuis,Thin Sand-eel,LC,0,2016,2018-1
199078,Heteroconger longissimus,Brown Garden Eel,LC,0,2015,2018-1
199086,Pseudomyrophis frio,Slender Worm Eel,LC,0,2015,2018-1
199088,Haptenchelys texis,NA,LC,0,2015,2018-1
199106,Myrophis punctatus,Speckled Worm Eel,LC,0,2015,2018-1
199114,Echiophis intertinctus,Spotted Spoon-nose Eel,LC,0,2015,2018-1
199115,Callechelys guineensis,Shorttail Snake Eel,LC,0,2015,2018-1
199125,Dalophis obtusirostris,NA,DD,NA,2015,2018-1
199135,Herpetoichthys regius,Ornate Snake Eel,DD,NA,2015,2018-1
199139,Pseudomyrophis atlanticus,Atlantic Worm Eel,LC,0,2015,2018-1
199146,Pisodonophis semicinctus,Saddled Snake Eel,LC,0,2015,2018-1
199156,Phaenomonas longissima,Short-maned Sand Eel,LC,0,2015,2018-1
199157,Gordiichthys leibyi,String Eel,LC,0,2015,2018-1
199161,Pseudophichthys splendens,Purplemouthed Conger,LC,0,2015,2018-1
199169,Hoplunnis punctata,NA,LC,0,2015,2018-1
199180,Paraconger notialis,Guinean Conger,LC,0,2015,2018-1
199187,Stemonidium hypomelas,Black Serrivomerid Eel,LC,0,2015,2018-1
199189,Dalophis multidentatus,NA,DD,NA,2015,2018-1
199198,Heteroconger luteolus,Yellow Garden Eel,LC,0,2015,2018-1
199205,Paraconger caudilimbatus,Margintail Conger,LC,0,2015,2018-1
199217,Ophichthus cylindroideus,Dusky Snake Eel,LC,0,2015,2018-1
199221,Aplatophis chauliodus,Fangtooth Snake Eel,LC,0,2015,2018-1
199223,Rhynchoconger flavus,Yellow Conger,LC,0,2015,2018-1
199231,Mystriophis crosnieri,NA,LC,0,2015,2018-1
199232,Ophichthus puncticeps,Palespotted Eel,LC,0,2015,2018-1
199240,Apterichtus monodi,NA,LC,0,2015,2018-1
199241,Apterichtus gracilis,NA,DD,NA,2015,2018-1
199249,Histiobranchus bathybius,Deep-water Arrowtooth Eel,DD,NA,2015,2018-1
199256,Gordiichthys randalli,Rope Eel,LC,0,2015,2018-1
199259,Gordiichthys ergodes,Irksone Eel,DD,NA,2015,2018-1
199267,Gordiichthys irretitus,Horsehair Eel,LC,0,2015,2018-1
199270,Gnathophis bracheatopos,Longeye Conger,LC,0,2015,2018-1
199272,Echiophis punctifer,Stippled Spoon-nose Eel,LC,0,2015,2018-1
199278,Dysomma anguillare,Shortbelly Eel,LC,0,2015,2018-1
199279,Ariosoma mellissii,Melliss's Conger,DD,NA,2015,2018-1
199287,Apterichtus ansp,Academy Eel,LC,0,2015,2018-1
199302,Bascanichthys scuticaris,Whip Eel,LC,0,2015,2018-1
199311,Ahlia egmontis,Key Worm Eel,LC,0,2015,2018-1
199312,Conger triporiceps,Manytooth Conger,LC,0,2015,2018-1
199314,Echelus pachyrhynchus,NA,LC,0,2015,2018-1
199323,Nemichthys curvirostris,Spotted Snipe Eel,LC,0,2015,2018-1
199324,Callechelys leucoptera,NA,LC,0,2015,2018-1
199328,Pseudomyrophis nimius,NA,LC,0,2015,2018-1
199337,Bascanichthys ceciliae,NA,LC,0,2015,2018-1
199342,Ophichthus rex,King Snake Eel,LC,0,2015,2018-1
199347,Caralophia loxochila,Slantlip Eel,LC,0,2015,2018-1
199355,Myrophis platyrhynchus,Broadnose Worm Eel,LC,0,2015,2018-1
199360,Paraconger macrops,Blackspot Conger,DD,NA,2015,2018-1
199361,Bascanichthys bascanium,Sooty Eel,LC,0,2015,2018-1
199363,Dalophis cephalopeltis,NA,LC,0,2015,2018-1
199364,Hoplunnis diomediana,Blacktail Pike-conger,LC,0,2015,2018-1
199370,Heteroconger camelopardalis,Giraffe-spotted Garden Eel,LC,0,2015,2018-1
199373,Venefica proboscidea,Whipsnout Sorcerer,LC,0,2015,2018-1
199376,Bascanichthys inopinatus,Unexpected Snake Eel,DD,NA,2015,2018-1
199390,Callechelys muraena,Blotched Snake Eel,LC,0,2015,2018-1
199391,Conger oceanicus,American Conger,LC,0,2015,2018-1
199396,Ophichthus maculatus,NA,DD,NA,2014,2018-1
199398,Quassiremus ascensionis,Blackspotted Snake Eel,LC,0,2015,2018-1
199401,Nessorhamphus ingolfianus,Duckbill Oceanic Eel,LC,0,2015,2018-1
199413,Gnathophis codoniphorus,NA,DD,NA,2015,2018-1
199622,Aurigequula fasciata,Threadfin Ponyfish,LC,0,2017,2018-1
199624,Eubleekeria splendens,Splendid Ponyfish,LC,0,2012,2018-1
199660,Upeneus randalli,NA,DD,NA,2015,2018-1
199661,Trimma maiandros,Meander Dwarfgoby,LC,0,2016,2018-1
199855,Halieutichthys intermedius,Louisiana Pancake Batfish,LC,0,2015,2018-1
200787,Striostrea margaritacea,Cape Rock Oyster,LC,0,2017,2018-1
200797,Ostrea imputata,NA,DD,NA,2017,2018-1
200855,Striostrea denticulata,NA,DD,NA,2017,2018-1
200866,Alectryonella plicatula,Fingerprint Oyster,DD,NA,2017,2018-1
200950,Saccostrea kegaki,NA,LC,0,2017,2018-1
200957,Ostrea atherstonei,Red Oyster,DD,NA,2017,2018-1
200966,Ostrea futamiensis,NA,DD,NA,2017,2018-1
200988,Ostrea libella,NA,DD,NA,2017,2018-1
201031,Ostrea conchaphila,NA,DD,NA,2017,2018-1
201041,Saccostrea spathulata,NA,DD,NA,2017,2018-1
201062,Pustulostrea pseudangulata,NA,DD,NA,2017,2018-1
201106,Ostrea algoensis,Cape Weed Oyster,DD,NA,2017,2018-1
201108,Saccostrea circumsuta,NA,DD,NA,2017,2018-1
201121,Saccostrea scyphophilla,NA,LC,0,2017,2018-1
201141,Nicaisolopha tridacnaeformis,NA,DD,NA,2017,2018-1
201159,Anomiostrea coralliophila,NA,DD,NA,2017,2018-1
201194,Talonostrea talonata,Cat's Paw Oyster,DD,NA,2017,2018-1
201244,Saccostrea malabonensis,NA,LC,0,2017,2018-1
201249,Planostrea pestigris,Flat Oyster,LC,0,2017,2018-1
201429,Oncorhynchus nerka NASS RIVER: Upper Nass,NA,VU,0.4,2011,2018-1
201430,Oncorhynchus nerka NASS RIVER: Gingit,NA,LC,0,2011,2018-1
201431,Oncorhynchus nerka NASS RIVER: Coastal,NA,LC,0,2011,2018-1
201432,"Oncorhynchus nerka SKEENA R, LOWER: Alastair",NA,EN,0.6,2011,2018-1
201433,"Oncorhynchus nerka SKEENA R, LOWER: Schulbuckhand",NA,CR,0.8,2011,2018-1
201434,"Oncorhynchus nerka SKEENA R, LOWER: Kitsumkalum",NA,LC,0,2011,2018-1
201435,"Oncorhynchus nerka SKEENA R, MIDDLE: Kispiox R, Club",NA,LC,0,2011,2018-1
201436,"Oncorhynchus nerka SKEENA R, MIDDLE: Babine",NA,LC,0,2011,2018-1
201437,Oncorhynchus nerka HECATE STRAIT-Q.C. SOUND: Hecate Strait,NA,LC,0,2011,2018-1
201438,Oncorhynchus nerka HECATE STRAIT-Q.C. SOUND: E Hadai Gwaii,NA,LC,0,2011,2018-1
201439,"Oncorhynchus nerka FRASER RIVER, LOWER: Chilliwack Lk (early summer)",NA,DD,NA,2011,2018-1
201440,"Oncorhynchus nerka FRASER RIVER, LOWER: Cultus Lk (late)",NA,EN,0.6,2011,2018-1
201441,"Oncorhynchus nerka FRASER RIVER, LOWER: Harrison River (late)",NA,LC,0,2011,2018-1
201442,"Oncorhynchus nerka FRASER RIVER, LOWER: Weaver (late)",NA,LC,0,2011,2018-1
201444,"Oncorhynchus nerka FRASER RIVER, LOWER: Big Silver (late)",NA,LC,0,2011,2018-1
201445,"Oncorhynchus nerka FRASER RIVER, S THOMPSON: Shuswap (early summer)",NA,LC,0,2011,2018-1
201446,"Oncorhynchus nerka FRASER RIVER, S THOMPSON: Shuswap, Kamloops (late)",NA,LC,0,2011,2018-1
201447,"Oncorhynchus nerka FRASER RIVER, MIDDLE: Nahatlatch (early summer)",NA,EN,0.6,2011,2018-1
201448,"Oncorhynchus nerka FRASER RIVER, MIDDLE: Taseko (early summer)",NA,DD,NA,2011,2018-1
201449,"Oncorhynchus nerka FRASER RIVER, MIDDLE: Chilko (early summer)",NA,DD,NA,2011,2018-1
201450,"Oncorhynchus nerka FRASER RIVER, MIDDLE: Chilko (summer)",NA,EN,0.6,2011,2018-1
201451,"Oncorhynchus nerka FRASER RIVER, MIDDLE: Quesnel (summer)",NA,LC,0,2011,2018-1
201452,"Oncorhynchus nerka FRASER RIVER, MIDDLE: Nechako (summer)",NA,LC,0,2011,2018-1
201453,"Oncorhynchus nerka FRASER RIVER, MIDDLE: Stuart (early Stuart)",NA,EN,0.6,2011,2018-1
201454,"Oncorhynchus nerka FRASER RIVER, MIDDLE: Stuart (summer)",NA,EN,0.6,2011,2018-1
201499,Oncorhynchus nerka OUTER ISLANDS: NW Vancouver Island,NA,DD,NA,2011,2018-1
201500,Oncorhynchus nerka OUTER ISLANDS: W Hadai Gwaii,NA,LC,0,2011,2018-1
201996,Ilisha obfuscata,NA,DD,NA,2017,2018-1
201997,Pellona dayi,NA,DD,NA,2017,2018-1
202001,Thryssa stenosoma,NA,DD,NA,2017,2018-1
202381,Fundulus diaphanus,Banded Killifish,LC,0,2013,2018-1
202405,Microgadus tomcod,Atlantic Tomcod,LC,0,2013,2018-1
202406,Syngnathus scovelli,American Gulf Pipefish,LC,0,2013,2018-1
202413,Osmerus mordax,Rainbow Smelt,LC,0,2013,2018-1
202415,Thaleichthys pacificus,Eulachon,LC,0,2013,2018-1
202560,Lepomis punctatus,Spotted Sunfish,LC,0,2013,2018-1
202625,Lampetra ayresii,River Lamprey,LC,0,2013,2018-1
202632,Paralichthys lethostigma,Southern Flounder,NT,0.2,2015,2018-1
202649,Cottus aleuticus,Coastrange Sculpin,LC,0,2013,2018-1
202670,Leptocottus armatus,Pacific Staghorn Sculpin,LC,0,2014,2018-1
202833,Awaous ocellaris,NA,LC,0,2012,2018-1
203423,Sillago sihama,Silver Sillago,LC,0,2016,2018-1
13145780,Allium telmatum,NA,NT,0.2,2017,2018-1
13168143,Puccinellia iberica,NA,LC,0,2018,2018-1
13458323,Synagrops bellus,Blackmouth Bass,LC,0,2015,2018-1
13458375,Synagrops microlepis,Smallscale Splitfin,LC,0,2015,2018-1
13462250,Guentherus altivela,Jellynose,LC,0,2015,2018-1
13462325,Ijimaia loppei,Loppe's Tadpole Fish,LC,0,2015,2018-1
13462628,Parasudis fraserbrunneri,NA,LC,0,2015,2018-1
13462731,Odontostomops normalops,NA,LC,0,2015,2018-1
13462737,Gigantura chuni,NA,LC,0,2015,2018-1
13462777,Ipnops agassizii,Grideye fish,LC,0,2015,2018-1
13485161,Luciosudis normani,Paperbones,LC,0,2015,2018-1
13485167,Scopelosaurus argenteus,Waryfish,LC,0,2015,2018-1
13485284,Scopelosaurus meadi,NA,LC,0,2015,2018-1
13485312,Omosudis lowii,Hammerjaw,LC,0,2015,2018-1
13485398,Lestidiops affinis,Barracudina,LC,0,2015,2018-1
13485411,Lestidiops cadenati,NA,LC,0,2015,2018-1
13485622,Lestrolepis intermedia,NA,LC,0,2015,2018-1
13485631,Macroparalepis affinis,NA,LC,0,2015,2018-1
13485635,Magnisudis atlantica,Duckbill Barracudina,LC,0,2015,2018-1
13485856,Scopelarchus guentheri,Staring Pearleye,LC,0,2015,2018-1
13486028,Saurida brasiliensis,Brazilian Lizardfish,LC,0,2015,2018-1
13486169,Synodus synodus,Diamond Lizardfish,LC,0,2015,2018-1
13486199,Trachinocephalus myops,Snakefish,LC,0,2015,2018-1
13486345,Perulibatrachus elminensis,NA,LC,0,2015,2018-1
13486360,Perulibatrachus rossignoli,NA,LC,0,2015,2018-1
13487141,Strongylura senegalensis,NA,LC,0,2015,2018-1
13487154,Tylosurus acus ssp. acus,Agujon Needlefish,LC,0,2015,2018-1
13487180,Tylosurus acus ssp. imperialis,NA,LC,0,2015,2018-1
13487288,Tylosurus acus ssp. rafale,NA,LC,0,2015,2018-1
13487345,Tylosurus crocodilus ssp. crocodilus,Hound Needlefish,LC,0,2015,2018-1
13487740,Hirundichthys affinis,Fourwing Flyingfish,LC,0,2015,2018-1
13487874,Prognichthys gibbifrons,Bluntnosed Flyingfish,LC,0,2015,2018-1
13491788,Spartina alterniflora,Atlantic Cordgrass,LC,0,2016,2018-1
15147715,Alepocephalus agassizii,Agassiz' Slickhead,LC,0,2015,2018-1
15147725,Alepocephalus australis,Small Scaled Brown Slickhead,LC,0,2015,2018-1
15147740,Alepocephalus bairdii,Baird's Slickhead,DD,NA,2015,2018-1
15147791,Asquamiceps hjorti,NA,LC,0,2015,2018-1
15147816,Bajacalifornia megalops,Bigeye Smooth-head,LC,0,2015,2018-1
15147860,Bathylaco nigricans,Black Warrior,LC,0,2015,2018-1
15147965,Bathyprion danae,Fangtooth Smooth-head,LC,0,2015,2018-1
15147977,Bathytroctes michaelsarsi,Michael Sars Smooth-head,LC,0,2015,2018-1
15148522,Conocara macropterum,Long-fin Smooth-head,LC,0,2015,2018-1
15148566,Conocara salmoneum,Salmon Smooth-head,LC,0,2015,2018-1
15148742,Einara macrolepis,Loosescale Smooth-head,LC,0,2015,2018-1
15148858,Herwigia kreffti,Krefft's Smooth-head,LC,0,2015,2018-1
15148964,Leptoderma macrops,Grenadier Smooth-head,LC,0,2015,2018-1
15149028,Rinoctes nasutus,Abyssal Smooth-head,LC,0,2015,2018-1
15149121,Rouleina attrita,Softskin Smooth-head,LC,0,2015,2018-1
15149175,Talismania homoptera,NA,LC,0,2015,2018-1
15149262,Talismania longifilis,NA,LC,0,2015,2018-1
15149335,Xenodermichthys copei,Bluntsnout Smooth-head,LC,0,2015,2018-1
15521789,Gymnammodytes capensis,Cape Sandlance,LC,0,2015,2018-1
15521875,Hemiramphus balao,Balao,LC,0,2015,2018-1
15521927,Hemiramphus brasiliensis,Ballyhoo,LC,0,2015,2018-1
15521934,Oxyporhamphus similis,False Halfbeak,LC,0,2015,2018-1
15521985,Scomberesox simulans,Dwarf Atlantic Saury,LC,0,2015,2018-1
15522003,Sardinella rouxi,NA,DD,NA,2015,2018-1
15522042,Ilisha africana,NA,LC,0,2016,2018-1
15522159,Gadomus longifilis,Threadfin Grenadier,LC,0,2015,2018-1
15522187,Nezumia africana,NA,LC,0,2015,2018-1
15522201,Nezumia duodecim,NA,LC,0,2015,2018-1
15522204,Nezumia micronychodon,NA,LC,0,2015,2018-1
15522207,Nezumia milleri,NA,LC,0,2015,2018-1
15522210,Sphagemacrurus hirundo,NA,LC,0,2015,2018-1
15522213,Melanonus zugmayeri,Arrowtail,LC,0,2015,2018-1
15522216,Merluccius capensis,Shallow-water Cape Hake,LC,0,2015,2018-1
15522226,Merluccius polli,NA,LC,0,2015,2018-1
15522229,Merluccius senegalensis,Senegalese Hake,EN,0.6,2015,2018-1
15522233,Laemonema laureysi,NA,LC,0,2015,2018-1
15522236,Laemonema yarrellii,NA,LC,0,2015,2018-1
15522264,Physiculus cyanostrophus,NA,LC,0,2015,2018-1
15522267,Physiculus huloti,NA,LC,0,2015,2018-1
15522270,Physiculus microbarbata,NA,DD,NA,2015,2018-1
15598815,Hygophum macrochir,NA,LC,0,2015,2018-1
15598887,Hygophum reinhardtii,NA,LC,0,2015,2018-1
15598938,Hygophum taaningi,NA,LC,0,2015,2018-1
15598948,Lampadena anomala,NA,DD,NA,2015,2018-1
15598951,Lampadena chavesi,NA,LC,0,2015,2018-1
15598954,Lampadena dea,NA,DD,NA,2015,2018-1
15598957,Lampadena luminosa,NA,LC,0,2015,2018-1
15598976,Lampanyctodes hectoris,NA,LC,0,2015,2018-1
15599060,Lampanyctus alatus,NA,LC,0,2015,2018-1
15599064,Lampanyctus australis,NA,LC,0,2015,2018-1
15599067,Lampanyctus festivus,NA,LC,0,2015,2018-1
15599070,Lampanyctus intricarius,Diamondcheek Lanternfish,LC,0,2015,2018-1
15599078,Lampanyctus tenuiformis,NA,LC,0,2015,2018-1
15599092,Lampichthys procerus,NA,LC,0,2015,2018-1
15599123,Lepidophanes gaussi,NA,LC,0,2015,2018-1
15599136,Lepidophanes guentheri,NA,LC,0,2015,2018-1
15599150,Myctophum affine,NA,LC,0,2015,2018-1
15600450,Myctophum asperum,NA,LC,0,2015,2018-1
15600453,Myctophum nitidulum,Spotted Lanternfish,LC,0,2015,2018-1
15600713,Myctophum obtusirostre,NA,LC,0,2015,2018-1
15600720,Myctophum phengodes,NA,LC,0,2015,2018-1
15600727,Myctophum selenops,NA,LC,0,2015,2018-1
15600731,Nannobrachium atrum,Dusky Lanternfish,LC,0,2015,2018-1
15600738,Nannobrachium cuprarium,NA,LC,0,2015,2018-1
15601157,Nannobrachium isaacsi,NA,LC,0,2015,2018-1
15601865,Notoscopelus caudispinosus,NA,LC,0,2015,2018-1
15601872,Notoscopelus resplendens,Patchwork Lampfish,LC,0,2015,2018-1
15601881,Scopelopsis multipunctatus,NA,LC,0,2015,2018-1
15601887,Symbolophorus barnardi,NA,LC,0,2015,2018-1
15601894,Symbolophorus boops,NA,LC,0,2015,2018-1
15601902,Taaningichthys minimus,NA,LC,0,2015,2018-1
15601905,Taaningichthys paurolychnus,NA,LC,0,2015,2018-1
15601909,Neoscopelus macrolepidotus,Largescaled Neoscopelid,LC,0,2015,2018-1
15601913,Scopelengys tristis,Sombre Blackchin,LC,0,2015,2018-1
15601916,Glossanodon polli,NA,LC,0,2015,2018-1
15601920,Bathylagichthys problematicus,NA,LC,0,2015,2018-1
15601934,Leptochilichthys agassizii,Agassiz's Smooth-head,LC,0,2015,2018-1
15601937,Nansenia atlantica,NA,LC,0,2015,2018-1
15601940,Nansenia tenera,NA,LC,0,2015,2018-1
15601959,Cepola pauciradiata,Guinean Bandfish,DD,NA,2015,2018-1
15601962,Epigonus pandionis,Bigeye,LC,0,2015,2018-1
15601976,Sphyraena afra,Guinean Barracuda,LC,0,2015,2018-1
15601979,Arnoglossus capensis,Cape Scaldfish,LC,0,2015,2018-1
15601982,Bothus guibei,Guinean Flounder,DD,NA,2015,2018-1
15601985,Chascanopsetta lugubris,Pelican flounder,LC,0,2015,2018-1
15601988,Monolene mertensi,Martens’ Moonflounder,LC,0,2015,2018-1
15602417,Monolene microstoma,Smallmouth Moonflounder,LC,0,2015,2018-1
15602420,Cynoglossus browni,Nigerian Tonguesole,DD,NA,2015,2018-1
15602435,Cynoglossus cadenati,Ghanian tonguesole,DD,NA,2015,2018-1
15602438,Cynoglossus canariensis,Canary Tonguesole,NT,0.2,2015,2018-1
15602466,Cynoglossus monodi,Guinean tonguesole,NT,0.2,2015,2018-1
15602947,Cynoglossus senegalensis,Senegalese Tonguesole,NT,0.2,2015,2018-1
15622233,Symphurus insularis,Plagusie Insulaire,LC,0,2015,2018-1
15622583,Symphurus normani,Norman's tonguesole,LC,0,2015,2018-1
15622587,Symphurus vanmelleae,Vanmelle’s tonguefish,LC,0,2015,2018-1
15622590,Citharichthys stampflii,Smooth Flounder,LC,0,2015,2018-1
15622597,Syacium guineensis,Papillose Flounder,LC,0,2015,2018-1
15622604,Syacium micrurum,Channel Flounder,LC,0,2015,2018-1
15622608,Psettodes belcheri,Spottail spiny turbot,DD,NA,2015,2018-1
15622611,Psettodes bennettii,Spiny turbot,DD,NA,2015,2018-1
15622627,Bathysolea lactea,NA,DD,NA,2015,2018-1
15622630,Bathysolea polli,NA,LC,0,2015,2018-1
15622649,Microchirus boscanion,Lusitanian Sole,DD,NA,2015,2018-1
15622656,Microchirus frechkopi,NA,DD,NA,2015,2018-1
15622659,Microchirus theophila,NA,DD,NA,2015,2018-1
15622672,Microchirus wittei,Banded Sole,LC,0,2015,2018-1
15622675,Pegusa cadenati,NA,DD,NA,2015,2018-1
15622678,Solea senegalensis,Senegalese Sole,DD,NA,2015,2018-1
15622684,Dagetichthys lusitanica,Portuguese Sole,DD,NA,2015,2018-1
15622693,Vanstraelenia chirophthalma,NA,DD,NA,2015,2018-1
15622706,Polymixia nobilis,Stout Beardfish,LC,0,2015,2018-1
15622722,Careproctus albescens,NA,LC,0,2015,2018-1
15622732,Solitas gruveli,Guinea Flathead,LC,0,2015,2018-1
15622740,Ebinania costaecanariae,NA,LC,0,2015,2018-1
15622750,Psychrolutes inermis,NA,LC,0,2015,2018-1
15622764,Neomerinthe folgori,Folgor’s scorpionfish,DD,NA,2015,2018-1
15622773,Pontinus accraensis,Ghanean Scorpionfish,LC,0,2015,2018-1
15622777,Pontinus leda,Speckled Deepwater Scorpionfish,LC,0,2015,2018-1
15622781,Scorpaena angolensis,Angola Scorpionfish,LC,0,2015,2018-1
15622786,Scorpaena annobonae,Annobon scorpionfish,DD,NA,2015,2018-1
15622789,Scorpaena laevis,Senegalese Rockfish,LC,0,2015,2018-1
15622793,Scorpaena normani,Norman’s Scorpionfish,LC,0,2015,2018-1
15622796,Scorpaena stephanica,Spotted Fin Scorpionfish,LC,0,2015,2018-1
15622799,Scorpaenodes africanus,African speckled scorpionfish,DD,NA,2015,2018-1
15622804,Scorpaenodes elongatus,African large-spotted scorpionfish,DD,NA,2015,2018-1
15622813,Trachyscorpia cristulata ssp. echinata,Spiny scorpionfish,DD,NA,2015,2018-1
15622831,Ectreposebastes imus,Midwater Scorpionfish,LC,0,2015,2018-1
15622835,Setarches guentheri,Deepwater Scorpionfish,LC,0,2015,2018-1
15623251,Chelidonichthys gabonensis,Gabon Gurnard,LC,0,2015,2018-1
15623265,Lepidotrigla cadmani,Scalebreast Gurnard,LC,0,2015,2018-1
15623268,Lepidotrigla carolae,Carol’s Gurnard,LC,0,2015,2018-1
15623273,Trigloporus lastoviza,Rock Gurnard,LC,0,2015,2018-1
16208224,Balaenoptera physalus Mediterranean subpopulation,Fin Whale,VU,0.4,2012,2018-1
16369383,Tursiops truncatus Mediterranean subpopulation,Common Bottlenose Dolphin,VU,0.4,2012,2018-1
16370739,Physeter macrocephalus Mediterranean subpopulation,Sperm Whale,EN,0.6,2012,2018-1
16376479,Globicephala melas Mediterranean subpopulation,Long-finned Pilot Whale,DD,NA,2012,2018-1
16378423,Grampus griseus Mediterranean subpopulation,Risso’s Dolphin,DD,NA,2012,2018-1
16381144,Ziphius cavirostris Mediterranean subpopulation,Cuvier’s Beaked Whale,DD,NA,2012,2018-1
16404574,Achirus achirus,Drab Sole,LC,0,2015,2018-1
16404805,Achirus declivis,Plainfin Sole,LC,0,2015,2018-1
16404943,Aluterus monoceros,Unicorn Leatherjacket Filefish,LC,0,2015,2018-1
16404974,Aluterus schoepfii,Orange Filefish,LC,0,2015,2018-1
16407002,Anthias nicholsi,Yellowfin Bass,LC,0,2015,2018-1
16407017,Choranthias tenuis,Threadnose Bass,LC,0,2015,2018-1
16407132,Antigonia capros,Deepbody Boarfish,LC,0,2015,2018-1
16407184,Apionichthys dumerili,Longtail Sole,LC,0,2015,2018-1
16407217,Argentina striata,Striated Argentine,LC,0,2015,2018-1
16407630,Ariomma bondi,Silver-rag Driftfish,LC,0,2015,2018-1
16407645,Ariomma regulus,Spotted Driftfish,LC,0,2015,2018-1
16410217,Atherinella beani,Bean's Silverside,DD,NA,2015,2018-1
16421352,Aulostomus maculatus,West Atlantic Trumpetfish,LC,0,2015,2018-1
16424139,Bellator egretta,Streamer Searobin,LC,0,2015,2018-1
16425141,Bellator militaris,Horned Searobin,LC,0,2015,2018-1
16425187,Bembrops anatirostris,Duckbill Flathead,LC,0,2015,2018-1
16425314,Bembrops gobioides,Goby Flathead,LC,0,2015,2018-1
16425422,Bothus maculiferus,Mottled Flounder,LC,0,2015,2018-1
16425468,Bothus ocellatus,Eyed Flounder,LC,0,2015,2018-1
16425533,Bothus robinsi,Twospot Flounder,LC,0,2015,2018-1
16427369,Bullisichthys caribbaeus,Pugnose Bass,LC,0,2015,2018-1
16427386,Calamopteryx robinsorum,Teacher Brotula,LC,0,2015,2018-1
16430203,Cantherhines macrocerus,Whitespotted Filefish,LC,0,2015,2018-1
16431606,Cantherhines pullus,Orangespotted Filefish,LC,0,2015,2018-1
16431725,Caranx bartholomaei,Yellow Jack,LC,0,2015,2018-1
16431737,Caranx ruber,Bar Jack,LC,0,2015,2018-1
16431757,Caranx lugubris,Black Jack,LC,0,2015,2018-1
16431990,Caulolatilus chrysops,Goldface Tilefish,LC,0,2015,2018-1
16432073,Caulolatilus guppyi,Reticulated Tilefish,LC,0,2015,2018-1
16432098,Caulolatilus intermedius,Anchor Tilefish,LC,0,2015,2018-1
16433850,Centropristis ocyurus,Bank Sea Bass,LC,0,2015,2018-1
16433946,Centropristis philadelphica,Rock Sea Bass,LC,0,2015,2018-1
16435325,Centropristis striata,Black Sea Bass,LC,0,2015,2018-1
16435530,Chaetodipterus faber,Atlantic Spadefish,LC,0,2015,2018-1
16435778,Diplogrammus pauciradiatus,Spotted Dragonet,LC,0,2015,2018-1
16437187,Chloroscombrus chrysurus,Atlantic Bumper,LC,0,2015,2018-1
16437988,Citharichthys arctifrons,Gulf Stream Flounder,LC,0,2015,2018-1
16438001,Citharichthys arenaceus,Sand Whiff,LC,0,2015,2018-1
16438022,Citharichthys cornutus,Horned Whiff,LC,0,2015,2018-1
16438701,Citharichthys macrops,Spotted Whiff,LC,0,2015,2018-1
16439218,Citharichthys minutus,Large-tooth Flounder,LC,0,2015,2018-1
16439236,Citharichthys spilopterus,Bay Whiff,LC,0,2015,2018-1
16439367,Cubiceps pauciradiatus,Bigeye Cigarfish,LC,0,2015,2018-1
16439534,Cyclopsetta chittendeni,Mexican Flounder,LC,0,2015,2018-1
16439642,Cyclopsetta fimbriata,Spotfin Flounder,LC,0,2015,2018-1
16439757,Cyttopsis rosea,Rosy Dory,LC,0,2015,2018-1
16439848,Decapterus punctatus,Round Scad,LC,0,2015,2018-1
16439926,Diplectrum formosum,Sand Perch,LC,0,2015,2018-1
16440027,Elagatis bipinnulata,Rainbow Runner,LC,0,2015,2018-1
16440083,Echeneis neucratoides,Whitefin Sharksucker,DD,NA,2015,2018-1
16440965,Erythrocles monodi,Atlantic Rubyfish,LC,0,2015,2018-1
16441120,Hypoatherina harringtonensis,Reef Silverside,LC,0,2015,2018-1
16441303,Membras analis,Backwaters Silverside,DD,NA,2015,2018-1
16441433,Membras argentea,Plateada Silverside,DD,NA,2015,2018-1
16441575,Menidia menidia,Atlantic Silverside,LC,0,2015,2018-1
16441631,Saurida caribbaea,Smallscale Lizardfish,LC,0,2015,2018-1
