iucn_sid,code,habitat,suitability,season,majorimportance,cat,subcat1,subcat2,include
190714,9.8.1,Outer Reef Channel,Marginal,NA,NA,9,8,1,TRUE
190714,9.8.2,Back Slope,Suitable,NA,NA,9,8,2,TRUE
190714,9.8.3,Foreslope (Outer Reef Slope),Marginal,NA,NA,9,8,3,TRUE
190714,9.8.4,Lagoon,Suitable,NA,NA,9,8,4,TRUE
190715,9.8.1,Outer Reef Channel,Suitable,NA,NA,9,8,1,TRUE
190715,9.8.2,Back Slope,Suitable,NA,NA,9,8,2,TRUE
190715,9.8.3,Foreslope (Outer Reef Slope),Suitable,NA,NA,9,8,3,TRUE
190715,9.8.4,Lagoon,Suitable,NA,NA,9,8,4,TRUE
190716,9.2,Marine Neritic - Subtidal Rock and Rocky Reefs,Suitable,NA,NA,9,2,NA,TRUE
190716,9.8.3,Foreslope (Outer Reef Slope),Suitable,NA,NA,9,8,3,TRUE
190717,9.2,Marine Neritic - Subtidal Rock and Rocky Reefs,Suitable,NA,NA,9,2,NA,TRUE
190717,9.8.1,Outer Reef Channel,Marginal,NA,NA,9,8,1,TRUE
190717,9.8.2,Back Slope,Suitable,NA,NA,9,8,2,TRUE
190717,9.8.3,Foreslope (Outer Reef Slope),Marginal,NA,NA,9,8,3,TRUE
190717,9.8.4,Lagoon,Suitable,NA,NA,9,8,4,TRUE
190718,9.8.1,Outer Reef Channel,Suitable,NA,NA,9,8,1,TRUE
190718,9.8.2,Back Slope,Suitable,NA,NA,9,8,2,TRUE
190718,9.8.3,Foreslope (Outer Reef Slope),Suitable,NA,NA,9,8,3,TRUE
190719,NA,marine from AquaMaps,NA,NA,NA,NA,NA,NA,FALSE
190720,9.8.2,Back Slope,Suitable,NA,NA,9,8,2,TRUE
190721,9.2,Marine Neritic - Subtidal Rock and Rocky Reefs,Suitable,NA,NA,9,2,NA,TRUE
190721,9.9,Marine Neritic - Seagrass (Submerged),Suitable,NA,NA,9,9,NA,TRUE
190722,9.8.1,Outer Reef Channel,Suitable,NA,NA,9,8,1,TRUE
190722,9.8.3,Foreslope (Outer Reef Slope),Suitable,NA,NA,9,8,3,TRUE
190723,9.2,Marine Neritic - Subtidal Rock and Rocky Reefs,Suitable,NA,NA,9,2,NA,TRUE
190724,9.2,Marine Neritic - Subtidal Rock and Rocky Reefs,Suitable,NA,NA,9,2,NA,TRUE
190724,9.7,Marine Neritic - Macroalgal/Kelp,Suitable,NA,NA,9,7,NA,TRUE
190724,9.9,Marine Neritic - Seagrass (Submerged),Suitable,NA,NA,9,9,NA,TRUE
190725,9.8.1,Outer Reef Channel,Suitable,NA,NA,9,8,1,TRUE
190725,9.8.3,Foreslope (Outer Reef Slope),Suitable,NA,NA,9,8,3,TRUE
190725,9.8.6,Inter-Reef Rubble Substrate,Marginal,NA,NA,9,8,6,TRUE
190726,9.2,Marine Neritic - Subtidal Rock and Rocky Reefs,Suitable,NA,NA,9,2,NA,TRUE
190726,9.7,Marine Neritic - Macroalgal/Kelp,Marginal,NA,NA,9,7,NA,TRUE
190726,9.9,Marine Neritic - Seagrass (Submerged),Marginal,NA,NA,9,9,NA,TRUE
190727,9.8.1,Outer Reef Channel,Suitable,NA,NA,9,8,1,TRUE
190727,9.8.2,Back Slope,Suitable,NA,NA,9,8,2,TRUE
190727,9.8.3,Foreslope (Outer Reef Slope),Suitable,NA,NA,9,8,3,TRUE
190727,9.8.4,Lagoon,Suitable,NA,NA,9,8,4,TRUE
190728,9.8.1,Outer Reef Channel,Suitable,NA,NA,9,8,1,TRUE
190728,9.8.2,Back Slope,Suitable,NA,NA,9,8,2,TRUE
190728,9.8.3,Foreslope (Outer Reef Slope),Suitable,NA,NA,9,8,3,TRUE
190728,9.8.4,Lagoon,Marginal,NA,NA,9,8,4,TRUE
190729,9.8.2,Back Slope,Suitable,NA,NA,9,8,2,TRUE
190729,9.9,Marine Neritic - Seagrass (Submerged),Suitable,NA,NA,9,9,NA,TRUE
190730,9.2,Marine Neritic - Subtidal Rock and Rocky Reefs,Suitable,NA,NA,9,2,NA,TRUE
190730,9.7,Marine Neritic - Macroalgal/Kelp,Suitable,NA,NA,9,7,NA,TRUE
190730,9.8.5,Inter-Reef Soft Substrate,Suitable,NA,NA,9,8,5,TRUE
190730,9.8.6,Inter-Reef Rubble Substrate,Suitable,NA,NA,9,8,6,TRUE
190730,9.9,Marine Neritic - Seagrass (Submerged),Suitable,NA,NA,9,9,NA,TRUE
190731,9.2,Marine Neritic - Subtidal Rock and Rocky Reefs,Suitable,NA,NA,9,2,NA,TRUE
190731,9.8.1,Outer Reef Channel,Suitable,NA,NA,9,8,1,TRUE
190731,9.8.2,Back Slope,Suitable,NA,NA,9,8,2,TRUE
190731,9.8.3,Foreslope (Outer Reef Slope),Suitable,NA,NA,9,8,3,TRUE
190731,9.8.4,Lagoon,Suitable,NA,NA,9,8,4,TRUE
190731,9.8.6,Inter-Reef Rubble Substrate,Suitable,NA,NA,9,8,6,TRUE
190732,9.2,Marine Neritic - Subtidal Rock and Rocky Reefs,Suitable,NA,NA,9,2,NA,TRUE
190732,9.9,Marine Neritic - Seagrass (Submerged),Suitable,NA,NA,9,9,NA,TRUE
190733,9.8.2,Back Slope,Suitable,NA,NA,9,8,2,TRUE
190734,9.2,Marine Neritic - Subtidal Rock and Rocky Reefs,Suitable,NA,NA,9,2,NA,TRUE
190734,9.7,Marine Neritic - Macroalgal/Kelp,Suitable,NA,NA,9,7,NA,TRUE
190734,9.9,Marine Neritic - Seagrass (Submerged),Suitable,NA,NA,9,9,NA,TRUE
190735,9.8.1,Outer Reef Channel,Suitable,NA,NA,9,8,1,TRUE
190735,9.8.2,Back Slope,Suitable,NA,NA,9,8,2,TRUE
190735,9.8.3,Foreslope (Outer Reef Slope),Suitable,NA,NA,9,8,3,TRUE
190735,9.8.4,Lagoon,Suitable,NA,NA,9,8,4,TRUE
190736,9.8.1,Outer Reef Channel,Suitable,NA,NA,9,8,1,TRUE
190736,9.8.2,Back Slope,Suitable,NA,NA,9,8,2,TRUE
190736,9.8.3,Foreslope (Outer Reef Slope),Marginal,NA,NA,9,8,3,TRUE
190736,9.8.4,Lagoon,Suitable,NA,NA,9,8,4,TRUE
190737,9.8.1,Outer Reef Channel,Suitable,NA,NA,9,8,1,TRUE
190737,9.8.2,Back Slope,Suitable,NA,NA,9,8,2,TRUE
190737,9.8.3,Foreslope (Outer Reef Slope),Suitable,NA,NA,9,8,3,TRUE
190738,9.2,Marine Neritic - Subtidal Rock and Rocky Reefs,Suitable,NA,NA,9,2,NA,TRUE
190738,9.9,Marine Neritic - Seagrass (Submerged),Suitable,NA,NA,9,9,NA,TRUE
190739,9.2,Marine Neritic - Subtidal Rock and Rocky Reefs,Marginal,NA,NA,9,2,NA,TRUE
190739,9.8.2,Back Slope,Suitable,NA,NA,9,8,2,TRUE
190739,9.8.4,Lagoon,Suitable,NA,NA,9,8,4,TRUE
190740,9.8.1,Outer Reef Channel,Suitable,NA,NA,9,8,1,TRUE
190740,9.8.2,Back Slope,Marginal,NA,NA,9,8,2,TRUE
190740,9.8.3,Foreslope (Outer Reef Slope),Suitable,NA,NA,9,8,3,TRUE
190740,9.8.4,Lagoon,Marginal,NA,NA,9,8,4,TRUE
190741,9.8.1,Outer Reef Channel,Suitable,NA,NA,9,8,1,TRUE
190741,9.8.2,Back Slope,Suitable,NA,NA,9,8,2,TRUE
190741,9.8.3,Foreslope (Outer Reef Slope),Suitable,NA,NA,9,8,3,TRUE
190741,9.8.4,Lagoon,Suitable,NA,NA,9,8,4,TRUE
190742,9.8.1,Outer Reef Channel,Suitable,NA,NA,9,8,1,TRUE
190742,9.8.2,Back Slope,Suitable,NA,NA,9,8,2,TRUE
190742,9.8.3,Foreslope (Outer Reef Slope),Suitable,NA,NA,9,8,3,TRUE
190743,9.2,Marine Neritic - Subtidal Rock and Rocky Reefs,Suitable,NA,NA,9,2,NA,TRUE
190743,9.8.2,Back Slope,Marginal,NA,NA,9,8,2,TRUE
190744,9.8.1,Outer Reef Channel,Suitable,NA,NA,9,8,1,TRUE
190744,9.8.2,Back Slope,Suitable,NA,NA,9,8,2,TRUE
190744,9.8.3,Foreslope (Outer Reef Slope),Suitable,NA,NA,9,8,3,TRUE
190744,9.8.4,Lagoon,Suitable,NA,NA,9,8,4,TRUE
190745,9.8.1,Outer Reef Channel,Suitable,NA,NA,9,8,1,TRUE
190745,9.8.2,Back Slope,Suitable,NA,NA,9,8,2,TRUE
190745,9.8.3,Foreslope (Outer Reef Slope),Suitable,NA,NA,9,8,3,TRUE
190745,9.8.4,Lagoon,Suitable,NA,NA,9,8,4,TRUE
190746,NA,marine from AquaMaps,NA,NA,NA,NA,NA,NA,FALSE
190747,9.8.1,Outer Reef Channel,Suitable,NA,NA,9,8,1,TRUE
190747,9.8.2,Back Slope,Suitable,NA,NA,9,8,2,TRUE
190747,9.8.3,Foreslope (Outer Reef Slope),Suitable,NA,NA,9,8,3,TRUE
190747,9.8.4,Lagoon,Marginal,NA,NA,9,8,4,TRUE
190748,9.2,Marine Neritic - Subtidal Rock and Rocky Reefs,Suitable,NA,NA,9,2,NA,TRUE
190748,9.7,Marine Neritic - Macroalgal/Kelp,Suitable,NA,NA,9,7,NA,TRUE
190748,9.9,Marine Neritic - Seagrass (Submerged),Suitable,NA,NA,9,9,NA,TRUE
190749,9.2,Marine Neritic - Subtidal Rock and Rocky Reefs,Suitable,NA,NA,9,2,NA,TRUE
190749,9.8.1,Outer Reef Channel,Suitable,NA,NA,9,8,1,TRUE
190749,9.8.2,Back Slope,Suitable,NA,NA,9,8,2,TRUE
190749,9.8.3,Foreslope (Outer Reef Slope),Marginal,NA,NA,9,8,3,TRUE
190749,9.8.4,Lagoon,Marginal,NA,NA,9,8,4,TRUE
190749,9.8.5,Inter-Reef Soft Substrate,Marginal,NA,NA,9,8,5,TRUE
190749,9.8.6,Inter-Reef Rubble Substrate,Suitable,NA,NA,9,8,6,TRUE
190750,9.2,Marine Neritic - Subtidal Rock and Rocky Reefs,Suitable,NA,NA,9,2,NA,TRUE
190750,9.9,Marine Neritic - Seagrass (Submerged),Suitable,NA,NA,9,9,NA,TRUE
190751,9.2,Marine Neritic - Subtidal Rock and Rocky Reefs,Suitable,NA,NA,9,2,NA,TRUE
190751,9.9,Marine Neritic - Seagrass (Submerged),Suitable,NA,NA,9,9,NA,TRUE
190752,9.2,Marine Neritic - Subtidal Rock and Rocky Reefs,Suitable,NA,NA,9,2,NA,TRUE
190752,9.8.3,Foreslope (Outer Reef Slope),Suitable,NA,NA,9,8,3,TRUE
190753,NA,marine from AquaMaps,NA,NA,NA,NA,NA,NA,FALSE
190754,9.2,Marine Neritic - Subtidal Rock and Rocky Reefs,Suitable,NA,NA,9,2,NA,TRUE
190755,9.8.1,Outer Reef Channel,Suitable,NA,NA,9,8,1,TRUE
190755,9.8.3,Foreslope (Outer Reef Slope),Suitable,NA,NA,9,8,3,TRUE
190755,9.8.4,Lagoon,Marginal,NA,NA,9,8,4,TRUE
190756,9.7,Marine Neritic - Macroalgal/Kelp,Suitable,NA,NA,9,7,NA,TRUE
190756,9.9,Marine Neritic - Seagrass (Submerged),Suitable,NA,NA,9,9,NA,TRUE
190757,9.2,Marine Neritic - Subtidal Rock and Rocky Reefs,Suitable,NA,NA,9,2,NA,TRUE
190757,9.3,Marine Neritic - Subtidal Loose Rock/pebble/gravel,Suitable,NA,NA,9,3,NA,TRUE
190757,9.7,Marine Neritic - Macroalgal/Kelp,Suitable,NA,NA,9,7,NA,TRUE
190757,9.9,Marine Neritic - Seagrass (Submerged),Suitable,NA,NA,9,9,NA,TRUE
190758,9.8.1,Outer Reef Channel,Suitable,NA,NA,9,8,1,TRUE
190759,9.2,Marine Neritic - Subtidal Rock and Rocky Reefs,Suitable,NA,NA,9,2,NA,TRUE
190759,9.8.1,Outer Reef Channel,Suitable,NA,NA,9,8,1,TRUE
190759,9.8.2,Back Slope,Suitable,NA,NA,9,8,2,TRUE
190759,9.8.3,Foreslope (Outer Reef Slope),Suitable,NA,NA,9,8,3,TRUE
190759,9.8.4,Lagoon,Suitable,NA,NA,9,8,4,TRUE
190760,9.2,Marine Neritic - Subtidal Rock and Rocky Reefs,Suitable,NA,NA,9,2,NA,TRUE
190761,9.2,Marine Neritic - Subtidal Rock and Rocky Reefs,Marginal,NA,NA,9,2,NA,TRUE
190761,9.8.1,Outer Reef Channel,Suitable,NA,NA,9,8,1,TRUE
190761,9.8.4,Lagoon,Suitable,NA,NA,9,8,4,TRUE
190761,9.8.6,Inter-Reef Rubble Substrate,Marginal,NA,NA,9,8,6,TRUE
190762,9.8.1,Outer Reef Channel,Suitable,NA,NA,9,8,1,TRUE
190762,9.8.2,Back Slope,Suitable,NA,NA,9,8,2,TRUE
190762,9.8.3,Foreslope (Outer Reef Slope),Suitable,NA,NA,9,8,3,TRUE
190763,9.2,Marine Neritic - Subtidal Rock and Rocky Reefs,Suitable,NA,NA,9,2,NA,TRUE
190763,9.8.1,Outer Reef Channel,Suitable,NA,NA,9,8,1,TRUE
190763,9.8.3,Foreslope (Outer Reef Slope),Suitable,NA,NA,9,8,3,TRUE
190765,9.2,Marine Neritic - Subtidal Rock and Rocky Reefs,Suitable,NA,NA,9,2,NA,TRUE
190765,9.8.3,Foreslope (Outer Reef Slope),Suitable,NA,NA,9,8,3,TRUE
190766,9.8.1,Outer Reef Channel,Suitable,NA,NA,9,8,1,TRUE
190766,9.8.3,Foreslope (Outer Reef Slope),Suitable,NA,NA,9,8,3,TRUE
190767,9.8.2,Back Slope,Suitable,NA,NA,9,8,2,TRUE
190768,9.2,Marine Neritic - Subtidal Rock and Rocky Reefs,Suitable,NA,NA,9,2,NA,TRUE
190768,9.9,Marine Neritic - Seagrass (Submerged),Suitable,NA,NA,9,9,NA,TRUE
190769,9.8.1,Outer Reef Channel,Suitable,NA,NA,9,8,1,TRUE
190769,9.8.3,Foreslope (Outer Reef Slope),Suitable,NA,NA,9,8,3,TRUE
190770,9.2,Marine Neritic - Subtidal Rock and Rocky Reefs,Suitable,NA,NA,9,2,NA,TRUE
190770,9.7,Marine Neritic - Macroalgal/Kelp,Suitable,NA,NA,9,7,NA,TRUE
190770,9.9,Marine Neritic - Seagrass (Submerged),Suitable,NA,NA,9,9,NA,TRUE
190915,10.1,Marine Oceanic - Epipelagic (0-200m),NA,NA,NA,10,1,NA,TRUE
190915,10.2,Marine Oceanic - Mesopelagic (200-1000m),NA,NA,NA,10,2,NA,TRUE
190917,9.1,Marine Neritic - Pelagic,Suitable,NA,Yes,9,1,NA,TRUE
190918,10.2,Marine Oceanic - Mesopelagic (200-1000m),Suitable,NA,NA,10,2,NA,TRUE
190918,10.3,Marine Oceanic - Bathypelagic (1000-4000m),Suitable,NA,NA,10,3,NA,TRUE
190919,10.2,Marine Oceanic - Mesopelagic (200-1000m),Suitable,NA,NA,10,2,NA,TRUE
190919,10.3,Marine Oceanic - Bathypelagic (1000-4000m),Suitable,NA,NA,10,3,NA,TRUE
190920,10.2,Marine Oceanic - Mesopelagic (200-1000m),Suitable,NA,NA,10,2,NA,TRUE
190920,10.3,Marine Oceanic - Bathypelagic (1000-4000m),Suitable,NA,NA,10,3,NA,TRUE
190921,10.1,Marine Oceanic - Epipelagic (0-200m),Suitable,NA,Yes,10,1,NA,TRUE
190921,10.2,Marine Oceanic - Mesopelagic (200-1000m),Suitable,NA,Yes,10,2,NA,TRUE
190921,10.3,Marine Oceanic - Bathypelagic (1000-4000m),Suitable,NA,Yes,10,3,NA,TRUE
190922,10.1,Marine Oceanic - Epipelagic (0-200m),Suitable,NA,Yes,10,1,NA,TRUE
190922,10.2,Marine Oceanic - Mesopelagic (200-1000m),Suitable,NA,Yes,10,2,NA,TRUE
190922,10.3,Marine Oceanic - Bathypelagic (1000-4000m),Suitable,NA,Yes,10,3,NA,TRUE
190923,10.2,Marine Oceanic - Mesopelagic (200-1000m),Suitable,NA,Yes,10,2,NA,TRUE
190923,10.3,Marine Oceanic - Bathypelagic (1000-4000m),Suitable,NA,Yes,10,3,NA,TRUE
190925,10.1,Marine Oceanic - Epipelagic (0-200m),Suitable,NA,Yes,10,1,NA,TRUE
190925,10.2,Marine Oceanic - Mesopelagic (200-1000m),Suitable,NA,Yes,10,2,NA,TRUE
190925,10.3,Marine Oceanic - Bathypelagic (1000-4000m),Suitable,NA,Yes,10,3,NA,TRUE
190927,10.3,Marine Oceanic - Bathypelagic (1000-4000m),NA,NA,NA,10,3,NA,TRUE
190928,10.1,Marine Oceanic - Epipelagic (0-200m),NA,NA,NA,10,1,NA,TRUE
190928,10.2,Marine Oceanic - Mesopelagic (200-1000m),NA,NA,NA,10,2,NA,TRUE
190929,10.1,Marine Oceanic - Epipelagic (0-200m),Suitable,NA,NA,10,1,NA,TRUE
190930,10.1,Marine Oceanic - Epipelagic (0-200m),Suitable,NA,NA,10,1,NA,TRUE
190930,10.2,Marine Oceanic - Mesopelagic (200-1000m),Suitable,NA,NA,10,2,NA,TRUE
190931,10.1,Marine Oceanic - Epipelagic (0-200m),Suitable,NA,NA,10,1,NA,TRUE
190931,10.2,Marine Oceanic - Mesopelagic (200-1000m),Suitable,NA,NA,10,2,NA,TRUE
190933,10.3,Marine Oceanic - Bathypelagic (1000-4000m),Suitable,resident,NA,10,3,NA,TRUE
190934,10.2,Marine Oceanic - Mesopelagic (200-1000m),NA,NA,NA,10,2,NA,TRUE
190935,10.1,Marine Oceanic - Epipelagic (0-200m),NA,NA,NA,10,1,NA,TRUE
190935,10.2,Marine Oceanic - Mesopelagic (200-1000m),NA,NA,NA,10,2,NA,TRUE
190936,10.2,Marine Oceanic - Mesopelagic (200-1000m),Suitable,resident,NA,10,2,NA,TRUE
190949,11.1.1,Hard Substrate,Unknown,NA,NA,11,1,1,TRUE
190949,11.1.2,Soft Substrate,Suitable,NA,NA,11,1,2,TRUE
190950,10.1,Marine Oceanic - Epipelagic (0-200m),Suitable,NA,Yes,10,1,NA,TRUE
190950,10.2,Marine Oceanic - Mesopelagic (200-1000m),Suitable,NA,Yes,10,2,NA,TRUE
190951,11.1.2,Soft Substrate,Suitable,NA,NA,11,1,2,TRUE
190951,9.4,Marine Neritic - Subtidal Sandy,Suitable,NA,NA,9,4,NA,TRUE
190951,9.5,Marine Neritic - Subtidal Sandy-Mud,Suitable,NA,NA,9,5,NA,TRUE
190951,9.6,Marine Neritic - Subtidal Muddy,Suitable,NA,NA,9,6,NA,TRUE
190957,12.7,Marine Intertidal - Mangrove Submerged Roots,Suitable,resident,Yes,12,7,NA,TRUE
190957,9.10,Marine Neritic - Estuaries,Suitable,resident,Yes,9,10,NA,TRUE
190958,9.9,Marine Neritic - Seagrass (Submerged),Suitable,resident,Yes,9,9,NA,TRUE
190959,12.6,Marine Intertidal - Tidepools,Suitable,resident,Yes,12,6,NA,TRUE
190959,12.7,Marine Intertidal - Mangrove Submerged Roots,Suitable,resident,Yes,12,7,NA,TRUE
190960,9.6,Marine Neritic - Subtidal Muddy,Suitable,resident,Yes,9,6,NA,TRUE
190960,9.9,Marine Neritic - Seagrass (Submerged),Suitable,resident,Yes,9,9,NA,TRUE
190963,9.2,Marine Neritic - Subtidal Rock and Rocky Reefs,Suitable,resident,Yes,9,2,NA,TRUE
190967,9.6,Marine Neritic - Subtidal Muddy,Suitable,NA,Yes,9,6,NA,TRUE
190973,12.7,Marine Intertidal - Mangrove Submerged Roots,Suitable,resident,NA,12,7,NA,TRUE
190973,9.8.1,Outer Reef Channel,Suitable,resident,NA,9,8,1,TRUE
190973,9.8.2,Back Slope,Suitable,resident,NA,9,8,2,TRUE
190973,9.8.3,Foreslope (Outer Reef Slope),Suitable,resident,NA,9,8,3,TRUE
190974,12.7,Marine Intertidal - Mangrove Submerged Roots,Suitable,resident,NA,12,7,NA,TRUE
190974,9.8.1,Outer Reef Channel,Suitable,resident,NA,9,8,1,TRUE
190974,9.8.3,Foreslope (Outer Reef Slope),Suitable,resident,NA,9,8,3,TRUE
191027,9.10,Marine Neritic - Estuaries,Suitable,NA,Yes,9,10,NA,TRUE
191108,10.1,Marine Oceanic - Epipelagic (0-200m),Suitable,breeding,Yes,10,1,NA,TRUE
191108,10.2,Marine Oceanic - Mesopelagic (200-1000m),Suitable,passage,NA,10,2,NA,TRUE
191108,12.5,Marine Intertidal - Salt Marshes (Emergent Grasses),Suitable,non-breeding,NA,12,5,NA,TRUE
191108,13.4,Marine Coastal/Supratidal - Coastal Brackish/Saline Lagoons/Marine Lakes,Suitable,non-breeding,NA,13,4,NA,TRUE
191108,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,non-breeding,NA,5,1,NA,FALSE
191108,9.1,Marine Neritic - Pelagic,Suitable,passage,NA,9,1,NA,TRUE
191108,9.10,Marine Neritic - Estuaries,Suitable,non-breeding,NA,9,10,NA,TRUE
191108,9.2,Marine Neritic - Subtidal Rock and Rocky Reefs,Suitable,non-breeding,NA,9,2,NA,TRUE
191110,9.5,Marine Neritic - Subtidal Sandy-Mud,Suitable,resident,Yes,9,5,NA,TRUE
191191,12.5,Marine Intertidal - Salt Marshes (Emergent Grasses),Suitable,NA,NA,12,5,NA,TRUE
191191,15.1,Artificial/Aquatic - Water Storage Areas (over 8ha),Suitable,NA,NA,15,1,NA,FALSE
191191,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,NA,NA,5,1,NA,FALSE
191191,5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Suitable,NA,NA,5,5,NA,FALSE
191191,9.1,Marine Neritic - Pelagic,Suitable,NA,NA,9,1,NA,TRUE
191191,9.10,Marine Neritic - Estuaries,Suitable,NA,NA,9,10,NA,TRUE
191192,12.5,Marine Intertidal - Salt Marshes (Emergent Grasses),Suitable,NA,NA,12,5,NA,TRUE
191192,12.6,Marine Intertidal - Tidepools,Suitable,NA,NA,12,6,NA,TRUE
191192,12.7,Marine Intertidal - Mangrove Submerged Roots,Suitable,resident,NA,12,7,NA,TRUE
191192,13.4,Marine Coastal/Supratidal - Coastal Brackish/Saline Lagoons/Marine Lakes,Suitable,resident,NA,13,4,NA,TRUE
191192,9.1,Marine Neritic - Pelagic,Suitable,NA,NA,9,1,NA,TRUE
191192,9.10,Marine Neritic - Estuaries,Suitable,NA,NA,9,10,NA,TRUE
191196,9.9,Marine Neritic - Seagrass (Submerged),Suitable,resident,Yes,9,9,NA,TRUE
191197,9.10,Marine Neritic - Estuaries,Suitable,resident,Yes,9,10,NA,TRUE
191206,10.1,Marine Oceanic - Epipelagic (0-200m),Suitable,NA,Yes,10,1,NA,TRUE
191206,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,NA,Yes,5,1,NA,FALSE
191206,9.1,Marine Neritic - Pelagic,Suitable,NA,Yes,9,1,NA,TRUE
191206,9.10,Marine Neritic - Estuaries,Suitable,NA,Yes,9,10,NA,TRUE
191207,9.1,Marine Neritic - Pelagic,Suitable,resident,NA,9,1,NA,TRUE
191207,9.10,Marine Neritic - Estuaries,Suitable,resident,Yes,9,10,NA,TRUE
191208,9.1,Marine Neritic - Pelagic,Suitable,resident,NA,9,1,NA,TRUE
191208,9.10,Marine Neritic - Estuaries,Suitable,resident,Yes,9,10,NA,TRUE
191210,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,NA,Yes,5,1,NA,FALSE
191210,5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",Suitable,NA,Yes,5,4,NA,FALSE
191210,5.7,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),Suitable,NA,Yes,5,7,NA,FALSE
191210,9.10,Marine Neritic - Estuaries,Suitable,NA,Yes,9,10,NA,TRUE
191211,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,NA,Yes,5,1,NA,FALSE
191211,5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",Suitable,NA,Yes,5,4,NA,FALSE
191211,5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Suitable,NA,Yes,5,5,NA,FALSE
191214,9.1,Marine Neritic - Pelagic,Suitable,resident,NA,9,1,NA,TRUE
191214,9.8.4,Lagoon,Suitable,resident,NA,9,8,4,TRUE
191308,12.5,Marine Intertidal - Salt Marshes (Emergent Grasses),Suitable,resident,NA,12,5,NA,TRUE
191308,12.6,Marine Intertidal - Tidepools,Suitable,resident,NA,12,6,NA,TRUE
191308,13.4,Marine Coastal/Supratidal - Coastal Brackish/Saline Lagoons/Marine Lakes,Suitable,resident,NA,13,4,NA,TRUE
191308,9.10,Marine Neritic - Estuaries,Suitable,resident,NA,9,10,NA,TRUE
191309,12.7,Marine Intertidal - Mangrove Submerged Roots,Suitable,resident,NA,12,7,NA,TRUE
191309,9.10,Marine Neritic - Estuaries,Suitable,resident,NA,9,10,NA,TRUE
191309,9.9,Marine Neritic - Seagrass (Submerged),Suitable,resident,NA,9,9,NA,TRUE
191311,12.5,Marine Intertidal - Salt Marshes (Emergent Grasses),Suitable,NA,NA,12,5,NA,TRUE
191311,12.7,Marine Intertidal - Mangrove Submerged Roots,Suitable,NA,NA,12,7,NA,TRUE
191311,13.4,Marine Coastal/Supratidal - Coastal Brackish/Saline Lagoons/Marine Lakes,Suitable,NA,NA,13,4,NA,TRUE
191311,9.10,Marine Neritic - Estuaries,Suitable,NA,NA,9,10,NA,TRUE
191314,12.6,Marine Intertidal - Tidepools,Suitable,resident,Yes,12,6,NA,TRUE
191314,12.7,Marine Intertidal - Mangrove Submerged Roots,Suitable,resident,Yes,12,7,NA,TRUE
191314,9.10,Marine Neritic - Estuaries,Suitable,resident,Yes,9,10,NA,TRUE
191368,12.5,Marine Intertidal - Salt Marshes (Emergent Grasses),Suitable,NA,Yes,12,5,NA,TRUE
191368,13.4,Marine Coastal/Supratidal - Coastal Brackish/Saline Lagoons/Marine Lakes,Suitable,NA,Yes,13,4,NA,TRUE
191368,13.5,Marine Coastal/Supratidal - Coastal Freshwater Lakes,Suitable,NA,Yes,13,5,NA,TRUE
191368,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,NA,Yes,5,1,NA,FALSE
191368,5.4,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",Suitable,NA,Yes,5,4,NA,FALSE
191368,5.5,Wetlands (inland) - Permanent Freshwater Lakes (over 8ha),Suitable,NA,Yes,5,5,NA,FALSE
191368,5.9,Wetlands (inland) - Freshwater Springs and Oases,Suitable,NA,Yes,5,9,NA,FALSE
191368,9.10,Marine Neritic - Estuaries,Suitable,NA,Yes,9,10,NA,TRUE
191608,12.2,"Marine Intertidal - Sandy Shoreline and/or Beaches, Sand Bars, Spits, Etc",Suitable,NA,Yes,12,2,NA,TRUE
191747,9.10,Marine Neritic - Estuaries,Suitable,NA,Yes,9,10,NA,TRUE
191748,9.10,Marine Neritic - Estuaries,Suitable,NA,Yes,9,10,NA,TRUE
191822,10.1,Marine Oceanic - Epipelagic (0-200m),Suitable,NA,Yes,10,1,NA,TRUE
191822,12.2,"Marine Intertidal - Sandy Shoreline and/or Beaches, Sand Bars, Spits, Etc",Suitable,NA,Yes,12,2,NA,TRUE
191822,12.4,Marine Intertidal - Mud Flats and Salt Flats,Suitable,NA,Yes,12,4,NA,TRUE
191822,12.5,Marine Intertidal - Salt Marshes (Emergent Grasses),Suitable,NA,Yes,12,5,NA,TRUE
191822,12.7,Marine Intertidal - Mangrove Submerged Roots,Suitable,NA,Yes,12,7,NA,TRUE
191822,15.11,Artificial/Marine - Marine Anthropogenic Structures,Suitable,NA,Yes,15,11,NA,TRUE
