mpa_year,cell_id,mpa_pct,prot_area_km2
0,3880748,0.010416666666666666,1.0104166666666667
0,3883587,0.02197802197802198,2.021978021978022
0,4011018,0.017543859649122806,1.0175438596491229
0,4549014,0.022222222222222223,2.022222222222222
0,4549015,0.012195121951219513,1.0121951219512195
0,4560373,0.021505376344086023,2.021505376344086
0,4568905,0.01098901098901099,1.010989010989011
1900,3287106,0.02,2.02
1901,4218708,0.01,1.01
1902,3985445,0.09999999364217163,6.099999993642172
1902,3988284,0.04,4.04
1904,4218707,0.03529411764705882,3.0352941176470587
1908,1408916,0.013157894736842105,1.013157894736842
1908,1411755,0.012658227848101266,1.0126582278481013
1908,1414595,0.0196078431372549,1.0196078431372548
1908,1417434,0.02857142857142857,2.0285714285714285
1908,3448876,0.08108108108108109,6.081081081081081
1908,3451715,0.19444444444444445,7.194444444444445
1908,3454554,0.22950819672131148,14.229508196721312
