cell_id,iucn_sid,sciname,spp_gp,iucn_rgn,cat_score,range_km2,cell_group,depth,spp_max_depth
1891894,22563,Tursiops truncatus,marine_mammals,mediterranean,0.4,252200857,Mediterranean Sea 2,89,200 m +
1909858,22563,Tursiops truncatus,marine_mammals,mediterranean,0.4,252200857,Mediterranean Sea 1,1e3,200 m +
1915782,22563,Tursiops truncatus,marine_mammals,global,0,252200857,Monterey Bay,11,200 m +
1919372,22563,Tursiops truncatus,marine_mammals,global,0,252200857,Monterey Bay,3e3,200 m +
1926570,22563,Tursiops truncatus,marine_mammals,global,0,252200857,Monterey Bay,4e3,200 m +
1927804,22563,Tursiops truncatus,marine_mammals,mediterranean,0.4,252200857,Mediterranean Sea 1,2e3,200 m +
1930166,22563,Tursiops truncatus,marine_mammals,global,0,252200857,Monterey Bay,4e3,200 m +
1935136,22563,Tursiops truncatus,marine_mammals,mediterranean,0.4,252200857,Mediterranean Sea 3,1e3,200 m +
1942349,22563,Tursiops truncatus,marine_mammals,mediterranean,0.4,252200857,Mediterranean Sea 3,100,200 m +
2110256,22563,Tursiops truncatus,marine_mammals,global,0,252200857,N Sea of Cortez,62,200 m +
2124660,22563,Tursiops truncatus,marine_mammals,global,0,252200857,N Sea of Cortez,96,200 m +
2200221,22563,Tursiops truncatus,marine_mammals,global,0,252200857,Vizcaino Bay Baja,4e3,200 m +
2200230,22563,Tursiops truncatus,marine_mammals,global,0,252200857,Vizcaino Bay Baja,4e3,200 m +
2203835,22563,Tursiops truncatus,marine_mammals,global,0,252200857,Vizcaino Bay Baja,4e3,200 m +
2211043,22563,Tursiops truncatus,marine_mammals,global,0,252200857,Vizcaino Bay Baja,2e3,200 m +
2221857,22563,Tursiops truncatus,marine_mammals,global,0,252200857,Vizcaino Bay Baja,51,200 m +
3145557,22563,Tursiops truncatus,marine_mammals,global,0,252200857,Malaysia,20,200 m +
3152735,22563,Tursiops truncatus,marine_mammals,global,0,252200857,Malaysia,5e3,200 m +
3152756,22563,Tursiops truncatus,marine_mammals,global,0,252200857,Malaysia,2e3,200 m +
3170683,22563,Tursiops truncatus,marine_mammals,global,0,252200857,Malaysia,5e3,200 m +
3248104,22563,Tursiops truncatus,marine_mammals,global,0,252200857,Galapagos,2e3,200 m +
3273298,22563,Tursiops truncatus,marine_mammals,global,0,252200857,Galapagos,197,200 m +
3284111,22563,Tursiops truncatus,marine_mammals,global,0,252200857,Galapagos,1e3,200 m +
3330885,22563,Tursiops truncatus,marine_mammals,global,0,252200857,Galapagos,4e3,200 m +
3398132,22563,Tursiops truncatus,marine_mammals,global,0,252200857,Papua New Guinea,5,200 m +
3398133,22563,Tursiops truncatus,marine_mammals,global,0,252200857,Papua New Guinea,3e3,200 m +
3877173,22563,Tursiops truncatus,marine_mammals,global,0,252200857,Fiji,7,200 m +
3880763,22563,Tursiops truncatus,marine_mammals,global,0,252200857,Fiji,3e3,200 m +
3884370,22563,Tursiops truncatus,marine_mammals,global,0,252200857,Fiji,2e3,200 m +
3944241,22563,Tursiops truncatus,marine_mammals,global,0,252200857,W Madagascar,23,200 m +
3965838,22563,Tursiops truncatus,marine_mammals,global,0,252200857,W Madagascar,1e3,200 m +
3969436,22563,Tursiops truncatus,marine_mammals,global,0,252200857,W Madagascar,2e3,200 m +
3973169,22563,Tursiops truncatus,marine_mammals,global,0,252200857,Reunion,5e3,200 m +
3973171,22563,Tursiops truncatus,marine_mammals,global,0,252200857,Reunion,4e3,200 m +
4012758,22563,Tursiops truncatus,marine_mammals,global,0,252200857,Reunion,1e3,200 m +
4048604,22563,Tursiops truncatus,marine_mammals,global,0,252200857,W Madagascar,106,200 m +
4827640,22563,Tursiops truncatus,marine_mammals,global,0,252200857,New Zealand SE,46,200 m +
4838443,22563,Tursiops truncatus,marine_mammals,global,0,252200857,New Zealand SE,151,200 m +
4849246,22563,Tursiops truncatus,marine_mammals,global,0,252200857,New Zealand SE,2e3,200 m +
4892449,22563,Tursiops truncatus,marine_mammals,global,0,252200857,New Zealand SE,5e3,200 m +
5098712,22563,Tursiops truncatus,marine_mammals,global,0,252200857,Tierra del Fuego,1,200 m +
5098712,41665,Otaria byronia,marine_mammals,global,0,2332584,Tierra del Fuego,1,200 m +
5098712,41715,Phocoena dioptrica,marine_mammals,global,NA,46309437,Tierra del Fuego,1,200 m +
941395,41755,Physeter macrocephalus,marine_mammals,europe,0.4,345503981,Faeroe Islands,3e3,200 m +
962997,41755,Physeter macrocephalus,marine_mammals,europe,0.4,345503981,Faeroe Islands,2e3,200 m +
1009795,41755,Physeter macrocephalus,marine_mammals,europe,0.4,345503981,Faeroe Islands,1e3,200 m +
1045794,41755,Physeter macrocephalus,marine_mammals,europe,0.4,345503981,Faeroe Islands,100,200 m +
1062285,41755,Physeter macrocephalus,marine_mammals,global,0.4,345503981,Alaska,5,200 m +
1116276,41755,Physeter macrocephalus,marine_mammals,global,0.4,345503981,Alaska,54,200 m +
1127083,41755,Physeter macrocephalus,marine_mammals,global,0.4,345503981,Alaska,109,200 m +
1873899,41755,Physeter macrocephalus,marine_mammals,mediterranean,0.6,345503981,Mediterranean Sea 2,1e3,200 m +
1891894,41755,Physeter macrocephalus,marine_mammals,mediterranean,0.6,345503981,Mediterranean Sea 2,89,200 m +
1909858,41755,Physeter macrocephalus,marine_mammals,mediterranean,0.6,345503981,Mediterranean Sea 1,1e3,200 m +
1915782,41755,Physeter macrocephalus,marine_mammals,global,0.4,345503981,Monterey Bay,11,200 m +
1919372,41755,Physeter macrocephalus,marine_mammals,global,0.4,345503981,Monterey Bay,3e3,200 m +
1926570,41755,Physeter macrocephalus,marine_mammals,global,0.4,345503981,Monterey Bay,4e3,200 m +
1927804,41755,Physeter macrocephalus,marine_mammals,mediterranean,0.6,345503981,Mediterranean Sea 1,2e3,200 m +
1930166,41755,Physeter macrocephalus,marine_mammals,global,0.4,345503981,Monterey Bay,4e3,200 m +
1935136,41755,Physeter macrocephalus,marine_mammals,mediterranean,0.6,345503981,Mediterranean Sea 3,1e3,200 m +
1942349,41755,Physeter macrocephalus,marine_mammals,mediterranean,0.6,345503981,Mediterranean Sea 3,100,200 m +
2110256,41755,Physeter macrocephalus,marine_mammals,global,0.4,345503981,N Sea of Cortez,62,200 m +
2124660,41755,Physeter macrocephalus,marine_mammals,global,0.4,345503981,N Sea of Cortez,96,200 m +
2200221,41755,Physeter macrocephalus,marine_mammals,global,0.4,345503981,Vizcaino Bay Baja,4e3,200 m +
2200230,41755,Physeter macrocephalus,marine_mammals,global,0.4,345503981,Vizcaino Bay Baja,4e3,200 m +
2203835,41755,Physeter macrocephalus,marine_mammals,global,0.4,345503981,Vizcaino Bay Baja,4e3,200 m +
2211043,41755,Physeter macrocephalus,marine_mammals,global,0.4,345503981,Vizcaino Bay Baja,2e3,200 m +
2221857,41755,Physeter macrocephalus,marine_mammals,global,0.4,345503981,Vizcaino Bay Baja,51,200 m +
3145557,41755,Physeter macrocephalus,marine_mammals,global,0.4,345503981,Malaysia,20,200 m +
3152735,41755,Physeter macrocephalus,marine_mammals,global,0.4,345503981,Malaysia,5e3,200 m +
3152756,41755,Physeter macrocephalus,marine_mammals,global,0.4,345503981,Malaysia,2e3,200 m +
3170683,41755,Physeter macrocephalus,marine_mammals,global,0.4,345503981,Malaysia,5e3,200 m +
3248104,41755,Physeter macrocephalus,marine_mammals,global,0.4,345503981,Galapagos,2e3,200 m +
3273298,41755,Physeter macrocephalus,marine_mammals,global,0.4,345503981,Galapagos,197,200 m +
3284111,41755,Physeter macrocephalus,marine_mammals,global,0.4,345503981,Galapagos,1e3,200 m +
3330885,41755,Physeter macrocephalus,marine_mammals,global,0.4,345503981,Galapagos,4e3,200 m +
3398132,41755,Physeter macrocephalus,marine_mammals,global,0.4,345503981,Papua New Guinea,5,200 m +
3398133,41755,Physeter macrocephalus,marine_mammals,global,0.4,345503981,Papua New Guinea,3e3,200 m +
3877173,41755,Physeter macrocephalus,marine_mammals,global,0.4,345503981,Fiji,7,200 m +
3880763,41755,Physeter macrocephalus,marine_mammals,global,0.4,345503981,Fiji,3e3,200 m +
3884370,41755,Physeter macrocephalus,marine_mammals,global,0.4,345503981,Fiji,2e3,200 m +
3944241,41755,Physeter macrocephalus,marine_mammals,global,0.4,345503981,W Madagascar,23,200 m +
3965838,41755,Physeter macrocephalus,marine_mammals,global,0.4,345503981,W Madagascar,1e3,200 m +
3969436,41755,Physeter macrocephalus,marine_mammals,global,0.4,345503981,W Madagascar,2e3,200 m +
3973169,41755,Physeter macrocephalus,marine_mammals,global,0.4,345503981,Reunion,5e3,200 m +
3973171,41755,Physeter macrocephalus,marine_mammals,global,0.4,345503981,Reunion,4e3,200 m +
4012758,41755,Physeter macrocephalus,marine_mammals,global,0.4,345503981,Reunion,1e3,200 m +
4048604,41755,Physeter macrocephalus,marine_mammals,global,0.4,345503981,W Madagascar,106,200 m +
4577279,41755,Physeter macrocephalus,marine_mammals,global,0.4,345503981,Tristan da Cunha,167,200 m +
4584479,41755,Physeter macrocephalus,marine_mammals,global,0.4,345503981,Tristan da Cunha,3e3,200 m +
4616886,41755,Physeter macrocephalus,marine_mammals,global,0.4,345503981,Tristan da Cunha,4e3,200 m +
4827640,41755,Physeter macrocephalus,marine_mammals,global,0.4,345503981,New Zealand SE,46,200 m +
4838443,41755,Physeter macrocephalus,marine_mammals,global,0.4,345503981,New Zealand SE,151,200 m +
4849246,41755,Physeter macrocephalus,marine_mammals,global,0.4,345503981,New Zealand SE,2e3,200 m +
4892449,41755,Physeter macrocephalus,marine_mammals,global,0.4,345503981,New Zealand SE,5e3,200 m +
5098712,41755,Physeter macrocephalus,marine_mammals,global,0.4,345503981,Tierra del Fuego,1,200 m +
941395,2474,Balaenoptera acutorostrata,marine_mammals,europe,0,345066790,Faeroe Islands,3e3,200 m +
962997,2474,Balaenoptera acutorostrata,marine_mammals,europe,0,345066790,Faeroe Islands,2e3,200 m +
1009795,2474,Balaenoptera acutorostrata,marine_mammals,europe,0,345066790,Faeroe Islands,1e3,200 m +
1045794,2474,Balaenoptera acutorostrata,marine_mammals,europe,0,345066790,Faeroe Islands,100,200 m +
1062285,2474,Balaenoptera acutorostrata,marine_mammals,global,0,345066790,Alaska,5,200 m +
1116276,2474,Balaenoptera acutorostrata,marine_mammals,global,0,345066790,Alaska,54,200 m +
1127083,2474,Balaenoptera acutorostrata,marine_mammals,global,0,345066790,Alaska,109,200 m +
1873899,2474,Balaenoptera acutorostrata,marine_mammals,europe,0,345066790,Mediterranean Sea 2,1e3,200 m +
1891894,2474,Balaenoptera acutorostrata,marine_mammals,europe,0,345066790,Mediterranean Sea 2,89,200 m +
1909858,2474,Balaenoptera acutorostrata,marine_mammals,europe,0,345066790,Mediterranean Sea 1,1e3,200 m +
1915782,2474,Balaenoptera acutorostrata,marine_mammals,global,0,345066790,Monterey Bay,11,200 m +
1919372,2474,Balaenoptera acutorostrata,marine_mammals,global,0,345066790,Monterey Bay,3e3,200 m +
1926570,2474,Balaenoptera acutorostrata,marine_mammals,global,0,345066790,Monterey Bay,4e3,200 m +
1927804,2474,Balaenoptera acutorostrata,marine_mammals,europe,0,345066790,Mediterranean Sea 1,2e3,200 m +
1930166,2474,Balaenoptera acutorostrata,marine_mammals,global,0,345066790,Monterey Bay,4e3,200 m +
1935136,2474,Balaenoptera acutorostrata,marine_mammals,europe,0,345066790,Mediterranean Sea 3,1e3,200 m +
1942349,2474,Balaenoptera acutorostrata,marine_mammals,europe,0,345066790,Mediterranean Sea 3,100,200 m +
2110256,2474,Balaenoptera acutorostrata,marine_mammals,global,0,345066790,N Sea of Cortez,62,200 m +
2124660,2474,Balaenoptera acutorostrata,marine_mammals,global,0,345066790,N Sea of Cortez,96,200 m +
2200221,2474,Balaenoptera acutorostrata,marine_mammals,global,0,345066790,Vizcaino Bay Baja,4e3,200 m +
2200230,2474,Balaenoptera acutorostrata,marine_mammals,global,0,345066790,Vizcaino Bay Baja,4e3,200 m +
2203835,2474,Balaenoptera acutorostrata,marine_mammals,global,0,345066790,Vizcaino Bay Baja,4e3,200 m +
2211043,2474,Balaenoptera acutorostrata,marine_mammals,global,0,345066790,Vizcaino Bay Baja,2e3,200 m +
2221857,2474,Balaenoptera acutorostrata,marine_mammals,global,0,345066790,Vizcaino Bay Baja,51,200 m +
3145557,2474,Balaenoptera acutorostrata,marine_mammals,global,0,345066790,Malaysia,20,200 m +
3152735,2474,Balaenoptera acutorostrata,marine_mammals,global,0,345066790,Malaysia,5e3,200 m +
3152756,2474,Balaenoptera acutorostrata,marine_mammals,global,0,345066790,Malaysia,2e3,200 m +
3170683,2474,Balaenoptera acutorostrata,marine_mammals,global,0,345066790,Malaysia,5e3,200 m +
3248104,2474,Balaenoptera acutorostrata,marine_mammals,global,0,345066790,Galapagos,2e3,200 m +
3273298,2474,Balaenoptera acutorostrata,marine_mammals,global,0,345066790,Galapagos,197,200 m +
3284111,2474,Balaenoptera acutorostrata,marine_mammals,global,0,345066790,Galapagos,1e3,200 m +
3330885,2474,Balaenoptera acutorostrata,marine_mammals,global,0,345066790,Galapagos,4e3,200 m +
3398132,2474,Balaenoptera acutorostrata,marine_mammals,global,0,345066790,Papua New Guinea,5,200 m +
3398133,2474,Balaenoptera acutorostrata,marine_mammals,global,0,345066790,Papua New Guinea,3e3,200 m +
3877173,2474,Balaenoptera acutorostrata,marine_mammals,global,0,345066790,Fiji,7,200 m +
3880763,2474,Balaenoptera acutorostrata,marine_mammals,global,0,345066790,Fiji,3e3,200 m +
3884370,2474,Balaenoptera acutorostrata,marine_mammals,global,0,345066790,Fiji,2e3,200 m +
3944241,2474,Balaenoptera acutorostrata,marine_mammals,global,0,345066790,W Madagascar,23,200 m +
3965838,2474,Balaenoptera acutorostrata,marine_mammals,global,0,345066790,W Madagascar,1e3,200 m +
3969436,2474,Balaenoptera acutorostrata,marine_mammals,global,0,345066790,W Madagascar,2e3,200 m +
3973169,2474,Balaenoptera acutorostrata,marine_mammals,global,0,345066790,Reunion,5e3,200 m +
3973171,2474,Balaenoptera acutorostrata,marine_mammals,global,0,345066790,Reunion,4e3,200 m +
4012758,2474,Balaenoptera acutorostrata,marine_mammals,global,0,345066790,Reunion,1e3,200 m +
4048604,2474,Balaenoptera acutorostrata,marine_mammals,global,0,345066790,W Madagascar,106,200 m +
4577279,2474,Balaenoptera acutorostrata,marine_mammals,global,0,345066790,Tristan da Cunha,167,200 m +
4584479,2474,Balaenoptera acutorostrata,marine_mammals,global,0,345066790,Tristan da Cunha,3e3,200 m +
4616886,2474,Balaenoptera acutorostrata,marine_mammals,global,0,345066790,Tristan da Cunha,4e3,200 m +
4827640,2474,Balaenoptera acutorostrata,marine_mammals,global,0,345066790,New Zealand SE,46,200 m +
4838443,2474,Balaenoptera acutorostrata,marine_mammals,global,0,345066790,New Zealand SE,151,200 m +
4849246,2474,Balaenoptera acutorostrata,marine_mammals,global,0,345066790,New Zealand SE,2e3,200 m +
4892449,2474,Balaenoptera acutorostrata,marine_mammals,global,0,345066790,New Zealand SE,5e3,200 m +
5098712,2474,Balaenoptera acutorostrata,marine_mammals,global,0,345066790,Tierra del Fuego,1,200 m +
1062285,41711,Eubalaena japonica,marine_mammals,global,0.6,5934166,Alaska,5,200 m +
1116276,41711,Eubalaena japonica,marine_mammals,global,0.6,5934166,Alaska,54,200 m +
1127083,41711,Eubalaena japonica,marine_mammals,global,0.6,5934166,Alaska,109,200 m +
4827640,41760,Mesoplodon traversii,marine_mammals,global,NA,25532508,New Zealand SE,46,200 m +
4838443,41760,Mesoplodon traversii,marine_mammals,global,NA,25532508,New Zealand SE,151,200 m +
4849246,41760,Mesoplodon traversii,marine_mammals,global,NA,25532508,New Zealand SE,2e3,200 m +
4892449,41760,Mesoplodon traversii,marine_mammals,global,NA,25532508,New Zealand SE,5e3,200 m +
1915782,9249,Globicephala macrorhynchus,marine_mammals,global,NA,224963471,Monterey Bay,11,200 m +
1919372,9249,Globicephala macrorhynchus,marine_mammals,global,NA,224963471,Monterey Bay,3e3,200 m +
1926570,9249,Globicephala macrorhynchus,marine_mammals,global,NA,224963471,Monterey Bay,4e3,200 m +
1930166,9249,Globicephala macrorhynchus,marine_mammals,global,NA,224963471,Monterey Bay,4e3,200 m +
2110256,9249,Globicephala macrorhynchus,marine_mammals,global,NA,224963471,N Sea of Cortez,62,200 m +
2124660,9249,Globicephala macrorhynchus,marine_mammals,global,NA,224963471,N Sea of Cortez,96,200 m +
2200221,9249,Globicephala macrorhynchus,marine_mammals,global,NA,224963471,Vizcaino Bay Baja,4e3,200 m +
2200230,9249,Globicephala macrorhynchus,marine_mammals,global,NA,224963471,Vizcaino Bay Baja,4e3,200 m +
2203835,9249,Globicephala macrorhynchus,marine_mammals,global,NA,224963471,Vizcaino Bay Baja,4e3,200 m +
2211043,9249,Globicephala macrorhynchus,marine_mammals,global,NA,224963471,Vizcaino Bay Baja,2e3,200 m +
2221857,9249,Globicephala macrorhynchus,marine_mammals,global,NA,224963471,Vizcaino Bay Baja,51,200 m +
3145557,9249,Globicephala macrorhynchus,marine_mammals,global,NA,224963471,Malaysia,20,200 m +
3152735,9249,Globicephala macrorhynchus,marine_mammals,global,NA,224963471,Malaysia,5e3,200 m +
3152756,9249,Globicephala macrorhynchus,marine_mammals,global,NA,224963471,Malaysia,2e3,200 m +
3170683,9249,Globicephala macrorhynchus,marine_mammals,global,NA,224963471,Malaysia,5e3,200 m +
3248104,9249,Globicephala macrorhynchus,marine_mammals,global,NA,224963471,Galapagos,2e3,200 m +
3273298,9249,Globicephala macrorhynchus,marine_mammals,global,NA,224963471,Galapagos,197,200 m +
3284111,9249,Globicephala macrorhynchus,marine_mammals,global,NA,224963471,Galapagos,1e3,200 m +
3330885,9249,Globicephala macrorhynchus,marine_mammals,global,NA,224963471,Galapagos,4e3,200 m +
3398132,9249,Globicephala macrorhynchus,marine_mammals,global,NA,224963471,Papua New Guinea,5,200 m +
3398133,9249,Globicephala macrorhynchus,marine_mammals,global,NA,224963471,Papua New Guinea,3e3,200 m +
3877173,9249,Globicephala macrorhynchus,marine_mammals,global,NA,224963471,Fiji,7,200 m +
3880763,9249,Globicephala macrorhynchus,marine_mammals,global,NA,224963471,Fiji,3e3,200 m +
3884370,9249,Globicephala macrorhynchus,marine_mammals,global,NA,224963471,Fiji,2e3,200 m +
3944241,9249,Globicephala macrorhynchus,marine_mammals,global,NA,224963471,W Madagascar,23,200 m +
3965838,9249,Globicephala macrorhynchus,marine_mammals,global,NA,224963471,W Madagascar,1e3,200 m +
3969436,9249,Globicephala macrorhynchus,marine_mammals,global,NA,224963471,W Madagascar,2e3,200 m +
3973169,9249,Globicephala macrorhynchus,marine_mammals,global,NA,224963471,Reunion,5e3,200 m +
3973171,9249,Globicephala macrorhynchus,marine_mammals,global,NA,224963471,Reunion,4e3,200 m +
4012758,9249,Globicephala macrorhynchus,marine_mammals,global,NA,224963471,Reunion,1e3,200 m +
4048604,9249,Globicephala macrorhynchus,marine_mammals,global,NA,224963471,W Madagascar,106,200 m +
1915782,11048,Kogia sima,marine_mammals,global,NA,236950842,Monterey Bay,11,200 m +
1919372,11048,Kogia sima,marine_mammals,global,NA,236950842,Monterey Bay,3e3,200 m +
1926570,11048,Kogia sima,marine_mammals,global,NA,236950842,Monterey Bay,4e3,200 m +
1930166,11048,Kogia sima,marine_mammals,global,NA,236950842,Monterey Bay,4e3,200 m +
2110256,11048,Kogia sima,marine_mammals,global,NA,236950842,N Sea of Cortez,62,200 m +
2124660,11048,Kogia sima,marine_mammals,global,NA,236950842,N Sea of Cortez,96,200 m +
2200221,11048,Kogia sima,marine_mammals,global,NA,236950842,Vizcaino Bay Baja,4e3,200 m +
2200230,11048,Kogia sima,marine_mammals,global,NA,236950842,Vizcaino Bay Baja,4e3,200 m +
2203835,11048,Kogia sima,marine_mammals,global,NA,236950842,Vizcaino Bay Baja,4e3,200 m +
2211043,11048,Kogia sima,marine_mammals,global,NA,236950842,Vizcaino Bay Baja,2e3,200 m +
2221857,11048,Kogia sima,marine_mammals,global,NA,236950842,Vizcaino Bay Baja,51,200 m +
3145557,11048,Kogia sima,marine_mammals,global,NA,236950842,Malaysia,20,200 m +
3152735,11048,Kogia sima,marine_mammals,global,NA,236950842,Malaysia,5e3,200 m +
3152756,11048,Kogia sima,marine_mammals,global,NA,236950842,Malaysia,2e3,200 m +
