cell_id,iucn_sid,spp_gp,max_depth
3170683,20731,MARINE_MAMMALS,200 m +
3248104,20731,MARINE_MAMMALS,200 m +
3273298,20731,MARINE_MAMMALS,200 m +
3284111,20731,MARINE_MAMMALS,200 m +
3330885,20731,MARINE_MAMMALS,200 m +
3398132,20731,MARINE_MAMMALS,200 m +
3398133,20731,MARINE_MAMMALS,200 m +
3877173,20731,MARINE_MAMMALS,200 m +
3880763,20731,MARINE_MAMMALS,200 m +
3884370,20731,MARINE_MAMMALS,200 m +
3944241,20731,MARINE_MAMMALS,200 m +
3965838,20731,MARINE_MAMMALS,200 m +
3969436,20731,MARINE_MAMMALS,200 m +
3973169,20731,MARINE_MAMMALS,200 m +
3973171,20731,MARINE_MAMMALS,200 m +
4012758,20731,MARINE_MAMMALS,200 m +
4048604,20731,MARINE_MAMMALS,200 m +
4827640,20731,MARINE_MAMMALS,200 m +
3145557,41714,MARINE_MAMMALS,200 m +
3152756,41714,MARINE_MAMMALS,200 m +
3398132,41714,MARINE_MAMMALS,200 m +
3398133,41714,MARINE_MAMMALS,200 m +
3944241,41714,MARINE_MAMMALS,200 m +
3965838,41714,MARINE_MAMMALS,200 m +
3969436,41714,MARINE_MAMMALS,200 m +
4048604,41714,MARINE_MAMMALS,200 m +
4827640,41664,MARINE_MAMMALS,200 m +
4838443,41664,MARINE_MAMMALS,200 m +
4849246,41664,MARINE_MAMMALS,200 m +
4892449,41664,MARINE_MAMMALS,200 m +
5098711,2055,MARINE_MAMMALS,200 m +
5098712,2055,MARINE_MAMMALS,200 m +
1915782,6337,MARINE_MAMMALS,< 200 m
2110256,6337,MARINE_MAMMALS,< 200 m
2124660,6337,MARINE_MAMMALS,< 200 m
2221857,6337,MARINE_MAMMALS,< 200 m
3944241,6337,MARINE_MAMMALS,< 200 m
1062285,11145,MARINE_MAMMALS,200 m +
1116276,11145,MARINE_MAMMALS,200 m +
1127083,11145,MARINE_MAMMALS,200 m +
1915782,11145,MARINE_MAMMALS,200 m +
1919372,11145,MARINE_MAMMALS,200 m +
1926570,11145,MARINE_MAMMALS,200 m +
1930166,11145,MARINE_MAMMALS,200 m +
2200221,11145,MARINE_MAMMALS,200 m +
2200230,11145,MARINE_MAMMALS,200 m +
2203835,11145,MARINE_MAMMALS,200 m +
2211043,11145,MARINE_MAMMALS,200 m +
2221857,11145,MARINE_MAMMALS,200 m +
4577279,12126,MARINE_MAMMALS,200 m +
4584479,12126,MARINE_MAMMALS,200 m +
4616886,12126,MARINE_MAMMALS,200 m +
4827640,12126,MARINE_MAMMALS,200 m +
4838443,12126,MARINE_MAMMALS,200 m +
4849246,12126,MARINE_MAMMALS,200 m +
4892449,12126,MARINE_MAMMALS,200 m +
5098712,12126,MARINE_MAMMALS,200 m +
2110256,13251,MARINE_MAMMALS,200 m +
2124660,13251,MARINE_MAMMALS,200 m +
2200221,13251,MARINE_MAMMALS,200 m +
2200230,13251,MARINE_MAMMALS,200 m +
2203835,13251,MARINE_MAMMALS,200 m +
2211043,13251,MARINE_MAMMALS,200 m +
2221857,13251,MARINE_MAMMALS,200 m +
3248104,13251,MARINE_MAMMALS,200 m +
3273298,13251,MARINE_MAMMALS,200 m +
3284111,13251,MARINE_MAMMALS,200 m +
3330885,13251,MARINE_MAMMALS,200 m +
1062285,18596,MARINE_MAMMALS,200 m +
1116276,18596,MARINE_MAMMALS,200 m +
1127083,18596,MARINE_MAMMALS,200 m +
1873899,18596,MARINE_MAMMALS,200 m +
1891894,18596,MARINE_MAMMALS,200 m +
1909858,18596,MARINE_MAMMALS,200 m +
1915782,18596,MARINE_MAMMALS,200 m +
1919372,18596,MARINE_MAMMALS,200 m +
1926570,18596,MARINE_MAMMALS,200 m +
1927804,18596,MARINE_MAMMALS,200 m +
1930166,18596,MARINE_MAMMALS,200 m +
1935136,18596,MARINE_MAMMALS,200 m +
1942349,18596,MARINE_MAMMALS,200 m +
2110256,18596,MARINE_MAMMALS,200 m +
2124660,18596,MARINE_MAMMALS,200 m +
2200221,18596,MARINE_MAMMALS,200 m +
2200230,18596,MARINE_MAMMALS,200 m +
2203835,18596,MARINE_MAMMALS,200 m +
2211043,18596,MARINE_MAMMALS,200 m +
2221857,18596,MARINE_MAMMALS,200 m +
3145557,18596,MARINE_MAMMALS,200 m +
3152735,18596,MARINE_MAMMALS,200 m +
3152756,18596,MARINE_MAMMALS,200 m +
3170683,18596,MARINE_MAMMALS,200 m +
3248104,18596,MARINE_MAMMALS,200 m +
3273298,18596,MARINE_MAMMALS,200 m +
3284111,18596,MARINE_MAMMALS,200 m +
3330885,18596,MARINE_MAMMALS,200 m +
3398132,18596,MARINE_MAMMALS,200 m +
3398133,18596,MARINE_MAMMALS,200 m +
3877173,18596,MARINE_MAMMALS,200 m +
3880763,18596,MARINE_MAMMALS,200 m +
3884370,18596,MARINE_MAMMALS,200 m +
3944241,18596,MARINE_MAMMALS,200 m +
3965838,18596,MARINE_MAMMALS,200 m +
3969436,18596,MARINE_MAMMALS,200 m +
3973169,18596,MARINE_MAMMALS,200 m +
3973171,18596,MARINE_MAMMALS,200 m +
4012758,18596,MARINE_MAMMALS,200 m +
4048604,18596,MARINE_MAMMALS,200 m +
4827640,18596,MARINE_MAMMALS,200 m +
4838443,18596,MARINE_MAMMALS,200 m +
4849246,18596,MARINE_MAMMALS,200 m +
5098712,18596,MARINE_MAMMALS,200 m +
4577279,21500,MARINE_MAMMALS,200 m +
4584479,21500,MARINE_MAMMALS,200 m +
4616886,21500,MARINE_MAMMALS,200 m +
4827640,21500,MARINE_MAMMALS,200 m +
4838443,21500,MARINE_MAMMALS,200 m +
4849246,21500,MARINE_MAMMALS,200 m +
4892449,21500,MARINE_MAMMALS,200 m +
5098712,21500,MARINE_MAMMALS,200 m +
1009795,22563,MARINE_MAMMALS,200 m +
1045794,22563,MARINE_MAMMALS,200 m +
1632967,22563,MARINE_MAMMALS,200 m +
1658165,22563,MARINE_MAMMALS,200 m +
1873899,22563,MARINE_MAMMALS,200 m +
1891894,22563,MARINE_MAMMALS,200 m +
1909858,22563,MARINE_MAMMALS,200 m +
1915782,22563,MARINE_MAMMALS,200 m +
1919372,22563,MARINE_MAMMALS,200 m +
1926570,22563,MARINE_MAMMALS,200 m +
1927804,22563,MARINE_MAMMALS,200 m +
1930166,22563,MARINE_MAMMALS,200 m +
1935136,22563,MARINE_MAMMALS,200 m +
1942349,22563,MARINE_MAMMALS,200 m +
2110256,22563,MARINE_MAMMALS,200 m +
2124660,22563,MARINE_MAMMALS,200 m +
2200221,22563,MARINE_MAMMALS,200 m +
2200230,22563,MARINE_MAMMALS,200 m +
2203835,22563,MARINE_MAMMALS,200 m +
2211043,22563,MARINE_MAMMALS,200 m +
2221857,22563,MARINE_MAMMALS,200 m +
3145557,22563,MARINE_MAMMALS,200 m +
3152735,22563,MARINE_MAMMALS,200 m +
3152756,22563,MARINE_MAMMALS,200 m +
3170683,22563,MARINE_MAMMALS,200 m +
3248104,22563,MARINE_MAMMALS,200 m +
3273298,22563,MARINE_MAMMALS,200 m +
3284111,22563,MARINE_MAMMALS,200 m +
3330885,22563,MARINE_MAMMALS,200 m +
3398132,22563,MARINE_MAMMALS,200 m +
3398133,22563,MARINE_MAMMALS,200 m +
3877173,22563,MARINE_MAMMALS,200 m +
3880763,22563,MARINE_MAMMALS,200 m +
3884370,22563,MARINE_MAMMALS,200 m +
3944241,22563,MARINE_MAMMALS,200 m +
3965838,22563,MARINE_MAMMALS,200 m +
3969436,22563,MARINE_MAMMALS,200 m +
3973169,22563,MARINE_MAMMALS,200 m +
3973171,22563,MARINE_MAMMALS,200 m +
4012758,22563,MARINE_MAMMALS,200 m +
4048604,22563,MARINE_MAMMALS,200 m +
4827640,22563,MARINE_MAMMALS,200 m +
4838443,22563,MARINE_MAMMALS,200 m +
4849246,22563,MARINE_MAMMALS,200 m +
4892449,22563,MARINE_MAMMALS,200 m +
5098712,22563,MARINE_MAMMALS,200 m +
5098712,41665,MARINE_MAMMALS,200 m +
5098712,41715,MARINE_MAMMALS,200 m +
941395,41755,MARINE_MAMMALS,200 m +
962997,41755,MARINE_MAMMALS,200 m +
1009795,41755,MARINE_MAMMALS,200 m +
1045794,41755,MARINE_MAMMALS,200 m +
1062285,41755,MARINE_MAMMALS,200 m +
1116276,41755,MARINE_MAMMALS,200 m +
1127083,41755,MARINE_MAMMALS,200 m +
1873899,41755,MARINE_MAMMALS,200 m +
1891894,41755,MARINE_MAMMALS,200 m +
1909858,41755,MARINE_MAMMALS,200 m +
1915782,41755,MARINE_MAMMALS,200 m +
1919372,41755,MARINE_MAMMALS,200 m +
1926570,41755,MARINE_MAMMALS,200 m +
1927804,41755,MARINE_MAMMALS,200 m +
1930166,41755,MARINE_MAMMALS,200 m +
1935136,41755,MARINE_MAMMALS,200 m +
1942349,41755,MARINE_MAMMALS,200 m +
2110256,41755,MARINE_MAMMALS,200 m +
2124660,41755,MARINE_MAMMALS,200 m +
2200221,41755,MARINE_MAMMALS,200 m +
2200230,41755,MARINE_MAMMALS,200 m +
2203835,41755,MARINE_MAMMALS,200 m +
2211043,41755,MARINE_MAMMALS,200 m +
2221857,41755,MARINE_MAMMALS,200 m +
3145557,41755,MARINE_MAMMALS,200 m +
3152735,41755,MARINE_MAMMALS,200 m +
3152756,41755,MARINE_MAMMALS,200 m +
3170683,41755,MARINE_MAMMALS,200 m +
3248104,41755,MARINE_MAMMALS,200 m +
3273298,41755,MARINE_MAMMALS,200 m +
3284111,41755,MARINE_MAMMALS,200 m +
3330885,41755,MARINE_MAMMALS,200 m +
3398132,41755,MARINE_MAMMALS,200 m +
3398133,41755,MARINE_MAMMALS,200 m +
3877173,41755,MARINE_MAMMALS,200 m +
3880763,41755,MARINE_MAMMALS,200 m +
3884370,41755,MARINE_MAMMALS,200 m +
3944241,41755,MARINE_MAMMALS,200 m +
3965838,41755,MARINE_MAMMALS,200 m +
3969436,41755,MARINE_MAMMALS,200 m +
3973169,41755,MARINE_MAMMALS,200 m +
3973171,41755,MARINE_MAMMALS,200 m +
4012758,41755,MARINE_MAMMALS,200 m +
4048604,41755,MARINE_MAMMALS,200 m +
4577279,41755,MARINE_MAMMALS,200 m +
4584479,41755,MARINE_MAMMALS,200 m +
4616886,41755,MARINE_MAMMALS,200 m +
4827640,41755,MARINE_MAMMALS,200 m +
4838443,41755,MARINE_MAMMALS,200 m +
4849246,41755,MARINE_MAMMALS,200 m +
4892449,41755,MARINE_MAMMALS,200 m +
5098712,41755,MARINE_MAMMALS,200 m +
941395,2474,MARINE_MAMMALS,200 m +
962997,2474,MARINE_MAMMALS,200 m +
1009795,2474,MARINE_MAMMALS,200 m +
1045794,2474,MARINE_MAMMALS,200 m +
1062285,2474,MARINE_MAMMALS,200 m +
1116276,2474,MARINE_MAMMALS,200 m +
1127083,2474,MARINE_MAMMALS,200 m +
1873899,2474,MARINE_MAMMALS,200 m +
1891894,2474,MARINE_MAMMALS,200 m +
1909858,2474,MARINE_MAMMALS,200 m +
1915782,2474,MARINE_MAMMALS,200 m +
1919372,2474,MARINE_MAMMALS,200 m +
1926570,2474,MARINE_MAMMALS,200 m +
1927804,2474,MARINE_MAMMALS,200 m +
1930166,2474,MARINE_MAMMALS,200 m +
1935136,2474,MARINE_MAMMALS,200 m +
1942349,2474,MARINE_MAMMALS,200 m +
2110256,2474,MARINE_MAMMALS,200 m +
2124660,2474,MARINE_MAMMALS,200 m +
2200221,2474,MARINE_MAMMALS,200 m +
2200230,2474,MARINE_MAMMALS,200 m +
2203835,2474,MARINE_MAMMALS,200 m +
2211043,2474,MARINE_MAMMALS,200 m +
2221857,2474,MARINE_MAMMALS,200 m +
3145557,2474,MARINE_MAMMALS,200 m +
3152735,2474,MARINE_MAMMALS,200 m +
3152756,2474,MARINE_MAMMALS,200 m +
3170683,2474,MARINE_MAMMALS,200 m +
3248104,2474,MARINE_MAMMALS,200 m +
3273298,2474,MARINE_MAMMALS,200 m +
3284111,2474,MARINE_MAMMALS,200 m +
3330885,2474,MARINE_MAMMALS,200 m +
3398132,2474,MARINE_MAMMALS,200 m +
3398133,2474,MARINE_MAMMALS,200 m +
3877173,2474,MARINE_MAMMALS,200 m +
3880763,2474,MARINE_MAMMALS,200 m +
3884370,2474,MARINE_MAMMALS,200 m +
3944241,2474,MARINE_MAMMALS,200 m +
3965838,2474,MARINE_MAMMALS,200 m +
3969436,2474,MARINE_MAMMALS,200 m +
3973169,2474,MARINE_MAMMALS,200 m +
3973171,2474,MARINE_MAMMALS,200 m +
4012758,2474,MARINE_MAMMALS,200 m +
4048604,2474,MARINE_MAMMALS,200 m +
4577279,2474,MARINE_MAMMALS,200 m +
4584479,2474,MARINE_MAMMALS,200 m +
4616886,2474,MARINE_MAMMALS,200 m +
4827640,2474,MARINE_MAMMALS,200 m +
4838443,2474,MARINE_MAMMALS,200 m +
4849246,2474,MARINE_MAMMALS,200 m +
4892449,2474,MARINE_MAMMALS,200 m +
5098712,2474,MARINE_MAMMALS,200 m +
1062285,41711,MARINE_MAMMALS,200 m +
1116276,41711,MARINE_MAMMALS,200 m +
1127083,41711,MARINE_MAMMALS,200 m +
4827640,41760,MARINE_MAMMALS,200 m +
4838443,41760,MARINE_MAMMALS,200 m +
4849246,41760,MARINE_MAMMALS,200 m +
4892449,41760,MARINE_MAMMALS,200 m +
1915782,9249,MARINE_MAMMALS,200 m +
1919372,9249,MARINE_MAMMALS,200 m +
1926570,9249,MARINE_MAMMALS,200 m +
1930166,9249,MARINE_MAMMALS,200 m +
2110256,9249,MARINE_MAMMALS,200 m +
2124660,9249,MARINE_MAMMALS,200 m +
2200221,9249,MARINE_MAMMALS,200 m +
2200230,9249,MARINE_MAMMALS,200 m +
2203835,9249,MARINE_MAMMALS,200 m +
2211043,9249,MARINE_MAMMALS,200 m +
2221857,9249,MARINE_MAMMALS,200 m +
3145557,9249,MARINE_MAMMALS,200 m +
3152735,9249,MARINE_MAMMALS,200 m +
3152756,9249,MARINE_MAMMALS,200 m +
3170683,9249,MARINE_MAMMALS,200 m +
3248104,9249,MARINE_MAMMALS,200 m +
3273298,9249,MARINE_MAMMALS,200 m +
3284111,9249,MARINE_MAMMALS,200 m +
3330885,9249,MARINE_MAMMALS,200 m +
3398132,9249,MARINE_MAMMALS,200 m +
3398133,9249,MARINE_MAMMALS,200 m +
3877173,9249,MARINE_MAMMALS,200 m +
3880763,9249,MARINE_MAMMALS,200 m +
3884370,9249,MARINE_MAMMALS,200 m +
3944241,9249,MARINE_MAMMALS,200 m +
3965838,9249,MARINE_MAMMALS,200 m +
3969436,9249,MARINE_MAMMALS,200 m +
3973169,9249,MARINE_MAMMALS,200 m +
3973171,9249,MARINE_MAMMALS,200 m +
4012758,9249,MARINE_MAMMALS,200 m +
4048604,9249,MARINE_MAMMALS,200 m +
1915782,11048,MARINE_MAMMALS,200 m +
1919372,11048,MARINE_MAMMALS,200 m +
1926570,11048,MARINE_MAMMALS,200 m +
1930166,11048,MARINE_MAMMALS,200 m +
2110256,11048,MARINE_MAMMALS,200 m +
2124660,11048,MARINE_MAMMALS,200 m +
2200221,11048,MARINE_MAMMALS,200 m +
2200230,11048,MARINE_MAMMALS,200 m +
2203835,11048,MARINE_MAMMALS,200 m +
2211043,11048,MARINE_MAMMALS,200 m +
2221857,11048,MARINE_MAMMALS,200 m +
3145557,11048,MARINE_MAMMALS,200 m +
3152735,11048,MARINE_MAMMALS,200 m +
3152756,11048,MARINE_MAMMALS,200 m +
3170683,11048,MARINE_MAMMALS,200 m +
3248104,11048,MARINE_MAMMALS,200 m +
3273298,11048,MARINE_MAMMALS,200 m +
3284111,11048,MARINE_MAMMALS,200 m +
3330885,11048,MARINE_MAMMALS,200 m +
3398132,11048,MARINE_MAMMALS,200 m +
3398133,11048,MARINE_MAMMALS,200 m +
3877173,11048,MARINE_MAMMALS,200 m +
3880763,11048,MARINE_MAMMALS,200 m +
3884370,11048,MARINE_MAMMALS,200 m +
3944241,11048,MARINE_MAMMALS,200 m +
3965838,11048,MARINE_MAMMALS,200 m +
3969436,11048,MARINE_MAMMALS,200 m +
3973169,11048,MARINE_MAMMALS,200 m +
3973171,11048,MARINE_MAMMALS,200 m +
4012758,11048,MARINE_MAMMALS,200 m +
4048604,11048,MARINE_MAMMALS,200 m +
4577279,11048,MARINE_MAMMALS,200 m +
4584479,11048,MARINE_MAMMALS,200 m +
4616886,11048,MARINE_MAMMALS,200 m +
5098712,17029,MARINE_MAMMALS,< 200 m
1915782,41759,MARINE_MAMMALS,200 m +
3398132,136623,MARINE_MAMMALS,200 m +
3398133,136623,MARINE_MAMMALS,200 m +
3877173,2480,MARINE_MAMMALS,200 m +
3880763,2480,MARINE_MAMMALS,200 m +
3884370,2480,MARINE_MAMMALS,200 m +
3944241,2480,MARINE_MAMMALS,200 m +
3965838,2480,MARINE_MAMMALS,200 m +
3969436,2480,MARINE_MAMMALS,200 m +
3973169,2480,MARINE_MAMMALS,200 m +
3973171,2480,MARINE_MAMMALS,200 m +
4012758,2480,MARINE_MAMMALS,200 m +
4045004,2480,MARINE_MAMMALS,200 m +
4048604,2480,MARINE_MAMMALS,200 m +
4577279,2480,MARINE_MAMMALS,200 m +
4584479,2480,MARINE_MAMMALS,200 m +
4616886,2480,MARINE_MAMMALS,200 m +
4827640,2480,MARINE_MAMMALS,200 m +
4838443,2480,MARINE_MAMMALS,200 m +
4849246,2480,MARINE_MAMMALS,200 m +
4892449,2480,MARINE_MAMMALS,200 m +
5098711,2480,MARINE_MAMMALS,200 m +
5098712,2480,MARINE_MAMMALS,200 m +
941395,10707,MARINE_MAMMALS,200 m +
962997,10707,MARINE_MAMMALS,200 m +
1009795,10707,MARINE_MAMMALS,200 m +
1045794,10707,MARINE_MAMMALS,200 m +
3145557,11140,MARINE_MAMMALS,200 m +
3152735,11140,MARINE_MAMMALS,200 m +
3152756,11140,MARINE_MAMMALS,200 m +
3170683,11140,MARINE_MAMMALS,200 m +
3248104,11140,MARINE_MAMMALS,200 m +
3273298,11140,MARINE_MAMMALS,200 m +
3284111,11140,MARINE_MAMMALS,200 m +
3330885,11140,MARINE_MAMMALS,200 m +
3398132,11140,MARINE_MAMMALS,200 m +
3398133,11140,MARINE_MAMMALS,200 m +
3877173,11140,MARINE_MAMMALS,200 m +
3880763,11140,MARINE_MAMMALS,200 m +
3884370,11140,MARINE_MAMMALS,200 m +
3944241,11140,MARINE_MAMMALS,200 m +
3965838,11140,MARINE_MAMMALS,200 m +
3969436,11140,MARINE_MAMMALS,200 m +
3973169,11140,MARINE_MAMMALS,200 m +
3973171,11140,MARINE_MAMMALS,200 m +
4012758,11140,MARINE_MAMMALS,200 m +
4048604,11140,MARINE_MAMMALS,200 m +
1915782,11047,MARINE_MAMMALS,200 m +
1919372,11047,MARINE_MAMMALS,200 m +
1926570,11047,MARINE_MAMMALS,200 m +
1930166,11047,MARINE_MAMMALS,200 m +
2110256,11047,MARINE_MAMMALS,200 m +
2124660,11047,MARINE_MAMMALS,200 m +
2200221,11047,MARINE_MAMMALS,200 m +
2200230,11047,MARINE_MAMMALS,200 m +
2203835,11047,MARINE_MAMMALS,200 m +
2211043,11047,MARINE_MAMMALS,200 m +
2221857,11047,MARINE_MAMMALS,200 m +
3145557,11047,MARINE_MAMMALS,200 m +
3152735,11047,MARINE_MAMMALS,200 m +
3152756,11047,MARINE_MAMMALS,200 m +
3170683,11047,MARINE_MAMMALS,200 m +
3248104,11047,MARINE_MAMMALS,200 m +
3273298,11047,MARINE_MAMMALS,200 m +
3284111,11047,MARINE_MAMMALS,200 m +
3330885,11047,MARINE_MAMMALS,200 m +
3398132,11047,MARINE_MAMMALS,200 m +
3398133,11047,MARINE_MAMMALS,200 m +
3877173,11047,MARINE_MAMMALS,200 m +
3880763,11047,MARINE_MAMMALS,200 m +
3884370,11047,MARINE_MAMMALS,200 m +
3944241,11047,MARINE_MAMMALS,200 m +
3965838,11047,MARINE_MAMMALS,200 m +
3969436,11047,MARINE_MAMMALS,200 m +
3973169,11047,MARINE_MAMMALS,200 m +
3973171,11047,MARINE_MAMMALS,200 m +
4012758,11047,MARINE_MAMMALS,200 m +
4048604,11047,MARINE_MAMMALS,200 m +
4577279,11047,MARINE_MAMMALS,200 m +
4827640,11047,MARINE_MAMMALS,200 m +
4838443,11047,MARINE_MAMMALS,200 m +
4849246,11047,MARINE_MAMMALS,200 m +
4892449,11047,MARINE_MAMMALS,200 m +
4577279,13242,MARINE_MAMMALS,200 m +
4584479,13242,MARINE_MAMMALS,200 m +
4616886,13242,MARINE_MAMMALS,200 m +
4827640,13242,MARINE_MAMMALS,200 m +
4838443,13242,MARINE_MAMMALS,200 m +
4849246,13242,MARINE_MAMMALS,200 m +
4892449,13242,MARINE_MAMMALS,200 m +
5098712,13242,MARINE_MAMMALS,200 m +
1062285,13581,MARINE_MAMMALS,200 m +
1116276,13581,MARINE_MAMMALS,200 m +
1127083,13581,MARINE_MAMMALS,200 m +
1915782,13581,MARINE_MAMMALS,200 m +
1919372,13581,MARINE_MAMMALS,200 m +
1926570,13581,MARINE_MAMMALS,200 m +
1930166,13581,MARINE_MAMMALS,200 m +
2200221,13581,MARINE_MAMMALS,200 m +
2200230,13581,MARINE_MAMMALS,200 m +
2203835,13581,MARINE_MAMMALS,200 m +
2211043,13581,MARINE_MAMMALS,200 m +
2221857,13581,MARINE_MAMMALS,200 m +
1009795,17013,MARINE_MAMMALS,200 m +
1045794,17013,MARINE_MAMMALS,200 m +
1062285,17013,MARINE_MAMMALS,200 m +
1116276,17013,MARINE_MAMMALS,200 m +
1127083,17013,MARINE_MAMMALS,200 m +
1915782,17013,MARINE_MAMMALS,200 m +
1919372,17013,MARINE_MAMMALS,200 m +
2211043,17013,MARINE_MAMMALS,200 m +
2221857,17013,MARINE_MAMMALS,200 m +
2110256,17028,MARINE_MAMMALS,200 m +
1062285,17032,MARINE_MAMMALS,200 m +
1116276,17032,MARINE_MAMMALS,200 m +
1127083,17032,MARINE_MAMMALS,200 m +
1915782,17032,MARINE_MAMMALS,200 m +
1919372,17032,MARINE_MAMMALS,200 m +
1926570,17032,MARINE_MAMMALS,200 m +
1930166,17032,MARINE_MAMMALS,200 m +
3398132,21994,PUFFERFISH,< 200 m
3273298,183925,PUFFERFISH,< 200 m
1873899,190193,PUFFERFISH,200 m +
1891894,190193,PUFFERFISH,200 m +
1909858,190193,PUFFERFISH,200 m +
1927804,190193,PUFFERFISH,200 m +
1935136,190193,PUFFERFISH,200 m +
1942349,190193,PUFFERFISH,200 m +
3145557,190193,PUFFERFISH,200 m +
3152756,190193,PUFFERFISH,200 m +
3398132,190193,PUFFERFISH,200 m +
3398133,190193,PUFFERFISH,200 m +
3877173,190193,PUFFERFISH,200 m +
3880763,190193,PUFFERFISH,200 m +
3884370,190193,PUFFERFISH,200 m +
3944241,190193,PUFFERFISH,200 m +
3965838,190193,PUFFERFISH,200 m +
3969436,190193,PUFFERFISH,200 m +
4048604,190193,PUFFERFISH,200 m +
3145557,166947,PUFFERFISH,200 m +
3152756,166947,PUFFERFISH,200 m +
3398132,166947,PUFFERFISH,200 m +
3398133,166947,PUFFERFISH,200 m +
3877173,166947,PUFFERFISH,200 m +
3880763,166947,PUFFERFISH,200 m +
3884370,166947,PUFFERFISH,200 m +
3145557,172416,PUFFERFISH,< 200 m
2110256,183607,PUFFERFISH,< 200 m
2124660,183607,PUFFERFISH,< 200 m
2221857,183607,PUFFERFISH,< 200 m
5098712,190380,PUFFERFISH,< 200 m
1873899,190464,PUFFERFISH,200 m +
1891894,190464,PUFFERFISH,200 m +
1909858,190464,PUFFERFISH,200 m +
1915782,190464,PUFFERFISH,200 m +
1919372,190464,PUFFERFISH,200 m +
1926570,190464,PUFFERFISH,200 m +
1927804,190464,PUFFERFISH,200 m +
1930166,190464,PUFFERFISH,200 m +
1935136,190464,PUFFERFISH,200 m +
1942349,190464,PUFFERFISH,200 m +
2110256,190464,PUFFERFISH,200 m +
2124660,190464,PUFFERFISH,200 m +
2200221,190464,PUFFERFISH,200 m +
2200230,190464,PUFFERFISH,200 m +
2203835,190464,PUFFERFISH,200 m +
2211043,190464,PUFFERFISH,200 m +
2221857,190464,PUFFERFISH,200 m +
3145557,190464,PUFFERFISH,200 m +
3152735,190464,PUFFERFISH,200 m +
3152756,190464,PUFFERFISH,200 m +
3170683,190464,PUFFERFISH,200 m +
3248104,190464,PUFFERFISH,200 m +
3273298,190464,PUFFERFISH,200 m +
3284111,190464,PUFFERFISH,200 m +
3330885,190464,PUFFERFISH,200 m +
3398132,190464,PUFFERFISH,200 m +
3398133,190464,PUFFERFISH,200 m +
3877173,190464,PUFFERFISH,200 m +
3880763,190464,PUFFERFISH,200 m +
3884370,190464,PUFFERFISH,200 m +
3944241,190464,PUFFERFISH,200 m +
3965838,190464,PUFFERFISH,200 m +
3969436,190464,PUFFERFISH,200 m +
3973169,190464,PUFFERFISH,200 m +
3973171,190464,PUFFERFISH,200 m +
4012758,190464,PUFFERFISH,200 m +
4048604,190464,PUFFERFISH,200 m +
2221857,183276,PUFFERFISH,< 200 m
3273298,183276,PUFFERFISH,< 200 m
3273298,183341,PUFFERFISH,< 200 m
2110256,183652,PUFFERFISH,< 200 m
2124660,183652,PUFFERFISH,< 200 m
2221857,183652,PUFFERFISH,< 200 m
3273298,183652,PUFFERFISH,< 200 m
2110256,184034,PUFFERFISH,< 200 m
2124660,184034,PUFFERFISH,< 200 m
3145557,193796,PUFFERFISH,< 200 m
3273298,193796,PUFFERFISH,< 200 m
3398132,193796,PUFFERFISH,< 200 m
3877173,193796,PUFFERFISH,< 200 m
3944241,193796,PUFFERFISH,< 200 m
4048604,193796,PUFFERFISH,< 200 m
3145557,193799,PUFFERFISH,< 200 m
3398131,193607,PUFFERFISH,< 200 m
3398132,193723,PUFFERFISH,< 200 m
3877173,193723,PUFFERFISH,< 200 m
3398132,193733,PUFFERFISH,< 200 m
3877173,193733,PUFFERFISH,< 200 m
3145557,193599,PUFFERFISH,< 200 m
3145557,193621,PUFFERFISH,< 200 m
3398132,193621,PUFFERFISH,< 200 m
3145557,193622,PUFFERFISH,< 200 m
3398132,193622,PUFFERFISH,< 200 m
3944241,193622,PUFFERFISH,< 200 m
3145557,193623,PUFFERFISH,< 200 m
3398132,193623,PUFFERFISH,< 200 m
3145557,193628,PUFFERFISH,< 200 m
3398132,193628,PUFFERFISH,< 200 m
3398132,193642,PUFFERFISH,< 200 m
3877173,193642,PUFFERFISH,< 200 m
3273298,193656,PUFFERFISH,< 200 m
3398132,193656,PUFFERFISH,< 200 m
3877173,193656,PUFFERFISH,< 200 m
3944241,193656,PUFFERFISH,< 200 m
4048604,193656,PUFFERFISH,< 200 m
3273298,193662,PUFFERFISH,< 200 m
3877173,193662,PUFFERFISH,< 200 m
3145557,193664,PUFFERFISH,< 200 m
3398132,193664,PUFFERFISH,< 200 m
3944241,193664,PUFFERFISH,< 200 m
4048604,193664,PUFFERFISH,< 200 m
3398132,193669,PUFFERFISH,< 200 m
3145557,193671,PUFFERFISH,< 200 m
3398132,193671,PUFFERFISH,< 200 m
3877173,193671,PUFFERFISH,< 200 m
3944241,193671,PUFFERFISH,< 200 m
4048604,193671,PUFFERFISH,< 200 m
3398132,193672,PUFFERFISH,< 200 m
3145557,193675,PUFFERFISH,< 200 m
3273298,193675,PUFFERFISH,< 200 m
3398132,193675,PUFFERFISH,< 200 m
3877173,193675,PUFFERFISH,< 200 m
3944241,193675,PUFFERFISH,< 200 m
4048604,193675,PUFFERFISH,< 200 m
3398132,193677,PUFFERFISH,< 200 m
3398132,193678,PUFFERFISH,< 200 m
3145557,193766,PUFFERFISH,< 200 m
3398132,193766,PUFFERFISH,< 200 m
3877173,193766,PUFFERFISH,< 200 m
