dbf_file,iucn_sid,sciname,subpop,kingdom,phylum,class,order,family,code,marine,terrestrial,freshwater
CHONDRICHTHYES.dbf,18584848,Pristis pristis,Pristis pristis Western Atlantic subpopulation,ANIMALIA,CHORDATA,CHONDRICHTHYES,RHINOPRISTIFORMES,PRISTIDAE,CR,t,f,t
CHONDRICHTHYES.dbf,18584848,Pristis pristis,NA,ANIMALIA,CHORDATA,CHONDRICHTHYES,RHINOPRISTIFORMES,PRISTIDAE,CR,t,f,t
CHONDRICHTHYES.dbf,42566169,Aetobatus ocellatus,NA,ANIMALIA,CHORDATA,CHONDRICHTHYES,MYLIOBATIFORMES,AETOBATIDAE,VU,t,f,f
CHONDRICHTHYES.dbf,43270317,Trygonorrhina dumerilii,NA,ANIMALIA,CHORDATA,CHONDRICHTHYES,RHINOPRISTIFORMES,TRYGONORRHINIDAE,LC,t,f,f
CHONDRICHTHYES.dbf,58431796,Potamotrygon tigrina,NA,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,POTAMOTRYGONIDAE,EN,f,f,t
CHONDRICHTHYES.dbf,70681387,Pavoraja umbrosa,NA,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,ARHYNCHOBATIDAE,LC,t,f,f
CHONDRICHTHYES.dbf,70682232,Pastinachus ater,NA,ANIMALIA,CHORDATA,CHONDRICHTHYES,MYLIOBATIFORMES,DASYATIDAE,LC,t,f,f
CHONDRICHTHYES.dbf,70686656,Myliobatis tenuicaudatus,NA,ANIMALIA,CHORDATA,CHONDRICHTHYES,MYLIOBATIFORMES,MYLIOBATIDAE,LC,t,f,f
CHONDRICHTHYES.dbf,70688138,Dipturus confusus,NA,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,CR,t,f,f
CHONDRICHTHYES.dbf,70688333,Rajella challengeri,NA,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,LC,t,f,f
CHONDRICHTHYES.dbf,80671020,Bathyraja panthera,NA,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,ARHYNCHOBATIDAE,LC,t,f,f
CHONDRICHTHYES.dbf,84784918,Aetomylaeus nichofii,NA,ANIMALIA,CHORDATA,CHONDRICHTHYES,MYLIOBATIFORMES,MYLIOBATIDAE,VU,t,f,f
CHONDRICHTHYES.dbf,84785231,Aetomylaeus caeruleofasciatus,NA,ANIMALIA,CHORDATA,CHONDRICHTHYES,MYLIOBATIFORMES,MYLIOBATIDAE,LC,t,f,f
CHONDRICHTHYES.dbf,91209505,Squalus acanthias,NA,ANIMALIA,CHORDATA,CHONDRICHTHYES,SQUALIFORMES,SQUALIDAE,VU,t,f,f
CHONDRICHTHYES.dbf,3851,Carcharhinus limbatus,NA,ANIMALIA,CHORDATA,CHONDRICHTHYES,CARCHARHINIFORMES,CARCHARHINIDAE,NT,t,f,f
CHONDRICHTHYES.dbf,3852,Carcharhinus obscurus,NA,ANIMALIA,CHORDATA,CHONDRICHTHYES,CARCHARHINIFORMES,CARCHARHINIDAE,VU,t,f,f
CHONDRICHTHYES.dbf,3853,Carcharhinus plumbeus,NA,ANIMALIA,CHORDATA,CHONDRICHTHYES,CARCHARHINIFORMES,CARCHARHINIDAE,VU,t,f,f
CHONDRICHTHYES.dbf,3854,Carcharias taurus,NA,ANIMALIA,CHORDATA,CHONDRICHTHYES,LAMNIFORMES,ODONTASPIDIDAE,VU,t,f,f
CHONDRICHTHYES.dbf,3855,Carcharodon carcharias,NA,ANIMALIA,CHORDATA,CHONDRICHTHYES,LAMNIFORMES,LAMNIDAE,VU,t,f,f
CHONDRICHTHYES.dbf,39367,Carcharhinus borneensis,NA,ANIMALIA,CHORDATA,CHONDRICHTHYES,CARCHARHINIFORMES,CARCHARHINIDAE,EN,t,f,f
CHONDRICHTHYES.dbf,39368,Carcharhinus brevipinna,NA,ANIMALIA,CHORDATA,CHONDRICHTHYES,CARCHARHINIFORMES,CARCHARHINIDAE,NT,t,f,f
CHONDRICHTHYES.dbf,39416,Myliobatis californicus,NA,ANIMALIA,CHORDATA,CHONDRICHTHYES,MYLIOBATIFORMES,MYLIOBATIDAE,LC,t,f,f
CHONDRICHTHYES.dbf,39418,Mobula mobular,NA,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,MOBULIDAE,EN,t,f,f
CHONDRICHTHYES.dbf,41837,Orectolobus maculatus,NA,ANIMALIA,CHORDATA,CHONDRICHTHYES,ORECTOLOBIFORMES,ORECTOLOBIDAE,LC,t,f,f
CHONDRICHTHYES.dbf,2636,Bathyraja abyssicola,NA,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,ARHYNCHOBATIDAE,DD,t,f,f
CHONDRICHTHYES.dbf,41839,Orectolobus wardi,NA,ANIMALIA,CHORDATA,CHONDRICHTHYES,ORECTOLOBIFORMES,ORECTOLOBIDAE,LC,t,f,f
CHONDRICHTHYES.dbf,39365,Carcharhinus amblyrhynchos,NA,ANIMALIA,CHORDATA,CHONDRICHTHYES,CARCHARHINIFORMES,CARCHARHINIDAE,NT,t,f,f
CHONDRICHTHYES.dbf,39366,Carcharhinus amboinensis,NA,ANIMALIA,CHORDATA,CHONDRICHTHYES,CARCHARHINIFORMES,CARCHARHINIDAE,DD,t,f,f
CHONDRICHTHYES.dbf,39369,Carcharhinus hemiodon,NA,ANIMALIA,CHORDATA,CHONDRICHTHYES,CARCHARHINIFORMES,CARCHARHINIDAE,CR,t,f,f
CHONDRICHTHYES.dbf,10030,Hexanchus griseus,NA,ANIMALIA,CHORDATA,CHONDRICHTHYES,HEXANCHIFORMES,HEXANCHIDAE,NT,t,f,f
CHONDRICHTHYES.dbf,41833,Mobula japanica,NA,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,MOBULIDAE,NT,t,f,f
CHONDRICHTHYES.dbf,41832,Mobula eregoodootenkee,NA,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,MOBULIDAE,NT,t,f,f
CHONDRICHTHYES.dbf,41835,Nebrius ferrugineus,NA,ANIMALIA,CHORDATA,CHONDRICHTHYES,ORECTOLOBIFORMES,GINGLYMOSTOMATIDAE,VU,t,f,f
CHONDRICHTHYES.dbf,41836,Negaprion acutidens,NA,ANIMALIA,CHORDATA,CHONDRICHTHYES,CARCHARHINIFORMES,CARCHARHINIDAE,VU,t,f,f
CHONDRICHTHYES.dbf,41838,Orectolobus ornatus,NA,ANIMALIA,CHORDATA,CHONDRICHTHYES,ORECTOLOBIFORMES,ORECTOLOBIDAE,LC,t,f,f
CHONDRICHTHYES.dbf,41840,Oxynotus bruniensis,NA,ANIMALIA,CHORDATA,CHONDRICHTHYES,SQUALIFORMES,OXYNOTIDAE,DD,t,f,f
CHONDRICHTHYES.dbf,41841,Parascyllium collare,NA,ANIMALIA,CHORDATA,CHONDRICHTHYES,ORECTOLOBIFORMES,PARASCYLLIIDAE,LC,t,f,f
CHONDRICHTHYES.dbf,41842,Parascyllium ferrugineum,NA,ANIMALIA,CHORDATA,CHONDRICHTHYES,ORECTOLOBIFORMES,PARASCYLLIIDAE,LC,t,f,f
COMBTOOTHBLENNIES.dbf,18374,Protemblemaria punctata,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CHAENOPSIDAE,LC,t,f,f
COMBTOOTHBLENNIES.dbf,155108,Omobranchus rotundiceps,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,BLENNIIDAE,LC,t,f,f
COMBTOOTHBLENNIES.dbf,155109,Praealticus dayi,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,BLENNIIDAE,LC,t,f,f
COMBTOOTHBLENNIES.dbf,154829,Parablennius yatabei,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,BLENNIIDAE,LC,t,f,f
COMBTOOTHBLENNIES.dbf,155086,Omobranchus fasciolatus,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,BLENNIIDAE,LC,t,f,f
COMBTOOTHBLENNIES.dbf,155099,Omobranchus anolius,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,BLENNIIDAE,LC,t,f,f
COMBTOOTHBLENNIES.dbf,155156,Lepidonectes corallicola,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,TRIPTERYGIIDAE,VU,t,f,f
COMBTOOTHBLENNIES.dbf,60764,Salaria fluviatilis,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,BLENNIIDAE,LC,f,f,t
COMBTOOTHBLENNIES.dbf,61353,Salaria economidisi,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,BLENNIIDAE,CR,f,f,t
COMBTOOTHBLENNIES.dbf,154753,Hypleurochilus bananensis,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,BLENNIIDAE,LC,t,f,f
COMBTOOTHBLENNIES.dbf,155103,Dactyloscopus zelotes,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,DACTYLOSCOPIDAE,DD,t,f,f
COMBTOOTHBLENNIES.dbf,155121,Paraclinus integripinnis,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRISOMIDAE,LC,t,f,f
COMBTOOTHBLENNIES.dbf,155270,Entomacrodus stellifer,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,BLENNIIDAE,LC,t,f,f
COMBTOOTHBLENNIES.dbf,155167,Malacoctenus macropus,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRISOMIDAE,LC,t,f,f
COMBTOOTHBLENNIES.dbf,155174,Neoclinus uninotatus,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CHAENOPSIDAE,LC,t,f,f
COMBTOOTHBLENNIES.dbf,155186,Cirripectes filamentosus,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,BLENNIIDAE,LC,t,f,f
COMBTOOTHBLENNIES.dbf,155237,Enneapterygius abeli,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,TRIPTERYGIIDAE,LC,t,f,f
COMBTOOTHBLENNIES.dbf,155248,Starksia guttata,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRISOMIDAE,LC,t,f,f
COMBTOOTHBLENNIES.dbf,155263,Paraclinus rubicundus,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRISOMIDAE,LC,t,f,f
COMBTOOTHBLENNIES.dbf,155321,Helcogramma decurrens,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,TRIPTERYGIIDAE,LC,t,f,f
COMBTOOTHBLENNIES.dbf,155327,Crocodilichthys gracilis,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,TRIPTERYGIIDAE,LC,t,f,f
COMBTOOTHBLENNIES.dbf,154775,Emblemariopsis signifer,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CHAENOPSIDAE,LC,t,f,f
COMBTOOTHBLENNIES.dbf,154763,Axoclinus multicinctus,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,TRIPTERYGIIDAE,VU,t,f,f
COMBTOOTHBLENNIES.dbf,154943,Heteroclinus whiteleggii,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CLINIDAE,LC,t,f,f
COMBTOOTHBLENNIES.dbf,154947,Ecsenius trilineatus,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,BLENNIIDAE,LC,t,f,f
COMBTOOTHBLENNIES.dbf,155013,Parablennius parvicornis,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,BLENNIIDAE,LC,t,f,f
COMBTOOTHBLENNIES.dbf,154811,Starksia leucovitta,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRISOMIDAE,DD,t,f,f
COMBTOOTHBLENNIES.dbf,154817,Malacoctenus zonogaster,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRISOMIDAE,VU,t,f,f
COMBTOOTHBLENNIES.dbf,154626,Helcogramma striata,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,TRIPTERYGIIDAE,LC,t,f,f
COMBTOOTHBLENNIES.dbf,154643,Parenchelyurus hepburni,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,BLENNIIDAE,LC,t,f,f
COMBTOOTHBLENNIES.dbf,154834,Helcogramma inclinata,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,TRIPTERYGIIDAE,LC,t,f,f
COMBTOOTHBLENNIES.dbf,154700,Enneapterygius namarrgon,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,TRIPTERYGIIDAE,EN,t,f,f
COMBTOOTHBLENNIES.dbf,154713,Stathmonotus sinuscalifornici,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CHAENOPSIDAE,LC,t,f,f
COMBTOOTHBLENNIES.dbf,154837,Nemaclinus atelestos,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRISOMIDAE,LC,t,f,f
COMBTOOTHBLENNIES.dbf,154796,Chaenopsis coheni,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CHAENOPSIDAE,DD,t,f,f
COMBTOOTHBLENNIES.dbf,154849,Helcogramma springeri,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,TRIPTERYGIIDAE,LC,t,f,f
COMBTOOTHBLENNIES.dbf,154926,Xenopoclinus leprosus,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CLINIDAE,LC,t,f,f
COMBTOOTHBLENNIES.dbf,154927,Entomacrodus macrospilus,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,BLENNIIDAE,LC,t,f,f
COMBTOOTHBLENNIES.dbf,154957,Hypsoblennius striatus,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,BLENNIIDAE,NT,t,f,f
COMBTOOTHBLENNIES.dbf,154958,Heteroclinus roseus,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CLINIDAE,LC,t,f,f
COMBTOOTHBLENNIES.dbf,154972,Parablennius zvonimiri,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,BLENNIIDAE,LC,t,f,f
COMBTOOTHBLENNIES.dbf,154986,Paraclinus magdalenae,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRISOMIDAE,EN,t,f,f
COMBTOOTHBLENNIES.dbf,178918,Clinus agilis,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CLINIDAE,LC,t,f,f
COMBTOOTHBLENNIES.dbf,155019,Calliclinus nudiventris,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRISOMIDAE,LC,t,f,f
COMBTOOTHBLENNIES.dbf,155029,Salarias ceramensis,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,BLENNIIDAE,LC,t,f,f
COMBTOOTHBLENNIES.dbf,155034,Crossosalarias macrospilus,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,BLENNIIDAE,LC,t,f,f
COMBTOOTHBLENNIES.dbf,155059,Gillellus healae,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,DACTYLOSCOPIDAE,LC,t,f,f
COMBTOOTHBLENNIES.dbf,155194,Cirripectes alleni,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,BLENNIIDAE,LC,t,f,f
COMBTOOTHBLENNIES.dbf,178921,Helcogramma randalli,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,TRIPTERYGIIDAE,LC,t,f,f
COMBTOOTHBLENNIES.dbf,178916,Helcogramma alkamr,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,TRIPTERYGIIDAE,LC,t,f,f
COMBTOOTHBLENNIES.dbf,178917,Gibbonsia metzi,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CLINIDAE,LC,t,f,f
COMBTOOTHBLENNIES.dbf,178919,Enneanectes atrorus,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,TRIPTERYGIIDAE,LC,t,f,f
COMBTOOTHBLENNIES.dbf,178920,Enneapterygius atriceps,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,TRIPTERYGIIDAE,LC,t,f,f
COMBTOOTHBLENNIES.dbf,178949,Helcogramma fuscipectoris,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,TRIPTERYGIIDAE,LC,t,f,f
COMBTOOTHBLENNIES.dbf,178950,Enneapterygius bahasa,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,TRIPTERYGIIDAE,LC,t,f,f
COMBTOOTHBLENNIES.dbf,178951,Springerichthys kulbickii,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,TRIPTERYGIIDAE,LC,t,f,f
COMBTOOTHBLENNIES.dbf,178952,Clinus woodi,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CLINIDAE,LC,t,f,f
COMBTOOTHBLENNIES.dbf,178953,Blennioclinus brachycephalus,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CLINIDAE,LC,t,f,f
COMBTOOTHBLENNIES.dbf,179065,Norfolkia squamiceps,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,TRIPTERYGIIDAE,LC,t,f,f
COMBTOOTHBLENNIES.dbf,179063,Cologrammus flavescens,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CLINIDAE,LC,t,f,f
COMBTOOTHBLENNIES.dbf,179064,Ceratobregma helenae,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,TRIPTERYGIIDAE,LC,t,f,f
COMBTOOTHBLENNIES.dbf,179066,Enneapterygius gruschkai,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,TRIPTERYGIIDAE,LC,t,f,f
COMBTOOTHBLENNIES.dbf,179067,Peronedys anguillaris,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CLINIDAE,DD,t,f,f
COMBTOOTHBLENNIES.dbf,179068,Enneapterygius vexillarius,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,TRIPTERYGIIDAE,LC,t,f,f
COMBTOOTHBLENNIES.dbf,179069,Blennophis anguillaris,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CLINIDAE,LC,t,f,f
COMBTOOTHBLENNIES.dbf,179070,Heteroclinus equiradiatus,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CLINIDAE,LC,t,f,f
COMBTOOTHBLENNIES.dbf,179071,Enneapterygius destai,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,TRIPTERYGIIDAE,LC,t,f,f
COMBTOOTHBLENNIES.dbf,179072,Enneapterygius senoui,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,TRIPTERYGIIDAE,LC,t,f,f
COMBTOOTHBLENNIES.dbf,179074,Enneapterygius minutus,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,TRIPTERYGIIDAE,LC,t,f,f
COMBTOOTHBLENNIES.dbf,179075,Pavoclinus pavo,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CLINIDAE,LC,t,f,f
COMBTOOTHBLENNIES.dbf,179076,Matanui profundum,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,TRIPTERYGIIDAE,LC,t,f,f
COMBTOOTHBLENNIES.dbf,178985,Enneapterygius pallidoserialis,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,TRIPTERYGIIDAE,LC,t,f,f
COMBTOOTHBLENNIES.dbf,183521,Dactyloscopus pectoralis,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,DACTYLOSCOPIDAE,LC,t,f,f
COMBTOOTHBLENNIES.dbf,178990,Forsterygion flavonigrum,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,TRIPTERYGIIDAE,LC,t,f,f
COMBTOOTHBLENNIES.dbf,178995,Notoclinops caerulepunctus,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,TRIPTERYGIIDAE,LC,t,f,f
COMBTOOTHBLENNIES.dbf,183959,Labrisomus pomaspilus,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRISOMIDAE,DD,t,f,f
COMBTOOTHBLENNIES.dbf,158632,Salarias sinuosus,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,BLENNIIDAE,LC,t,f,f
COMBTOOTHBLENNIES.dbf,185157,Neoclinus bryope,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CHAENOPSIDAE,LC,t,f,f
COMBTOOTHBLENNIES.dbf,185158,Auchenionchus crinitus,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRISOMIDAE,LC,t,f,f
COMBTOOTHBLENNIES.dbf,183875,Hypsoblennius jenkinsi,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,BLENNIIDAE,LC,t,f,f
COMBTOOTHBLENNIES.dbf,183280,Lepidonectes clarkhubbsi,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,TRIPTERYGIIDAE,LC,t,f,f
COMBTOOTHBLENNIES.dbf,183924,Hypsoblennius robustus,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,BLENNIIDAE,LC,t,f,f
COMBTOOTHBLENNIES.dbf,183303,Coralliozetus angelicus,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CHAENOPSIDAE,LC,t,f,f
COMBTOOTHBLENNIES.dbf,185137,Platygillellus brasiliensis,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,DACTYLOSCOPIDAE,LC,t,f,f
COMBTOOTHBLENNIES.dbf,194085,Emblemariopsis arawak,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CHAENOPSIDAE,DD,t,f,f
COMBTOOTHBLENNIES.dbf,183968,Acanthemblemaria stephensi,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CHAENOPSIDAE,VU,t,f,f
COMBTOOTHBLENNIES.dbf,179079,Heteroclinus tristis,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CLINIDAE,LC,t,f,f
COMBTOOTHBLENNIES.dbf,179080,Enneapterygius clarkae,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,TRIPTERYGIIDAE,LC,t,f,f
COMBTOOTHBLENNIES.dbf,185153,Parablennius goreensis,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,BLENNIIDAE,LC,t,f,f
COMBTOOTHBLENNIES.dbf,178908,Enneapterygius ornatus,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,TRIPTERYGIIDAE,LC,t,f,f
COMBTOOTHBLENNIES.dbf,178909,Helcogramma vulcana,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,TRIPTERYGIIDAE,LC,t,f,f
COMBTOOTHBLENNIES.dbf,178910,Enneanectes boehlkei,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,TRIPTERYGIIDAE,LC,t,f,f
COMBTOOTHBLENNIES.dbf,178911,Enneapterygius randalli,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,TRIPTERYGIIDAE,LC,t,f,f
COMBTOOTHBLENNIES.dbf,178912,Helcogramma ellioti,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,TRIPTERYGIIDAE,LC,t,f,f
COMBTOOTHBLENNIES.dbf,178913,Enneapterygius fuscoventer,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,TRIPTERYGIIDAE,LC,t,f,f
COMBTOOTHBLENNIES.dbf,178914,Acanthanectes rufus,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,TRIPTERYGIIDAE,LC,t,f,f
COMBTOOTHBLENNIES.dbf,178915,Enneapterygius similis,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,TRIPTERYGIIDAE,LC,t,f,f
COMBTOOTHBLENNIES.dbf,178903,Heteroclinus adelaidae,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CLINIDAE,LC,t,f,f
COMBTOOTHBLENNIES.dbf,178948,Bellapiscis medius,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,TRIPTERYGIIDAE,LC,t,f,f
COMBTOOTHBLENNIES.dbf,179030,Helcogrammoides antarcticus,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,TRIPTERYGIIDAE,DD,t,f,f
COMBTOOTHBLENNIES.dbf,179035,Ceratobregma acanthops,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,TRIPTERYGIIDAE,LC,t,f,f
COMBTOOTHBLENNIES.dbf,179041,Blennioclinus stella,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CLINIDAE,LC,t,f,f
COMBTOOTHBLENNIES.dbf,179057,Enneapterygius gracilis,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,TRIPTERYGIIDAE,LC,t,f,f
COMBTOOTHBLENNIES.dbf,179107,Enneapterygius howensis,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,TRIPTERYGIIDAE,LC,t,f,f
COMBTOOTHBLENNIES.dbf,179108,Heteroclinus perspicillatus,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CLINIDAE,LC,t,f,f
COMBTOOTHBLENNIES.dbf,179109,Helcogramma chica,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,TRIPTERYGIIDAE,LC,t,f,f
COMBTOOTHBLENNIES.dbf,179110,Helcogramma billi,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,TRIPTERYGIIDAE,LC,t,f,f
COMBTOOTHBLENNIES.dbf,179111,Helcogramma trigloides,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,TRIPTERYGIIDAE,LC,t,f,f
COMBTOOTHBLENNIES.dbf,179112,Enneapterygius hemimelas,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,TRIPTERYGIIDAE,LC,t,f,f
COMBTOOTHBLENNIES.dbf,179078,Clinus robustus,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CLINIDAE,LC,t,f,f
COMBTOOTHBLENNIES.dbf,178979,Helcogramma rhinoceros,NA,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,TRIPTERYGIIDAE,LC,t,f,f
