iucn_sid,sciname,category,subpop_match,dbf_file
179042,Cristiceps australis,LC,FALSE,MARINEFISH_PART_3.dbf
179043,Norfolkia thomasi,LC,FALSE,COMBTOOTHBLENNIES.dbf
179043,Norfolkia thomasi,LC,FALSE,MARINEFISH_PART_2.dbf
179044,Helcogramma fuscopinna,LC,FALSE,COMBTOOTHBLENNIES.dbf
179044,Helcogramma fuscopinna,LC,FALSE,MARINEFISH_PART_3.dbf
179045,Enneapterygius pusillus,LC,FALSE,COMBTOOTHBLENNIES.dbf
179045,Enneapterygius pusillus,LC,FALSE,MARINEFISH_PART_2.dbf
179046,Helcogramma serendip,LC,FALSE,COMBTOOTHBLENNIES.dbf
179046,Helcogramma serendip,LC,FALSE,MARINEFISH_PART_2.dbf
179047,Helcogramma aquila,LC,FALSE,COMBTOOTHBLENNIES.dbf
179047,Helcogramma aquila,LC,FALSE,MARINEFISH_PART_1.dbf
179048,Apopterygion alta,LC,FALSE,COMBTOOTHBLENNIES.dbf
179048,Apopterygion alta,LC,FALSE,MARINEFISH_PART_1.dbf
179049,Springeratus xanthosoma,LC,FALSE,COMBTOOTHBLENNIES.dbf
179049,Springeratus xanthosoma,LC,FALSE,MARINEFISH_PART_3.dbf
179050,Cancelloxus longior,LC,FALSE,COMBTOOTHBLENNIES.dbf
179050,Cancelloxus longior,LC,FALSE,MARINEFISH_PART_1.dbf
179051,Muraenoclinus dorsalis,LC,FALSE,COMBTOOTHBLENNIES.dbf
179051,Muraenoclinus dorsalis,LC,FALSE,MARINEFISH_PART_2.dbf
179053,Helcogramma gymnauchen,LC,FALSE,COMBTOOTHBLENNIES.dbf
179053,Helcogramma gymnauchen,LC,FALSE,MARINEFISH_PART_3.dbf
179054,Clinus acuminatus,LC,FALSE,COMBTOOTHBLENNIES.dbf
179054,Clinus acuminatus,LC,FALSE,MARINEFISH_PART_3.dbf
179055,Lepidoblennius haplodactylus,LC,FALSE,COMBTOOTHBLENNIES.dbf
179055,Lepidoblennius haplodactylus,LC,FALSE,MARINEFISH_PART_1.dbf
179056,Enneapterygius ziegleri,LC,FALSE,COMBTOOTHBLENNIES.dbf
179056,Enneapterygius ziegleri,LC,FALSE,MARINEFISH_PART_1.dbf
179057,Enneapterygius gracilis,LC,FALSE,COMBTOOTHBLENNIES.dbf
179057,Enneapterygius gracilis,LC,FALSE,MARINEFISH_PART_2.dbf
179058,Helcogramma albimacula,LC,FALSE,COMBTOOTHBLENNIES.dbf
179058,Helcogramma albimacula,LC,FALSE,MARINEFISH_PART_2.dbf
179059,Cancelloxus elongatus,LC,FALSE,COMBTOOTHBLENNIES.dbf
179059,Cancelloxus elongatus,LC,FALSE,MARINEFISH_PART_3.dbf
179060,Helcogramma cerasina,LC,FALSE,COMBTOOTHBLENNIES.dbf
179060,Helcogramma cerasina,LC,FALSE,MARINEFISH_PART_3.dbf
179061,Cristiceps argyropleura,LC,FALSE,COMBTOOTHBLENNIES.dbf
179061,Cristiceps argyropleura,LC,FALSE,MARINEFISH_PART_2.dbf
179062,Enneapterygius nigricauda,LC,FALSE,COMBTOOTHBLENNIES.dbf
179062,Enneapterygius nigricauda,LC,FALSE,MARINEFISH_PART_1.dbf
179063,Cologrammus flavescens,LC,FALSE,COMBTOOTHBLENNIES.dbf
179063,Cologrammus flavescens,LC,FALSE,MARINEFISH_PART_3.dbf
179065,Norfolkia squamiceps,LC,FALSE,COMBTOOTHBLENNIES.dbf
179065,Norfolkia squamiceps,LC,FALSE,MARINEFISH_PART_1.dbf
179066,Enneapterygius gruschkai,LC,FALSE,COMBTOOTHBLENNIES.dbf
179066,Enneapterygius gruschkai,LC,FALSE,MARINEFISH_PART_3.dbf
179067,Peronedys anguillaris,DD,FALSE,COMBTOOTHBLENNIES.dbf
179067,Peronedys anguillaris,DD,FALSE,MARINEFISH_PART_2.dbf
179068,Enneapterygius vexillarius,LC,FALSE,COMBTOOTHBLENNIES.dbf
179068,Enneapterygius vexillarius,LC,FALSE,MARINEFISH_PART_2.dbf
179069,Blennophis anguillaris,LC,FALSE,COMBTOOTHBLENNIES.dbf
179069,Blennophis anguillaris,LC,FALSE,MARINEFISH_PART_1.dbf
179070,Heteroclinus equiradiatus,LC,FALSE,COMBTOOTHBLENNIES.dbf
179070,Heteroclinus equiradiatus,LC,FALSE,MARINEFISH_PART_1.dbf
179072,Enneapterygius senoui,LC,FALSE,COMBTOOTHBLENNIES.dbf
179072,Enneapterygius senoui,LC,FALSE,MARINEFISH_PART_3.dbf
179074,Enneapterygius minutus,LC,FALSE,COMBTOOTHBLENNIES.dbf
179074,Enneapterygius minutus,LC,FALSE,MARINEFISH_PART_2.dbf
179075,Pavoclinus pavo,LC,FALSE,COMBTOOTHBLENNIES.dbf
179075,Pavoclinus pavo,LC,FALSE,MARINEFISH_PART_3.dbf
179077,Enneapterygius miyakensis,LC,FALSE,COMBTOOTHBLENNIES.dbf
179077,Enneapterygius miyakensis,LC,FALSE,MARINEFISH_PART_2.dbf
179078,Clinus robustus,LC,FALSE,COMBTOOTHBLENNIES.dbf
179078,Clinus robustus,LC,FALSE,MARINEFISH_PART_1.dbf
179079,Heteroclinus tristis,LC,FALSE,COMBTOOTHBLENNIES.dbf
179079,Heteroclinus tristis,LC,FALSE,MARINEFISH_PART_3.dbf
179080,Enneapterygius clarkae,LC,FALSE,COMBTOOTHBLENNIES.dbf
179080,Enneapterygius clarkae,LC,FALSE,MARINEFISH_PART_2.dbf
179081,Springeratus polyporatus,EN,FALSE,COMBTOOTHBLENNIES.dbf
179081,Springeratus polyporatus,EN,FALSE,MARINEFISH_PART_1.dbf
179083,Smithichthys fucorum,LC,FALSE,COMBTOOTHBLENNIES.dbf
179083,Smithichthys fucorum,LC,FALSE,MARINEFISH_PART_3.dbf
179084,Trinorfolkia incisa,LC,FALSE,COMBTOOTHBLENNIES.dbf
179084,Trinorfolkia incisa,LC,FALSE,MARINEFISH_PART_2.dbf
179085,Enneapterygius philippinus,LC,FALSE,COMBTOOTHBLENNIES.dbf
179085,Enneapterygius philippinus,LC,FALSE,MARINEFISH_PART_1.dbf
179086,Enneapterygius trisignatus,LC,FALSE,COMBTOOTHBLENNIES.dbf
179086,Enneapterygius trisignatus,LC,FALSE,MARINEFISH_PART_1.dbf
179087,Enneapterygius shaoi,LC,FALSE,COMBTOOTHBLENNIES.dbf
179087,Enneapterygius shaoi,LC,FALSE,MARINEFISH_PART_3.dbf
179088,Gilloblennius tripennis,LC,FALSE,COMBTOOTHBLENNIES.dbf
179088,Gilloblennius tripennis,LC,FALSE,MARINEFISH_PART_2.dbf
179089,Helcogrammoides chilensis,LC,FALSE,COMBTOOTHBLENNIES.dbf
179089,Helcogrammoides chilensis,LC,FALSE,MARINEFISH_PART_1.dbf
179090,Clinus brevicristatus,LC,FALSE,COMBTOOTHBLENNIES.dbf
179090,Clinus brevicristatus,LC,FALSE,MARINEFISH_PART_3.dbf
179091,Climacoporus navalis,LC,FALSE,COMBTOOTHBLENNIES.dbf
179091,Climacoporus navalis,LC,FALSE,MARINEFISH_PART_1.dbf
179092,Ophiclinus brevipinnis,LC,FALSE,COMBTOOTHBLENNIES.dbf
179092,Ophiclinus brevipinnis,LC,FALSE,MARINEFISH_PART_1.dbf
179093,Enneapterygius unimaculatus,LC,FALSE,COMBTOOTHBLENNIES.dbf
179093,Enneapterygius unimaculatus,LC,FALSE,MARINEFISH_PART_2.dbf
179094,Myxodes viridis,LC,FALSE,COMBTOOTHBLENNIES.dbf
179094,Myxodes viridis,LC,FALSE,MARINEFISH_PART_1.dbf
179095,Forsterygion malcolmi,LC,FALSE,COMBTOOTHBLENNIES.dbf
179095,Forsterygion malcolmi,LC,FALSE,MARINEFISH_PART_2.dbf
179096,Clinus superciliosus,LC,FALSE,COMBTOOTHBLENNIES.dbf
179096,Clinus superciliosus,LC,FALSE,MARINEFISH_PART_2.dbf
179097,Clinus taurus,LC,FALSE,COMBTOOTHBLENNIES.dbf
179097,Clinus taurus,LC,FALSE,MARINEFISH_PART_3.dbf
179099,Forsterygion capito,LC,FALSE,COMBTOOTHBLENNIES.dbf
179099,Forsterygion capito,LC,FALSE,MARINEFISH_PART_3.dbf
179100,Ophiclinus gabrieli,LC,FALSE,COMBTOOTHBLENNIES.dbf
179100,Ophiclinus gabrieli,LC,FALSE,MARINEFISH_PART_2.dbf
179102,Enneapterygius elegans,LC,FALSE,COMBTOOTHBLENNIES.dbf
179102,Enneapterygius elegans,LC,FALSE,MARINEFISH_PART_3.dbf
179103,Helcogramma desa,LC,FALSE,COMBTOOTHBLENNIES.dbf
179103,Helcogramma desa,LC,FALSE,MARINEFISH_PART_1.dbf
179104,Pavoclinus caeruleopunctatus,LC,FALSE,COMBTOOTHBLENNIES.dbf
179104,Pavoclinus caeruleopunctatus,LC,FALSE,MARINEFISH_PART_2.dbf
179105,Clinus heterodon,LC,FALSE,COMBTOOTHBLENNIES.dbf
179105,Clinus heterodon,LC,FALSE,MARINEFISH_PART_3.dbf
179106,Enneapterygius etheostoma,LC,FALSE,COMBTOOTHBLENNIES.dbf
179106,Enneapterygius etheostoma,LC,FALSE,MARINEFISH_PART_1.dbf
179107,Enneapterygius howensis,LC,FALSE,COMBTOOTHBLENNIES.dbf
179107,Enneapterygius howensis,LC,FALSE,MARINEFISH_PART_2.dbf
179108,Heteroclinus perspicillatus,LC,FALSE,COMBTOOTHBLENNIES.dbf
179108,Heteroclinus perspicillatus,LC,FALSE,MARINEFISH_PART_2.dbf
179109,Helcogramma chica,LC,FALSE,COMBTOOTHBLENNIES.dbf
179109,Helcogramma chica,LC,FALSE,MARINEFISH_PART_3.dbf
179110,Helcogramma billi,LC,FALSE,COMBTOOTHBLENNIES.dbf
179110,Helcogramma billi,LC,FALSE,MARINEFISH_PART_1.dbf
179111,Helcogramma trigloides,LC,FALSE,COMBTOOTHBLENNIES.dbf
179111,Helcogramma trigloides,LC,FALSE,MARINEFISH_PART_3.dbf
179112,Enneapterygius hemimelas,LC,FALSE,COMBTOOTHBLENNIES.dbf
179112,Enneapterygius hemimelas,LC,FALSE,MARINEFISH_PART_2.dbf
179113,Notoclinus compressus,LC,FALSE,COMBTOOTHBLENNIES.dbf
179113,Notoclinus compressus,LC,FALSE,MARINEFISH_PART_3.dbf
179114,Ophiclinus antarcticus,LC,FALSE,COMBTOOTHBLENNIES.dbf
179114,Ophiclinus antarcticus,LC,FALSE,MARINEFISH_PART_2.dbf
179115,Forsterygion nigripenne,LC,FALSE,COMBTOOTHBLENNIES.dbf
179115,Forsterygion nigripenne,LC,FALSE,MARINEFISH_PART_1.dbf
179116,Enneanectes jordani,LC,FALSE,COMBTOOTHBLENNIES.dbf
179116,Enneanectes jordani,LC,FALSE,MARINEFISH_PART_3.dbf
180121,Cirripectes viriosus,LC,FALSE,COMBTOOTHBLENNIES.dbf
180121,Cirripectes viriosus,LC,FALSE,MARINEFISH_PART_1.dbf
180122,Ecsenius dilemma,LC,FALSE,COMBTOOTHBLENNIES.dbf
180122,Ecsenius dilemma,LC,FALSE,MARINEFISH_PART_1.dbf
180125,Istiblennius colei,LC,FALSE,COMBTOOTHBLENNIES.dbf
180125,Istiblennius colei,LC,FALSE,MARINEFISH_PART_3.dbf
180126,Plagiotremus iosodon,DD,FALSE,COMBTOOTHBLENNIES.dbf
180126,Plagiotremus iosodon,DD,FALSE,MARINEFISH_PART_3.dbf
180209,Pseudostichopus aemaulatus,DD,FALSE,SEACUCUMBERS.dbf
180214,Mesothuria cathedralis,DD,FALSE,SEACUCUMBERS.dbf
180215,Holothuria spinifera,DD,FALSE,SEACUCUMBERS.dbf
180216,Bohadschia koellikeri,DD,FALSE,SEACUCUMBERS.dbf
180218,Holothuria coronopertusa,DD,FALSE,SEACUCUMBERS.dbf
180220,Bohadschia maculisparsa,VU,FALSE,SEACUCUMBERS.dbf
180223,Parastichopus tremulus,DD,FALSE,SEACUCUMBERS.dbf
180224,Pseudostichopus papillatus,DD,FALSE,SEACUCUMBERS.dbf
180227,Molpadiodemas porphyrus,LC,FALSE,SEACUCUMBERS.dbf
180228,Holothuria floridana,LC,FALSE,SEACUCUMBERS.dbf
180230,Holothuria pyxis,DD,FALSE,SEACUCUMBERS.dbf
180231,Holothuria verrucosa,LC,FALSE,SEACUCUMBERS.dbf
180234,Holothuria vemae,DD,FALSE,SEACUCUMBERS.dbf
180235,Holothuria hilla,LC,FALSE,SEACUCUMBERS.dbf
180238,Stichopus herrmanni,VU,FALSE,SEACUCUMBERS.dbf
180245,Holothuria kefersteinii,DD,FALSE,SEACUCUMBERS.dbf
180246,Holothuria difficilis,LC,FALSE,SEACUCUMBERS.dbf
180248,Pearsonothuria graeffei,LC,FALSE,SEACUCUMBERS.dbf
180250,Paelopatides quadridens,DD,FALSE,SEACUCUMBERS.dbf
180251,Actinopyga crassa,LC,FALSE,SEACUCUMBERS.dbf
180252,Holothuria glaberrima,LC,FALSE,SEACUCUMBERS.dbf
180254,Holothuria paraprinceps,LC,FALSE,SEACUCUMBERS.dbf
180257,Holothuria scabra,EN,FALSE,SEACUCUMBERS.dbf
180258,Holothuria surinamensis,LC,FALSE,SEACUCUMBERS.dbf
180260,Holothuria michaelseni,DD,FALSE,SEACUCUMBERS.dbf
180261,Paroriza prohoi,DD,FALSE,SEACUCUMBERS.dbf
180263,Molpadiodemas epibiotus,LC,FALSE,SEACUCUMBERS.dbf
180264,Holothuria cavans,DD,FALSE,SEACUCUMBERS.dbf
180265,Actinopyga miliaris,VU,FALSE,SEACUCUMBERS.dbf
180266,Actinopyga lecanora,DD,FALSE,SEACUCUMBERS.dbf
180268,Holothuria pulla,DD,FALSE,SEACUCUMBERS.dbf
180273,Paelopatides grisea,DD,FALSE,SEACUCUMBERS.dbf
180274,Bohadschia tenuissima,DD,FALSE,SEACUCUMBERS.dbf
180275,Holothuria lessoni,EN,FALSE,SEACUCUMBERS.dbf
180276,Mesothuria verrilli,DD,FALSE,SEACUCUMBERS.dbf
180282,Molpadiodemas depressus,DD,FALSE,SEACUCUMBERS.dbf
180284,Stichopus mollis,LC,FALSE,SEACUCUMBERS.dbf
180285,Thelenota rubralineata,DD,FALSE,SEACUCUMBERS.dbf
180286,Holothuria pardalis,LC,FALSE,SEACUCUMBERS.dbf
180288,Labidodemas spineum,DD,FALSE,SEACUCUMBERS.dbf
180289,Holothuria stellati,DD,FALSE,SEACUCUMBERS.dbf
180290,Holothuria martensii,DD,FALSE,SEACUCUMBERS.dbf
180292,Molpadiodemas neovillosus,DD,FALSE,SEACUCUMBERS.dbf
180294,Molpadiodemas translucens,DD,FALSE,SEACUCUMBERS.dbf
180295,Holothuria poli,LC,FALSE,SEACUCUMBERS.dbf
180297,Holothuria forskali,LC,FALSE,SEACUCUMBERS.dbf
180298,Parastichopus regalis,LC,FALSE,SEACUCUMBERS.dbf
180303,Bohadschia mitsioensis,DD,FALSE,SEACUCUMBERS.dbf
180305,Synallactes mollis,DD,FALSE,SEACUCUMBERS.dbf
180307,Holothuria horrida,DD,FALSE,SEACUCUMBERS.dbf
180316,Mesothuria multipes,LC,FALSE,SEACUCUMBERS.dbf
180318,Holothuria imitans,LC,FALSE,SEACUCUMBERS.dbf
180324,Thelenota anax,DD,FALSE,SEACUCUMBERS.dbf
180325,Paelopatides confundens,DD,FALSE,SEACUCUMBERS.dbf
180326,Holothuria nobilis,EN,FALSE,SEACUCUMBERS.dbf
180329,Holothuria sanctori,LC,FALSE,SEACUCUMBERS.dbf
180331,Mesothuria murrayi,LC,FALSE,SEACUCUMBERS.dbf
180332,Australostichopus mollis,LC,FALSE,SEACUCUMBERS.dbf
180337,Actinopyga mauritiana,VU,FALSE,SEACUCUMBERS.dbf
180340,Holothuria notabilis,DD,FALSE,SEACUCUMBERS.dbf
180344,Paelopatides atlantica,DD,FALSE,SEACUCUMBERS.dbf
180350,Paroriza pallens,DD,FALSE,SEACUCUMBERS.dbf
180352,Bohadschia vitiensis,DD,FALSE,SEACUCUMBERS.dbf
180353,Actinopyga agassizi,LC,FALSE,SEACUCUMBERS.dbf
180355,Bohadschia atra,DD,FALSE,SEACUCUMBERS.dbf
180356,Holothuria platei,VU,FALSE,SEACUCUMBERS.dbf
180357,Actinopyga serratidens,DD,FALSE,SEACUCUMBERS.dbf
180358,Synallactes robertsoni,DD,FALSE,SEACUCUMBERS.dbf
180363,Stichopus pseudohorrens,DD,FALSE,SEACUCUMBERS.dbf
180365,Paelopatides gigantea,DD,FALSE,SEACUCUMBERS.dbf
180367,Stichopus monotuberculatus,DD,FALSE,SEACUCUMBERS.dbf
180368,Apostichopus parvimensis,VU,FALSE,SEACUCUMBERS.dbf
180370,Holothuria albofusca,DD,FALSE,SEACUCUMBERS.dbf
180373,Isostichopus fuscus,EN,FALSE,SEACUCUMBERS.dbf
180374,Holothuria theeli,DD,FALSE,SEACUCUMBERS.dbf
180375,Holothuria leucospilota,LC,FALSE,SEACUCUMBERS.dbf
180376,Holothuria portovallartensis,DD,FALSE,SEACUCUMBERS.dbf
180377,Bathyplotes pourtalesii,LC,FALSE,SEACUCUMBERS.dbf
180379,Mesothuria triradiata,DD,FALSE,SEACUCUMBERS.dbf
180380,Holothuria pseudofossor,LC,FALSE,SEACUCUMBERS.dbf
180381,Pseudostichopus mollis,DD,FALSE,SEACUCUMBERS.dbf
180385,Holothuria grisea,LC,FALSE,SEACUCUMBERS.dbf
180386,Bohadschia similis,DD,FALSE,SEACUCUMBERS.dbf
180387,Holothuria lubrica,LC,FALSE,SEACUCUMBERS.dbf
180388,Holothuria dofleinii,DD,FALSE,SEACUCUMBERS.dbf
180395,Holothuria coluber,LC,FALSE,SEACUCUMBERS.dbf
180400,Holothuria edulis,LC,FALSE,SEACUCUMBERS.dbf
180405,Holothuria arenacava,VU,FALSE,SEACUCUMBERS.dbf
180406,Actinopyga palauensis,LC,FALSE,SEACUCUMBERS.dbf
180407,Holothuria conusalba,DD,FALSE,SEACUCUMBERS.dbf
180409,Mesothuria sufflava,DD,FALSE,SEACUCUMBERS.dbf
180411,Bohadschia marmorata,DD,FALSE,SEACUCUMBERS.dbf
180413,Holothuria occidentalis,LC,FALSE,SEACUCUMBERS.dbf
180414,Holothuria fuscopunctata,LC,FALSE,SEACUCUMBERS.dbf
180421,Holothuria atra,LC,FALSE,SEACUCUMBERS.dbf
180422,Synallactes viridilimus,DD,FALSE,SEACUCUMBERS.dbf
180423,Holothuria fuscorubra,DD,FALSE,SEACUCUMBERS.dbf
180424,Apostichopus japonicus,EN,FALSE,SEACUCUMBERS.dbf
180430,Labidodemas americanum,LC,FALSE,SEACUCUMBERS.dbf
180431,Holothuria excellens,DD,FALSE,SEACUCUMBERS.dbf
180432,Pseudostichopus echinatus,DD,FALSE,SEACUCUMBERS.dbf
180436,Parastichopus californicus,LC,FALSE,SEACUCUMBERS.dbf
180437,Holothuria arenicola,DD,FALSE,SEACUCUMBERS.dbf
180439,Holothuria albiventer,DD,FALSE,SEACUCUMBERS.dbf
180440,Holothuria whitmaei,EN,FALSE,SEACUCUMBERS.dbf
180441,Molpadiodemas villosus,LC,FALSE,SEACUCUMBERS.dbf
180443,Holothuria rigida,LC,FALSE,SEACUCUMBERS.dbf
180445,Molpadiodemas ustulatus,DD,FALSE,SEACUCUMBERS.dbf
180448,Holothuria parva,DD,FALSE,SEACUCUMBERS.dbf
180450,Labidodemas quadripartitum,DD,FALSE,SEACUCUMBERS.dbf
180451,Holothuria hawaiiensis,LC,FALSE,SEACUCUMBERS.dbf
180452,Bathyplotes natans,LC,FALSE,SEACUCUMBERS.dbf
180454,Pseudostichopus profundi,DD,FALSE,SEACUCUMBERS.dbf
180455,Holothuria tubulosa,LC,FALSE,SEACUCUMBERS.dbf
180456,Molpadiodemas pustulosus,DD,FALSE,SEACUCUMBERS.dbf
180460,Pseudostichopus tuberosus,DD,FALSE,SEACUCUMBERS.dbf
180462,Mesothuria candelabra,DD,FALSE,SEACUCUMBERS.dbf
180465,Synallactes crucifera,LC,FALSE,SEACUCUMBERS.dbf
180467,Molpadiodemas constrictus,LC,FALSE,SEACUCUMBERS.dbf
180468,Mesothuria lactea,LC,FALSE,SEACUCUMBERS.dbf
180469,Holothuria parvula,LC,FALSE,SEACUCUMBERS.dbf
180473,Synallactes laguardai,DD,FALSE,SEACUCUMBERS.dbf
180474,Actinopyga capillata,DD,FALSE,SEACUCUMBERS.dbf
180476,Stichopus naso,LC,FALSE,SEACUCUMBERS.dbf
180477,Stichopus chloronotus,LC,FALSE,SEACUCUMBERS.dbf
180478,Actinopyga flammea,LC,FALSE,SEACUCUMBERS.dbf
180479,Labidodemas semperianum,LC,FALSE,SEACUCUMBERS.dbf
180480,Synallactes angustus,DD,FALSE,SEACUCUMBERS.dbf
180481,Thelenota ananas,EN,FALSE,SEACUCUMBERS.dbf
180482,Molpadiodemas morbillus,DD,FALSE,SEACUCUMBERS.dbf
180483,Holothuria flavomaculata,LC,FALSE,SEACUCUMBERS.dbf
180484,Labidodemas pseudosemperianum,DD,FALSE,SEACUCUMBERS.dbf
180487,Holothuria moebii,LC,FALSE,SEACUCUMBERS.dbf
180488,Stichopus horrens,DD,FALSE,SEACUCUMBERS.dbf
180492,Holothuria mexicana,LC,FALSE,SEACUCUMBERS.dbf
180493,Astichopus multifidus,LC,FALSE,SEACUCUMBERS.dbf
180494,Holothuria fuscocinerea,LC,FALSE,SEACUCUMBERS.dbf
180495,Actinopyga spinea,LC,FALSE,SEACUCUMBERS.dbf
180498,Holothuria languens,LC,FALSE,SEACUCUMBERS.dbf
180499,Holothuria turriscelsa,LC,FALSE,SEACUCUMBERS.dbf
180500,Holothuria discrepans,DD,FALSE,SEACUCUMBERS.dbf
180504,Holothuria cinerascens,LC,FALSE,SEACUCUMBERS.dbf
180506,Pseudostichopus occulatatus,DD,FALSE,SEACUCUMBERS.dbf
180508,Holothuria helleri,LC,FALSE,SEACUCUMBERS.dbf
180509,Holothuria cubana,LC,FALSE,SEACUCUMBERS.dbf
180511,Bohadschia subrubra,DD,FALSE,SEACUCUMBERS.dbf
180512,Holothuria impatiens,DD,FALSE,SEACUCUMBERS.dbf
180514,Holothuria mammata,LC,FALSE,SEACUCUMBERS.dbf
180516,Labidodemas maccullochi,LC,FALSE,SEACUCUMBERS.dbf
180518,Actinopyga echinites,VU,FALSE,SEACUCUMBERS.dbf
180519,Isostichopus badionotus,LC,FALSE,SEACUCUMBERS.dbf
180521,Neostichopus grammatus,DD,FALSE,SEACUCUMBERS.dbf
180522,Synallactes crebrapapilla,DD,FALSE,SEACUCUMBERS.dbf
180523,Bohadschia cousteaui,LC,FALSE,SEACUCUMBERS.dbf
180524,Stichopus quadrifasciatus,DD,FALSE,SEACUCUMBERS.dbf
180525,Holothuria pervicax,LC,FALSE,SEACUCUMBERS.dbf
180530,Actinopyga caerulea,DD,FALSE,SEACUCUMBERS.dbf
180531,Holothuria dakarensis,LC,FALSE,SEACUCUMBERS.dbf
180534,Holothuria inhabilis,LC,FALSE,SEACUCUMBERS.dbf
180535,Stichopus ocellatus,DD,FALSE,SEACUCUMBERS.dbf
180536,Molpadiodemas pediculus,DD,FALSE,SEACUCUMBERS.dbf
180539,Holothuria lineata,DD,FALSE,SEACUCUMBERS.dbf
180540,Mesothuria intestinalis,LC,FALSE,SEACUCUMBERS.dbf
180541,Bohadschia argus,LC,FALSE,SEACUCUMBERS.dbf
180544,Stichopus noctivagus,LC,FALSE,SEACUCUMBERS.dbf
180545,Stichopus vastus,LC,FALSE,SEACUCUMBERS.dbf
180549,Holothuria princeps,LC,FALSE,SEACUCUMBERS.dbf
180982,Phenablennius heyligeri,DD,FALSE,COMBTOOTHBLENNIES.dbf
180982,Phenablennius heyligeri,DD,FALSE,MARINEFISH_PART_2.dbf
181116,Neopomacentrus taeniurus,DD,FALSE,DAMSELFISH.dbf
181116,Neopomacentrus taeniurus,DD,FALSE,MARINEFISH_PART_3.dbf
181186,Auriglobus modestus,LC,FALSE,MARINEFISH_PART_3.dbf
181186,Auriglobus modestus,LC,FALSE,PUFFERFISH.dbf
181196,Carinotetraodon lorteti,LC,FALSE,MARINEFISH_PART_2.dbf
181196,Carinotetraodon lorteti,LC,FALSE,PUFFERFISH.dbf
181359,Sotalia guianensis,DD,FALSE,MARINE_MAMMALS.dbf
183207,Hypsoblennius paytensis,LC,FALSE,COMBTOOTHBLENNIES.dbf
183207,Hypsoblennius paytensis,LC,FALSE,MARINEFISH_PART_1.dbf
183212,Malacoctenus gigas,LC,FALSE,COMBTOOTHBLENNIES.dbf
183212,Malacoctenus gigas,LC,FALSE,MARINEFISH_PART_3.dbf
183219,Acanthemblemaria macrospilus,LC,FALSE,COMBTOOTHBLENNIES.dbf
183219,Acanthemblemaria macrospilus,LC,FALSE,MARINEFISH_PART_1.dbf
183221,Myxodagnus sagitta,VU,FALSE,COMBTOOTHBLENNIES.dbf
183221,Myxodagnus sagitta,VU,FALSE,MARINEFISH_PART_3.dbf
183228,Stathmonotus culebrai,LC,FALSE,COMBTOOTHBLENNIES.dbf
183228,Stathmonotus culebrai,LC,FALSE,MARINEFISH_PART_1.dbf
183236,Tanyemblemaria alleni,DD,FALSE,COMBTOOTHBLENNIES.dbf
183236,Tanyemblemaria alleni,DD,FALSE,MARINEFISH_PART_3.dbf
183238,Guentheridia formosa,LC,FALSE,MARINEFISH_PART_2.dbf
183238,Guentheridia formosa,LC,FALSE,PUFFERFISH.dbf
183240,Chromis crusma,LC,FALSE,DAMSELFISH.dbf
183240,Chromis crusma,LC,FALSE,MARINEFISH_PART_3.dbf
183241,Starksia grammilaga,LC,FALSE,COMBTOOTHBLENNIES.dbf
183241,Starksia grammilaga,LC,FALSE,MARINEFISH_PART_2.dbf
183253,Axoclinus storeyae,LC,FALSE,COMBTOOTHBLENNIES.dbf
183253,Axoclinus storeyae,LC,FALSE,MARINEFISH_PART_1.dbf
183258,Cottoclinus canops,DD,FALSE,COMBTOOTHBLENNIES.dbf
183258,Cottoclinus canops,DD,FALSE,MARINEFISH_PART_2.dbf
183260,Scartichthys viridis,LC,FALSE,COMBTOOTHBLENNIES.dbf
183260,Scartichthys viridis,LC,FALSE,MARINEFISH_PART_2.dbf
183273,Axoclinus nigricaudus,LC,FALSE,COMBTOOTHBLENNIES.dbf
183273,Axoclinus nigricaudus,LC,FALSE,MARINEFISH_PART_3.dbf
183275,Scartichthys gigas,LC,FALSE,COMBTOOTHBLENNIES.dbf
183275,Scartichthys gigas,LC,FALSE,MARINEFISH_PART_2.dbf
183276,Sphoeroides lobatus,LC,FALSE,MARINEFISH_PART_1.dbf
183276,Sphoeroides lobatus,LC,FALSE,PUFFERFISH.dbf
183280,Lepidonectes clarkhubbsi,LC,FALSE,COMBTOOTHBLENNIES.dbf
183280,Lepidonectes clarkhubbsi,LC,FALSE,MARINEFISH_PART_2.dbf
183290,Paraclinus beebei,LC,FALSE,COMBTOOTHBLENNIES.dbf
183290,Paraclinus beebei,LC,FALSE,MARINEFISH_PART_1.dbf
183303,Coralliozetus angelicus,LC,FALSE,COMBTOOTHBLENNIES.dbf
183303,Coralliozetus angelicus,LC,FALSE,MARINEFISH_PART_3.dbf
183305,Xyrichtys victori,VU,FALSE,MARINEFISH_PART_1.dbf
183305,Xyrichtys victori,VU,FALSE,WRASSE.dbf
183308,Ophioblennius steindachneri,LC,FALSE,COMBTOOTHBLENNIES.dbf
183308,Ophioblennius steindachneri,LC,FALSE,MARINEFISH_PART_2.dbf
183310,Prionurus laticlavius,LC,FALSE,MARINEFISH_PART_1.dbf
183310,Prionurus laticlavius,LC,FALSE,SURGEONFISH_TANGS_UNICORNFISH.dbf
183318,Labrisomus wigginsi,DD,FALSE,COMBTOOTHBLENNIES.dbf
183318,Labrisomus wigginsi,DD,FALSE,MARINEFISH_PART_2.dbf
